scan_id,flow_mm_s,target_r_um,n_frames,selected_r_um_median,max_abs_sampling_error_um,ri_r_q1,ri_r_median,ri_r_q3
flow03,3,10,468,9.3500000000000121,0.64999999999998792,0.40869956410262748,0.54236824538813255,0.69764683028371188
flow03,3,20,468,22.750000000000007,2.7500000000000107,0.38657980863086389,0.51664659946486013,0.63973342273368183
flow03,3,30,468,29.450000000000014,0.5499999999999865,0.36352371146824253,0.46387610089522902,0.62227816898395538
flow03,3,40,468,42.850000000000016,2.8500000000000161,0.32497665650443031,0.42655958735643118,0.56556850003202597
flow03,3,50,468,49.550000000000011,0.44999999999998858,0.32326690991429879,0.41917028792259281,0.54731931069739992
flow03,3,60,468,62.95000000000001,2.9500000000000095,0.31447205943103518,0.4041716993593924,0.5150431523418344
flow03,3,70,468,69.65000000000002,0.3499999999999801,0.30055252979084901,0.39906025679106621,0.50741421268155351
flow03,3,80,468,83.050000000000011,3.0500000000000118,0.28178380315142998,0.35808534514910761,0.45401675199478853
flow03,3,90,468,89.750000000000014,0.24999999999998571,0.27020651311230348,0.3420640834864751,0.43643586575482368
flow03,3,100,468,103.15000000000002,3.1500000000000199,0.2478297630571337,0.31851437766238638,0.40117331658781957
flow03,3,110,468,109.84999999999999,0.14999999999999139,0.2360068691615583,0.3077157437200419,0.3976013161645372
flow03,3,120,468,123.25,3.2500000000000142,0.22911052101453411,0.30035927983191579,0.3881133887338496
flow03,3,130,468,129.95000000000002,0.049999999999982898,0.22601281585960781,0.28465728330273338,0.37267482466383361
flow03,3,140,468,136.65000000000001,3.3499999999999943,0.216194772420888,0.27758481272467661,0.36144912743631891
flow03,3,150,468,150.05000000000001,0.050000000000011299,0.21160037826790551,0.26988493592649881,0.34798915328936542
flow03,3,160,468,156.75000000000003,3.249999999999972,0.20396485619245,0.26556301865362092,0.338913561399381
flow03,3,170,468,170.15000000000001,0.1500000000000056,0.19219692434496369,0.2449290175094978,0.31527252505654241
flow03,3,180,468,176.85000000000002,3.1499999999999773,0.1852081596461401,0.2412330028314609,0.31078485307461212
flow03,3,190,468,190.25000000000003,0.25000000000002842,0.1760428305598952,0.23374806060691161,0.29005348802776582
flow03,3,200,468,196.94999999999999,3.0499999999999829,0.1818029993286161,0.23328968240879741,0.28910792389449758
flow03,3,210,468,210.34999999999999,0.35000000000002268,0.16748052161084989,0.21531251584237671,0.26815364483406001
flow03,3,220,468,217.05000000000001,2.9499999999999886,0.16637419561602149,0.20973029503447879,0.27128072235219708
flow03,3,230,468,230.44999999999999,0.450000000000017,0.15983145945056221,0.20580373845512931,0.26264535945801709
flow03,3,240,468,237.15000000000001,2.8499999999999943,0.16563977982254971,0.2049884142576073,0.25609144613567048
flow03,3,250,468,250.55000000000001,0.55000000000001126,0.15724925857186731,0.19888329482696801,0.24501433002841549
flow03,3,260,468,257.25,2.75,0.15478470279034379,0.19524108369113199,0.24234826863791439
flow03,3,270,468,270.65000000000003,0.65000000000003411,0.1472325399141873,0.18947041127853129,0.23882886634165729
flow03,3,280,468,277.35000000000002,2.6499999999999773,0.14434814886982231,0.18519389204940651,0.23041042821889729
flow03,3,290,468,290.75,0.75,0.14123894604468559,0.1816693292733558,0.23444023534223971
flow03,3,300,468,297.45000000000005,2.5499999999999545,0.14283910068088551,0.18495352865488429,0.235271629263723
flow03,3,310,468,310.85000000000002,0.85000000000002274,0.13385987698843271,0.1751970449781215,0.22077045656170399
flow03,3,320,468,317.55000000000001,2.4499999999999886,0.13719377176717651,0.16995772526153199,0.21733031943825201
flow03,3,330,468,330.95000000000005,0.95000000000004536,0.13067989085850229,0.166129517352999,0.21725604056307399
