scan_id,flow_mm_s,stride_frames,phase,n_selected,full_median,subsample_median,error_pct,abs_error_pct
flow07,7,25,0,20,0.32317992329725742,0.32396369526090485,0.24251876652824231,0.24251876652824231
flow07,7,25,1,20,0.32317992329725742,0.3174855372820633,-1.7619863131028979,1.7619863131028979
flow07,7,25,2,19,0.32317992329725742,0.37484252239591381,15.985708076035927,15.985708076035927
flow07,7,25,3,18,0.32317992329725742,0.33920846504976354,4.9596341223719023,4.9596341223719023
flow07,7,25,4,20,0.32317992329725742,0.31641646149004177,-2.0927852628378445,2.0927852628378445
flow07,7,25,5,20,0.32317992329725742,0.30134622943973877,-6.7558942507193604,6.7558942507193604
flow07,7,25,6,20,0.32317992329725742,0.35951021613137735,11.241506732057644,11.241506732057644
flow07,7,25,7,20,0.32317992329725742,0.3212353817625484,-0.60169007866260704,0.60169007866260704
flow07,7,25,8,20,0.32317992329725742,0.31300535786196776,-3.1482665542720625,3.1482665542720625
flow07,7,25,9,20,0.32317992329725742,0.31500250031780064,-2.5303004270891165,2.5303004270891165
flow07,7,25,10,20,0.32317992329725742,0.3263285679981367,0.97426989546723408,0.97426989546723408
flow07,7,25,11,20,0.32317992329725742,0.32462658886252582,0.44763472634956164,0.44763472634956164
flow07,7,25,12,20,0.32317992329725742,0.31725850957906843,-1.8322343967952928,1.8322343967952928
flow07,7,25,13,20,0.32317992329725742,0.34177281234114587,5.7531076974688524,5.7531076974688524
flow07,7,25,14,19,0.32317992329725742,0.35500336944764399,9.8469749685272703,9.8469749685272703
flow07,7,25,15,20,0.32317992329725742,0.34352477529928493,6.2952091189509121,6.2952091189509121
flow07,7,25,16,19,0.32317992329725742,0.32693464057670391,1.1618040010464807,1.1618040010464807
flow07,7,25,17,20,0.32317992329725742,0.31501484562879267,-2.5264804772401028,2.5264804772401028
flow07,7,25,18,20,0.32317992329725742,0.35684420217969459,10.416574934165428,10.416574934165428
flow07,7,25,19,20,0.32317992329725742,0.31135856669407347,-3.6578251775593111,3.6578251775593111
flow07,7,25,20,20,0.32317992329725742,0.3286810443398227,1.702185267710894,1.702185267710894
flow07,7,25,21,19,0.32317992329725742,0.3334247558941818,3.1700089821177704,3.1700089821177704
flow07,7,25,22,20,0.32317992329725742,0.31825470362644004,-1.523986892678113,1.523986892678113
flow07,7,25,23,20,0.32317992329725742,0.33484098465799694,3.6082257962583282,3.6082257962583282
flow07,7,25,24,19,0.32317992329725742,0.3139879194930601,-2.8442372627654278,2.8442372627654278
flow07,7,50,0,10,0.32317992329725742,0.36289251730715999,12.288075820036431,12.288075820036431
