scan_id,diameter_um,flow_mm_s,region,metric,n_geometry_valid,n_defined,n_missing,median,min,max,n_positive,n_negative,n_zero
D235_F01_V01,235,1,t14,left_mean,448,448,52,23885808.125509009,16041932.848053504,33985142.843604572,448,0,0
D235_F01_V01,235,1,t14,left_median,448,448,52,16357605.320229193,9293255.0682818647,29672465.135259509,448,0,0
D235_F01_V01,235,1,t14,left_mad,448,448,52,11188461.449563298,6815171.623897328,19099899.82723619,448,0,0
D235_F01_V01,235,1,t14,right_mean,448,448,52,23960855.600984771,17082877.23750129,32188393.892149895,448,0,0
D235_F01_V01,235,1,t14,right_median,448,448,52,16257005.497932941,9703324.4582740944,25383651.113115683,448,0,0
D235_F01_V01,235,1,t14,right_mad,448,448,52,11186776.15070967,7077617.963185275,18650885.052254982,448,0,0
D235_F01_V01,235,1,t14,bg_mean,448,448,52,24037678.961048972,19225239.388164554,29515300.620017167,448,0,0
D235_F01_V01,235,1,t14,bg_median,448,448,52,16399096.356798004,11247174.43657908,22345962.565416686,448,0,0
D235_F01_V01,235,1,t14,bg_mad,448,448,52,11294027.087200312,8701917.5792238452,15564149.760880288,448,0,0
D235_F01_V01,235,1,t15,z_local,448,448,52,-0.06621020280366828,-0.52004710428427481,1.0507534182038156,163,285,0
D235_F01_V01,235,1,t15,real_minus_bg_mean,448,448,52,-1415421.962700136,-9824872.4197493568,10905441.134092938,162,286,0
D235_F01_V01,235,1,t15,signed_asymmetry,448,448,52,-0.018456462096588085,-0.46330462378067766,0.4478511286169074,209,239,0
D235_F01_V01,235,1,t15,real_mean,448,448,52,22867455.356197812,15818503.817191383,32699959.129968289,448,0,0
D235_F01_V01,235,1,t15,real_median,448,448,52,15354968.154381901,8034978.4709390923,27926732.817797258,448,0,0
D235_F01_V01,235,1,t15,real_mad,448,448,52,10684929.979470899,5331551.8694099542,16567075.794624666,448,0,0
D235_F01_V01,235,1,t15,left_mean,448,448,52,23523324.579868339,15226269.159080433,33841377.181632549,448,0,0
D235_F01_V01,235,1,t15,left_median,448,448,52,15997202.203016609,9079233.1414241455,25083985.067522001,448,0,0
D235_F01_V01,235,1,t15,left_mad,448,448,52,11223187.504282914,6857812.9605375798,18915267.602743011,448,0,0
D235_F01_V01,235,1,t15,right_mean,448,448,52,24234214.671815641,16303415.372884396,33301689.17967825,448,0,0
D235_F01_V01,235,1,t15,right_median,448,448,52,16610716.91297202,10172151.039131252,25810534.537532095,448,0,0
D235_F01_V01,235,1,t15,right_mad,448,448,52,11294314.863168929,6319407.4274708778,16880861.060692202,448,0,0
D235_F01_V01,235,1,t15,bg_mean,448,448,52,23861985.801878154,18264495.30964664,31195779.594301306,448,0,0
D235_F01_V01,235,1,t15,bg_median,448,448,52,16371067.105960377,11122177.384536503,23100774.954646736,448,0,0
D235_F01_V01,235,1,t15,bg_mad,448,448,52,11439929.34670762,8121714.7171001295,15543532.219163325,448,0,0
D235_F01_V01,235,1,t16,z_local,448,448,52,-0.03448656036793718,-0.45307127441212625,0.74373979863545747,185,263,0
D235_F01_V01,235,1,t16,real_minus_bg_mean,448,448,52,-905743.18930320628,-9342164.9739651829,7703366.2075540051,169,279,0
D235_F01_V01,235,1,t16,signed_asymmetry,448,448,52,-0.009913520206585983,-0.48250281095805303,0.48961351712721335,214,234,0
D235_F01_V01,235,1,t16,real_mean,448,448,52,22863797.090142101,15501446.146315243,30715905.769871667,448,0,0
D235_F01_V01,235,1,t16,real_median,448,448,52,15279785.23566974,9289869.1226073187,26405128.720507797,448,0,0
D235_F01_V01,235,1,t16,real_mad,448,448,52,10659509.915946167,6138240.743240702,16566218.923527526,448,0,0
D235_F01_V01,235,1,t16,left_mean,448,448,52,23580581.21125624,16410211.478665613,33472078.425133895,448,0,0
D235_F01_V01,235,1,t16,left_median,448,448,52,15917014.503850879,10045501.79697668,24876746.586307477,448,0,0
D235_F01_V01,235,1,t16,left_mad,448,448,52,11070476.436560566,5651396.0430691373,18538692.310332116,448,0,0
D235_F01_V01,235,1,t16,right_mean,448,448,52,23914774.650572635,15645664.985428294,34002346.073396288,448,0,0
D235_F01_V01,235,1,t16,right_median,448,448,52,15905733.406379079,9999638.5022375081,26056753.837461531,448,0,0
D235_F01_V01,235,1,t16,right_mad,448,448,52,10990947.574849775,6891281.0046910066,17015167.250485606,448,0,0
D235_F01_V01,235,1,t16,bg_mean,448,448,52,23937442.048802555,18034726.379121654,29448979.090332214,448,0,0
D235_F01_V01,235,1,t16,bg_median,448,448,52,16061890.325761039,10609186.176823305,21775449.611369174,448,0,0
D235_F01_V01,235,1,t16,bg_mad,448,448,52,11170251.806514075,7624504.2915320583,14730273.76194787,448,0,0
D235_F01_V01,235,1,t17,z_local,448,448,52,-0.067273340574313278,-0.55433613381379332,0.46268841415152823,155,293,0
D235_F01_V01,235,1,t17,real_minus_bg_mean,448,448,52,-1510680.809182113,-10029288.369621279,9995888.6513795257,134,314,0
D235_F01_V01,235,1,t17,signed_asymmetry,448,448,52,-0.021712833036100908,-0.42844226433895022,0.41504833901842697,197,251,0
D235_F01_V01,235,1,t17,real_mean,448,448,52,22505440.578390606,16116772.360657027,31915629.857449591,448,0,0
D235_F01_V01,235,1,t17,real_median,448,448,52,15248476.642314564,8940572.0463957042,23531866.277207557,448,0,0
D235_F01_V01,235,1,t17,real_mad,448,448,52,10496296.600592174,6451771.6794931795,16984518.796652436,448,0,0
D235_F01_V01,235,1,t17,left_mean,448,448,52,23845000.223756976,17231474.711018227,33263853.766336728,448,0,0
D235_F01_V01,235,1,t17,left_median,448,448,52,16224633.138002679,9498231.6141831726,23809285.015758265,448,0,0
D235_F01_V01,235,1,t17,left_mad,448,448,52,11281003.694848046,6410702.7329951897,17568639.162051324,448,0,0
D235_F01_V01,235,1,t17,right_mean,448,448,52,24192612.898778267,17530096.156145252,32703390.656155184,448,0,0
D235_F01_V01,235,1,t17,right_median,448,448,52,16565687.913005713,10168106.829663757,26688187.740241423,448,0,0
D235_F01_V01,235,1,t17,right_mad,448,448,52,11476932.828169849,7086719.3860928705,18718954.123152275,448,0,0
D235_F01_V01,235,1,t17,bg_mean,448,448,52,24287051.290946856,18337903.963327114,32603729.56303601,448,0,0
D235_F01_V01,235,1,t17,bg_median,448,448,52,16482074.059054982,11220119.178238833,21674359.527265135,448,0,0
D235_F01_V01,235,1,t17,bg_mad,448,448,52,11440247.539480519,8132445.5955505818,15619317.181508314,448,0,0
D235_F01_V01,235,1,t18,z_local,448,448,52,-0.047788941655765929,-0.49517706852882892,0.78005557084010713,179,269,0
D235_F01_V01,235,1,t18,real_minus_bg_mean,448,448,52,-1308748.1839718521,-13388323.090837734,10183048.384451162,153,295,0
D235_F01_V01,235,1,t18,signed_asymmetry,448,448,52,-0.0043859573927418358,-0.53387518209241924,0.41059952562746627,219,229,0
D235_F01_V01,235,1,t18,real_mean,448,448,52,22753359.117263161,15015860.891839618,32145112.317590054,448,0,0
D235_F01_V01,235,1,t18,real_median,448,448,52,15741843.981339054,9115180.3046489675,24633980.086657006,448,0,0
D235_F01_V01,235,1,t18,real_mad,448,448,52,10636481.444988478,6060138.2076938301,17235739.937452387,448,0,0
D235_F01_V01,235,1,t18,left_mean,448,448,52,23866669.222820103,17225602.033488732,34631151.949329443,448,0,0
D235_F01_V01,235,1,t18,left_median,448,448,52,16139116.635273136,10368515.826937808,28916155.497227054,448,0,0
D235_F01_V01,235,1,t18,left_mad,448,448,52,11155626.071109619,6701112.303203918,17070455.915551282,448,0,0
D235_F01_V01,235,1,t18,right_mean,448,448,52,24091194.311270535,17205452.684508495,36667882.284828715,448,0,0
D235_F01_V01,235,1,t18,right_median,448,448,52,16693333.021948077,10553659.696983201,26168713.15117541,448,0,0
D235_F01_V01,235,1,t18,right_mad,448,448,52,11362467.422707859,6969687.471636083,17535106.0384496,448,0,0
D235_F01_V01,235,1,t18,bg_mean,448,448,52,23983963.50937058,18708985.867106885,30386068.833194558,448,0,0
D235_F01_V01,235,1,t18,bg_median,448,448,52,16449075.284198023,11951274.40091306,21902694.991711888,448,0,0
D235_F01_V01,235,1,t18,bg_mad,448,448,52,11397540.189724937,8082825.9839564068,16000895.052606033,448,0,0
D235_F01_V01,235,1,t19,z_local,448,448,52,-0.077482488932879443,-0.51522768009380104,0.72386561998783938,160,288,0
D235_F01_V01,235,1,t19,real_minus_bg_mean,448,448,52,-1704092.3289644755,-11467594.845479999,8287266.8769993596,144,304,0
D235_F01_V01,235,1,t19,signed_asymmetry,448,448,52,-0.0040265825470699682,-0.69454409788028459,0.53123213485005605,220,228,0
D235_F01_V01,235,1,t19,real_mean,448,448,52,22357277.179172881,15692002.066536985,32594455.938316975,448,0,0
D235_F01_V01,235,1,t19,real_median,448,448,52,15279571.207372148,8636762.0030331668,23184391.600403011,448,0,0
D235_F01_V01,235,1,t19,real_mad,448,448,52,10591770.464751873,6014081.2234286517,16642239.846196033,448,0,0
D235_F01_V01,235,1,t19,left_mean,448,448,52,24101782.992953107,12551283.307538388,34438904.696487509,448,0,0
D235_F01_V01,235,1,t19,left_median,448,448,52,16576986.984360164,7557534.0030385852,29427462.590550441,448,0,0
D235_F01_V01,235,1,t19,left_mad,448,448,52,11375613.19299813,5845543.9762590406,20963202.687733177,448,0,0
D235_F01_V01,235,1,t19,right_mean,448,448,52,24221094.02650138,15796889.555882029,36604685.415823646,448,0,0
D235_F01_V01,235,1,t19,right_median,448,448,52,16515307.721675169,8957072.8773888405,28994135.695267186,448,0,0
D235_F01_V01,235,1,t19,right_mad,448,448,52,11276474.990999499,6052139.6996127656,18153767.378515188,448,0,0
D235_F01_V01,235,1,t19,bg_mean,448,448,52,24219504.609452307,17735539.450987674,31654946.6510204,448,0,0
D235_F01_V01,235,1,t19,bg_median,448,448,52,16494729.833207779,11567124.734205252,23378229.575118452,448,0,0
D235_F01_V01,235,1,t19,bg_mad,448,448,52,11316221.322231974,7161134.0068378877,16398452.848545648,448,0,0
D235_F01_V01,235,1,t20,z_local,448,448,52,-0.077580786113996242,-0.56411984334964982,0.61799442982759867,152,296,0
D235_F01_V01,235,1,t20,real_minus_bg_mean,448,448,52,-1659658.1481058188,-12185974.227183394,11546904.345872913,133,315,0
D235_F01_V01,235,1,t20,signed_asymmetry,448,448,52,-0.012401335817099802,-0.47831103297397154,0.52333760296824594,213,235,0
D235_F01_V01,235,1,t20,real_mean,448,448,52,22505156.045231596,16243840.357281433,31011295.063408617,448,0,0
D235_F01_V01,235,1,t20,real_median,448,448,52,15166668.604087856,9642851.6744885948,26060476.04246838,448,0,0
D235_F01_V01,235,1,t20,real_mad,448,448,52,10450065.082059458,6602183.8730290625,17247692.985434521,448,0,0
D235_F01_V01,235,1,t20,left_mean,448,448,52,23951049.773441181,17318853.652480412,34960096.112745978,448,0,0
D235_F01_V01,235,1,t20,left_median,448,448,52,16195438.628204983,9396493.5714858659,27774065.79390806,448,0,0
D235_F01_V01,235,1,t20,left_mad,448,448,52,11205883.512516258,5925780.2378945816,21194102.864253152,448,0,0
D235_F01_V01,235,1,t20,right_mean,448,448,52,24262599.997299675,16802490.915279645,33676265.80537048,448,0,0
D235_F01_V01,235,1,t20,right_median,448,448,52,16398686.951465359,9557056.6896290574,28689443.337070495,448,0,0
D235_F01_V01,235,1,t20,right_mad,448,448,52,11273098.26134149,6539545.3912019702,19228816.850774255,448,0,0
D235_F01_V01,235,1,t20,bg_mean,448,448,52,24022046.300881464,18432966.392471991,30141604.508648887,448,0,0
D235_F01_V01,235,1,t20,bg_median,448,448,52,16411326.594055235,11279074.459370546,25276337.612284254,448,0,0
D235_F01_V01,235,1,t20,bg_mad,448,448,52,11330319.024739347,7969655.8410053728,16187099.515835214,448,0,0
D235_F01_V01,235,1,tail100,z_local,448,448,52,0.94953299791075674,0.29230981862790695,5.6318143129798592,448,0,0
D235_F01_V01,235,1,tail100,real_minus_bg_mean,448,448,52,25038590.084676117,11565012.473273873,155689983.10049164,448,0,0
D235_F01_V01,235,1,tail100,signed_asymmetry,448,448,52,-0.0096590865592745545,-0.30099805676832125,0.23794591528337078,205,243,0
D235_F01_V01,235,1,tail100,real_mean,448,448,52,49020707.733170494,37135992.067620568,178338166.50549898,448,0,0
D235_F01_V01,235,1,tail100,real_median,448,448,52,32321297.879166029,23128317.640680999,111692324.47456069,448,0,0
D235_F01_V01,235,1,tail100,real_mad,448,448,52,22667864.151528239,16262306.657501524,79297106.4464681,448,0,0
D235_F01_V01,235,1,tail100,left_mean,448,448,52,23812151.064600859,19828417.208335787,31522322.976431485,448,0,0
D235_F01_V01,235,1,tail100,left_median,448,448,52,16203381.777135815,12224962.117070517,23353510.212235052,448,0,0
D235_F01_V01,235,1,tail100,left_mad,448,448,52,11257330.198379997,8556192.8496211022,16483844.850113217,448,0,0
D235_F01_V01,235,1,tail100,right_mean,448,448,52,24168028.143661845,20273901.358284708,42691419.043127932,448,0,0
D235_F01_V01,235,1,tail100,right_median,448,448,52,16445290.29366209,12589498.395670578,26790701.896414682,448,0,0
D235_F01_V01,235,1,tail100,right_mad,448,448,52,11460267.585874975,8834530.3705392182,17756344.799445301,448,0,0
D235_F01_V01,235,1,tail100,bg_mean,448,448,52,23903218.355262265,20882000.436208613,37106871.009779714,448,0,0
D235_F01_V01,235,1,tail100,bg_median,448,448,52,16404064.07730367,12950408.583703801,24414986.482891526,448,0,0
D235_F01_V01,235,1,tail100,bg_mad,448,448,52,11433212.366799511,9525978.3644655235,17083659.046566822,448,0,0
D235_F01_V01,235,1,tail500,z_local,448,448,52,0.16816398227099627,-0.025714269309738878,0.8107211531536368,447,1,0
D235_F01_V01,235,1,tail500,real_minus_bg_mean,448,448,52,6266022.9179304224,1818215.1787635125,41656013.102951191,448,0,0
D235_F01_V01,235,1,tail500,signed_asymmetry,448,448,52,-0.011619958107478359,-0.15475720345609775,0.15057669998320936,168,280,0
D235_F01_V01,235,1,tail500,real_mean,448,448,52,30367929.608438835,26475176.944231052,65744389.580267876,448,0,0
D235_F01_V01,235,1,tail500,real_median,448,448,52,19260285.523987111,16701163.325153569,30828276.662039626,448,0,0
D235_F01_V01,235,1,tail500,real_mad,448,448,52,13731426.472838156,11831615.891226888,24007640.491966877,448,0,0
D235_F01_V01,235,1,tail500,left_mean,448,448,52,24073802.681631867,21180819.462179713,27622158.912727542,448,0,0
D235_F01_V01,235,1,tail500,left_median,448,448,52,16281328.062635325,14027038.759684362,19019769.617117923,448,0,0
D235_F01_V01,235,1,tail500,left_mad,448,448,52,11450357.826151352,9953838.1498668902,13516774.637374211,448,0,0
D235_F01_V01,235,1,tail500,right_mean,448,448,52,24347118.086227167,21654091.6762922,29421517.648818064,448,0,0
D235_F01_V01,235,1,tail500,right_median,448,448,52,16548576.143247887,13854085.964373803,18789255.771810487,448,0,0
D235_F01_V01,235,1,tail500,right_mad,448,448,52,11586252.163964219,9819260.42850269,13175161.985313274,448,0,0
D235_F01_V01,235,1,tail500,bg_mean,448,448,52,24196905.342854053,21670962.299244285,28521838.280772787,448,0,0
D235_F01_V01,235,1,tail500,bg_median,448,448,52,16379021.716277767,14559718.648902005,18434005.834715825,448,0,0
D235_F01_V01,235,1,tail500,bg_mad,448,448,52,11491537.484731792,10290533.741388274,13246920.173291232,448,0,0
D235_F03_V01,235,3,source,z_local,448,448,52,5.6092632643257563,3.2813311384905535,8.1655473750122773,448,0,0
D235_F03_V01,235,3,source,real_minus_bg_mean,448,448,52,191642300.99915203,117733871.73325384,337217398.47119796,448,0,0
D235_F03_V01,235,3,source,signed_asymmetry,448,448,52,-0.0081325149151589005,-0.29774377505702898,0.28712954433771876,211,237,0
D235_F03_V01,235,3,source,real_mean,448,448,52,215254629.63309839,140256880.30797672,361930934.68864655,448,0,0
D235_F03_V01,235,3,source,real_median,448,448,52,108983324.35182095,72050726.856229797,158049043.43526301,448,0,0
D235_F03_V01,235,3,source,real_mad,448,448,52,82247736.311936677,54927906.758388132,123267519.5309875,448,0,0
D235_F03_V01,235,3,source,left_mean,448,448,52,23128469.38406577,18955230.069079507,50114311.583623298,448,0,0
D235_F03_V01,235,3,source,left_median,448,448,52,15753141.74498032,12693434.016884506,26960697.838368982,448,0,0
D235_F03_V01,235,3,source,left_mad,448,448,52,10977223.417389348,8918442.8047739808,19570846.523627426,448,0,0
D235_F03_V01,235,3,source,right_mean,448,448,52,23336371.162055917,19574617.339267902,48633074.220725365,448,0,0
D235_F03_V01,235,3,source,right_median,448,448,52,16016072.417413596,12987504.115175134,23577005.478816468,448,0,0
D235_F03_V01,235,3,source,right_mad,448,448,52,11230702.108318198,9216052.6457879413,17190802.454682168,448,0,0
D235_F03_V01,235,3,source,bg_mean,448,448,52,23202292.506100427,20685214.012760438,49373741.144108176,448,0,0
D235_F03_V01,235,3,source,bg_median,448,448,52,15885814.657573547,13877744.400816163,25932025.258748204,448,0,0
D235_F03_V01,235,3,source,bg_mad,448,448,52,11109768.686648168,9559847.0913513713,18773742.858842317,448,0,0
D235_F03_V01,235,3,s1,z_local,448,448,52,11.716502693147447,0.89929102847468911,38.117731346925154,448,0,0
D235_F03_V01,235,3,s1,real_minus_bg_mean,448,448,52,349992699.51028073,61119382.697243735,900530395.59350717,448,0,0
D235_F03_V01,235,3,s1,signed_asymmetry,448,448,52,-0.009943704660474121,-0.73532877358201343,0.69537304343655659,211,237,0
D235_F03_V01,235,3,s1,real_mean,448,448,52,371751882.40185642,82519513.637919754,924292226.74046862,448,0,0
D235_F03_V01,235,3,s1,real_median,448,448,52,197075355.93159878,30647062.595394645,580637502.92182267,448,0,0
D235_F03_V01,235,3,s1,real_mad,448,448,52,153152946.86254084,23931058.938881844,459112699.24776095,448,0,0
D235_F03_V01,235,3,s1,left_mean,448,448,52,22225674.51322417,14592703.748668646,60484154.994651258,448,0,0
D235_F03_V01,235,3,s1,left_median,448,448,52,15357264.736703034,8574027.8580125179,33266801.392338246,448,0,0
D235_F03_V01,235,3,s1,left_mad,448,448,52,10370961.050170068,5640917.2589392513,23239437.924803425,448,0,0
D235_F03_V01,235,3,s1,right_mean,448,448,52,22398854.715166554,14406519.959314227,81292941.66048032,448,0,0
D235_F03_V01,235,3,s1,right_median,448,448,52,15490877.878361333,7614270.9531733831,38710376.927640654,448,0,0
D235_F03_V01,235,3,s1,right_mad,448,448,52,10548388.377169227,5639576.606334907,30737875.946599167,448,0,0
D235_F03_V01,235,3,s1,bg_mean,448,448,52,22247691.745461121,15583418.982993627,70885296.390076756,448,0,0
D235_F03_V01,235,3,s1,bg_median,448,448,52,15291943.165170677,8865107.4955300931,35990632.46471402,448,0,0
D235_F03_V01,235,3,s1,bg_mad,448,448,52,10565350.839410204,6710282.4451786308,26767602.812533908,448,0,0
D235_F03_V01,235,3,s2,z_local,448,448,52,14.399391606477913,6.2834092300693412,29.835690329632101,448,0,0
D235_F03_V01,235,3,s2,real_minus_bg_mean,448,448,52,364290736.67878735,211348298.32295367,715313551.45869815,448,0,0
D235_F03_V01,235,3,s2,signed_asymmetry,448,448,52,-0.011704060904039028,-0.44847633915525692,0.43468472445109196,209,239,0
D235_F03_V01,235,3,s2,real_mean,448,448,52,387355093.93922782,234494378.44623846,741331655.45645499,448,0,0
D235_F03_V01,235,3,s2,real_median,448,448,52,251399354.4898628,126647090.53023227,497231333.22034717,448,0,0
D235_F03_V01,235,3,s2,real_mad,448,448,52,176894957.19430584,86164297.516100019,369532579.3302868,448,0,0
D235_F03_V01,235,3,s2,left_mean,448,448,52,22990877.513781115,15719613.981459623,68045082.182813793,448,0,0
D235_F03_V01,235,3,s2,left_median,448,448,52,15816021.436052447,8692683.4263506178,29477237.193503134,448,0,0
D235_F03_V01,235,3,s2,left_mad,448,448,52,10981966.476564948,6474798.8261682112,19981003.125263102,448,0,0
D235_F03_V01,235,3,s2,right_mean,448,448,52,23126006.20961564,17441505.794811439,43747761.464578442,448,0,0
D235_F03_V01,235,3,s2,right_median,448,448,52,15700718.439402413,9821633.4775406886,25023274.890657011,448,0,0
D235_F03_V01,235,3,s2,right_mad,448,448,52,10901494.215425044,6827586.2292658295,16972353.198445871,448,0,0
D235_F03_V01,235,3,s2,bg_mean,448,448,52,23038083.935112461,17977279.108519886,55896678.56327977,448,0,0
D235_F03_V01,235,3,s2,bg_median,448,448,52,15820929.306546859,11567951.067952335,26577817.719723772,448,0,0
D235_F03_V01,235,3,s2,bg_mad,448,448,52,10992927.73547744,7813776.0833905153,19233738.868573356,448,0,0
D235_F03_V01,235,3,s3,z_local,448,448,52,8.0251631407365203,3.7746184640705338,15.671256251523886,448,0,0
D235_F03_V01,235,3,s3,real_minus_bg_mean,448,448,52,198971250.07235271,124865287.97710901,335647554.64567113,448,0,0
D235_F03_V01,235,3,s3,signed_asymmetry,448,448,52,-0.012451827929851852,-0.47532275299375032,0.49509107495802163,210,238,0
D235_F03_V01,235,3,s3,real_mean,448,448,52,222461230.21532488,145903650.99768448,358432723.85089582,448,0,0
D235_F03_V01,235,3,s3,real_median,448,448,52,144229464.87848234,73170737.334865794,271036827.30107552,448,0,0
D235_F03_V01,235,3,s3,real_mad,448,448,52,101311984.88007294,56030252.898326561,168445091.76265475,448,0,0
D235_F03_V01,235,3,s3,left_mean,448,448,52,22621034.439832136,18004149.571662989,52702997.965064675,448,0,0
D235_F03_V01,235,3,s3,left_median,448,448,52,15579980.131645828,10456232.968058677,26680653.946158689,448,0,0
D235_F03_V01,235,3,s3,left_mad,448,448,52,10766356.064200014,6858862.3753001308,18863786.224073246,448,0,0
D235_F03_V01,235,3,s3,right_mean,448,448,52,22875775.545815825,17261634.527145311,45165628.698869132,448,0,0
D235_F03_V01,235,3,s3,right_median,448,448,52,15795789.710175658,10041543.31530272,22694047.09548381,448,0,0
D235_F03_V01,235,3,s3,right_mad,448,448,52,10902027.800586004,6240651.2719809674,16582063.184910942,448,0,0
D235_F03_V01,235,3,s3,bg_mean,448,448,52,22937958.612930331,18488425.040699914,48934382.328957677,448,0,0
D235_F03_V01,235,3,s3,bg_median,448,448,52,15625586.29968689,11954636.495062858,25213222.855999127,448,0,0
D235_F03_V01,235,3,s3,bg_mad,448,448,52,10849089.931274205,8059560.0242077587,17873818.792211905,448,0,0
D235_F03_V01,235,3,s4,z_local,448,448,52,4.5759917947786359,2.1889072627005852,8.3484331932955183,448,0,0
D235_F03_V01,235,3,s4,real_minus_bg_mean,448,448,52,112734516.75417706,66202653.703412428,195255702.54959327,448,0,0
D235_F03_V01,235,3,s4,signed_asymmetry,448,448,52,-0.019827445068033862,-0.37039218503226262,0.46873133072786632,197,251,0
D235_F03_V01,235,3,s4,real_mean,448,448,52,136335638.23679841,87115207.259811506,219502194.52421761,448,0,0
D235_F03_V01,235,3,s4,real_median,448,448,52,92743942.689637095,46953799.933470897,135824156.59898672,448,0,0
D235_F03_V01,235,3,s4,real_mad,448,448,52,63629302.747387029,36343182.610680744,99459760.517655507,448,0,0
D235_F03_V01,235,3,s4,left_mean,448,448,52,23300862.899982274,17008198.535381664,48998783.576615885,448,0,0
D235_F03_V01,235,3,s4,left_median,448,448,52,15815340.015838549,11247758.75663078,28900542.701081306,448,0,0
D235_F03_V01,235,3,s4,left_mad,448,448,52,10885626.471735209,5814019.2385478588,19860918.764432296,448,0,0
D235_F03_V01,235,3,s4,right_mean,448,448,52,23511533.989305787,17846320.834401466,52107692.456009462,448,0,0
D235_F03_V01,235,3,s4,right_median,448,448,52,16070267.483436212,11329065.26148852,25201383.151869584,448,0,0
D235_F03_V01,235,3,s4,right_mad,448,448,52,11230591.107096966,7346371.2133081425,17681847.203753266,448,0,0
D235_F03_V01,235,3,s4,bg_mean,448,448,52,23529901.502902083,18489596.156859025,50553324.318955734,448,0,0
D235_F03_V01,235,3,s4,bg_median,448,448,52,16050334.44463544,11959649.852716083,24198376.208495766,448,0,0
D235_F03_V01,235,3,s4,bg_mad,448,448,52,11165606.461222626,7994069.2410772434,17493438.725126769,448,0,0
D235_F03_V01,235,3,s5,z_local,448,448,52,2.8036755077415609,1.2360431188826142,5.8597941822540953,448,0,0
D235_F03_V01,235,3,s5,real_minus_bg_mean,448,448,52,70557321.986209482,35753200.173355557,129899347.8367537,448,0,0
D235_F03_V01,235,3,s5,signed_asymmetry,448,448,52,-0.0043827207965437837,-0.56210699118217711,0.42894457750355275,216,232,0
D235_F03_V01,235,3,s5,real_mean,448,448,52,94677243.413328856,57469241.28202977,153169462.99322563,448,0,0
D235_F03_V01,235,3,s5,real_median,448,448,52,63587200.309327058,39107962.25079117,103311263.15346551,448,0,0
D235_F03_V01,235,3,s5,real_mad,448,448,52,44515091.857750326,26388543.334774949,76754975.1120729,448,0,0
D235_F03_V01,235,3,s5,left_mean,448,448,52,23673895.337378457,15923111.650240989,34480215.627787374,448,0,0
D235_F03_V01,235,3,s5,left_median,448,448,52,16376742.531902693,9569997.319916239,24869211.636554122,448,0,0
D235_F03_V01,235,3,s5,left_mad,448,448,52,11101952.604879227,6728476.4872057103,19226115.866187543,448,0,0
D235_F03_V01,235,3,s5,right_mean,448,448,52,23872631.178808667,17151110.505234759,44912656.483465388,448,0,0
D235_F03_V01,235,3,s5,right_median,448,448,52,16371570.599819161,9652904.731670564,23913561.513584018,448,0,0
D235_F03_V01,235,3,s5,right_mad,448,448,52,11306583.913535353,7042944.7161462605,16789719.807477526,448,0,0
D235_F03_V01,235,3,s5,bg_mean,448,448,52,23787484.384937264,18851827.656587314,39696108.575009368,448,0,0
D235_F03_V01,235,3,s5,bg_median,448,448,52,16203891.379623905,11729537.618374607,24869211.636554122,448,0,0
D235_F03_V01,235,3,s5,bg_mad,448,448,52,11228789.84035524,8583511.409158038,17488459.369082503,448,0,0
D235_F03_V01,235,3,s6,z_local,448,448,52,1.8314270670153823,0.20156319046897528,4.6771959294867704,448,0,0
D235_F03_V01,235,3,s6,real_minus_bg_mean,448,448,52,47141550.914694563,15905657.025921088,85629921.066313848,448,0,0
D235_F03_V01,235,3,s6,signed_asymmetry,448,448,52,-0.0057882452361167356,-0.53726746980982831,0.57600432688024761,221,227,0
D235_F03_V01,235,3,s6,real_mean,448,448,52,71279406.956219181,41111286.960612014,111005984.29696031,448,0,0
D235_F03_V01,235,3,s6,real_median,448,448,52,48597287.473790526,21142351.561650429,87156613.521013379,448,0,0
D235_F03_V01,235,3,s6,real_mad,448,448,52,33182312.934035461,14184496.838573094,60943831.006278872,448,0,0
D235_F03_V01,235,3,s6,left_mean,448,448,52,23938713.20060413,16795514.110115845,33886688.32074327,448,0,0
D235_F03_V01,235,3,s6,left_median,448,448,52,16806372.02042776,8349064.0012913002,26191593.995786298,448,0,0
D235_F03_V01,235,3,s6,left_mad,448,448,52,11137151.238137111,5748145.465765018,20334766.306263708,448,0,0
D235_F03_V01,235,3,s6,right_mean,448,448,52,24275460.255002394,16243453.786540389,32180099.609846491,448,0,0
D235_F03_V01,235,3,s6,right_median,448,448,52,16776422.864863481,8541744.5358018856,26558879.723823771,448,0,0
D235_F03_V01,235,3,s6,right_mad,448,448,52,11387039.627192292,6363727.2710368559,18482307.16379359,448,0,0
D235_F03_V01,235,3,s6,bg_mean,448,448,52,24281004.984557226,18415419.070945878,31598734.259555053,448,0,0
D235_F03_V01,235,3,s6,bg_median,448,448,52,16639402.990428735,11577739.842143575,23786535.026059475,448,0,0
D235_F03_V01,235,3,s6,bg_mad,448,448,52,11514708.815501386,7939989.0908898404,17011517.430601873,448,0,0
D235_F03_V01,235,3,s36,z_local,448,448,52,4.1620099609660377,2.4336568171544415,6.1825133181072349,448,0,0
D235_F03_V01,235,3,s36,real_minus_bg_mean,448,448,52,118895301.86369136,76002785.269785076,178549625.32834047,448,0,0
D235_F03_V01,235,3,s36,signed_asymmetry,448,448,52,-0.0083196270476970074,-0.242344504803233,0.2785908703760695,212,236,0
