scan_id,diameter_um,flow_mm_s,offset,dx_pixel,dz_pixel,support,metric,n_defined,n_missing,median,min,max,n_positive,n_negative,n_zero
D128_F10_V01,128,10,xp,1,0,all_available,RI500,484,16,0.2248747793686019,0.09290694806273396,0.44231310290597137,484,0,0
D128_F10_V01,128,10,xp,1,0,five_position_common,source,484,16,192007805.63126993,60920331.192477979,436128418.81615353,484,0,0
D128_F10_V01,128,10,xp,1,0,five_position_common,tail100,484,16,82064253.737504184,41494766.803043209,134278897.55783495,484,0,0
D128_F10_V01,128,10,xp,1,0,five_position_common,tail500,484,16,42931507.579629883,26778923.596317831,57829310.100843422,484,0,0
D128_F10_V01,128,10,xp,1,0,five_position_common,RI100,484,16,0.42873173700526573,0.17849553526359518,0.79644907515493935,484,0,0
D128_F10_V01,128,10,xp,1,0,five_position_common,RI500,484,16,0.2248747793686019,0.09290694806273396,0.44231310290597137,484,0,0
D128_F10_V01,128,10,xm,-1,0,all_available,source,484,16,187328607.30883402,68403112.318287238,446548223.1644848,484,0,0
D128_F10_V01,128,10,xm,-1,0,all_available,tail100,484,16,79746386.694068715,43368547.748235345,132078729.20539805,484,0,0
D128_F10_V01,128,10,xm,-1,0,all_available,tail500,484,16,42332100.279700011,29218166.713784881,56619396.020513922,484,0,0
D128_F10_V01,128,10,xm,-1,0,all_available,RI100,484,16,0.4343760565080349,0.15567055383264214,0.8458312082748296,484,0,0
D128_F10_V01,128,10,xm,-1,0,all_available,RI500,484,16,0.22851757629257297,0.082493812934171198,0.4307048533252002,484,0,0
D128_F10_V01,128,10,xm,-1,0,five_position_common,source,484,16,187328607.30883402,68403112.318287238,446548223.1644848,484,0,0
D128_F10_V01,128,10,xm,-1,0,five_position_common,tail100,484,16,79746386.694068715,43368547.748235345,132078729.20539805,484,0,0
D128_F10_V01,128,10,xm,-1,0,five_position_common,tail500,484,16,42332100.279700011,29218166.713784881,56619396.020513922,484,0,0
D128_F10_V01,128,10,xm,-1,0,five_position_common,RI100,484,16,0.4343760565080349,0.15567055383264214,0.8458312082748296,484,0,0
D128_F10_V01,128,10,xm,-1,0,five_position_common,RI500,484,16,0.22851757629257297,0.082493812934171198,0.4307048533252002,484,0,0
D128_F10_V01,128,10,zp,0,1,all_available,source,484,16,197575387.04824758,67907612.706104383,453535703.86160654,484,0,0
D128_F10_V01,128,10,zp,0,1,all_available,tail100,484,16,77943776.68605426,43304236.299172848,127588964.32785349,484,0,0
D128_F10_V01,128,10,zp,0,1,all_available,tail500,484,16,41736229.003431261,28066236.553670503,55883418.224571884,484,0,0
D128_F10_V01,128,10,zp,0,1,all_available,RI100,484,16,0.39894448350836487,0.14503190355501447,0.76705598717537049,484,0,0
D128_F10_V01,128,10,zp,0,1,all_available,RI500,484,16,0.21250328319582582,0.081662462468344035,0.41448132864810872,484,0,0
D128_F10_V01,128,10,zp,0,1,five_position_common,source,484,16,197575387.04824758,67907612.706104383,453535703.86160654,484,0,0
D128_F10_V01,128,10,zp,0,1,five_position_common,tail100,484,16,77943776.68605426,43304236.299172848,127588964.32785349,484,0,0
D128_F10_V01,128,10,zp,0,1,five_position_common,tail500,484,16,41736229.003431261,28066236.553670503,55883418.224571884,484,0,0
D128_F10_V01,128,10,zp,0,1,five_position_common,RI100,484,16,0.39894448350836487,0.14503190355501447,0.76705598717537049,484,0,0
D128_F10_V01,128,10,zp,0,1,five_position_common,RI500,484,16,0.21250328319582582,0.081662462468344035,0.41448132864810872,484,0,0
D128_F10_V01,128,10,zm,0,-1,all_available,source,484,16,187851322.26853421,62952322.725145362,434916861.56542885,484,0,0
D128_F10_V01,128,10,zm,0,-1,all_available,tail100,484,16,85477292.249927938,40667133.40819943,155282004.85472983,484,0,0
D128_F10_V01,128,10,zm,0,-1,all_available,tail500,484,16,44287657.06052871,29034746.847535077,61491741.153829992,484,0,0
D128_F10_V01,128,10,zm,0,-1,all_available,RI100,484,16,0.46052108386416352,0.18493155168997158,1.0149598697110414,484,0,0
D128_F10_V01,128,10,zm,0,-1,all_available,RI500,484,16,0.2359894963473203,0.094433447538106785,0.46281799514579541,484,0,0
D128_F10_V01,128,10,zm,0,-1,five_position_common,source,484,16,187851322.26853421,62952322.725145362,434916861.56542885,484,0,0
D128_F10_V01,128,10,zm,0,-1,five_position_common,tail100,484,16,85477292.249927938,40667133.40819943,155282004.85472983,484,0,0
D128_F10_V01,128,10,zm,0,-1,five_position_common,tail500,484,16,44287657.06052871,29034746.847535077,61491741.153829992,484,0,0
D128_F10_V01,128,10,zm,0,-1,five_position_common,RI100,484,16,0.46052108386416352,0.18493155168997158,1.0149598697110414,484,0,0
D128_F10_V01,128,10,zm,0,-1,five_position_common,RI500,484,16,0.2359894963473203,0.094433447538106785,0.46281799514579541,484,0,0
D235_F01_V01,235,1,baseline,0,0,all_available,source,448,52,206708139.81254771,133202680.65852807,303695868.15620238,448,0,0
D235_F01_V01,235,1,baseline,0,0,all_available,tail100,448,52,49020707.733170494,37135992.067620568,178338166.50549898,448,0,0
D235_F01_V01,235,1,baseline,0,0,all_available,tail500,448,52,30367929.608438835,26475176.944231052,65744389.580267876,448,0,0
D235_F01_V01,235,1,baseline,0,0,all_available,RI100,448,52,0.23841905035208191,0.16260470551951234,0.90000722811147538,448,0,0
D235_F01_V01,235,1,baseline,0,0,all_available,RI500,448,52,0.14950431368691941,0.10732909457394568,0.38788600940087781,448,0,0
D235_F01_V01,235,1,baseline,0,0,five_position_common,source,448,52,206708139.81254771,133202680.65852807,303695868.15620238,448,0,0
D235_F01_V01,235,1,baseline,0,0,five_position_common,tail100,448,52,49020707.733170494,37135992.067620568,178338166.50549898,448,0,0
D235_F01_V01,235,1,baseline,0,0,five_position_common,tail500,448,52,30367929.608438835,26475176.944231052,65744389.580267876,448,0,0
D235_F01_V01,235,1,baseline,0,0,five_position_common,RI100,448,52,0.23841905035208191,0.16260470551951234,0.90000722811147538,448,0,0
D235_F01_V01,235,1,baseline,0,0,five_position_common,RI500,448,52,0.14950431368691941,0.10732909457394568,0.38788600940087781,448,0,0
D235_F01_V01,235,1,xp,1,0,all_available,source,448,52,205938726.18139523,132752003.22499703,305685581.10796565,448,0,0
D235_F01_V01,235,1,xp,1,0,all_available,tail100,448,52,48943813.711848445,37561723.26343438,169363012.25287145,448,0,0
D235_F01_V01,235,1,xp,1,0,all_available,tail500,448,52,30324263.487626076,26404721.605121564,63302165.485801011,448,0,0
D235_F01_V01,235,1,xp,1,0,all_available,RI100,448,52,0.23991358162657334,0.16493556169052334,0.89530623709627899,448,0,0
D235_F01_V01,235,1,xp,1,0,all_available,RI500,448,52,0.15002337561334073,0.111339469304355,0.38515713732733708,448,0,0
D235_F01_V01,235,1,xp,1,0,five_position_common,source,448,52,205938726.18139523,132752003.22499703,305685581.10796565,448,0,0
D235_F01_V01,235,1,xp,1,0,five_position_common,tail100,448,52,48943813.711848445,37561723.26343438,169363012.25287145,448,0,0
D235_F01_V01,235,1,xp,1,0,five_position_common,tail500,448,52,30324263.487626076,26404721.605121564,63302165.485801011,448,0,0
D235_F01_V01,235,1,xp,1,0,five_position_common,RI100,448,52,0.23991358162657334,0.16493556169052334,0.89530623709627899,448,0,0
D235_F01_V01,235,1,xp,1,0,five_position_common,RI500,448,52,0.15002337561334073,0.111339469304355,0.38515713732733708,448,0,0
D235_F01_V01,235,1,xm,-1,0,all_available,source,448,52,204740999.68260026,132399651.45110138,300157120.86730951,448,0,0
D235_F01_V01,235,1,xm,-1,0,all_available,tail100,448,52,49190784.881193414,36985960.565179966,192840887.57725361,448,0,0
D235_F01_V01,235,1,xm,-1,0,all_available,tail500,448,52,30476459.25409862,26560859.34099618,67941940.49126488,448,0,0
D235_F01_V01,235,1,xm,-1,0,all_available,RI100,448,52,0.24239864997472255,0.16334100438871849,0.90751733209757723,448,0,0
D235_F01_V01,235,1,xm,-1,0,all_available,RI500,448,52,0.15103620991012223,0.10449513991007021,0.39341721992278422,448,0,0
D235_F01_V01,235,1,xm,-1,0,five_position_common,source,448,52,204740999.68260026,132399651.45110138,300157120.86730951,448,0,0
D235_F01_V01,235,1,xm,-1,0,five_position_common,tail100,448,52,49190784.881193414,36985960.565179966,192840887.57725361,448,0,0
D235_F01_V01,235,1,xm,-1,0,five_position_common,tail500,448,52,30476459.25409862,26560859.34099618,67941940.49126488,448,0,0
D235_F01_V01,235,1,xm,-1,0,five_position_common,RI100,448,52,0.24239864997472255,0.16334100438871849,0.90751733209757723,448,0,0
D235_F01_V01,235,1,xm,-1,0,five_position_common,RI500,448,52,0.15103620991012223,0.10449513991007021,0.39341721992278422,448,0,0
D235_F01_V01,235,1,zp,0,1,all_available,source,448,52,201871224.74254224,139278379.26204175,300890107.78864986,448,0,0
D235_F01_V01,235,1,zp,0,1,all_available,tail100,448,52,47269692.062265903,35858615.144004419,160555985.44712076,448,0,0
D235_F01_V01,235,1,zp,0,1,all_available,tail500,448,52,29824040.660543598,26227768.486014649,61124181.025118425,448,0,0
D235_F01_V01,235,1,zp,0,1,all_available,RI100,448,52,0.23598941234072793,0.15134832484512131,0.80628054658764803,448,0,0
D235_F01_V01,235,1,zp,0,1,all_available,RI500,448,52,0.14869969034505146,0.10644066448458041,0.35441546451612826,448,0,0
D235_F01_V01,235,1,zp,0,1,five_position_common,source,448,52,201871224.74254224,139278379.26204175,300890107.78864986,448,0,0
D235_F01_V01,235,1,zp,0,1,five_position_common,tail100,448,52,47269692.062265903,35858615.144004419,160555985.44712076,448,0,0
D235_F01_V01,235,1,zp,0,1,five_position_common,tail500,448,52,29824040.660543598,26227768.486014649,61124181.025118425,448,0,0
D235_F01_V01,235,1,zp,0,1,five_position_common,RI100,448,52,0.23598941234072793,0.15134832484512131,0.80628054658764803,448,0,0
D235_F01_V01,235,1,zp,0,1,five_position_common,RI500,448,52,0.14869969034505146,0.10644066448458041,0.35441546451612826,448,0,0
D235_F01_V01,235,1,zm,0,-1,all_available,source,448,52,209555790.9727329,127609690.74002725,305890184.06054765,448,0,0
D235_F01_V01,235,1,zm,0,-1,all_available,tail100,448,52,50733034.319161549,37272559.854588993,191608137.58302382,448,0,0
D235_F01_V01,235,1,zm,0,-1,all_available,tail500,448,52,30937095.611238502,26752452.266877603,68997297.12661919,448,0,0
D235_F01_V01,235,1,zm,0,-1,all_available,RI100,448,52,0.24578878737266019,0.16965937898528818,1.0199432904920414,448,0,0
D235_F01_V01,235,1,zm,0,-1,all_available,RI500,448,52,0.15001340929936707,0.10767682693491913,0.42393079802296157,448,0,0
D235_F01_V01,235,1,zm,0,-1,five_position_common,source,448,52,209555790.9727329,127609690.74002725,305890184.06054765,448,0,0
D235_F01_V01,235,1,zm,0,-1,five_position_common,tail100,448,52,50733034.319161549,37272559.854588993,191608137.58302382,448,0,0
D235_F01_V01,235,1,zm,0,-1,five_position_common,tail500,448,52,30937095.611238502,26752452.266877603,68997297.12661919,448,0,0
D235_F01_V01,235,1,zm,0,-1,five_position_common,RI100,448,52,0.24578878737266019,0.16965937898528818,1.0199432904920414,448,0,0
D235_F01_V01,235,1,zm,0,-1,five_position_common,RI500,448,52,0.15001340929936707,0.10767682693491913,0.42393079802296157,448,0,0
D235_F03_V01,235,3,baseline,0,0,all_available,source,448,52,215254629.63309839,140256880.30797672,361930934.68864655,448,0,0
D235_F03_V01,235,3,baseline,0,0,all_available,tail100,448,52,49959401.33967419,35266311.038160764,110318535.09832215,448,0,0
D235_F03_V01,235,3,baseline,0,0,all_available,tail500,448,52,31107807.749594979,26332463.015438296,44666594.11168626,448,0,0
D235_F03_V01,235,3,baseline,0,0,all_available,RI100,448,52,0.23664415643178022,0.14095375454101597,0.4616160503943959,448,0,0
D235_F03_V01,235,3,baseline,0,0,all_available,RI500,448,52,0.1473377404585276,0.088529965786937809,0.20655008340354147,448,0,0
D235_F03_V01,235,3,baseline,0,0,five_position_common,source,448,52,215254629.63309839,140256880.30797672,361930934.68864655,448,0,0
D235_F03_V01,235,3,baseline,0,0,five_position_common,tail100,448,52,49959401.33967419,35266311.038160764,110318535.09832215,448,0,0
D235_F03_V01,235,3,baseline,0,0,five_position_common,tail500,448,52,31107807.749594979,26332463.015438296,44666594.11168626,448,0,0
D235_F03_V01,235,3,baseline,0,0,five_position_common,RI100,448,52,0.23664415643178022,0.14095375454101597,0.4616160503943959,448,0,0
D235_F03_V01,235,3,baseline,0,0,five_position_common,RI500,448,52,0.1473377404585276,0.088529965786937809,0.20655008340354147,448,0,0
D235_F03_V01,235,3,xp,1,0,all_available,source,448,52,212648784.41557333,141043950.242883,354083222.31822795,448,0,0
D235_F03_V01,235,3,xp,1,0,all_available,tail100,448,52,49866448.800693512,35706343.029023841,111128727.51208633,448,0,0
D235_F03_V01,235,3,xp,1,0,all_available,tail500,448,52,31033551.087537233,26485938.894205794,44855940.043720171,448,0,0
D235_F03_V01,235,3,xp,1,0,all_available,RI100,448,52,0.2364215645246994,0.13879217631740215,0.46624831065051409,448,0,0
D235_F03_V01,235,3,xp,1,0,all_available,RI500,448,52,0.14747053391463766,0.088909832468502245,0.21302716404395211,448,0,0
D235_F03_V01,235,3,xp,1,0,five_position_common,source,448,52,212648784.41557333,141043950.242883,354083222.31822795,448,0,0
D235_F03_V01,235,3,xp,1,0,five_position_common,tail100,448,52,49866448.800693512,35706343.029023841,111128727.51208633,448,0,0
D235_F03_V01,235,3,xp,1,0,five_position_common,tail500,448,52,31033551.087537233,26485938.894205794,44855940.043720171,448,0,0
D235_F03_V01,235,3,xp,1,0,five_position_common,RI100,448,52,0.2364215645246994,0.13879217631740215,0.46624831065051409,448,0,0
D235_F03_V01,235,3,xp,1,0,five_position_common,RI500,448,52,0.14747053391463766,0.088909832468502245,0.21302716404395211,448,0,0
D235_F03_V01,235,3,xm,-1,0,all_available,source,448,52,212020588.12308291,136981964.58639765,360792941.47390604,448,0,0
D235_F03_V01,235,3,xm,-1,0,all_available,tail100,448,52,50142162.571689442,35018804.14194712,110498180.2495331,448,0,0
D235_F03_V01,235,3,xm,-1,0,all_available,tail500,448,52,31129816.667429619,26787581.570060205,44747342.035012372,448,0,0
D235_F03_V01,235,3,xm,-1,0,all_available,RI100,448,52,0.24036053276498676,0.14348671657196621,0.4604880994110675,448,0,0
D235_F03_V01,235,3,xm,-1,0,all_available,RI500,448,52,0.15007849566156264,0.088975564987442426,0.20952955655169667,448,0,0
D235_F03_V01,235,3,xm,-1,0,five_position_common,source,448,52,212020588.12308291,136981964.58639765,360792941.47390604,448,0,0
D235_F03_V01,235,3,xm,-1,0,five_position_common,tail100,448,52,50142162.571689442,35018804.14194712,110498180.2495331,448,0,0
D235_F03_V01,235,3,xm,-1,0,five_position_common,tail500,448,52,31129816.667429619,26787581.570060205,44747342.035012372,448,0,0
D235_F03_V01,235,3,xm,-1,0,five_position_common,RI100,448,52,0.24036053276498676,0.14348671657196621,0.4604880994110675,448,0,0
D235_F03_V01,235,3,xm,-1,0,five_position_common,RI500,448,52,0.15007849566156264,0.088975564987442426,0.20952955655169667,448,0,0
D235_F03_V01,235,3,zp,0,1,all_available,source,448,52,209937636.99711576,135887406.22395214,359136643.5155983,448,0,0
D235_F03_V01,235,3,zp,0,1,all_available,tail100,448,52,48281497.202047393,35169281.769236855,108278691.05067043,448,0,0
D235_F03_V01,235,3,zp,0,1,all_available,tail500,448,52,30550910.166936912,26164102.93201061,44075235.82123775,448,0,0
D235_F03_V01,235,3,zp,0,1,all_available,RI100,448,52,0.23347796776085838,0.12923439014526486,0.46068706205829796,448,0,0
D235_F03_V01,235,3,zp,0,1,all_available,RI500,448,52,0.14742667218039929,0.086539951588254463,0.20230514573722377,448,0,0
D235_F03_V01,235,3,zp,0,1,five_position_common,source,448,52,209937636.99711576,135887406.22395214,359136643.5155983,448,0,0
D235_F03_V01,235,3,zp,0,1,five_position_common,tail100,448,52,48281497.202047393,35169281.769236855,108278691.05067043,448,0,0
D235_F03_V01,235,3,zp,0,1,five_position_common,tail500,448,52,30550910.166936912,26164102.93201061,44075235.82123775,448,0,0
D235_F03_V01,235,3,zp,0,1,five_position_common,RI100,448,52,0.23347796776085838,0.12923439014526486,0.46068706205829796,448,0,0
D235_F03_V01,235,3,zp,0,1,five_position_common,RI500,448,52,0.14742667218039929,0.086539951588254463,0.20230514573722377,448,0,0
D235_F03_V01,235,3,zm,0,-1,all_available,source,448,52,217658406.60793555,143148536.45720991,361991850.58827955,448,0,0
D235_F03_V01,235,3,zm,0,-1,all_available,tail100,448,52,51999140.000450246,36227183.570066638,111970383.93992282,448,0,0
D235_F03_V01,235,3,zm,0,-1,all_available,tail500,448,52,31658472.523638844,26758362.123188622,45310110.811886735,448,0,0
D235_F03_V01,235,3,zm,0,-1,all_available,RI100,448,52,0.2455599453509027,0.14095224159387387,0.46040042321774682,448,0,0
D235_F03_V01,235,3,zm,0,-1,all_available,RI500,448,52,0.14889178969502359,0.089278979109801093,0.21074377533482114,448,0,0
D235_F03_V01,235,3,zm,0,-1,five_position_common,source,448,52,217658406.60793555,143148536.45720991,361991850.58827955,448,0,0
D235_F03_V01,235,3,zm,0,-1,five_position_common,tail100,448,52,51999140.000450246,36227183.570066638,111970383.93992282,448,0,0
D235_F03_V01,235,3,zm,0,-1,five_position_common,tail500,448,52,31658472.523638844,26758362.123188622,45310110.811886735,448,0,0
D235_F03_V01,235,3,zm,0,-1,five_position_common,RI100,448,52,0.2455599453509027,0.14095224159387387,0.46040042321774682,448,0,0
D235_F03_V01,235,3,zm,0,-1,five_position_common,RI500,448,52,0.14889178969502359,0.089278979109801093,0.21074377533482114,448,0,0
D235_F05_V01,235,5,baseline,0,0,all_available,source,424,76,214846735.94179559,137297949.14820585,324482981.31838197,424,0,0
D235_F05_V01,235,5,baseline,0,0,all_available,tail100,424,76,48628569.071338393,37663774.642503746,90644813.765229344,424,0,0
D235_F05_V01,235,5,baseline,0,0,all_available,tail500,424,76,30592375.634217784,26405986.702085741,40860901.82730417,424,0,0
D235_F05_V01,235,5,baseline,0,0,all_available,RI100,424,76,0.22835832261995426,0.148617011691033,0.37918671436570811,424,0,0
D235_F05_V01,235,5,baseline,0,0,all_available,RI500,424,76,0.14241669196205986,0.094192062241858235,0.20811858658841967,424,0,0
D235_F05_V01,235,5,baseline,0,0,five_position_common,source,424,76,214846735.94179559,137297949.14820585,324482981.31838197,424,0,0
D235_F05_V01,235,5,baseline,0,0,five_position_common,tail100,424,76,48628569.071338393,37663774.642503746,90644813.765229344,424,0,0
D235_F05_V01,235,5,baseline,0,0,five_position_common,tail500,424,76,30592375.634217784,26405986.702085741,40860901.82730417,424,0,0
D235_F05_V01,235,5,baseline,0,0,five_position_common,RI100,424,76,0.22835832261995426,0.148617011691033,0.37918671436570811,424,0,0
D235_F05_V01,235,5,baseline,0,0,five_position_common,RI500,424,76,0.14241669196205986,0.094192062241858235,0.20811858658841967,424,0,0
D235_F05_V01,235,5,xp,1,0,all_available,source,424,76,213349330.3620277,136924673.11182925,325007171.30840486,424,0,0
D235_F05_V01,235,5,xp,1,0,all_available,tail100,424,76,48816686.735684499,37207112.531984799,91710398.760192201,424,0,0
D235_F05_V01,235,5,xp,1,0,all_available,tail500,424,76,30656342.392771006,26451754.090358552,41174161.656064332,424,0,0
D235_F05_V01,235,5,xp,1,0,all_available,RI100,424,76,0.22972047695732001,0.14400777755996724,0.38566699448493791,424,0,0
D235_F05_V01,235,5,xp,1,0,all_available,RI500,424,76,0.144023594453693,0.0925339533012106,0.21035811546417965,424,0,0
D235_F05_V01,235,5,xp,1,0,five_position_common,source,424,76,213349330.3620277,136924673.11182925,325007171.30840486,424,0,0
D235_F05_V01,235,5,xp,1,0,five_position_common,tail100,424,76,48816686.735684499,37207112.531984799,91710398.760192201,424,0,0
D235_F05_V01,235,5,xp,1,0,five_position_common,tail500,424,76,30656342.392771006,26451754.090358552,41174161.656064332,424,0,0
D235_F05_V01,235,5,xp,1,0,five_position_common,RI100,424,76,0.22972047695732001,0.14400777755996724,0.38566699448493791,424,0,0
D235_F05_V01,235,5,xp,1,0,five_position_common,RI500,424,76,0.144023594453693,0.0925339533012106,0.21035811546417965,424,0,0
D235_F05_V01,235,5,xm,-1,0,all_available,source,424,76,212753838.86598951,142235742.0709208,317852512.4975543,424,0,0
D235_F05_V01,235,5,xm,-1,0,all_available,tail100,424,76,49003656.211330816,36786908.197550453,92312469.090137586,424,0,0
D235_F05_V01,235,5,xm,-1,0,all_available,tail500,424,76,30704930.799100451,26832007.009743668,40336914.743466191,424,0,0
D235_F05_V01,235,5,xm,-1,0,all_available,RI100,424,76,0.23226148767778337,0.15464130869132015,0.38778176639795775,424,0,0
D235_F05_V01,235,5,xm,-1,0,all_available,RI500,424,76,0.14463591741268625,0.098465001160369311,0.21124129225712296,424,0,0
D235_F05_V01,235,5,xm,-1,0,five_position_common,source,424,76,212753838.86598951,142235742.0709208,317852512.4975543,424,0,0
D235_F05_V01,235,5,xm,-1,0,five_position_common,tail100,424,76,49003656.211330816,36786908.197550453,92312469.090137586,424,0,0
D235_F05_V01,235,5,xm,-1,0,five_position_common,tail500,424,76,30704930.799100451,26832007.009743668,40336914.743466191,424,0,0
D235_F05_V01,235,5,xm,-1,0,five_position_common,RI100,424,76,0.23226148767778337,0.15464130869132015,0.38778176639795775,424,0,0
D235_F05_V01,235,5,xm,-1,0,five_position_common,RI500,424,76,0.14463591741268625,0.098465001160369311,0.21124129225712296,424,0,0
D235_F05_V01,235,5,zp,0,1,all_available,source,424,76,210115401.26127744,134797128.53502432,314943547.98612833,424,0,0
D235_F05_V01,235,5,zp,0,1,all_available,tail100,424,76,46966096.352089182,36390251.007896654,89323591.951385424,424,0,0
D235_F05_V01,235,5,zp,0,1,all_available,tail500,424,76,30059952.23753769,25975708.082769062,39990000.612131193,424,0,0
D235_F05_V01,235,5,zp,0,1,all_available,RI100,424,76,0.22533565033958042,0.15375498426370621,0.36827031670515531,424,0,0
D235_F05_V01,235,5,zp,0,1,all_available,RI500,424,76,0.14363902052511099,0.095851803161344382,0.20787316053378438,424,0,0
D235_F05_V01,235,5,zp,0,1,five_position_common,source,424,76,210115401.26127744,134797128.53502432,314943547.98612833,424,0,0
D235_F05_V01,235,5,zp,0,1,five_position_common,tail100,424,76,46966096.352089182,36390251.007896654,89323591.951385424,424,0,0
D235_F05_V01,235,5,zp,0,1,five_position_common,tail500,424,76,30059952.23753769,25975708.082769062,39990000.612131193,424,0,0
D235_F05_V01,235,5,zp,0,1,five_position_common,RI100,424,76,0.22533565033958042,0.15375498426370621,0.36827031670515531,424,0,0
D235_F05_V01,235,5,zp,0,1,five_position_common,RI500,424,76,0.14363902052511099,0.095851803161344382,0.20787316053378438,424,0,0
D235_F05_V01,235,5,zm,0,-1,all_available,source,424,76,216814476.71457213,139373813.38763553,328486184.74143434,424,0,0
D235_F05_V01,235,5,zm,0,-1,all_available,tail100,424,76,51027121.397057325,39446476.663323469,91566837.805844709,424,0,0
D235_F05_V01,235,5,zm,0,-1,all_available,tail500,424,76,31194879.846486334,26986063.623837072,41216867.159505181,424,0,0
D235_F05_V01,235,5,zm,0,-1,all_available,RI100,424,76,0.23717287897305853,0.148967900510622,0.38175563293490367,424,0,0
D235_F05_V01,235,5,zm,0,-1,all_available,RI500,424,76,0.14402233421851979,0.093730363173257003,0.21080334158552738,424,0,0
D235_F05_V01,235,5,zm,0,-1,five_position_common,source,424,76,216814476.71457213,139373813.38763553,328486184.74143434,424,0,0
D235_F05_V01,235,5,zm,0,-1,five_position_common,tail100,424,76,51027121.397057325,39446476.663323469,91566837.805844709,424,0,0
D235_F05_V01,235,5,zm,0,-1,five_position_common,tail500,424,76,31194879.846486334,26986063.623837072,41216867.159505181,424,0,0
D235_F05_V01,235,5,zm,0,-1,five_position_common,RI100,424,76,0.23717287897305853,0.148967900510622,0.38175563293490367,424,0,0
D235_F05_V01,235,5,zm,0,-1,five_position_common,RI500,424,76,0.14402233421851979,0.093730363173257003,0.21080334158552738,424,0,0
D235_F07_V01,235,7,baseline,0,0,all_available,source,444,56,214936408.46238989,138808318.30731127,325244321.22926605,444,0,0
D235_F07_V01,235,7,baseline,0,0,all_available,tail100,444,56,49565733.209910661,38049355.192025594,104840132.31549424,444,0,0
D235_F07_V01,235,7,baseline,0,0,all_available,tail500,444,56,30432370.323021192,26854825.107963137,43893658.198047213,444,0,0
D235_F07_V01,235,7,baseline,0,0,all_available,RI100,444,56,0.23415256009957408,0.14732697401681477,0.45914238488811188,444,0,0
D235_F07_V01,235,7,baseline,0,0,all_available,RI500,444,56,0.14296228599655492,0.094420858772390329,0.20108117316648066,444,0,0
D235_F07_V01,235,7,baseline,0,0,five_position_common,source,444,56,214936408.46238989,138808318.30731127,325244321.22926605,444,0,0
D235_F07_V01,235,7,baseline,0,0,five_position_common,tail100,444,56,49565733.209910661,38049355.192025594,104840132.31549424,444,0,0
D235_F07_V01,235,7,baseline,0,0,five_position_common,tail500,444,56,30432370.323021192,26854825.107963137,43893658.198047213,444,0,0
D235_F07_V01,235,7,baseline,0,0,five_position_common,RI100,444,56,0.23415256009957408,0.14732697401681477,0.45914238488811188,444,0,0
D235_F07_V01,235,7,baseline,0,0,five_position_common,RI500,444,56,0.14296228599655492,0.094420858772390329,0.20108117316648066,444,0,0
D235_F07_V01,235,7,xp,1,0,all_available,source,444,56,212647188.37391376,136872181.14809519,328163489.50813627,444,0,0
D235_F07_V01,235,7,xp,1,0,all_available,tail100,444,56,49453878.581274644,38382236.938919641,104204433.17851038,444,0,0
D235_F07_V01,235,7,xp,1,0,all_available,tail500,444,56,30544684.131115943,26498560.144068185,44331893.401118524,444,0,0
D235_F07_V01,235,7,xp,1,0,all_available,RI100,444,56,0.2362216487054645,0.15328580451627838,0.47173169876424981,444,0,0
D235_F07_V01,235,7,xp,1,0,all_available,RI500,444,56,0.14482684851074826,0.097241957090700673,0.19926756852328337,444,0,0
D235_F07_V01,235,7,xp,1,0,five_position_common,source,444,56,212647188.37391376,136872181.14809519,328163489.50813627,444,0,0
D235_F07_V01,235,7,xp,1,0,five_position_common,tail100,444,56,49453878.581274644,38382236.938919641,104204433.17851038,444,0,0
D235_F07_V01,235,7,xp,1,0,five_position_common,tail500,444,56,30544684.131115943,26498560.144068185,44331893.401118524,444,0,0
D235_F07_V01,235,7,xp,1,0,five_position_common,RI100,444,56,0.2362216487054645,0.15328580451627838,0.47173169876424981,444,0,0
D235_F07_V01,235,7,xp,1,0,five_position_common,RI500,444,56,0.14482684851074826,0.097241957090700673,0.19926756852328337,444,0,0
D235_F07_V01,235,7,xm,-1,0,all_available,source,444,56,212221739.15188786,141013612.25497732,316579790.89072126,444,0,0
D235_F07_V01,235,7,xm,-1,0,all_available,tail100,444,56,49643928.174063839,38398265.26302363,104132150.06754386,444,0,0
D235_F07_V01,235,7,xm,-1,0,all_available,tail500,444,56,30552459.864468381,26848073.774591144,43780003.902657896,444,0,0
D235_F07_V01,235,7,xm,-1,0,all_available,RI100,444,56,0.23905965272465482,0.15022069346062603,0.46269256436522671,444,0,0
D235_F07_V01,235,7,xm,-1,0,all_available,RI500,444,56,0.14579097303883345,0.094545993102421108,0.20822078382070552,444,0,0
D235_F07_V01,235,7,xm,-1,0,five_position_common,source,444,56,212221739.15188786,141013612.25497732,316579790.89072126,444,0,0
D235_F07_V01,235,7,xm,-1,0,five_position_common,tail100,444,56,49643928.174063839,38398265.26302363,104132150.06754386,444,0,0
D235_F07_V01,235,7,xm,-1,0,five_position_common,tail500,444,56,30552459.864468381,26848073.774591144,43780003.902657896,444,0,0
D235_F07_V01,235,7,xm,-1,0,five_position_common,RI100,444,56,0.23905965272465482,0.15022069346062603,0.46269256436522671,444,0,0
D235_F07_V01,235,7,xm,-1,0,five_position_common,RI500,444,56,0.14579097303883345,0.094545993102421108,0.20822078382070552,444,0,0
