diameter_um,region,metric,input_table,value_column,n_defined,n_missing,median,min,max,n_positive,n_negative,n_zero,flow01,flow03,flow05,flow07,flow10
235,t09,bg_mean,local_contrast_profiles.csv,median,5,0,24706856.654845558,24407176.248558648,25153666.848952517,5,0,0,24407176.248558648,25153666.848952517,24817033.872090578,24528107.509958532,24706856.654845558
235,t09,bg_median,local_contrast_profiles.csv,median,5,0,16824416.121112216,16692613.331729872,16906999.204737347,5,0,0,16692613.331729872,16906999.204737347,16842668.784053031,16722356.912199073,16824416.121112216
235,t09,left_mad,local_contrast_profiles.csv,median,5,0,11420819.671799682,11246708.752612993,11799631.900916103,5,0,0,11246708.752612993,11799631.900916103,11420819.671799682,11445813.555474194,11351021.419481631
235,t09,left_mean,local_contrast_profiles.csv,median,5,0,24449959.325002186,23896508.60409864,25096200.622349624,5,0,0,23896508.60409864,25096200.622349624,24717510.3256616,24449959.325002186,24385001.698786888
235,t09,left_median,local_contrast_profiles.csv,median,5,0,16683738.062360216,16306778.043229174,16959052.086726747,5,0,0,16306778.043229174,16959052.086726747,16683738.062360216,16678241.734284241,16731042.725123903
235,t09,real_mad,local_contrast_profiles.csv,median,5,0,12514826.022994872,12276716.936978418,12639847.949892392,5,0,0,12514826.022994872,12639847.949892392,12559049.596227184,12302974.6761616,12276716.936978418
235,t09,real_mean,local_contrast_profiles.csv,median,5,0,26789008.637922354,26465112.346503876,27271359.901223183,5,0,0,26789008.637922354,27191156.515928492,27271359.901223183,26465112.346503876,26506430.322563928
235,t09,real_median,local_contrast_profiles.csv,median,5,0,18232258.478829719,17630424.283862978,18424379.454388916,5,0,0,18339924.162087567,18424379.454388916,18232258.478829719,17630424.283862978,18010340.608502023
235,t09,real_minus_bg_mean,local_contrast_profiles.csv,median,5,0,2157948.263653893,1749729.0856602993,2406217.0891772769,5,0,0,2406217.0891772769,2049231.5016270168,2405366.2384005263,1749729.0856602993,2157948.263653893
235,t09,right_mad,local_contrast_profiles.csv,median,5,0,11658127.413413472,11466667.843107637,11704667.412946515,5,0,0,11529462.152010664,11700685.612785,11658127.413413472,11466667.843107637,11704667.412946515
235,t09,right_mean,local_contrast_profiles.csv,median,5,0,24847686.392835043,24236298.008356471,25203100.192678511,5,0,0,24496139.506671406,25203100.192678511,24847686.392835043,24236298.008356471,24882680.273778506
235,t09,right_median,local_contrast_profiles.csv,median,5,0,16815538.257339962,16439565.932159599,17328248.337407775,5,0,0,16746997.059043169,16872333.820515841,17328248.337407775,16439565.932159599,16815538.257339962
235,t09,signed_asymmetry,local_contrast_profiles.csv,median,5,0,-0.012883163034171315,-0.022818597137756594,0.0025921705563726203,1,4,0,-0.022818597137756594,-0.0018370358174928153,-0.013621010807152532,0.0025921705563726203,-0.012883163034171315
235,t09,z_local,local_contrast_profiles.csv,median,5,0,0.072405698576944177,0.064359740736100207,0.1158204342939306,5,0,0,0.1158204342939306,0.088757538785973977,0.072405698576944177,0.067445312455504725,0.064359740736100207
235,t10,bg_mad,local_contrast_profiles.csv,median,5,0,11512800.110906247,11445466.554811565,11778240.953696478,5,0,0,11445466.554811565,11778240.953696478,11660757.244120076,11512800.110906247,11468122.973884597
235,t10,bg_mean,local_contrast_profiles.csv,median,5,0,24422797.846020967,24122014.489959083,24915602.913533226,5,0,0,24122014.489959083,24915602.913533226,24863561.351746023,24123005.638148338,24422797.846020967
235,t10,bg_median,local_contrast_profiles.csv,median,5,0,16628166.135224009,16413863.70567169,17062779.230149634,5,0,0,16413863.70567169,17062779.230149634,16780720.120007794,16539644.670646418,16628166.135224009
235,t10,left_mad,local_contrast_profiles.csv,median,5,0,11405646.135433687,11278556.485792406,11609385.83265562,5,0,0,11405646.135433687,11609385.83265562,11424194.028763473,11285591.055886095,11278556.485792406
235,t10,left_mean,local_contrast_profiles.csv,median,5,0,24050579.326206937,23837541.830158263,24883925.628312878,5,0,0,24048171.778532252,24883925.628312878,24330897.298537768,23837541.830158263,24050579.326206937
235,t10,left_median,local_contrast_profiles.csv,median,5,0,16404103.25703329,16261063.485793643,16878782.629155159,5,0,0,16261063.485793643,16878782.629155159,16553441.508196162,16366302.636396289,16404103.25703329
235,t10,real_mad,local_contrast_profiles.csv,median,5,0,11976537.90367586,11590768.334283942,12195918.513901681,5,0,0,11953505.293430008,12195918.513901681,11976537.90367586,11590768.334283942,11988888.620537817
235,t10,real_mean,local_contrast_profiles.csv,median,5,0,25794489.444081925,25424577.681195978,25995493.427348781,5,0,0,25424577.681195978,25995493.427348781,25876504.689627137,25507244.028801553,25794489.444081925
235,t10,real_median,local_contrast_profiles.csv,median,5,0,17435671.69471246,16970028.006799582,17644612.045255989,5,0,0,17184022.315329358,17644612.045255989,17491046.513275184,16970028.006799582,17435671.69471246
235,t10,real_minus_bg_mean,local_contrast_profiles.csv,median,5,0,1308929.8439244907,665287.64986213669,1670672.5405432116,5,0,0,1308929.8439244907,665287.64986213669,972269.67713245749,1670672.5405432116,1462270.2289795391
235,t10,right_mad,local_contrast_profiles.csv,median,5,0,11603947.202377137,11343027.41422426,11989116.313786495,5,0,0,11343027.41422426,11989116.313786495,11705483.349446405,11603947.202377137,11564252.195403147
235,t10,right_mean,local_contrast_profiles.csv,median,5,0,24706031.330035366,24095246.984044395,25336455.912717313,5,0,0,24306330.072551984,25336455.912717313,24857574.235736702,24095246.984044395,24706031.330035366
235,t10,right_median,local_contrast_profiles.csv,median,5,0,16818138.359739661,16448535.337158941,17373241.292404316,5,0,0,16448535.337158941,17373241.292404316,16980905.296715438,16488841.249053471,16818138.359739661
235,t10,signed_asymmetry,local_contrast_profiles.csv,median,5,0,-0.015217435574487253,-0.029233281389326508,-0.0076564159383780365,0,5,0,-0.015217435574487253,-0.024429883304992094,-0.0076564159383780365,-0.01393854203092852,-0.029233281389326508
235,t10,z_local,local_contrast_profiles.csv,median,5,0,0.033772136162518999,0.027984904568814743,0.053562651077134781,5,0,0,0.046266492263500818,0.027984904568814743,0.033772136162518999,0.032082904657111624,0.053562651077134781
235,t11,bg_mad,local_contrast_profiles.csv,median,5,0,11567951.554408984,11514612.244156092,11827842.181019703,5,0,0,11520073.126006745,11827842.181019703,11673074.307912016,11567951.554408984,11514612.244156092
235,t11,bg_mean,local_contrast_profiles.csv,median,5,0,24456908.238435984,24275016.706063032,25035690.669066377,5,0,0,24275016.706063032,25035690.669066377,24713203.141226109,24357309.59189827,24456908.238435984
235,t11,bg_median,local_contrast_profiles.csv,median,5,0,16781982.531271305,16493261.189556452,16932501.037868865,5,0,0,16493261.189556452,16932501.037868865,16782308.304332625,16621855.520610642,16781982.531271305
235,t11,left_mad,local_contrast_profiles.csv,median,5,0,11280757.874553207,11119543.265715288,11578244.196579199,5,0,0,11119543.265715288,11519262.889634134,11578244.196579199,11280757.874553207,11177826.205946948
235,t11,left_mean,local_contrast_profiles.csv,median,5,0,24259729.451704577,24077443.411153503,24554643.288473681,5,0,0,24259729.451704577,24554643.288473681,24548343.381655976,24077443.411153503,24081373.977879874
235,t11,left_median,local_contrast_profiles.csv,median,5,0,16483189.712995987,16186920.045478232,16686448.599911191,5,0,0,16186920.045478232,16483189.712995987,16686448.599911191,16589295.841476999,16396610.890251363
235,t11,real_mad,local_contrast_profiles.csv,median,5,0,11525423.70375175,11443515.431729781,11944208.621885275,5,0,0,11443515.431729781,11944208.621885275,11525423.70375175,11503680.756160498,11590590.792851787
235,t11,real_mean,local_contrast_profiles.csv,median,5,0,24808974.938957967,24660727.876010209,25703106.461982939,5,0,0,24886265.583758034,25703106.461982939,24808974.938957967,24660727.876010209,24742395.69925189
235,t11,real_median,local_contrast_profiles.csv,median,5,0,16984112.402278617,16612777.515370404,17205117.389788203,5,0,0,16758031.746248519,17205117.389788203,16984112.402278617,16612777.515370404,17200160.050060458
235,t11,real_minus_bg_mean,local_contrast_profiles.csv,median,5,0,465744.24299450032,199092.0362191014,775794.68063854985,5,0,0,775794.68063854985,535244.42101491801,199092.0362191014,465744.24299450032,253635.28143439069
235,t11,right_mad,local_contrast_profiles.csv,median,5,0,11493302.761392422,11402430.218577426,11796713.889804864,5,0,0,11447932.604555493,11796713.889804864,11493302.761392422,11402430.218577426,11655069.453010522
235,t11,right_mean,local_contrast_profiles.csv,median,5,0,24700925.817274779,24436646.939795531,24946440.861227445,5,0,0,24623932.10509187,24946440.861227445,24860351.0002583,24436646.939795531,24700925.817274779
235,t11,right_median,local_contrast_profiles.csv,median,5,0,16992909.69171999,16508570.788468782,17023247.985965174,5,0,0,16992909.69171999,16993977.148488186,16907464.494635839,16508570.788468782,17023247.985965174
235,t11,signed_asymmetry,local_contrast_profiles.csv,median,5,0,-0.014327555423559252,-0.029876850121320211,-0.011141841067856595,0,5,0,-0.014327555423559252,-0.016978682595737642,-0.013352902255467907,-0.011141841067856595,-0.029876850121320211
235,t11,z_local,local_contrast_profiles.csv,median,5,0,0.017451542372850494,0.0033294890231709605,0.034356705138828533,5,0,0,0.017451542372850494,0.034356705138828533,0.0033294890231709605,0.0040052239133698273,0.026735237635222672
235,t12,bg_mad,local_contrast_profiles.csv,median,5,0,11526210.397608977,11356527.749298593,11679929.009335712,5,0,0,11356527.749298593,11679929.009335712,11526210.397608977,11515617.703084385,11592622.398110602
235,t12,bg_mean,local_contrast_profiles.csv,median,5,0,24551444.695903625,24033186.240746543,24986174.6743907,5,0,0,24033186.240746543,24986174.6743907,24760598.657097302,24551444.695903625,24408227.345807318
235,t12,bg_median,local_contrast_profiles.csv,median,5,0,16639190.857078118,16129014.286411988,16996147.497418001,5,0,0,16129014.286411988,16996147.497418001,16660899.434471827,16376795.174228843,16639190.857078118
235,t12,left_mad,local_contrast_profiles.csv,median,5,0,11387033.035493501,11175743.224045563,11408348.042486386,5,0,0,11175743.224045563,11408348.042486386,11310289.239176881,11388275.66862841,11387033.035493501
235,t12,left_mean,local_contrast_profiles.csv,median,5,0,24026074.528564855,23943835.912728574,24768255.762099527,5,0,0,23943835.912728574,24768255.762099527,24171751.358555995,24026074.528564855,23964045.236830909
235,t12,left_median,local_contrast_profiles.csv,median,5,0,16461873.665860891,15986601.96379219,16701833.008285772,5,0,0,15986601.96379219,16701833.008285772,16530304.309025008,16300109.376481902,16461873.665860891
235,t12,real_mad,local_contrast_profiles.csv,median,5,0,11375187.952935442,11146119.116210598,11544204.198168788,5,0,0,11299620.998329803,11544204.198168788,11434609.711450882,11146119.116210598,11375187.952935442
235,t12,real_mean,local_contrast_profiles.csv,median,5,0,24173934.558110829,24152765.018487282,24627504.098708514,5,0,0,24152765.018487282,24627504.098708514,24320402.69781892,24167136.727617119,24173934.558110829
235,t12,real_median,local_contrast_profiles.csv,median,5,0,16582705.923216335,16144297.177053902,16685264.592467109,5,0,0,16582705.923216335,16685264.592467109,16585370.375937078,16144297.177053902,16550858.38725693
235,t12,real_minus_bg_mean,local_contrast_profiles.csv,median,5,0,-81363.89462110959,-294147.42366668023,79114.975548200309,1,4,0,79114.975548200309,-178057.98854251392,-81363.89462110959,-294147.42366668023,-58348.781533490866
235,t12,right_mad,local_contrast_profiles.csv,median,5,0,11457045.429752173,11172508.750705112,11712875.281473199,5,0,0,11172508.750705112,11712875.281473199,11612684.832078371,11444181.92749358,11457045.429752173
235,t12,right_mean,local_contrast_profiles.csv,median,5,0,24672000.199278452,24195683.625951849,24997169.999788664,5,0,0,24195683.625951849,24997169.999788664,24883614.421645053,24643137.699057192,24672000.199278452
235,t12,right_median,local_contrast_profiles.csv,median,5,0,16703118.314795194,16102199.761001706,17167268.384475566,5,0,0,16102199.761001706,17167268.384475566,16833018.478752278,16520668.148230352,16703118.314795194
235,t12,signed_asymmetry,local_contrast_profiles.csv,median,5,0,-0.022391526020305946,-0.035110302587637275,-0.0011278096300574557,0,5,0,-0.0011278096300574557,-0.016701434864873806,-0.035110302587637275,-0.022391526020305946,-0.035005405868237256
235,t12,z_local,local_contrast_profiles.csv,median,5,0,-0.0093543504302555543,-0.016731786634983915,0.0078472422883900019,2,3,0,0.0078472422883900019,-0.010057391302392762,-0.016731786634983915,-0.0093543504302555543,0.0020739244388518242
235,t13,bg_mad,local_contrast_profiles.csv,median,5,0,11459571.37864784,11205546.722144105,11841833.635550462,5,0,0,11205546.722144105,11841833.635550462,11412120.772883631,11561283.721284062,11459571.37864784
235,t13,bg_mean,local_contrast_profiles.csv,median,5,0,24344418.969075531,23895114.360165104,25236425.937511221,5,0,0,23895114.360165104,25236425.937511221,24482068.977570496,24178161.216843456,24344418.969075531
235,t13,bg_median,local_contrast_profiles.csv,median,5,0,16533805.208614361,16346806.755278189,16963915.629883863,5,0,0,16346806.755278189,16963915.629883863,16533805.208614361,16540953.762718953,16400820.451551557
235,t13,left_mad,local_contrast_profiles.csv,median,5,0,11369104.642099803,10947099.782401301,11614077.495293191,5,0,0,10947099.782401301,11601168.362922072,11614077.495293191,11369104.642099803,11289645.955993444
235,t13,left_mean,local_contrast_profiles.csv,median,5,0,23972166.240690295,23607196.267179277,24674596.840810172,5,0,0,23607196.267179277,24674596.840810172,24380009.390099309,23810528.129828766,23972166.240690295
235,t13,left_median,local_contrast_profiles.csv,median,5,0,16403011.958268575,16159586.859474082,16722861.228388939,5,0,0,16159586.859474082,16722744.289224353,16722861.228388939,16403011.958268575,16283526.073870748
235,t13,real_mad,local_contrast_profiles.csv,median,5,0,11072365.771856204,10930050.668464102,11312690.967126267,5,0,0,11151839.716173049,11312690.967126267,11072365.771856204,10930050.668464102,11007800.177303437
235,t13,real_mean,local_contrast_profiles.csv,median,5,0,23629015.953934334,23512872.204445966,24136959.202174269,5,0,0,23629015.953934334,24136959.202174269,23943176.748394601,23574490.786064144,23512872.204445966
235,t13,real_median,local_contrast_profiles.csv,median,5,0,16129529.221436597,15974847.882445902,16471161.651063062,5,0,0,16129529.221436597,16471161.651063062,16367077.689730052,16074458.874249676,15974847.882445902
235,t13,real_minus_bg_mean,local_contrast_profiles.csv,median,5,0,-587634.28280431964,-1055811.9795143809,-256163.98758069798,0,5,0,-256163.98758069798,-1055811.9795143809,-469136.49393881857,-587634.28280431964,-766880.58634444326
235,t13,right_mad,local_contrast_profiles.csv,median,5,0,11357730.210987868,11218691.409523608,11871033.125675956,5,0,0,11218691.409523608,11871033.125675956,11357730.210987868,11477509.317308325,11333892.076074604
235,t13,right_mean,local_contrast_profiles.csv,median,5,0,24407497.389454212,24115508.242070206,25415084.714930281,5,0,0,24115508.242070206,25415084.714930281,24427535.449978426,24309678.051278815,24407497.389454212
235,t13,right_median,local_contrast_profiles.csv,median,5,0,16574641.525502365,16278525.875285909,17241206.732091606,5,0,0,16278525.875285909,17241206.732091606,16574641.525502365,16660697.458489634,16470424.063419789
235,t13,signed_asymmetry,local_contrast_profiles.csv,median,5,0,-0.018641445300822027,-0.022192428340947336,-0.010930308109272157,0,5,0,-0.02198703926086721,-0.018641445300822027,-0.010930308109272157,-0.022192428340947336,-0.016103893104023218
235,t13,z_local,local_contrast_profiles.csv,median,5,0,-0.02218608908063488,-0.036998367991568658,0.0035104562425270327,1,4,0,-0.013900982863529563,-0.02218608908063488,0.0035104562425270327,-0.036998367991568658,-0.030968304728667673
235,t14,bg_mad,local_contrast_profiles.csv,median,5,0,11396934.745633857,11292116.538794981,11798096.516755566,5,0,0,11294027.087200312,11798096.516755566,11622898.543490101,11292116.538794981,11396934.745633857
235,t14,bg_mean,local_contrast_profiles.csv,median,5,0,24506568.985505067,24037678.961048972,25089808.629932608,5,0,0,24037678.961048972,25089808.629932608,24525795.562809996,24188726.950525485,24506568.985505067
235,t14,bg_median,local_contrast_profiles.csv,median,5,0,16527358.449223218,16375294.619407203,16956001.277574971,5,0,0,16399096.356798004,16956001.277574971,16785961.457602445,16375294.619407203,16527358.449223218
235,t14,left_mad,local_contrast_profiles.csv,median,5,0,11286681.458458617,10952860.80840797,11539205.371475453,5,0,0,11188461.449563298,11539205.371475453,11490923.475582361,10952860.80840797,11286681.458458617
235,t14,left_mean,local_contrast_profiles.csv,median,5,0,24173296.046991006,23843740.483443014,24913811.531513855,5,0,0,23885808.125509009,24913811.531513855,24173296.046991006,23843740.483443014,24205428.3620671
235,t14,left_median,local_contrast_profiles.csv,median,5,0,16357605.320229193,16138486.029602537,16965982.925295133,5,0,0,16357605.320229193,16965982.925295133,16480669.820043564,16138486.029602537,16345715.808911258
235,t14,real_mad,local_contrast_profiles.csv,median,5,0,10765370.302010626,10590460.395029336,11276464.263653463,5,0,0,10590460.395029336,11276464.263653463,10802595.414928745,10736116.064277353,10765370.302010626
235,t14,real_mean,local_contrast_profiles.csv,median,5,0,23292407.108836215,23059510.284479454,24007813.230291598,5,0,0,23059510.284479454,24007813.230291598,23561962.839972936,23292407.108836215,23263423.931891654
235,t14,real_median,local_contrast_profiles.csv,median,5,0,15875008.212583393,15549625.392712377,16512229.337314716,5,0,0,15549625.392712377,16512229.337314716,15929689.565904016,15857209.672360111,15875008.212583393
235,t14,real_minus_bg_mean,local_contrast_profiles.csv,median,5,0,-1036607.4987120796,-1396797.0635031275,-773713.30460832641,0,5,0,-1025584.1864108238,-1036607.4987120796,-1120834.1100064907,-773713.30460832641,-1396797.0635031275
235,t14,right_mad,local_contrast_profiles.csv,median,5,0,11475529.342829891,11186776.15070967,11948107.995457221,5,0,0,11186776.15070967,11948107.995457221,11572806.417381339,11475529.342829891,11445662.519861145
235,t14,right_mean,local_contrast_profiles.csv,median,5,0,24449251.29749452,23960855.600984771,25423574.981967717,5,0,0,23960855.600984771,25423574.981967717,24829619.647515841,24362493.199275747,24449251.29749452
235,t14,right_median,local_contrast_profiles.csv,median,5,0,16720429.299110936,16257005.497932941,17276637.604570646,5,0,0,16257005.497932941,17276637.604570646,17239387.980762973,16601313.406730708,16720429.299110936
235,t14,signed_asymmetry,local_contrast_profiles.csv,median,5,0,-0.017819512321665502,-0.033500276857937786,-0.012642355932569186,0,5,0,-0.012642355932569186,-0.017397592178458279,-0.033500276857937786,-0.02465738412070206,-0.017819512321665502
235,t14,z_local,local_contrast_profiles.csv,median,5,0,-0.044003933942557971,-0.057374635435107624,-0.022802582976584922,0,5,0,-0.057374635435107624,-0.022802582976584922,-0.04469263221497001,-0.030620004637915508,-0.044003933942557971
235,t15,bg_mad,local_contrast_profiles.csv,median,5,0,11439929.34670762,11205461.95582239,11701192.380631082,5,0,0,11439929.34670762,11701192.380631082,11555294.301604625,11205461.95582239,11436524.885840818
235,t15,bg_mean,local_contrast_profiles.csv,median,5,0,24188348.377832048,23861985.801878154,24724020.61596781,5,0,0,23861985.801878154,24724020.61596781,24634785.864592507,24151868.992690384,24188348.377832048
235,t15,bg_median,local_contrast_profiles.csv,median,5,0,16371067.105960377,16243122.159823697,16808516.128215864,5,0,0,16371067.105960377,16808516.128215864,16638500.068817468,16243122.159823697,16300243.665919339
235,t15,left_mad,local_contrast_profiles.csv,median,5,0,11178865.566279266,11043855.058529176,11440108.760184959,5,0,0,11223187.504282914,11440108.760184959,11150037.004268099,11043855.058529176,11178865.566279266
235,t15,left_mean,local_contrast_profiles.csv,median,5,0,24007161.475045916,23523324.579868339,24286035.141169064,5,0,0,23523324.579868339,24286035.141169064,24207935.959353141,23698545.946701773,24007161.475045916
235,t15,left_median,local_contrast_profiles.csv,median,5,0,16127450.316656973,15997202.203016609,16698685.233333746,5,0,0,15997202.203016609,16698685.233333746,16127450.316656973,16280871.533748243,16095707.577483559
235,t15,real_mad,local_contrast_profiles.csv,median,5,0,10684929.979470899,10568599.168434521,11062778.701078139,5,0,0,10684929.979470899,11062778.701078139,10835704.548543863,10568599.168434521,10679504.986670336
235,t15,real_mean,local_contrast_profiles.csv,median,5,0,22953748.640816592,22521218.840399612,23675261.53917741,5,0,0,22867455.356197812,23675261.53917741,23022054.044101611,22521218.840399612,22953748.640816592
235,t15,real_median,local_contrast_profiles.csv,median,5,0,15815047.456631174,15278643.318646437,16473815.659503138,5,0,0,15354968.154381901,16473815.659503138,15926228.793922633,15278643.318646437,15815047.456631174
235,t15,real_minus_bg_mean,local_contrast_profiles.csv,median,5,0,-1320170.0213730987,-1553438.6500948481,-969849.27855591848,0,5,0,-1415421.962700136,-1219464.2397724073,-1553438.6500948481,-1320170.0213730987,-969849.27855591848
235,t15,right_mad,local_contrast_profiles.csv,median,5,0,11543628.302831916,11294314.863168929,11657132.071039114,5,0,0,11294314.863168929,11657132.071039114,11550771.777456252,11543628.302831916,11433177.670942161
235,t15,right_mean,local_contrast_profiles.csv,median,5,0,24633974.953759138,24234214.671815641,25253357.650587268,5,0,0,24234214.671815641,25253357.650587268,24902184.927560866,24329523.811783623,24633974.953759138
235,t15,right_median,local_contrast_profiles.csv,median,5,0,16760504.109094381,16472445.863918141,17025852.519550823,5,0,0,16610716.91297202,17025852.519550823,17005699.121857762,16472445.863918141,16760504.109094381
235,t15,signed_asymmetry,local_contrast_profiles.csv,median,5,0,-0.025737196864504076,-0.043057633634210543,-0.018456462096588085,0,5,0,-0.018456462096588085,-0.036164103155895418,-0.025737196864504076,-0.043057633634210543,-0.021743383076111157
235,t15,z_local,local_contrast_profiles.csv,median,5,0,-0.051199647029615811,-0.06621020280366828,-0.031396224819458099,0,5,0,-0.06621020280366828,-0.031396224819458099,-0.053201338153223615,-0.051199647029615811,-0.038409399923512506
235,t16,bg_mad,local_contrast_profiles.csv,median,5,0,11430271.802105941,11170251.806514075,11701735.594412036,5,0,0,11170251.806514075,11701735.594412036,11430271.802105941,11441725.679517578,11282501.093466051
235,t16,bg_mean,local_contrast_profiles.csv,median,5,0,24207694.980712377,23937442.048802555,24730692.670260504,5,0,0,23937442.048802555,24730692.670260504,24282482.748907838,24207694.980712377,24133377.13699095
235,t16,bg_median,local_contrast_profiles.csv,median,5,0,16365784.684339255,16061890.325761039,16810369.955183834,5,0,0,16061890.325761039,16810369.955183834,16326786.256501265,16387550.689561021,16365784.684339255
235,t16,left_mad,local_contrast_profiles.csv,median,5,0,11092408.161416143,11017745.652614765,11440287.638529312,5,0,0,11070476.436560566,11440287.638529312,11092408.161416143,11118789.703011323,11017745.652614765
235,t16,left_mean,local_contrast_profiles.csv,median,5,0,23891086.978241727,23580581.21125624,24453918.84552341,5,0,0,23580581.21125624,24453918.84552341,23834253.826030642,23891086.978241727,23892497.874350667
235,t16,left_median,local_contrast_profiles.csv,median,5,0,16285822.844565392,15917014.503850879,16674772.9083104,5,0,0,15917014.503850879,16674772.9083104,15986228.887365971,16285822.844565392,16295207.86759874
235,t16,real_mad,local_contrast_profiles.csv,median,5,0,10669031.482593732,10479717.340527453,10755541.315691385,5,0,0,10659509.915946167,10689030.805631977,10755541.315691385,10479717.340527453,10669031.482593732
235,t16,real_mean,local_contrast_profiles.csv,median,5,0,22932528.900263716,22511979.809514731,23177394.440790907,5,0,0,22863797.090142101,23095628.625831045,23177394.440790907,22511979.809514731,22932528.900263716
235,t16,real_median,local_contrast_profiles.csv,median,5,0,15459773.745878292,15279785.23566974,15796439.861373708,5,0,0,15279785.23566974,15796439.861373708,15653190.256138539,15316024.913155954,15459773.745878292
235,t16,real_minus_bg_mean,local_contrast_profiles.csv,median,5,0,-1389438.8760730922,-1556234.8082539234,-905743.18930320628,0,5,0,-905743.18930320628,-1556234.8082539234,-1389438.8760730922,-1418049.4358829428,-1356923.4385190122
235,t16,right_mad,local_contrast_profiles.csv,median,5,0,11428007.843288984,10990947.574849775,11701991.93700177,5,0,0,10990947.574849775,11701991.93700177,11539763.298631113,11383602.25248898,11428007.843288984
235,t16,right_mean,local_contrast_profiles.csv,median,5,0,24508759.452691816,23914774.650572635,24838025.569970489,5,0,0,23914774.650572635,24838025.569970489,24716392.174354523,24508759.452691816,24312744.962293379
235,t16,right_median,local_contrast_profiles.csv,median,5,0,16654496.712961987,15905733.406379079,17000623.252364099,5,0,0,15905733.406379079,17000623.252364099,16768701.457365599,16654496.712961987,16450218.992220506
235,t16,signed_asymmetry,local_contrast_profiles.csv,median,5,0,-0.019970858635460564,-0.034749178815211362,-0.009913520206585983,0,5,0,-0.009913520206585983,-0.011758835318162547,-0.034228583662440804,-0.034749178815211362,-0.019970858635460564
235,t16,z_local,local_contrast_profiles.csv,median,5,0,-0.043568035819368536,-0.066274044197486573,-0.03448656036793718,0,5,0,-0.03448656036793718,-0.051717063199278213,-0.043568035819368536,-0.066274044197486573,-0.039683751205523421
235,t17,bg_mad,local_contrast_profiles.csv,median,5,0,11440247.539480519,11297849.831558997,11713373.91767557,5,0,0,11440247.539480519,11713373.91767557,11487964.377185931,11420383.794612492,11297849.831558997
235,t17,bg_mean,local_contrast_profiles.csv,median,5,0,24287051.290946856,24050905.634990264,24621767.499024983,5,0,0,24287051.290946856,24621767.499024983,24593090.869464755,24240325.528502215,24050905.634990264
235,t17,bg_median,local_contrast_profiles.csv,median,5,0,16445433.325033169,16267289.327963278,16628010.845609602,5,0,0,16482074.059054982,16628010.845609602,16445433.325033169,16383689.340096511,16267289.327963278
235,t17,left_mad,local_contrast_profiles.csv,median,5,0,11281003.694848046,11130170.149065055,11368343.984931098,5,0,0,11281003.694848046,11368343.984931098,11322048.763935249,11253665.955473585,11130170.149065055
235,t17,left_mean,local_contrast_profiles.csv,median,5,0,24117758.272267491,23845000.223756976,24413636.755229332,5,0,0,23845000.223756976,24413636.755229332,24376017.546779834,24117758.272267491,23855652.207965557
235,t17,left_median,local_contrast_profiles.csv,median,5,0,16292293.621624587,16224633.138002679,16386484.243202651,5,0,0,16224633.138002679,16386484.243202651,16383898.127361095,16228091.0982897,16292293.621624587
235,t17,real_mad,local_contrast_profiles.csv,median,5,0,10556321.387990788,10496296.600592174,10809829.294888463,5,0,0,10496296.600592174,10787983.899203066,10809829.294888463,10517722.958347788,10556321.387990788
235,t17,real_mean,local_contrast_profiles.csv,median,5,0,22660139.839441948,22505440.578390606,23274061.75675872,5,0,0,22505440.578390606,23274061.75675872,22919005.541649371,22616585.720977534,22660139.839441948
235,t17,real_median,local_contrast_profiles.csv,median,5,0,15368248.552029856,15248476.642314564,15735505.341354802,5,0,0,15248476.642314564,15735505.341354802,15687829.989577159,15368248.552029856,15340835.137375148
235,t17,real_minus_bg_mean,local_contrast_profiles.csv,median,5,0,-1419259.2225123346,-1510680.809182113,-1293935.0771065932,0,5,0,-1510680.809182113,-1293935.0771065932,-1374860.2272469085,-1459971.7040510606,-1419259.2225123346
235,t17,right_mad,local_contrast_profiles.csv,median,5,0,11448978.233741775,11257792.818826061,11618222.44569708,5,0,0,11476932.828169849,11618222.44569708,11448978.233741775,11270464.027232239,11257792.818826061
235,t17,right_mean,local_contrast_profiles.csv,median,5,0,24326860.362980071,24057551.65216371,24868070.136215575,5,0,0,24192612.898778267,24868070.136215575,24624999.422405355,24057551.65216371,24326860.362980071
235,t17,right_median,local_contrast_profiles.csv,median,5,0,16565687.913005713,16278186.049552456,16890073.203424148,5,0,0,16565687.913005713,16890073.203424148,16661632.491179107,16278186.049552456,16453200.233719116
235,t17,signed_asymmetry,local_contrast_profiles.csv,median,5,0,-0.010465582389282605,-0.021712833036100908,-0.002157965724274125,0,5,0,-0.021712833036100908,-0.020238121156304696,-0.010465582389282605,-0.002157965724274125,-0.0097613304016596694
235,t17,z_local,local_contrast_profiles.csv,median,5,0,-0.065170264353451163,-0.067273340574313278,-0.057127412672288637,0,5,0,-0.067273340574313278,-0.058103037246885453,-0.06621687340577298,-0.065170264353451163,-0.057127412672288637
235,t18,bg_mad,local_contrast_profiles.csv,median,5,0,11397540.189724937,11209958.551084487,11635304.102506701,5,0,0,11397540.189724937,11635304.102506701,11590065.452167563,11209958.551084487,11318665.682935584
235,t18,bg_mean,local_contrast_profiles.csv,median,5,0,24081823.420050729,23941228.274238981,24815141.462898284,5,0,0,23983963.50937058,24815141.462898284,24400898.0234189,23941228.274238981,24081823.420050729
