scan_id,diameter_um,flow_mm_s,mode,support,source_bin,u_lo,u_hi,u_mid,tail_bin,tail_lo_um,tail_hi_um,tail_mid_um,in_C16,rho,n_pairs,status
D128_F07_V01,128,7,detrended_31,real_all,4,0.5,0.66666666666666663,0.58333333333333337,4,75,100,87.5,True,0.14236283894505442,493,ok
D128_F07_V01,128,7,detrended_31,real_all,5,0.66666666666666663,0.83333333333333337,0.75,1,0,25,12.5,True,0.15157793080422163,493,ok
D128_F07_V01,128,7,detrended_31,real_all,5,0.66666666666666663,0.83333333333333337,0.75,2,25,50,37.5,True,0.10139556926053055,493,ok
D128_F07_V01,128,7,detrended_31,real_all,5,0.66666666666666663,0.83333333333333337,0.75,3,50,75,62.5,True,0.047266722691018059,493,ok
D128_F07_V01,128,7,detrended_31,real_all,5,0.66666666666666663,0.83333333333333337,0.75,4,75,100,87.5,True,0.19380794025580717,493,ok
D128_F07_V01,128,7,detrended_31,real_all,6,0.83333333333333337,1,0.91666666666666663,1,0,25,12.5,True,0.18162008001106059,493,ok
D128_F07_V01,128,7,detrended_31,real_all,6,0.83333333333333337,1,0.91666666666666663,2,25,50,37.5,True,0.0047338926730569929,493,ok
D128_F07_V01,128,7,detrended_31,real_all,6,0.83333333333333337,1,0.91666666666666663,3,50,75,62.5,True,0.10730602393328675,493,ok
D128_F07_V01,128,7,detrended_31,real_all,6,0.83333333333333337,1,0.91666666666666663,4,75,100,87.5,True,0.13747113565048519,493,ok
D128_F07_V01,128,7,detrended_101,real_all,3,0.33333333333333331,0.5,0.41666666666666669,1,0,25,12.5,True,0.27373025543664625,493,ok
D128_F07_V01,128,7,detrended_101,real_all,3,0.33333333333333331,0.5,0.41666666666666669,2,25,50,37.5,True,0.18195888982685382,493,ok
D128_F07_V01,128,7,detrended_101,real_all,3,0.33333333333333331,0.5,0.41666666666666669,3,50,75,62.5,True,0.17904591195327665,493,ok
D128_F07_V01,128,7,detrended_101,real_all,3,0.33333333333333331,0.5,0.41666666666666669,4,75,100,87.5,True,0.21260751264293606,493,ok
D128_F07_V01,128,7,detrended_101,real_all,4,0.5,0.66666666666666663,0.58333333333333337,1,0,25,12.5,True,0.25168959857837769,493,ok
D128_F07_V01,128,7,detrended_101,real_all,4,0.5,0.66666666666666663,0.58333333333333337,2,25,50,37.5,True,0.02357986991162531,493,ok
D128_F07_V01,128,7,detrended_101,real_all,4,0.5,0.66666666666666663,0.58333333333333337,3,50,75,62.5,True,0.029890990840861525,493,ok
D128_F07_V01,128,7,detrended_101,real_all,4,0.5,0.66666666666666663,0.58333333333333337,4,75,100,87.5,True,0.14364957152655636,493,ok
D128_F07_V01,128,7,detrended_101,real_all,5,0.66666666666666663,0.83333333333333337,0.75,1,0,25,12.5,True,0.14527374449492753,493,ok
D128_F07_V01,128,7,detrended_101,real_all,5,0.66666666666666663,0.83333333333333337,0.75,2,25,50,37.5,True,0.094053312525237132,493,ok
D128_F07_V01,128,7,detrended_101,real_all,5,0.66666666666666663,0.83333333333333337,0.75,3,50,75,62.5,True,0.026611535841704712,493,ok
D128_F07_V01,128,7,detrended_101,real_all,5,0.66666666666666663,0.83333333333333337,0.75,4,75,100,87.5,True,0.16214417340992771,493,ok
D128_F07_V01,128,7,detrended_101,real_all,6,0.83333333333333337,1,0.91666666666666663,1,0,25,12.5,True,0.21498201165333677,493,ok
D128_F07_V01,128,7,detrended_101,real_all,6,0.83333333333333337,1,0.91666666666666663,2,25,50,37.5,True,0.015331919008851017,493,ok
D128_F07_V01,128,7,detrended_101,real_all,6,0.83333333333333337,1,0.91666666666666663,3,50,75,62.5,True,0.094418664949596304,493,ok
D128_F07_V01,128,7,detrended_101,real_all,6,0.83333333333333337,1,0.91666666666666663,4,75,100,87.5,True,0.11339301188051244,493,ok
D128_F10_V01,128,10,detrended_31,real_all,3,0.33333333333333331,0.5,0.41666666666666669,1,0,25,12.5,True,0.24163176554338744,484,ok
D128_F10_V01,128,10,detrended_31,real_all,3,0.33333333333333331,0.5,0.41666666666666669,2,25,50,37.5,True,0.26314894704194008,484,ok
D128_F10_V01,128,10,detrended_31,real_all,3,0.33333333333333331,0.5,0.41666666666666669,3,50,75,62.5,True,0.14832567384691969,484,ok
D128_F10_V01,128,10,detrended_31,real_all,3,0.33333333333333331,0.5,0.41666666666666669,4,75,100,87.5,True,0.10145472879874624,484,ok
D128_F10_V01,128,10,detrended_31,real_all,4,0.5,0.66666666666666663,0.58333333333333337,1,0,25,12.5,True,0.19233359529519933,484,ok
D128_F10_V01,128,10,detrended_31,real_all,4,0.5,0.66666666666666663,0.58333333333333337,2,25,50,37.5,True,0.26115424840593354,484,ok
D128_F10_V01,128,10,detrended_31,real_all,4,0.5,0.66666666666666663,0.58333333333333337,3,50,75,62.5,True,0.15527282126242395,484,ok
D128_F10_V01,128,10,detrended_31,real_all,4,0.5,0.66666666666666663,0.58333333333333337,4,75,100,87.5,True,0.10105324045072531,484,ok
D128_F10_V01,128,10,detrended_31,real_all,5,0.66666666666666663,0.83333333333333337,0.75,1,0,25,12.5,True,0.20513315800306448,484,ok
D128_F10_V01,128,10,detrended_31,real_all,5,0.66666666666666663,0.83333333333333337,0.75,2,25,50,37.5,True,0.18631016252951815,484,ok
D128_F10_V01,128,10,detrended_31,real_all,5,0.66666666666666663,0.83333333333333337,0.75,3,50,75,62.5,True,0.10552239347046181,484,ok
D128_F10_V01,128,10,detrended_31,real_all,5,0.66666666666666663,0.83333333333333337,0.75,4,75,100,87.5,True,0.15810031405890765,484,ok
D128_F10_V01,128,10,detrended_31,real_all,6,0.83333333333333337,1,0.91666666666666663,1,0,25,12.5,True,0.21110296718561763,484,ok
