scan_id,diameter_um,flow_mm_s,tail_bin,tail_lo_um,tail_hi_um,tail_mid_um,metric,n_defined,n_missing,median,min,max,n_positive,n_negative,n_zero
D285_F01_V01,285,1,18,425,450,437.5,tail_mean,453,47,21702538.798579633,15185507.585954161,30012573.514766622,453,0,0
D285_F01_V01,285,1,18,425,450,437.5,RI,453,47,0.10061183388100697,0.059576642277596452,0.15812065185762342,453,0,0
D285_F01_V01,285,1,19,450,475,462.5,tail_mean,453,47,21880834.278830182,15354247.410764707,29161816.904196572,453,0,0
D285_F01_V01,285,1,19,450,475,462.5,RI,453,47,0.10044226800284445,0.062256737528881702,0.15252291576942023,453,0,0
D285_F01_V01,285,1,20,475,500,487.5,tail_mean,453,47,21890976.704764955,15439691.958141992,35172679.569562942,453,0,0
D285_F01_V01,285,1,20,475,500,487.5,RI,453,47,0.099801123464183905,0.063021003678582932,0.17279886623007562,453,0,0
D285_F03_V01,285,3,1,0,25,12.5,tail_mean,474,26,54969688.082742766,37372826.498560824,865626704.76020479,474,0,0
D285_F03_V01,285,3,1,0,25,12.5,RI,474,26,0.24616849358467374,0.14460184909573665,2.9147133762497459,474,0,0
D285_F03_V01,285,3,2,25,50,37.5,tail_mean,474,26,47464414.872895487,32494778.626811218,457595155.0923599,474,0,0
D285_F03_V01,285,3,2,25,50,37.5,RI,474,26,0.21094770114125699,0.11494569410134907,1.5408012623920322,474,0,0
D285_F03_V01,285,3,3,50,75,62.5,tail_mean,474,26,41198656.032647364,28510517.284466323,247631962.51002845,474,0,0
D285_F03_V01,285,3,3,50,75,62.5,RI,474,26,0.18284948456272612,0.0989836066298313,0.83381923125269275,474,0,0
D285_F03_V01,285,3,4,75,100,87.5,tail_mean,474,26,37201036.948503748,23560318.904045299,127574266.89421563,474,0,0
D285_F03_V01,285,3,4,75,100,87.5,RI,474,26,0.16591365450038767,0.10425786452592119,0.42956440707872212,474,0,0
D285_F03_V01,285,3,5,100,125,112.5,tail_mean,474,26,33744171.226528466,20889107.933780037,90544063.325635374,474,0,0
D285_F03_V01,285,3,5,100,125,112.5,RI,474,26,0.14869948076065254,0.086472561788195984,0.30487736926778569,474,0,0
D285_F03_V01,285,3,6,125,150,137.5,tail_mean,474,26,31038806.165203117,21718166.661226004,80551959.544636369,474,0,0
D285_F03_V01,285,3,6,125,150,137.5,RI,474,26,0.13792706184200387,0.074337019723588499,0.27123224442679389,474,0,0
D285_F03_V01,285,3,7,150,175,162.5,tail_mean,474,26,28888990.486161947,21109948.809810072,59688978.935640015,474,0,0
D285_F03_V01,285,3,7,150,175,162.5,RI,474,26,0.12881710751064801,0.071235084268749624,0.20998777982883443,474,0,0
D285_F03_V01,285,3,8,175,200,187.5,tail_mean,474,26,27574772.430991407,19533657.478867237,52909283.67064862,474,0,0
D285_F03_V01,285,3,8,175,200,187.5,RI,474,26,0.12281638827340483,0.075729553608380337,0.19639690015482753,474,0,0
D285_F03_V01,285,3,9,200,225,212.5,tail_mean,474,26,26445675.358621158,17366247.056570444,39203705.122789137,474,0,0
D285_F03_V01,285,3,9,200,225,212.5,RI,474,26,0.11714209830498636,0.071505155350844257,0.20201194309368867,474,0,0
D285_F03_V01,285,3,10,225,250,237.5,tail_mean,474,26,25472279.867568109,17439916.527372614,37051544.127580918,474,0,0
D285_F03_V01,285,3,10,225,250,237.5,RI,474,26,0.11263523848675566,0.064941899092635744,0.19441005041507456,474,0,0
D285_F03_V01,285,3,11,250,275,262.5,tail_mean,474,26,24434697.820381559,17748191.518164668,37160348.166273795,474,0,0
D285_F03_V01,285,3,11,250,275,262.5,RI,474,26,0.10892514804616238,0.068936472081853384,0.17106287978618859,474,0,0
D285_F03_V01,285,3,12,275,300,287.5,tail_mean,474,26,23763577.379985955,17650439.170114722,35269130.180055276,474,0,0
D285_F03_V01,285,3,12,275,300,287.5,RI,474,26,0.10493486780331913,0.059722397646699961,0.18424693676705431,474,0,0
D285_F03_V01,285,3,13,300,325,312.5,tail_mean,474,26,23536965.06909214,17157654.23240117,32820248.781085938,474,0,0
D285_F03_V01,285,3,13,300,325,312.5,RI,474,26,0.10386459163193712,0.060873768085056429,0.17330037742036095,474,0,0
D285_F03_V01,285,3,14,325,350,337.5,tail_mean,474,26,22918851.5494188,16083796.652345579,31213635.173970852,474,0,0
D285_F03_V01,285,3,14,325,350,337.5,RI,474,26,0.10094904376425629,0.061081715825522798,0.19027400502014727,474,0,0
D285_F03_V01,285,3,15,350,375,362.5,tail_mean,474,26,22689171.548211824,15936764.447067136,33709907.925165869,474,0,0
D285_F03_V01,285,3,15,350,375,362.5,RI,474,26,0.10161723228540501,0.058499761267694926,0.17288886379480389,474,0,0
D285_F03_V01,285,3,16,375,400,387.5,tail_mean,474,26,22639410.929828674,16058492.333910942,30218234.451097194,474,0,0
D285_F03_V01,285,3,16,375,400,387.5,RI,474,26,0.10091424455984739,0.059382434205973264,0.164710361378272,474,0,0
D285_F03_V01,285,3,17,400,425,412.5,tail_mean,474,26,22315664.698606409,16030815.382262813,29752514.672776278,474,0,0
D285_F03_V01,285,3,17,400,425,412.5,RI,474,26,0.10026966017074757,0.05750276101162833,0.17843554767336073,474,0,0
D285_F03_V01,285,3,18,425,450,437.5,tail_mean,474,26,22422360.102945711,15129949.05445002,30499605.884465169,474,0,0
D285_F03_V01,285,3,18,425,450,437.5,RI,474,26,0.099438210504742511,0.056218387508197992,0.15131587789183834,474,0,0
D285_F03_V01,285,3,19,450,475,462.5,tail_mean,474,26,22476716.151843995,16329613.926903857,30591010.755746238,474,0,0
D285_F03_V01,285,3,19,450,475,462.5,RI,474,26,0.10029208525297276,0.062585324440717946,0.15547027190050905,474,0,0
D285_F03_V01,285,3,20,475,500,487.5,tail_mean,474,26,22452775.49793914,14086507.733582065,30091150.694971744,474,0,0
D285_F03_V01,285,3,20,475,500,487.5,RI,474,26,0.10006785352080769,0.057806110834358847,0.16195940760181152,474,0,0
D285_F05_V01,285,5,1,0,25,12.5,tail_mean,492,8,55569714.707243532,39757583.994938746,89464081.748413622,492,0,0
D285_F05_V01,285,5,1,0,25,12.5,RI,492,8,0.24863352179211617,0.14042062254854465,0.3845783578482711,492,0,0
D285_F05_V01,285,5,2,25,50,37.5,tail_mean,492,8,46686337.597323954,31652376.544010229,72387707.678887099,492,0,0
D285_F05_V01,285,5,2,25,50,37.5,RI,492,8,0.20867388276326179,0.11084391853802611,0.36575164660685949,492,0,0
D285_F05_V01,285,5,3,50,75,62.5,tail_mean,492,8,41246609.877343841,27933317.627064891,65732710.397881351,492,0,0
D285_F05_V01,285,5,3,50,75,62.5,RI,492,8,0.18449271943734946,0.10110185143144919,0.29516208314600151,492,0,0
D285_F05_V01,285,5,4,75,100,87.5,tail_mean,492,8,37045181.311018437,24646931.494698919,52563469.640913732,492,0,0
D285_F05_V01,285,5,4,75,100,87.5,RI,492,8,0.1645398278450893,0.074268150039926359,0.28247807388177337,492,0,0
D285_F05_V01,285,5,5,100,125,112.5,tail_mean,492,8,33519052.115731709,23365752.542708807,49978053.60031803,492,0,0
D285_F05_V01,285,5,5,100,125,112.5,RI,492,8,0.14930744056994402,0.078301632944071983,0.25364986774784509,492,0,0
D285_F05_V01,285,5,6,125,150,137.5,tail_mean,492,8,30732400.833323125,21810648.546646163,43703045.530315667,492,0,0
D285_F05_V01,285,5,6,125,150,137.5,RI,492,8,0.13592459701536841,0.070773190216480666,0.25467485262854456,492,0,0
D285_F05_V01,285,5,7,150,175,162.5,tail_mean,492,8,28896093.571807142,20504164.643684998,41940107.599469729,492,0,0
D285_F05_V01,285,5,7,150,175,162.5,RI,492,8,0.12865747243871392,0.06920037324586889,0.20975630483245369,492,0,0
D285_F05_V01,285,5,8,175,200,187.5,tail_mean,492,8,27580197.050200284,17322157.169801988,39628009.340076737,492,0,0
D285_F05_V01,285,5,8,175,200,187.5,RI,492,8,0.12191683304505931,0.052625064020196122,0.20546590070755708,492,0,0
D285_F05_V01,285,5,9,200,225,212.5,tail_mean,492,8,26170005.91726879,19763085.131892174,37165860.480066374,492,0,0
D285_F05_V01,285,5,9,200,225,212.5,RI,492,8,0.11692952157322103,0.064381457942270862,0.18764504336730359,492,0,0
D285_F05_V01,285,5,10,225,250,237.5,tail_mean,492,8,25094375.626923807,15703919.005386608,36103890.01119218,492,0,0
D285_F05_V01,285,5,10,225,250,237.5,RI,492,8,0.11198734788312281,0.060665994088122177,0.17224981046240176,492,0,0
D285_F05_V01,285,5,11,250,275,262.5,tail_mean,492,8,24472527.730555225,17228021.354424872,34241254.973050155,492,0,0
D285_F05_V01,285,5,11,250,275,262.5,RI,492,8,0.10905585430802262,0.062380697412801785,0.17804944656893928,492,0,0
D285_F05_V01,285,5,12,275,300,287.5,tail_mean,492,8,23549913.831321854,16722282.214981772,35077960.030065715,492,0,0
D285_F05_V01,285,5,12,275,300,287.5,RI,492,8,0.10548726060417385,0.056120404666661385,0.16523192520342808,492,0,0
D285_F05_V01,285,5,13,300,325,312.5,tail_mean,492,8,23310224.954915985,14777952.712880118,32384778.492208719,492,0,0
D285_F05_V01,285,5,13,300,325,312.5,RI,492,8,0.10202506167529685,0.058802392595665179,0.18063082763974375,492,0,0
D285_F05_V01,285,5,14,325,350,337.5,tail_mean,492,8,22456194.827686425,15341632.115170645,31729167.909475826,492,0,0
D285_F05_V01,285,5,14,325,350,337.5,RI,492,8,0.10124813379918954,0.056134048190965423,0.15590737112146419,492,0,0
D285_F05_V01,285,5,15,350,375,362.5,tail_mean,492,8,22539960.979574658,16376375.955363104,32086685.894916739,492,0,0
D285_F05_V01,285,5,15,350,375,362.5,RI,492,8,0.10069710725602883,0.055348222292584286,0.15571455760106095,492,0,0
D285_F05_V01,285,5,16,375,400,387.5,tail_mean,492,8,22429716.973956287,16105108.572495872,31784559.860582434,492,0,0
D285_F05_V01,285,5,16,375,400,387.5,RI,492,8,0.10058406039695975,0.048445330481171632,0.1475240646097,492,0,0
D285_F05_V01,285,5,17,400,425,412.5,tail_mean,492,8,22254857.171768062,14770919.633668605,32436908.04513593,492,0,0
D285_F05_V01,285,5,17,400,425,412.5,RI,492,8,0.099475171497340642,0.052697866445718201,0.15798178115426556,492,0,0
D285_F05_V01,285,5,18,425,450,437.5,tail_mean,492,8,22197419.481018789,15764815.617776241,32640897.52887959,492,0,0
D285_F05_V01,285,5,18,425,450,437.5,RI,492,8,0.098706754877339445,0.051705401180307857,0.17240819784836953,492,0,0
D285_F05_V01,285,5,19,450,475,462.5,tail_mean,492,8,22051939.630748041,16609212.17370707,34198127.397982433,492,0,0
D285_F05_V01,285,5,19,450,475,462.5,RI,492,8,0.099676899783191081,0.043321024620217592,0.16849460008405467,492,0,0
D285_F05_V01,285,5,20,475,500,487.5,tail_mean,492,8,22108970.359504171,15773097.058442062,33948494.966784231,492,0,0
D285_F05_V01,285,5,20,475,500,487.5,RI,492,8,0.097988242419278046,0.054731696139801216,0.16672533440628523,492,0,0
D285_F07_V01,285,7,1,0,25,12.5,tail_mean,458,42,54600904.971957259,35655900.608363055,83201164.394076809,458,0,0
D285_F07_V01,285,7,1,0,25,12.5,RI,458,42,0.25048870095591536,0.13155511254085975,0.41051869628963139,458,0,0
D285_F07_V01,285,7,2,25,50,37.5,tail_mean,458,42,46632715.541647211,27211129.524527762,70855705.435257837,458,0,0
D285_F07_V01,285,7,2,25,50,37.5,RI,458,42,0.21481961633060995,0.13837525648365678,0.35397290333726422,458,0,0
D285_F07_V01,285,7,3,50,75,62.5,tail_mean,458,42,41358907.914068468,26484146.780698277,63915472.271748081,458,0,0
D285_F07_V01,285,7,3,50,75,62.5,RI,458,42,0.18998104468149776,0.12149759149801163,0.32888509564077512,458,0,0
D285_F07_V01,285,7,4,75,100,87.5,tail_mean,458,42,37499243.432215564,20958242.575019568,58310209.499570072,458,0,0
D285_F07_V01,285,7,4,75,100,87.5,RI,458,42,0.17318758778573839,0.10485579169953251,0.29116616577198223,458,0,0
D285_F07_V01,285,7,5,100,125,112.5,tail_mean,458,42,34153504.870900624,22812244.105085876,55654890.82804051,458,0,0
D285_F07_V01,285,7,5,100,125,112.5,RI,458,42,0.15696457290761617,0.081832214229539874,0.26178351017226958,458,0,0
D285_F07_V01,285,7,6,125,150,137.5,tail_mean,458,42,31563132.099649198,18860626.240374207,45026359.352629028,458,0,0
D285_F07_V01,285,7,6,125,150,137.5,RI,458,42,0.14458043913309165,0.078704119214793838,0.24443905875028812,458,0,0
D285_F07_V01,285,7,7,150,175,162.5,tail_mean,458,42,29509072.305367142,20761356.16189662,45087032.170270309,458,0,0
D285_F07_V01,285,7,7,150,175,162.5,RI,458,42,0.13561674889651226,0.076748539304030042,0.23996789210835984,458,0,0
D285_F07_V01,285,7,8,175,200,187.5,tail_mean,458,42,28209180.472539909,20030975.970554676,41769867.312545478,458,0,0
D285_F07_V01,285,7,8,175,200,187.5,RI,458,42,0.13104884167058167,0.069271751784836008,0.23153180924124167,458,0,0
D285_F07_V01,285,7,9,200,225,212.5,tail_mean,458,42,27095702.141122989,19542488.459729787,41933080.296754502,458,0,0
D285_F07_V01,285,7,9,200,225,212.5,RI,458,42,0.12509571691736862,0.071086311525704604,0.23712581698174831,458,0,0
D285_F07_V01,285,7,10,225,250,237.5,tail_mean,458,42,25703752.079748407,16974682.832985088,35357050.800721064,458,0,0
D285_F07_V01,285,7,10,225,250,237.5,RI,458,42,0.11850527099452599,0.06335505962627036,0.22255408520078596,458,0,0
D285_F07_V01,285,7,11,250,275,262.5,tail_mean,458,42,25094619.159120265,17869833.765738934,37683154.424956322,458,0,0
D285_F07_V01,285,7,11,250,275,262.5,RI,458,42,0.11531590803470443,0.065285151728883231,0.18549474601307056,458,0,0
D285_F07_V01,285,7,12,275,300,287.5,tail_mean,458,42,24192069.329322193,17043965.079910934,37050194.38678094,458,0,0
D285_F07_V01,285,7,12,275,300,287.5,RI,458,42,0.11174084783663624,0.055007532324581637,0.21066023251780716,458,0,0
D285_F07_V01,285,7,13,300,325,312.5,tail_mean,458,42,24075447.939114746,15958769.329556104,32490661.162811153,458,0,0
D285_F07_V01,285,7,13,300,325,312.5,RI,458,42,0.10951647189599675,0.060848791208597909,0.21516292792256891,458,0,0
D285_F07_V01,285,7,14,325,350,337.5,tail_mean,458,42,23549414.433468211,16043602.525386859,33231331.119411122,458,0,0
D285_F07_V01,285,7,14,325,350,337.5,RI,458,42,0.10835491157078421,0.059591289084587343,0.19001236720473402,458,0,0
D285_F07_V01,285,7,15,350,375,362.5,tail_mean,458,42,23275323.888119936,16199256.779343059,32828700.950138781,458,0,0
D285_F07_V01,285,7,15,350,375,362.5,RI,458,42,0.10594800050023959,0.064881594444706758,0.21371926333327435,458,0,0
D285_F07_V01,285,7,16,375,400,387.5,tail_mean,458,42,23093956.565211605,16564242.253563015,31903543.176962521,458,0,0
D285_F07_V01,285,7,16,375,400,387.5,RI,458,42,0.10480179440133761,0.052552534963242845,0.2145503334655002,458,0,0
D285_F07_V01,285,7,17,400,425,412.5,tail_mean,458,42,23122986.757411122,15407618.83986504,31637537.704103868,458,0,0
D285_F07_V01,285,7,17,400,425,412.5,RI,458,42,0.10608727825427501,0.054494119609546914,0.18805147348108814,458,0,0
D285_F07_V01,285,7,18,425,450,437.5,tail_mean,458,42,23084979.24301371,15321760.876262492,33316623.33482654,458,0,0
D285_F07_V01,285,7,18,425,450,437.5,RI,458,42,0.10530401570000998,0.059860815627435685,0.21157565019959959,458,0,0
D285_F07_V01,285,7,19,450,475,462.5,tail_mean,458,42,22772638.934757672,15873933.052269137,33380705.081855319,458,0,0
D285_F07_V01,285,7,19,450,475,462.5,RI,458,42,0.10503615181266926,0.058136626406623391,0.18536220404147447,458,0,0
D285_F07_V01,285,7,20,475,500,487.5,tail_mean,458,42,22943160.344979301,15930328.718653087,33766984.935189515,458,0,0
D285_F07_V01,285,7,20,475,500,487.5,RI,458,42,0.10551679882564376,0.062206902697313091,0.1926278099103958,458,0,0
D285_F10_V01,285,10,1,0,25,12.5,tail_mean,494,6,52660334.088566825,34447012.500825696,122199759.56319575,494,0,0
D285_F10_V01,285,10,1,0,25,12.5,RI,494,6,0.24389886820513396,0.13850099170617786,0.39417450551772476,494,0,0
D285_F10_V01,285,10,2,25,50,37.5,tail_mean,494,6,45310926.502108693,30254396.830991451,87076753.37843819,494,0,0
D285_F10_V01,285,10,2,25,50,37.5,RI,494,6,0.20877139343707907,0.11700723899524189,0.36898233726723434,494,0,0
D285_F10_V01,285,10,3,50,75,62.5,tail_mean,494,6,39971292.884658098,27821689.155102044,74976971.808276609,494,0,0
D285_F10_V01,285,10,3,50,75,62.5,RI,494,6,0.18608651021229616,0.10311503172501144,0.28849850136275212,494,0,0
D285_F10_V01,285,10,4,75,100,87.5,tail_mean,494,6,35563636.405759737,24755188.555442087,57316062.159798265,494,0,0
D285_F10_V01,285,10,4,75,100,87.5,RI,494,6,0.16779221766096736,0.093531535094234911,0.26162236010145956,494,0,0
D285_F10_V01,285,10,5,100,125,112.5,tail_mean,494,6,32810256.018566646,23018827.481329352,51011276.951003514,494,0,0
D285_F10_V01,285,10,5,100,125,112.5,RI,494,6,0.15094811377139572,0.076280500565510639,0.25054664789005354,494,0,0
D285_F10_V01,285,10,6,125,150,137.5,tail_mean,494,6,29803003.147389367,19411430.374364071,45970757.75410904,494,0,0
D285_F10_V01,285,10,6,125,150,137.5,RI,494,6,0.13973256885656471,0.08348742622522573,0.21046408791392535,494,0,0
D285_F10_V01,285,10,7,150,175,162.5,tail_mean,494,6,28242009.78484029,17904906.356984533,40814138.292426437,494,0,0
D285_F10_V01,285,10,7,150,175,162.5,RI,494,6,0.12916387266335844,0.074327697188224739,0.20953766271361851,494,0,0
D285_F10_V01,285,10,8,175,200,187.5,tail_mean,494,6,26465267.878323883,18533816.527896158,39279697.252561003,494,0,0
D285_F10_V01,285,10,8,175,200,187.5,RI,494,6,0.12195354265532585,0.070118580351650292,0.23036385140971477,494,0,0
D285_F10_V01,285,10,9,200,225,212.5,tail_mean,494,6,25255890.154827103,18050721.707602259,40293441.532604463,494,0,0
D285_F10_V01,285,10,9,200,225,212.5,RI,494,6,0.11599563615514555,0.058472522054424055,0.19970182119096777,494,0,0
D285_F10_V01,285,10,10,225,250,237.5,tail_mean,494,6,24505600.491528355,16621235.357442129,36010098.852925979,494,0,0
D285_F10_V01,285,10,10,225,250,237.5,RI,494,6,0.11390881411417128,0.069819597269737355,0.19449911841564102,494,0,0
D285_F10_V01,285,10,11,250,275,262.5,tail_mean,494,6,23659732.313873656,17384329.730762433,32579154.218449622,494,0,0
D285_F10_V01,285,10,11,250,275,262.5,RI,494,6,0.1100001530601887,0.05848045010673341,0.16703028160931099,494,0,0
D285_F10_V01,285,10,12,275,300,287.5,tail_mean,494,6,23110144.724904135,14627887.912398461,33673372.664584585,494,0,0
D285_F10_V01,285,10,12,275,300,287.5,RI,494,6,0.10625739443315241,0.061347713560958445,0.16583136764984455,494,0,0
D285_F10_V01,285,10,13,300,325,312.5,tail_mean,494,6,22390882.323776647,15001492.200062916,33121845.386147857,494,0,0
D285_F10_V01,285,10,13,300,325,312.5,RI,494,6,0.10352596256529888,0.064538889043797662,0.16367587507455852,494,0,0
D285_F10_V01,285,10,14,325,350,337.5,tail_mean,494,6,22007375.452526875,14506959.816021193,32444854.123067915,494,0,0
D285_F10_V01,285,10,14,325,350,337.5,RI,494,6,0.10191921233843909,0.051178393502368996,0.16307668220154747,494,0,0
D285_F10_V01,285,10,15,350,375,362.5,tail_mean,494,6,21843012.342649464,14039282.178679435,29169148.192310989,494,0,0
D285_F10_V01,285,10,15,350,375,362.5,RI,494,6,0.10187199319397236,0.055918682146631316,0.15750863277274793,494,0,0
D285_F10_V01,285,10,16,375,400,387.5,tail_mean,494,6,21805317.170971405,15072684.160189291,30698059.586389884,494,0,0
D285_F10_V01,285,10,16,375,400,387.5,RI,494,6,0.10077541021294201,0.061911667200936105,0.17505317250793043,494,0,0
D285_F10_V01,285,10,17,400,425,412.5,tail_mean,494,6,21559429.502093092,14131367.387285566,33772757.379633881,494,0,0
D285_F10_V01,285,10,17,400,425,412.5,RI,494,6,0.10081397071158325,0.059525372319531152,0.14935112656298716,494,0,0
D285_F10_V01,285,10,18,425,450,437.5,tail_mean,494,6,21309439.971174732,15479910.316091454,28495325.893020879,494,0,0
D285_F10_V01,285,10,18,425,450,437.5,RI,494,6,0.099628057757075589,0.054651593252913383,0.16053144242984818,494,0,0
D285_F10_V01,285,10,19,450,475,462.5,tail_mean,494,6,21419824.71684248,14085758.813758641,31222038.266762938,494,0,0
D285_F10_V01,285,10,19,450,475,462.5,RI,494,6,0.098477693472767441,0.057922098566392057,0.16140605972977043,494,0,0
D285_F10_V01,285,10,20,475,500,487.5,tail_mean,494,6,21479639.820458777,15130763.83618799,29152598.195909489,494,0,0
D285_F10_V01,285,10,20,475,500,487.5,RI,494,6,0.10045790994194227,0.051572018318920491,0.15491720784987353,494,0,0
