diameter_um,mode,pair,source_table,metric,n_defined,n_missing,median,min,max,n_positive,n_negative,n_zero,flow01,flow03,flow05,flow07,flow10,region,side,offset
235,,C100,position_sensitivity_pairs.csv,specificity,5,0,0.32794685789859829,0.27708259031587934,0.39210583513723413,5,0,0,0.39210583513723413,0.32794685789859829,0.27708259031587934,0.3137402244691409,0.37021180826864974,,,baseline
235,,C100,position_sensitivity_pairs.csv,rho0_change,5,0,0,0,0,0,0,5,0,0,0,0,0,,,baseline
235,,C100,position_sensitivity_pairs.csv,specificity_change,5,0,0,0,0,0,0,5,0,0,0,0,0,,,baseline
235,,W100,position_sensitivity_pairs.csv,rho0,5,0,0.26885517043200452,0.24619252799692723,0.37388206639269184,5,0,0,0.24619252799692723,0.25799815011656796,0.28455510714342497,0.26885517043200452,0.37388206639269184,,,baseline
235,,W100,position_sensitivity_pairs.csv,specificity,5,0,0.2492339919454539,0.2390157689347065,0.28401756583492671,5,0,0,0.24527921401177588,0.2390157689347065,0.28401756583492671,0.2492339919454539,0.2797797409825809,,,baseline
235,,W100,position_sensitivity_pairs.csv,rho0_change,5,0,0,0,0,0,0,5,0,0,0,0,0,,,baseline
235,,W100,position_sensitivity_pairs.csv,specificity_change,5,0,0,0,0,0,0,5,0,0,0,0,0,,,baseline
235,,W500,position_sensitivity_pairs.csv,rho0,5,0,0.33998536204905688,0.32119183053452915,0.40743290116263842,5,0,0,0.33998536204905688,0.32820670645012101,0.37201275780486248,0.32119183053452915,0.40743290116263842,,,baseline
235,,W500,position_sensitivity_pairs.csv,specificity,5,0,0.31419976074783146,0.29395113932210964,0.35569446092355328,5,0,0,0.35083251842211205,0.31419976074783146,0.35569446092355328,0.29907305063197642,0.29395113932210964,,,baseline
235,,W500,position_sensitivity_pairs.csv,rho0_change,5,0,0,0,0,0,0,5,0,0,0,0,0,,,baseline
235,,W500,position_sensitivity_pairs.csv,specificity_change,5,0,0,0,0,0,0,5,0,0,0,0,0,,,baseline
235,,C100,position_sensitivity_pairs.csv,rho0,5,0,0.32395269604961635,0.30179277883744388,0.48893987519391358,5,0,0,0.37052432175666439,0.30179277883744388,0.311052074982205,0.32395269604961635,0.48893987519391358,,,xm
235,,C100,position_sensitivity_pairs.csv,specificity,5,0,0.31548065414558751,0.28047522063374308,0.36371621036180324,5,0,0,0.35519702513185575,0.29890439685144227,0.28047522063374308,0.31548065414558751,0.36371621036180324,,,xm
235,,C100,position_sensitivity_pairs.csv,rho0_change,5,0,-0.0017032896566186451,-0.021892697982591858,0.0033134737434013517,1,4,0,-0.021892697982591858,-0.002434138699367927,-0.0017032896566186451,-0.00027876213072980383,0.0033134737434013517,,,xm
235,,C100,position_sensitivity_pairs.csv,specificity_change,5,0,-0.0064955979068465064,-0.036908810005378379,0.0033926303178637429,2,3,0,-0.036908810005378379,-0.029042461047156021,0.0033926303178637429,0.0017404296764466087,-0.0064955979068465064,,,xm
235,,W100,position_sensitivity_pairs.csv,rho0,5,0,0.27480682281486241,0.23393858201956669,0.36917756658217521,5,0,0,0.23393858201956669,0.27019295388058301,0.30534642990819882,0.27480682281486241,0.36917756658217521,,,xm
235,,W100,position_sensitivity_pairs.csv,specificity,5,0,0.24102926185884188,0.2336862680077928,0.29535056195799148,5,0,0,0.24102926185884188,0.2336862680077928,0.29535056195799148,0.24084404789758071,0.26824903733211897,,,xm
235,,W100,position_sensitivity_pairs.csv,rho0_change,5,0,0.005951652382857886,-0.012253945977360542,0.020791322764773856,3,2,0,-0.012253945977360542,0.01219480376401505,0.020791322764773856,0.005951652382857886,-0.0047044998105166269,,,xm
235,,W100,position_sensitivity_pairs.csv,specificity_change,5,0,-0.0053295009269136995,-0.011530703650461938,0.011332996123064765,1,4,0,-0.0042499521529340001,-0.0053295009269136995,0.011332996123064765,-0.0083899440478731879,-0.011530703650461938,,,xm
235,,W500,position_sensitivity_pairs.csv,rho0,5,0,0.33653739065264826,0.31450207552877829,0.40618620954840784,5,0,0,0.33331337000830846,0.33653739065264826,0.38259567005245559,0.31450207552877829,0.40618620954840784,,,xm
235,,W500,position_sensitivity_pairs.csv,specificity,5,0,0.30110007985102255,0.28846843844748382,0.35077120838609371,5,0,0,0.34101070594448218,0.30110007985102255,0.35077120838609371,0.29108241929758616,0.28846843844748382,,,xm
235,,W500,position_sensitivity_pairs.csv,rho0_change,5,0,-0.0012466916142305773,-0.0066897550057508637,0.010582912247593113,2,3,0,-0.0066719920407484201,0.0083306842025272498,0.010582912247593113,-0.0066897550057508637,-0.0012466916142305773,,,xm
235,,W500,position_sensitivity_pairs.csv,specificity_change,5,0,-0.0079906313343902635,-0.013099680896808907,-0.0049232525374595659,0,5,0,-0.0098218124776298654,-0.013099680896808907,-0.0049232525374595659,-0.0079906313343902635,-0.0054827008746258232,,,xm
235,,C100,position_sensitivity_pairs.csv,rho0,5,0,0.31279254193845535,0.28063059875577667,0.43931533089069114,5,0,0,0.39079918875252756,0.29487146977699824,0.28063059875577667,0.31279254193845535,0.43931533089069114,,,xp
235,,C100,position_sensitivity_pairs.csv,specificity,5,0,0.31509131978372057,0.23981768909639084,0.39127536622455139,5,0,0,0.39127536622455139,0.31509131978372057,0.23981768909639084,0.30427182877293668,0.3229749371536057,,,xp
235,,C100,position_sensitivity_pairs.csv,rho0_change,5,0,-0.011438916241890806,-0.046311070559821088,-0.0016178309867286855,0,5,0,-0.0016178309867286855,-0.0093554477598135621,-0.032124765883046968,-0.011438916241890806,-0.046311070559821088,,,xp
235,,C100,position_sensitivity_pairs.csv,specificity_change,5,0,-0.012855538114877718,-0.047236871115044043,-0.00083046891268273582,0,5,0,-0.00083046891268273582,-0.012855538114877718,-0.0372649012194885,-0.0094683956962042237,-0.047236871115044043,,,xp
235,,W100,position_sensitivity_pairs.csv,rho0,5,0,0.27203218574963711,0.21822065255718714,0.36905969906936381,5,0,0,0.21822065255718714,0.27203218574963711,0.25702009519829394,0.27300289536667827,0.36905969906936381,,,xp
235,,W100,position_sensitivity_pairs.csv,specificity,5,0,0.25104014709765765,0.20977838346574851,0.28967985679408381,5,0,0,0.20977838346574851,0.28038220530587205,0.24655911625308607,0.25104014709765765,0.28967985679408381,,,xp
235,,W100,position_sensitivity_pairs.csv,rho0_change,5,0,-0.0048223673233280251,-0.027971875439740085,0.014034035633069153,2,3,0,-0.027971875439740085,0.014034035633069153,-0.027535011945131027,0.0041477249346737466,-0.0048223673233280251,,,xp
235,,W100,position_sensitivity_pairs.csv,specificity_change,5,0,0.0018061551522037533,-0.037458449581840636,0.041366436371165549,3,2,0,-0.035500830546027373,0.041366436371165549,-0.037458449581840636,0.0018061551522037533,0.0099001158115029075,,,xp
235,,W500,position_sensitivity_pairs.csv,rho0,5,0,0.34662288441885808,0.31015459911361865,0.41030710936685882,5,0,0,0.31015459911361865,0.32608039596922661,0.36656675237040198,0.34662288441885808,0.41030710936685882,,,xp
235,,W500,position_sensitivity_pairs.csv,specificity,5,0,0.32290339266775647,0.31108647975108444,0.34693666862065847,5,0,0,0.32290339266775647,0.32360500354013311,0.34693666862065847,0.3142254321097539,0.31108647975108444,,,xp
235,,W500,position_sensitivity_pairs.csv,rho0_change,5,0,-0.0021263104808944,-0.029830762935438238,0.025431053884328925,2,3,0,-0.029830762935438238,-0.0021263104808944,-0.0054460054344604991,0.025431053884328925,0.0028742082042204076,,,xp
235,,W500,position_sensitivity_pairs.csv,specificity_change,5,0,0.0094052427923016491,-0.027929125754355577,0.017135340428974799,3,2,0,-0.027929125754355577,0.0094052427923016491,-0.0087577923028948068,0.015152381477777477,0.017135340428974799,,,xp
235,,C100,position_sensitivity_pairs.csv,rho0,5,0,0.32517363634171836,0.28407183611679154,0.47372898182001083,5,0,0,0.36862105773934895,0.28407183611679154,0.30623795759213907,0.32517363634171836,0.47372898182001083,,,zm
235,,C100,position_sensitivity_pairs.csv,specificity,5,0,0.33988603834981324,0.26444541190304416,0.37694612261269295,5,0,0,0.37694612261269295,0.30811079913998296,0.26444541190304416,0.33988603834981324,0.34739307871396158,,,zm
235,,C100,position_sensitivity_pairs.csv,rho0_change,5,0,-0.011897419630501394,-0.0237959619999073,0.00094217816137220911,1,4,0,-0.0237959619999073,-0.02015508142002026,-0.0065174070466845757,0.00094217816137220911,-0.011897419630501394,,,zm
235,,C100,position_sensitivity_pairs.csv,specificity_change,5,0,-0.01515971252454118,-0.022818729554688166,0.026145813880672331,1,4,0,-0.01515971252454118,-0.019836058758615327,-0.012637178412835182,0.026145813880672331,-0.022818729554688166,,,zm
235,,W100,position_sensitivity_pairs.csv,rho0,5,0,0.26416165137307546,0.20293502584266249,0.3581522056160874,5,0,0,0.20293502584266249,0.2366690908600558,0.29034304539010691,0.26416165137307546,0.3581522056160874,,,zm
235,,W100,position_sensitivity_pairs.csv,specificity,5,0,0.25202736459806879,0.20999084497772405,0.28117347923328995,5,0,0,0.21357013980730699,0.20999084497772405,0.28117347923328995,0.25202736459806879,0.26671509160177365,,,zm
235,,W100,position_sensitivity_pairs.csv,rho0_change,5,0,-0.015729860776604432,-0.043257502154264743,0.0057879382466819451,1,4,0,-0.043257502154264743,-0.021329059256512156,0.0057879382466819451,-0.0046935190589290632,-0.015729860776604432,,,zm
235,,W100,position_sensitivity_pairs.csv,specificity_change,5,0,-0.013064649380807258,-0.03170907420446889,0.002793372652614895,1,4,0,-0.03170907420446889,-0.029024923956982446,-0.0028440866016367639,0.002793372652614895,-0.013064649380807258,,,zm
235,,W500,position_sensitivity_pairs.csv,rho0,5,0,0.3174567376468192,0.31094854506064978,0.40312640819193041,5,0,0,0.31094854506064978,0.31365856112927964,0.38251582179341992,0.3174567376468192,0.40312640819193041,,,zm
235,,W500,position_sensitivity_pairs.csv,specificity,5,0,0.29528270464504713,0.27911351512725463,0.36344197193732802,5,0,0,0.32344844337017814,0.27911351512725463,0.36344197193732802,0.29528270464504713,0.28861227189037075,,,zm
235,,W500,position_sensitivity_pairs.csv,rho0_change,5,0,-0.0043064929707080091,-0.029036816988407099,0.010503063988557437,1,4,0,-0.029036816988407099,-0.014548145320841366,0.010503063988557437,-0.0037350928877099565,-0.0043064929707080091,,,zm
235,,W500,position_sensitivity_pairs.csv,specificity_change,5,0,-0.0053388674317388918,-0.035086245620576828,0.0077475110137747438,1,4,0,-0.027384075051933909,-0.035086245620576828,0.0077475110137747438,-0.0037903459869292888,-0.0053388674317388918,,,zm
235,,C100,position_sensitivity_pairs.csv,rho0,5,0,0.3265211905200569,0.25583362794602604,0.47532475303094696,5,0,0,0.40285255460813973,0.25583362794602604,0.3265211905200569,0.3059336522260826,0.47532475303094696,,,zp
235,,C100,position_sensitivity_pairs.csv,specificity,5,0,0.29798066404506707,0.2826455548720529,0.40516771731979095,5,0,0,0.40516771731979095,0.2826455548720529,0.29798066404506707,0.29297541352095741,0.36117525686797058,,,zp
235,,C100,position_sensitivity_pairs.csv,rho0_change,5,0,-0.010301648419565268,-0.04839328959078576,0.013765825881233262,2,3,0,0.010435534868883489,-0.04839328959078576,0.013765825881233262,-0.018297805954263557,-0.010301648419565268,,,zp
235,,C100,position_sensitivity_pairs.csv,specificity_change,5,0,-0.0090365514006791603,-0.045301303026545392,0.020898073729187727,2,3,0,0.013061882182556828,-0.045301303026545392,0.020898073729187727,-0.020764810948183499,-0.0090365514006791603,,,zp
235,,W100,position_sensitivity_pairs.csv,rho0,5,0,0.27602909932252656,0.24739098785976871,0.39656391347410996,5,0,0,0.27602909932252656,0.24739098785976871,0.27956118304522642,0.27015569247795085,0.39656391347410996,,,zp
235,,W100,position_sensitivity_pairs.csv,specificity,5,0,0.27757378484737794,0.24675925741553562,0.29776969273760934,5,0,0,0.29281882166504797,0.25244682397309615,0.27757378484737794,0.24675925741553562,0.29776969273760934,,,zp
235,,W100,position_sensitivity_pairs.csv,rho0_change,5,0,0.0013005220459463285,-0.010607162256799252,0.029836571325599331,3,2,0,0.029836571325599331,-0.010607162256799252,-0.0049939240981985433,0.0013005220459463285,0.022681847081418127,,,zp
235,,W100,position_sensitivity_pairs.csv,specificity_change,5,0,0.01343105503838965,-0.006443780987548775,0.047539607653272087,3,2,0,0.047539607653272087,0.01343105503838965,-0.006443780987548775,-0.0024747345299182821,0.017989951755028433,,,zp
235,,W500,position_sensitivity_pairs.csv,rho0,5,0,0.35904539101396238,0.32242659827048165,0.43875812073574305,5,0,0,0.35904539101396238,0.32242659827048165,0.36846949335772444,0.32599736372054317,0.43875812073574305,,,zp
235,,W500,position_sensitivity_pairs.csv,specificity,5,0,0.32063165643597402,0.30299424079436504,0.37783378037885706,5,0,0,0.37783378037885706,0.32063165643597402,0.35839248512812194,0.30299424079436504,0.31076739464034053,,,zp
235,,W500,position_sensitivity_pairs.csv,rho0_change,5,0,0.0048055331860140105,-0.005780108179639365,0.031325219573104635,3,2,0,0.019060028964905495,-0.005780108179639365,-0.0035432644471380392,0.0048055331860140105,0.031325219573104635,,,zp
235,,W500,position_sensitivity_pairs.csv,specificity_change,5,0,0.0064318956881425637,0.0026980242045686609,0.027001261956745015,5,0,0,0.027001261956745015,0.0064318956881425637,0.0026980242045686609,0.0039211901623886214,0.016816255318230888,,,zp
285,,C100,position_sensitivity_pairs.csv,rho0,5,0,0.33601827724343497,0.22183742335902024,0.42078610553026968,5,0,0,0.42012934861809098,0.22183742335902024,0.33601827724343497,0.29513468010165073,0.42078610553026968,,,baseline
285,,C100,position_sensitivity_pairs.csv,specificity,5,0,0.29600837140663422,0.25680441108082241,0.41767623047758923,5,0,0,0.29600837140663422,0.25680441108082241,0.29680260471709202,0.28379512432967924,0.41767623047758923,,,baseline
285,,C100,position_sensitivity_pairs.csv,rho0_change,5,0,0,0,0,0,0,5,0,0,0,0,0,,,baseline
285,,C100,position_sensitivity_pairs.csv,specificity_change,5,0,0,0,0,0,0,5,0,0,0,0,0,,,baseline
285,,W100,position_sensitivity_pairs.csv,rho0,5,0,0.22928497994187977,0.2003444456447302,0.31717149804628997,5,0,0,0.31717149804628997,0.2003444456447302,0.22799809119776163,0.22928497994187977,0.25952167765251671,,,baseline
285,,W100,position_sensitivity_pairs.csv,specificity,5,0,0.2170531979718619,0.21179563708235144,0.24433929508210955,5,0,0,0.2170531979718619,0.22802607818729764,0.21179563708235144,0.21335519142293413,0.24433929508210955,,,baseline
285,,W100,position_sensitivity_pairs.csv,rho0_change,5,0,0,0,0,0,0,5,0,0,0,0,0,,,baseline
285,,W100,position_sensitivity_pairs.csv,specificity_change,5,0,0,0,0,0,0,5,0,0,0,0,0,,,baseline
285,,W500,position_sensitivity_pairs.csv,rho0,5,0,0.28733370987447399,0.24010875983557273,0.3585297848730235,5,0,0,0.3585297848730235,0.27000212184519917,0.28733370987447399,0.24010875983557273,0.31982355557276509,,,baseline
285,,W500,position_sensitivity_pairs.csv,specificity,5,0,0.27978107789421169,0.21728391618158993,0.30749357110608105,5,0,0,0.27847579184679661,0.29011293400246974,0.27978107789421169,0.21728391618158993,0.30749357110608105,,,baseline
285,,W500,position_sensitivity_pairs.csv,rho0_change,5,0,0,0,0,0,0,5,0,0,0,0,0,,,baseline
285,,W500,position_sensitivity_pairs.csv,specificity_change,5,0,0,0,0,0,0,5,0,0,0,0,0,,,baseline
285,,C100,position_sensitivity_pairs.csv,rho0,5,0,0.31056127615038098,0.21106573229351377,0.44964974477990344,5,0,0,0.41114269119803837,0.21106573229351377,0.31056127615038098,0.2828823278901007,0.44964974477990344,,,xm
285,,C100,position_sensitivity_pairs.csv,specificity,5,0,0.28048172279879674,0.2451903205985215,0.44973085398956081,5,0,0,0.28048172279879674,0.2451903205985215,0.29191456335997912,0.25674241505373013,0.44973085398956081,,,xm
285,,C100,position_sensitivity_pairs.csv,rho0_change,5,0,-0.010771691065506461,-0.025457001093053988,0.028863639249633755,1,4,0,-0.0089866574200526128,-0.010771691065506461,-0.025457001093053988,-0.012252352211550022,0.028863639249633755,,,xm
285,,C100,position_sensitivity_pairs.csv,specificity_change,5,0,-0.011614090482300915,-0.027052709275949105,0.032054623511971581,1,4,0,-0.015526648607837479,-0.011614090482300915,-0.0048880413571129044,-0.027052709275949105,0.032054623511971581,,,xm
285,,W100,position_sensitivity_pairs.csv,rho0,5,0,0.21162433511582932,0.19978004710626462,0.31633527545872764,5,0,0,0.31633527545872764,0.19978004710626462,0.21162433511582932,0.20012894839739526,0.26376390836790781,,,xm
285,,W100,position_sensitivity_pairs.csv,specificity,5,0,0.21424823606453414,0.18646997074565655,0.25885973261470813,5,0,0,0.21424823606453414,0.22510088578528409,0.19705359979052431,0.18646997074565655,0.25885973261470813,,,xm
285,,W100,position_sensitivity_pairs.csv,rho0_change,5,0,-0.0008362225875623297,-0.029156031544484512,0.0042422307153910932,1,4,0,-0.0008362225875623297,-0.00056439853846557142,-0.016373756081932311,-0.029156031544484512,0.0042422307153910932,,,xm
285,,W100,position_sensitivity_pairs.csv,specificity_change,5,0,-0.0029251924020135545,-0.026885220677277583,0.014520437532598574,1,4,0,-0.0028049619073277632,-0.0029251924020135545,-0.014742037291827131,-0.026885220677277583,0.014520437532598574,,,xm
285,,W500,position_sensitivity_pairs.csv,rho0,5,0,0.27701604302752819,0.23088036020433794,0.33867616212228935,5,0,0,0.33867616212228935,0.27701604302752819,0.25995889173038761,0.23088036020433794,0.30794568281482937,,,xm
285,,W500,position_sensitivity_pairs.csv,specificity,5,0,0.27187736961700465,0.21567374735362269,0.31091294164941063,5,0,0,0.2656443089781223,0.31091294164941063,0.27187736961700465,0.21567374735362269,0.31084107165343661,,,xm
285,,W500,position_sensitivity_pairs.csv,rho0_change,5,0,-0.011877872757935726,-0.027374818144086377,0.0070139211823290193,1,4,0,-0.019853622750734157,0.0070139211823290193,-0.027374818144086377,-0.0092283996312347849,-0.011877872757935726,,,xm
285,,W500,position_sensitivity_pairs.csv,specificity_change,5,0,-0.0016101688279672455,-0.012831482868674304,0.020800007646940899,2,3,0,-0.012831482868674304,0.020800007646940899,-0.0079037082772070444,-0.0016101688279672455,0.003347500547355553,,,xm
285,,C100,position_sensitivity_pairs.csv,rho0,5,0,0.35046640147716041,0.21723826377475636,0.44807844060463353,5,0,0,0.4237628205135805,0.21723826377475636,0.35046640147716041,0.31508302006020167,0.44807844060463353,,,xp
285,,C100,position_sensitivity_pairs.csv,specificity,5,0,0.29773176388690709,0.25125194295016062,0.43693968350636264,5,0,0,0.30080351191208199,0.25125194295016062,0.29773176388690709,0.27864393864296227,0.43693968350636264,,,xp
285,,C100,position_sensitivity_pairs.csv,rho0_change,5,0,0.014448124233725435,-0.0045991595842638788,0.027292335074363849,4,1,0,0.0036334718954895151,-0.0045991595842638788,0.014448124233725435,0.019948339958550942,0.027292335074363849,,,xp
285,,C100,position_sensitivity_pairs.csv,specificity_change,5,0,0.00092915916981506363,-0.0055524681306617918,0.019263453028773414,3,2,0,0.0047951405054477703,-0.0055524681306617918,0.00092915916981506363,-0.0051511856867169636,0.019263453028773414,,,xp
285,,W100,position_sensitivity_pairs.csv,rho0,5,0,0.24682032129339621,0.18617793656719833,0.31159974604360768,5,0,0,0.31159974604360768,0.18617793656719833,0.24682032129339621,0.23263908383988066,0.28796148942790351,,,xp
285,,W100,position_sensitivity_pairs.csv,specificity,5,0,0.22393965216707107,0.19435243510024972,0.26863184831142317,5,0,0,0.22393965216707107,0.19435243510024972,0.23002124871029733,0.20239831696346425,0.26863184831142317,,,xp
285,,W100,position_sensitivity_pairs.csv,rho0_change,5,0,0.003354103898000893,-0.014166509077531864,0.028439811775386792,3,2,0,-0.0055717520026822842,-0.014166509077531864,0.018822230095634579,0.003354103898000893,0.028439811775386792,,,xp
285,,W100,position_sensitivity_pairs.csv,specificity_change,5,0,0.0068864541952091685,-0.033673643087047928,0.024292553229313618,3,2,0,0.0068864541952091685,-0.033673643087047928,0.018225611627945892,-0.010956874459469884,0.024292553229313618,,,xp
285,,W500,position_sensitivity_pairs.csv,rho0,5,0,0.29285744316591539,0.23908803015059621,0.33426645297514679,5,0,0,0.33426645297514679,0.25093992085224792,0.29285744316591539,0.23908803015059621,0.33114924176820681,,,xp
285,,W500,position_sensitivity_pairs.csv,specificity,5,0,0.26212381760018111,0.20733980058116752,0.31327233318011111,5,0,0,0.25547984698754933,0.26212381760018111,0.28262301118943883,0.20733980058116752,0.31327233318011111,,,xp
285,,W500,position_sensitivity_pairs.csv,rho0_change,5,0,-0.0010207296849765179,-0.024263331897876717,0.01132568619544172,2,3,0,-0.024263331897876717,-0.01906220099295125,0.0055237332914414017,-0.0010207296849765179,0.01132568619544172,,,xp
285,,W500,position_sensitivity_pairs.csv,specificity_change,5,0,-0.0099441156004224096,-0.027989116402288627,0.0057787620740300527,2,3,0,-0.022995944859247275,-0.027989116402288627,0.0028419332952271392,-0.0099441156004224096,0.0057787620740300527,,,xp
285,,C100,position_sensitivity_pairs.csv,rho0,5,0,0.34872787747158435,0.22319751588251013,0.4249426951246249,5,0,0,0.4002508458318918,0.22319751588251013,0.34872787747158435,0.30606032918238757,0.4249426951246249,,,zm
285,,C100,position_sensitivity_pairs.csv,specificity,5,0,0.28785464426276341,0.25770624459628533,0.41429073618926637,5,0,0,0.27929617236125592,0.25770624459628533,0.31611061445956856,0.28785464426276341,0.41429073618926637,,,zm
285,,C100,position_sensitivity_pairs.csv,rho0_change,5,0,0.00415658959435522,-0.019878502786199181,0.012709600228149376,4,1,0,-0.019878502786199181,0.0013600925234898975,0.012709600228149376,0.010925649080736843,0.00415658959435522,,,zm
285,,C100,position_sensitivity_pairs.csv,specificity_change,5,0,0.00090183351546291313,-0.016712199045378295,0.01930800974247654,3,2,0,-0.016712199045378295,0.00090183351546291313,0.01930800974247654,0.0040595199330841769,-0.0033854942883228545,,,zm
285,,W100,position_sensitivity_pairs.csv,rho0,5,0,0.2470012024888141,0.20045359650312686,0.28134322142206064,5,0,0,0.28134322142206064,0.20045359650312686,0.2470012024888141,0.24359082694349921,0.25352798881840072,,,zm
285,,W100,position_sensitivity_pairs.csv,specificity,5,0,0.23467014432468761,0.19670817130996299,0.25672268955053218,5,0,0,0.19670817130996299,0.22044385649134915,0.23481024909015352,0.23467014432468761,0.25672268955053218,,,zm
285,,W100,position_sensitivity_pairs.csv,rho0_change,5,0,0.00010915085839666161,-0.035828276624229327,0.019003111291052477,3,2,0,-0.035828276624229327,0.00010915085839666161,0.019003111291052477,0.014305847001619437,-0.0059936888341159955,,,zm
285,,W100,position_sensitivity_pairs.csv,specificity_change,5,0,0.012383394468422626,-0.020345026661898913,0.023014612007802082,3,2,0,-0.020345026661898913,-0.0075822216959484934,0.023014612007802082,0.021314952901753476,0.012383394468422626,,,zm
285,,W500,position_sensitivity_pairs.csv,rho0,5,0,0.28239908203366348,0.23753353757765336,0.33628459839448288,5,0,0,0.33628459839448288,0.27508675716256931,0.28239908203366348,0.23753353757765336,0.29794521349222747,,,zm
285,,W500,position_sensitivity_pairs.csv,specificity,5,0,0.28260656720935123,0.22312081185826305,0.29479484797299477,5,0,0,0.26333336120397843,0.29267712108454269,0.28260656720935123,0.22312081185826305,0.29479484797299477,,,zm
285,,W500,position_sensitivity_pairs.csv,rho0_change,5,0,-0.0049346278408105015,-0.022245186478540624,0.0050846353173701342,1,4,0,-0.022245186478540624,0.0050846353173701342,-0.0049346278408105015,-0.0025752222579193684,-0.021878342080537627,,,zm
285,,W500,position_sensitivity_pairs.csv,specificity_change,5,0,0.0025641870820729551,-0.015142430642818172,0.005836895676673115,3,2,0,-0.015142430642818172,0.0025641870820729551,0.0028254893151395399,0.005836895676673115,-0.012698723133086287,,,zm
285,,C100,position_sensitivity_pairs.csv,rho0,5,0,0.32486970075162785,0.22127745883525371,0.41495561677379861,5,0,0,0.41073298930751728,0.22127745883525371,0.32486970075162785,0.26466472714356043,0.41495561677379861,,,zp
285,,C100,position_sensitivity_pairs.csv,specificity,5,0,0.28299717522423723,0.23936123218880484,0.41489335582658549,5,0,0,0.29651504670208628,0.25340608583852509,0.28299717522423723,0.23936123218880484,0.41489335582658549,,,zp
285,,C100,position_sensitivity_pairs.csv,rho0_change,5,0,-0.0093963593105736987,-0.030469952958090296,-0.00055996452376652628,0,5,0,-0.0093963593105736987,-0.00055996452376652628,-0.011148576491807116,-0.030469952958090296,-0.005830488756471075,,,zp
285,,C100,position_sensitivity_pairs.csv,specificity_change,5,0,-0.0033983252422973287,-0.044433892140874398,0.00050667529545206369,1,4,0,0.00050667529545206369,-0.0033983252422973287,-0.013805429492854793,-0.044433892140874398,-0.0027828746510037417,,,zp
285,,W100,position_sensitivity_pairs.csv,rho0,5,0,0.24002962573208117,0.19569238102223696,0.34253139961417872,5,0,0,0.34253139961417872,0.19569238102223696,0.24002962573208117,0.19859522571599428,0.27554550628587243,,,zp
285,,W100,position_sensitivity_pairs.csv,specificity,5,0,0.21959921373167418,0.1786465291475913,0.27838491826921929,5,0,0,0.23702193481278841,0.21959921373167418,0.21718086348196181,0.1786465291475913,0.27838491826921929,,,zp
285,,W100,position_sensitivity_pairs.csv,rho0_change,5,0,0.012031534534319543,-0.030689754225885491,0.025359901567888754,3,2,0,0.025359901567888754,-0.0046520646224932349,0.012031534534319543,-0.030689754225885491,0.016023828633355719,,,zp
285,,W100,position_sensitivity_pairs.csv,specificity_change,5,0,0.0053852263996103655,-0.034708662275342833,0.034045623187109741,3,2,0,0.01996873684092651,-0.0084268644556234618,0.0053852263996103655,-0.034708662275342833,0.034045623187109741,,,zp
285,,W500,position_sensitivity_pairs.csv,rho0,5,0,0.28484561181334916,0.23585509459415152,0.37298935543606132,5,0,0,0.37298935543606132,0.25963731794658873,0.28484561181334916,0.23585509459415152,0.35178123358526403,,,zp
285,,W500,position_sensitivity_pairs.csv,specificity,5,0,0.27638224005460693,0.21278754409523329,0.34176430162282184,5,0,0,0.28367311734585077,0.27638224005460693,0.27294753321392679,0.21278754409523329,0.34176430162282184,,,zp
285,,W500,position_sensitivity_pairs.csv,rho0_change,5,0,-0.0024880980611248216,-0.010364803898610442,0.031957678012498936,2,3,0,0.014459570563037816,-0.010364803898610442,-0.0024880980611248216,-0.0042536652414212062,0.031957678012498936,,,zp
285,,W500,position_sensitivity_pairs.csv,specificity_change,5,0,-0.0044963720863566425,-0.013730693947862804,0.034270730516740788,2,3,0,0.0051973254990541617,-0.013730693947862804,-0.0068335446802849087,-0.0044963720863566425,0.034270730516740788,,,zp
128,,,position_sensitivity_fixed_region.csv,value,5,0,0.15203803659141071,0.1424681488875999,0.16380209619412242,5,0,0,0.16380209619412242,0.1506984096427027,0.15203803659141071,0.1424681488875999,0.15286226842553513,,,baseline
128,,,position_sensitivity_fixed_region.csv,C16_change,5,0,0,0,0,0,0,5,0,0,0,0,0,,,baseline
128,,,position_sensitivity_fixed_region.csv,value,5,0,0.14158380839123338,0.1409836876127879,0.1651201272351453,5,0,0,0.1651201272351453,0.14240765091620888,0.14158380839123338,0.1409836876127879,0.14100773745531972,,,xm
128,,,position_sensitivity_fixed_region.csv,C16_change,5,0,-0.0082907587264938187,-0.01185453097021541,0.0013180310410228768,1,4,0,0.0013180310410228768,-0.0082907587264938187,-0.010454228200177329,-0.001484461274811999,-0.01185453097021541,,,xm
128,,,position_sensitivity_fixed_region.csv,value,5,0,0.16697571583172033,0.15849217613504768,0.17532347635500412,5,0,0,0.17532347635500412,0.1672564925316834,0.16697571583172033,0.15849217613504768,0.1610478534744435,,,xp
128,,,position_sensitivity_fixed_region.csv,C16_change,5,0,0.014937679240309615,0.0081855850489083726,0.016558082888980696,5,0,0,0.011521380160881695,0.016558082888980696,0.014937679240309615,0.016024027247447781,0.0081855850489083726,,,xp
128,,,position_sensitivity_fixed_region.csv,value,5,0,0.15789303285256584,0.1454483433060722,0.18468346245318312,5,0,0,0.18468346245318312,0.15789303285256584,0.1454483433060722,0.1506690622506372,0.16703522448773755,,,zm
