scan_id,diameter_um,flow_mm_s,side,mode,support,n_common,source_bin,u_lo,u_hi,u_mid,tail_bin,tail_lo_um,tail_hi_um,tail_mid_um,in_C16,rho,n_pairs,status
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,6,125,150,137.5,False,0.012675053887632817,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,7,150,175,162.5,False,0.070055288649344016,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,8,175,200,187.5,False,-0.035229031814204434,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,9,200,225,212.5,False,0.010826942156656175,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,10,225,250,237.5,False,0.01414978192042469,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,11,250,275,262.5,False,-0.036134350154035544,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,12,275,300,287.5,False,0.036968380714136259,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,13,300,325,312.5,False,0.047466013817433636,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,14,325,350,337.5,False,-0.01453981260550472,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,15,350,375,362.5,False,0.024333933767530621,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,16,375,400,387.5,False,-0.032813879063769855,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,17,400,425,412.5,False,-0.060776417170595509,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,18,425,450,437.5,False,0.044422040886269012,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,19,450,475,462.5,False,-0.0029341082172786737,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,20,475,500,487.5,False,0.075735451815723567,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,1,0,25,12.5,True,0.1260091664367963,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,2,25,50,37.5,True,0.07664038646295955,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,3,50,75,62.5,True,0.025758666993317515,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,4,75,100,87.5,True,0.02361653494431467,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,5,100,125,112.5,False,0.038464275667884733,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,6,125,150,137.5,False,0.028673793987366577,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,7,150,175,162.5,False,0.10152510027578633,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,8,175,200,187.5,False,0.020008118342830825,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,9,200,225,212.5,False,-0.032188826738989249,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,10,225,250,237.5,False,0.0062202180743131845,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,11,250,275,262.5,False,-0.072801896142905304,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,12,275,300,287.5,False,0.061023229221361178,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,13,300,325,312.5,False,-0.0086188309979868347,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,14,325,350,337.5,False,0.026197309001699875,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,15,350,375,362.5,False,0.061567814420796577,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,16,375,400,387.5,False,0.034154157145305286,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,17,400,425,412.5,False,0.013988491410656974,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,18,425,450,437.5,False,0.058889839648004816,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,19,450,475,462.5,False,-0.019558904027137697,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,20,475,500,487.5,False,-0.068481418130224098,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,1,0,25,12.5,True,0.018130479744257858,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,2,25,50,37.5,True,0.0047412942868251418,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,3,50,75,62.5,True,-0.0078335537977366875,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,4,75,100,87.5,True,0.0064271450319615606,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,5,100,125,112.5,False,-0.022489754718832841,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,6,125,150,137.5,False,-0.00027092297786527415,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,7,150,175,162.5,False,0.062345814469804972,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,8,175,200,187.5,False,-0.071228615697096889,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,9,200,225,212.5,False,-0.05235497247788945,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,10,225,250,237.5,False,0.087939596721142876,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,11,250,275,262.5,False,0.037688100681549958,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,12,275,300,287.5,False,0.053019319654025607,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,13,300,325,312.5,False,0.056424382269911269,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,14,325,350,337.5,False,-0.034050669519853909,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,15,350,375,362.5,False,-0.03692858387367276,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,16,375,400,387.5,False,0.015896429013871397,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,17,400,425,412.5,False,0.0079610022267302769,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,18,425,450,437.5,False,-0.010053244728273991,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,19,450,475,462.5,False,-0.079179442364443992,448,ok
D235_F03_V01,235,3,left,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,20,475,500,487.5,False,0.0092873147990531844,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,1,0,0.16666666666666666,0.083333333333333329,1,0,25,12.5,False,0.024654710930312532,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,1,0,0.16666666666666666,0.083333333333333329,2,25,50,37.5,False,0.055323409152476535,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,1,0,0.16666666666666666,0.083333333333333329,3,50,75,62.5,False,0.064296654186530855,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,1,0,0.16666666666666666,0.083333333333333329,4,75,100,87.5,False,0.050332402360290254,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,1,0,0.16666666666666666,0.083333333333333329,5,100,125,112.5,False,-0.042194689736467471,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,1,0,0.16666666666666666,0.083333333333333329,6,125,150,137.5,False,-0.12433827232953018,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,1,0,0.16666666666666666,0.083333333333333329,7,150,175,162.5,False,0.069973855144957811,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,1,0,0.16666666666666666,0.083333333333333329,8,175,200,187.5,False,0.043267426173629588,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,1,0,0.16666666666666666,0.083333333333333329,9,200,225,212.5,False,0.056635520679344048,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,1,0,0.16666666666666666,0.083333333333333329,10,225,250,237.5,False,0.044213432236245923,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,1,0,0.16666666666666666,0.083333333333333329,11,250,275,262.5,False,0.043023542597703336,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,1,0,0.16666666666666666,0.083333333333333329,12,275,300,287.5,False,-0.010477799620744422,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,1,0,0.16666666666666666,0.083333333333333329,13,300,325,312.5,False,0.01378394809289016,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,1,0,0.16666666666666666,0.083333333333333329,14,325,350,337.5,False,-0.0078029056968896933,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,1,0,0.16666666666666666,0.083333333333333329,15,350,375,362.5,False,0.057931073140198616,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,1,0,0.16666666666666666,0.083333333333333329,16,375,400,387.5,False,-0.026326851726552039,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,1,0,0.16666666666666666,0.083333333333333329,17,400,425,412.5,False,-0.025522021248933355,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,1,0,0.16666666666666666,0.083333333333333329,18,425,450,437.5,False,0.059342781871298982,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,1,0,0.16666666666666666,0.083333333333333329,19,450,475,462.5,False,-0.030162024766944927,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,1,0,0.16666666666666666,0.083333333333333329,20,475,500,487.5,False,-0.043076885092094216,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,2,0.16666666666666666,0.33333333333333331,0.25,1,0,25,12.5,False,0.052145043930813983,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,2,0.16666666666666666,0.33333333333333331,0.25,2,25,50,37.5,False,-0.027461614544064955,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,2,0.16666666666666666,0.33333333333333331,0.25,3,50,75,62.5,False,0.033820680042453304,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,2,0.16666666666666666,0.33333333333333331,0.25,4,75,100,87.5,False,0.0076014860513558217,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,2,0.16666666666666666,0.33333333333333331,0.25,5,100,125,112.5,False,0.042868261975523493,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,2,0.16666666666666666,0.33333333333333331,0.25,6,125,150,137.5,False,-0.023987286073805177,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,2,0.16666666666666666,0.33333333333333331,0.25,7,150,175,162.5,False,0.097837811145795942,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,2,0.16666666666666666,0.33333333333333331,0.25,8,175,200,187.5,False,-0.096028654370366395,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,2,0.16666666666666666,0.33333333333333331,0.25,9,200,225,212.5,False,-0.020570445086225977,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,2,0.16666666666666666,0.33333333333333331,0.25,10,225,250,237.5,False,0.040394801991760168,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,2,0.16666666666666666,0.33333333333333331,0.25,11,250,275,262.5,False,0.013963578252790518,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,2,0.16666666666666666,0.33333333333333331,0.25,12,275,300,287.5,False,0.05246373562155595,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,2,0.16666666666666666,0.33333333333333331,0.25,13,300,325,312.5,False,-0.044985726287164123,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,2,0.16666666666666666,0.33333333333333331,0.25,14,325,350,337.5,False,-0.015689090789579665,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,2,0.16666666666666666,0.33333333333333331,0.25,15,350,375,362.5,False,-0.043926793071279766,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,2,0.16666666666666666,0.33333333333333331,0.25,16,375,400,387.5,False,-0.026324182526725762,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,2,0.16666666666666666,0.33333333333333331,0.25,17,400,425,412.5,False,0.0088479970441399363,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,2,0.16666666666666666,0.33333333333333331,0.25,18,425,450,437.5,False,-0.031835064534684307,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,2,0.16666666666666666,0.33333333333333331,0.25,19,450,475,462.5,False,-0.0360298602050447,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,2,0.16666666666666666,0.33333333333333331,0.25,20,475,500,487.5,False,0.02597989822324423,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,3,0.33333333333333331,0.5,0.41666666666666669,1,0,25,12.5,True,0.062893376799470255,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,3,0.33333333333333331,0.5,0.41666666666666669,2,25,50,37.5,True,0.0095219677763595436,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,3,0.33333333333333331,0.5,0.41666666666666669,3,50,75,62.5,True,0.066871767687108494,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,3,0.33333333333333331,0.5,0.41666666666666669,4,75,100,87.5,True,0.013728892640003503,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,3,0.33333333333333331,0.5,0.41666666666666669,5,100,125,112.5,False,-0.018202849019744227,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,3,0.33333333333333331,0.5,0.41666666666666669,6,125,150,137.5,False,-0.014354135311965296,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,3,0.33333333333333331,0.5,0.41666666666666669,7,150,175,162.5,False,0.01015564515472938,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,3,0.33333333333333331,0.5,0.41666666666666669,8,175,200,187.5,False,0.010642414537890449,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,3,0.33333333333333331,0.5,0.41666666666666669,9,200,225,212.5,False,0.046256098946061294,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,3,0.33333333333333331,0.5,0.41666666666666669,10,225,250,237.5,False,0.023054428892943978,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,3,0.33333333333333331,0.5,0.41666666666666669,11,250,275,262.5,False,-0.015425283665479192,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,3,0.33333333333333331,0.5,0.41666666666666669,12,275,300,287.5,False,0.051540946045378878,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,3,0.33333333333333331,0.5,0.41666666666666669,13,300,325,312.5,False,0.037468256987792652,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,3,0.33333333333333331,0.5,0.41666666666666669,14,325,350,337.5,False,-0.015595119978874914,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,3,0.33333333333333331,0.5,0.41666666666666669,15,350,375,362.5,False,-0.032558054803262682,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,3,0.33333333333333331,0.5,0.41666666666666669,16,375,400,387.5,False,0.064599847115065639,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,3,0.33333333333333331,0.5,0.41666666666666669,17,400,425,412.5,False,0.033477673515601686,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,3,0.33333333333333331,0.5,0.41666666666666669,18,425,450,437.5,False,0.017758065426678973,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,3,0.33333333333333331,0.5,0.41666666666666669,19,450,475,462.5,False,-0.050379297945728034,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,3,0.33333333333333331,0.5,0.41666666666666669,20,475,500,487.5,False,0.045353473705780613,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,1,0,25,12.5,True,0.066653035997911086,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,2,25,50,37.5,True,0.014571936843390997,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,3,50,75,62.5,True,-0.030713590437461576,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,4,75,100,87.5,True,-0.018953887719395962,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,5,100,125,112.5,False,-0.031559790999606784,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,6,125,150,137.5,False,-0.049469668270831511,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,7,150,175,162.5,False,0.012700842939313731,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,8,175,200,187.5,False,0.021130116789118029,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,9,200,225,212.5,False,0.025736681950238486,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,10,225,250,237.5,False,-0.073242615314731127,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,11,250,275,262.5,False,0.046431594050080231,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,12,275,300,287.5,False,0.027534234536562688,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,13,300,325,312.5,False,-0.033554294710241218,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,14,325,350,337.5,False,0.051585919718416091,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,15,350,375,362.5,False,0.017799210544826138,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,16,375,400,387.5,False,-0.040179032132529546,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,17,400,425,412.5,False,-0.041441560533163078,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,18,425,450,437.5,False,-0.016584859096779401,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,19,450,475,462.5,False,-0.059157062770403598,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,4,0.5,0.66666666666666663,0.58333333333333337,20,475,500,487.5,False,-0.010455780838089181,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,1,0,25,12.5,True,0.042823898985429321,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,2,25,50,37.5,True,-0.051963436241639398,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,3,50,75,62.5,True,0.056923140367853606,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,4,75,100,87.5,True,0.048557538058776835,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,5,100,125,112.5,False,0.055775386089231688,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,6,125,150,137.5,False,0.046361665647734543,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,7,150,175,162.5,False,-0.029846946640135371,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,8,175,200,187.5,False,-0.0018339372276066288,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,9,200,225,212.5,False,-0.058309654228388845,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,10,225,250,237.5,False,-0.088718258687589577,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,11,250,275,262.5,False,0.0028149340982201688,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,12,275,300,287.5,False,-0.014285662808411901,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,13,300,325,312.5,False,-0.017312947739089011,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,14,325,350,337.5,False,0.014651487898887964,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,15,350,375,362.5,False,-0.049331051343851143,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,16,375,400,387.5,False,-0.061306925095698267,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,17,400,425,412.5,False,0.019097372885904476,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,18,425,450,437.5,False,-0.0025334727902257418,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,19,450,475,462.5,False,0.0023333455782766697,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,5,0.66666666666666663,0.83333333333333337,0.75,20,475,500,487.5,False,0.052022607604551643,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,1,0,25,12.5,True,0.058255650302411678,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,2,25,50,37.5,True,0.064592218430179885,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,3,50,75,62.5,True,-0.0010790224817044409,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,4,75,100,87.5,True,-0.074613192997516037,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,5,100,125,112.5,False,-0.014152877933806943,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,6,125,150,137.5,False,0.039550678222712347,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,7,150,175,162.5,False,-0.011807146974391627,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,8,175,200,187.5,False,0.052812227262540375,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,9,200,225,212.5,False,0.077913564226850848,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,10,225,250,237.5,False,-0.1003563117345084,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,11,250,275,262.5,False,0.0065704928657109498,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,12,275,300,287.5,False,0.073075474012364527,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,13,300,325,312.5,False,-0.03304366202931143,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,14,325,350,337.5,False,-0.067577830045042378,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,15,350,375,362.5,False,-0.0020029689530478814,448,ok
D235_F03_V01,235,3,right,detrended_51,real_L_R_common,448,6,0.83333333333333337,1,0.91666666666666663,16,375,400,387.5,False,0.088566569965005545,448,ok
