scan_id,diameter_um,flow_mm_s,source_bin,tail_bin,in_C16,real_matched_rho,left_rho,right_rho,control_rho,excess_cell,real_minus_L,real_minus_R,n_common,status
D128_F03_V01,128,3,4,11,False,0.0038634750180454938,0.036804895019109073,0.047911216547415238,0.042358055783262155,-0.038494580765216661,-0.032941420001063579,-0.044047741529369744,468,ok
D128_F03_V01,128,3,4,12,False,-0.0085396911545728565,0.036173845936790294,0.018165594339975534,0.027169720138382914,-0.035709411292955767,-0.044713537091363151,-0.026705285494548391,468,ok
D128_F03_V01,128,3,4,13,False,0.034975768653201816,0.064405232738578358,0.024796994161250745,0.044601113449914548,-0.0096253447967127315,-0.029429464085376542,0.010178774491951072,468,ok
D128_F03_V01,128,3,4,16,False,0.020698262714027568,0.04633426343886058,0.0145970784770535,0.03046567095795704,-0.0097674082439294721,-0.025636000724833012,0.0061011842369740679,468,ok
D128_F03_V01,128,3,4,17,False,-0.0017557165714017207,0.045940420841141118,0.011320110167817156,0.028630265504479138,-0.03038598207588086,-0.04769613741254284,-0.013075826739218876,468,ok
D128_F03_V01,128,3,4,19,False,0.02138731578665885,0.079145367429119984,0.11787816999446916,0.098511768711794567,-0.077124452925135714,-0.057758051642461131,-0.096490854207810312,468,ok
D128_F03_V01,128,3,4,20,False,0.0095739179777670561,0.018285293568027151,0.050670963693955309,0.034478128630991228,-0.024904210653224172,-0.0087113755902600946,-0.041097045716188253,468,ok
D128_F03_V01,128,3,5,3,True,0.06979584912856894,-0.0068295703643978679,0.19079848430597066,0.091984456970786388,-0.022188607842217448,0.076625419492966806,-0.12100263517740172,468,ok
D128_F03_V01,128,3,5,4,True,0.012577106953993325,0.083305333987222577,0.11851372642407297,0.10090953020564777,-0.088332423251654454,-0.070728227033229257,-0.10593661947007965,468,ok
D128_F03_V01,128,3,5,8,False,0.025069182808159615,0.070319168452214489,0.15030763736135355,0.11031340290678401,-0.085244220098624396,-0.045249985644054871,-0.12523845455319393,468,ok
D128_F03_V01,128,3,5,9,False,0.066636838736753717,0.093571986998083473,0.064572275098269849,0.079072131048176661,-0.012435292311422944,-0.026935148261329755,0.0020645636384838684,468,ok
D128_F03_V01,128,3,5,13,False,0.083301724175222996,0.062670711229914591,0.10817968586931476,0.085425198549614667,-0.0021234743743916706,0.020631012945308405,-0.02487796169409176,468,ok
