scan_id,diameter_um,flow_mm_s,offset,support,mode,n_common,source_bin,u_lo,u_hi,u_mid,tail_bin,tail_lo_um,tail_hi_um,tail_mid_um,in_C16,rho,n_pairs,status,baseline_common_rho,rho_change
D128_F07_V01,128,7,baseline,five_position_common,detrended_51,493,5,0.66666666666666663,0.83333333333333337,0.75,3,50,75,62.5,True,0.041616688297465558,493,ok,0.041616688297465558,0
D128_F07_V01,128,7,baseline,five_position_common,detrended_51,493,5,0.66666666666666663,0.83333333333333337,0.75,4,75,100,87.5,True,0.16318998286041064,493,ok,0.16318998286041064,0
D128_F07_V01,128,7,baseline,five_position_common,detrended_51,493,6,0.83333333333333337,1,0.91666666666666663,1,0,25,12.5,True,0.21384301123616031,493,ok,0.21384301123616031,0
D128_F07_V01,128,7,baseline,five_position_common,detrended_51,493,6,0.83333333333333337,1,0.91666666666666663,2,25,50,37.5,True,0.028913767180947108,493,ok,0.028913767180947108,0
D128_F07_V01,128,7,baseline,five_position_common,detrended_51,493,6,0.83333333333333337,1,0.91666666666666663,3,50,75,62.5,True,0.12104039886837181,493,ok,0.12104039886837181,0
D128_F07_V01,128,7,baseline,five_position_common,detrended_51,493,6,0.83333333333333337,1,0.91666666666666663,4,75,100,87.5,True,0.14070598884099764,493,ok,0.14070598884099764,0
D128_F07_V01,128,7,xp,five_position_common,detrended_51,493,3,0.33333333333333331,0.5,0.41666666666666669,1,0,25,12.5,True,0.31012825423159096,493,ok,0.28246060890084884,0.027667645330742119
D128_F07_V01,128,7,xp,five_position_common,detrended_51,493,3,0.33333333333333331,0.5,0.41666666666666669,2,25,50,37.5,True,0.16925028932991359,493,ok,0.15252564796574614,0.016724641364167459
D128_F07_V01,128,7,xp,five_position_common,detrended_51,493,3,0.33333333333333331,0.5,0.41666666666666669,3,50,75,62.5,True,0.18276193777055977,493,ok,0.169481205042331,0.013280732728228772
D128_F07_V01,128,7,xp,five_position_common,detrended_51,493,3,0.33333333333333331,0.5,0.41666666666666669,4,75,100,87.5,True,0.21744313914341634,493,ok,0.20039301860327646,0.017050120540139879
D128_F07_V01,128,7,xp,five_position_common,detrended_51,493,4,0.5,0.66666666666666663,0.58333333333333337,1,0,25,12.5,True,0.25814985103536031,493,ok,0.24913602269597368,0.0090138283393866314
D128_F07_V01,128,7,xp,five_position_common,detrended_51,493,4,0.5,0.66666666666666663,0.58333333333333337,2,25,50,37.5,True,0.075897834487389404,493,ok,0.055078702032155827,0.020819132455233577
D128_F07_V01,128,7,xp,five_position_common,detrended_51,493,4,0.5,0.66666666666666663,0.58333333333333337,3,50,75,62.5,True,0.07285378387855819,493,ok,0.050615475472909906,0.022238308405648284
D128_F07_V01,128,7,xp,five_position_common,detrended_51,493,4,0.5,0.66666666666666663,0.58333333333333337,4,75,100,87.5,True,0.1366344365970982,493,ok,0.13699437909579079,-0.00035994249869258921
D128_F07_V01,128,7,xp,five_position_common,detrended_51,493,5,0.66666666666666663,0.83333333333333337,0.75,1,0,25,12.5,True,0.14773406294018179,493,ok,0.14423030893420213,0.003503754005979659
D128_F07_V01,128,7,xp,five_position_common,detrended_51,493,5,0.66666666666666663,0.83333333333333337,0.75,2,25,50,37.5,True,0.11933548400141186,493,ok,0.1067033440713846,0.012632139930027264
D128_F07_V01,128,7,xp,five_position_common,detrended_51,493,5,0.66666666666666663,0.83333333333333337,0.75,3,50,75,62.5,True,0.068464676268466279,493,ok,0.041616688297465558,0.026847987971000721
D128_F07_V01,128,7,xp,five_position_common,detrended_51,493,5,0.66666666666666663,0.83333333333333337,0.75,4,75,100,87.5,True,0.17612110088532063,493,ok,0.16318998286041064,0.012931118024909982
D128_F07_V01,128,7,xp,five_position_common,detrended_51,493,6,0.83333333333333337,1,0.91666666666666663,1,0,25,12.5,True,0.22655173127423808,493,ok,0.21384301123616031,0.01270872003807777
D128_F07_V01,128,7,xp,five_position_common,detrended_51,493,6,0.83333333333333337,1,0.91666666666666663,2,25,50,37.5,True,0.046199537200441718,493,ok,0.028913767180947108,0.01728577001949461
D128_F07_V01,128,7,xp,five_position_common,detrended_51,493,6,0.83333333333333337,1,0.91666666666666663,3,50,75,62.5,True,0.097672181803210772,493,ok,0.12104039886837181,-0.02336821706516104
D128_F07_V01,128,7,xp,five_position_common,detrended_51,493,6,0.83333333333333337,1,0.91666666666666663,4,75,100,87.5,True,0.17711008818441548,493,ok,0.14070598884099764,0.036404099343417845
D128_F07_V01,128,7,xm,five_position_common,detrended_51,493,3,0.33333333333333331,0.5,0.41666666666666669,1,0,25,12.5,True,0.27465133291466248,493,ok,0.28246060890084884,-0.0078092759861863592
D128_F07_V01,128,7,xm,five_position_common,detrended_51,493,3,0.33333333333333331,0.5,0.41666666666666669,2,25,50,37.5,True,0.16464488253000187,493,ok,0.15252564796574614,0.012119234564255732
D128_F07_V01,128,7,xm,five_position_common,detrended_51,493,3,0.33333333333333331,0.5,0.41666666666666669,3,50,75,62.5,True,0.15908276635689581,493,ok,0.169481205042331,-0.010398438685435191
D128_F07_V01,128,7,xm,five_position_common,detrended_51,493,3,0.33333333333333331,0.5,0.41666666666666669,4,75,100,87.5,True,0.18803657147275693,493,ok,0.20039301860327646,-0.012356447130519532
D128_F07_V01,128,7,xm,five_position_common,detrended_51,493,4,0.5,0.66666666666666663,0.58333333333333337,1,0,25,12.5,True,0.23338323717614423,493,ok,0.24913602269597368,-0.015752785519829449
D128_F07_V01,128,7,xm,five_position_common,detrended_51,493,4,0.5,0.66666666666666663,0.58333333333333337,2,25,50,37.5,True,0.039875061788734539,493,ok,0.055078702032155827,-0.015203640243421288
D128_F07_V01,128,7,xm,five_position_common,detrended_51,493,4,0.5,0.66666666666666663,0.58333333333333337,3,50,75,62.5,True,0.030180028514251184,493,ok,0.050615475472909906,-0.020435446958658721
D128_F07_V01,128,7,xm,five_position_common,detrended_51,493,4,0.5,0.66666666666666663,0.58333333333333337,4,75,100,87.5,True,0.11786229476149329,493,ok,0.13699437909579079,-0.0191320843342975
D128_F07_V01,128,7,xm,five_position_common,detrended_51,493,5,0.66666666666666663,0.83333333333333337,0.75,1,0,25,12.5,True,0.14316036323380396,493,ok,0.14423030893420213,-0.0010699457003981727
D128_F07_V01,128,7,xm,five_position_common,detrended_51,493,5,0.66666666666666663,0.83333333333333337,0.75,2,25,50,37.5,True,0.12812419982918805,493,ok,0.1067033440713846,0.021420855757803448
D128_F07_V01,128,7,xm,five_position_common,detrended_51,493,5,0.66666666666666663,0.83333333333333337,0.75,3,50,75,62.5,True,0.050432105077263319,493,ok,0.041616688297465558,0.0088154167797977606
D128_F07_V01,128,7,xm,five_position_common,detrended_51,493,5,0.66666666666666663,0.83333333333333337,0.75,4,75,100,87.5,True,0.16345957112746362,493,ok,0.16318998286041064,0.00026958826705297811
D128_F07_V01,128,7,xm,five_position_common,detrended_51,493,6,0.83333333333333337,1,0.91666666666666663,1,0,25,12.5,True,0.19819748994189956,493,ok,0.21384301123616031,-0.01564552129426075
D128_F07_V01,128,7,xm,five_position_common,detrended_51,493,6,0.83333333333333337,1,0.91666666666666663,2,25,50,37.5,True,0.05943981016440128,493,ok,0.028913767180947108,0.030526042983454172
D128_F07_V01,128,7,xm,five_position_common,detrended_51,493,6,0.83333333333333337,1,0.91666666666666663,3,50,75,62.5,True,0.13880701199177181,493,ok,0.12104039886837181,0.017766613123399999
D128_F07_V01,128,7,xm,five_position_common,detrended_51,493,6,0.83333333333333337,1,0.91666666666666663,4,75,100,87.5,True,0.13174323268183105,493,ok,0.14070598884099764,-0.008962756159166585
D128_F07_V01,128,7,zp,five_position_common,detrended_51,493,3,0.33333333333333331,0.5,0.41666666666666669,1,0,25,12.5,True,0.21114632236139377,493,ok,0.28246060890084884,-0.071314286539455068
D128_F07_V01,128,7,zp,five_position_common,detrended_51,493,3,0.33333333333333331,0.5,0.41666666666666669,2,25,50,37.5,True,0.12340293080627443,493,ok,0.15252564796574614,-0.029122717159471706
D128_F07_V01,128,7,zp,five_position_common,detrended_51,493,3,0.33333333333333331,0.5,0.41666666666666669,3,50,75,62.5,True,0.13223798371481968,493,ok,0.169481205042331,-0.037243221327511317
D128_F07_V01,128,7,zp,five_position_common,detrended_51,493,3,0.33333333333333331,0.5,0.41666666666666669,4,75,100,87.5,True,0.13804098263616679,493,ok,0.20039301860327646,-0.06235203596710967
D128_F07_V01,128,7,zp,five_position_common,detrended_51,493,4,0.5,0.66666666666666663,0.58333333333333337,1,0,25,12.5,True,0.19058464150352614,493,ok,0.24913602269597368,-0.058551381192447544
D128_F07_V01,128,7,zp,five_position_common,detrended_51,493,4,0.5,0.66666666666666663,0.58333333333333337,2,25,50,37.5,True,-0.0068056276032192704,493,ok,0.055078702032155827,-0.061884329635375095
D128_F07_V01,128,7,zp,five_position_common,detrended_51,493,4,0.5,0.66666666666666663,0.58333333333333337,3,50,75,62.5,True,0.037683380685233421,493,ok,0.050615475472909906,-0.012932094787676485
D128_F07_V01,128,7,zp,five_position_common,detrended_51,493,4,0.5,0.66666666666666663,0.58333333333333337,4,75,100,87.5,True,0.1085553289975744,493,ok,0.13699437909579079,-0.028439050098216387
D128_F07_V01,128,7,zp,five_position_common,detrended_51,493,5,0.66666666666666663,0.83333333333333337,0.75,1,0,25,12.5,True,0.18541165027813727,493,ok,0.14423030893420213,0.041181341343935141
D128_F07_V01,128,7,zp,five_position_common,detrended_51,493,5,0.66666666666666663,0.83333333333333337,0.75,2,25,50,37.5,True,0.089796198783034908,493,ok,0.1067033440713846,-0.01690714528834969
D128_F07_V01,128,7,zp,five_position_common,detrended_51,493,5,0.66666666666666663,0.83333333333333337,0.75,3,50,75,62.5,True,0.093857165261815478,493,ok,0.041616688297465558,0.05224047696434992
D128_F07_V01,128,7,zp,five_position_common,detrended_51,493,5,0.66666666666666663,0.83333333333333337,0.75,4,75,100,87.5,True,0.16943375331285637,493,ok,0.16318998286041064,0.0062437704524457294
D128_F07_V01,128,7,zp,five_position_common,detrended_51,493,6,0.83333333333333337,1,0.91666666666666663,1,0,25,12.5,True,0.24417270346045133,493,ok,0.21384301123616031,0.030329692224291022
D128_F07_V01,128,7,zp,five_position_common,detrended_51,493,6,0.83333333333333337,1,0.91666666666666663,2,25,50,37.5,True,0.044915612629856015,493,ok,0.028913767180947108,0.016001845448908907
D128_F07_V01,128,7,zp,five_position_common,detrended_51,493,6,0.83333333333333337,1,0.91666666666666663,3,50,75,62.5,True,0.10822795921612163,493,ok,0.12104039886837181,-0.012812439652250179
D128_F07_V01,128,7,zp,five_position_common,detrended_51,493,6,0.83333333333333337,1,0.91666666666666663,4,75,100,87.5,True,0.16697267120677708,493,ok,0.14070598884099764,0.026266682365779448
D128_F07_V01,128,7,zm,five_position_common,detrended_51,493,3,0.33333333333333331,0.5,0.41666666666666669,1,0,25,12.5,True,0.26753646220605398,493,ok,0.28246060890084884,-0.01492414669479486
D128_F07_V01,128,7,zm,five_position_common,detrended_51,493,3,0.33333333333333331,0.5,0.41666666666666669,2,25,50,37.5,True,0.21313383776417702,493,ok,0.15252564796574614,0.060608189798430884
D128_F07_V01,128,7,zm,five_position_common,detrended_51,493,3,0.33333333333333331,0.5,0.41666666666666669,3,50,75,62.5,True,0.21126055608137301,493,ok,0.169481205042331,0.041779351039042012
D128_F07_V01,128,7,zm,five_position_common,detrended_51,493,3,0.33333333333333331,0.5,0.41666666666666669,4,75,100,87.5,True,0.20106225972169092,493,ok,0.20039301860327646,0.00066924111841445977
D128_F07_V01,128,7,zm,five_position_common,detrended_51,493,4,0.5,0.66666666666666663,0.58333333333333337,1,0,25,12.5,True,0.26203525755311213,493,ok,0.24913602269597368,0.012899234857138453
D128_F07_V01,128,7,zm,five_position_common,detrended_51,493,4,0.5,0.66666666666666663,0.58333333333333337,2,25,50,37.5,True,0.10289022574284359,493,ok,0.055078702032155827,0.047811523710687767
D128_F07_V01,128,7,zm,five_position_common,detrended_51,493,4,0.5,0.66666666666666663,0.58333333333333337,3,50,75,62.5,True,0.10403452651708793,493,ok,0.050615475472909906,0.053419051044178024
D128_F07_V01,128,7,zm,five_position_common,detrended_51,493,4,0.5,0.66666666666666663,0.58333333333333337,4,75,100,87.5,True,0.16729132687290829,493,ok,0.13699437909579079,0.0302969477771175
D128_F07_V01,128,7,zm,five_position_common,detrended_51,493,5,0.66666666666666663,0.83333333333333337,0.75,1,0,25,12.5,True,0.14406081395011583,493,ok,0.14423030893420213,-0.0001694949840863047
D128_F07_V01,128,7,zm,five_position_common,detrended_51,493,5,0.66666666666666663,0.83333333333333337,0.75,2,25,50,37.5,True,0.061414627023577584,493,ok,0.1067033440713846,-0.045288717047807014
D128_F07_V01,128,7,zm,five_position_common,detrended_51,493,5,0.66666666666666663,0.83333333333333337,0.75,3,50,75,62.5,True,0.0030973959160602504,493,ok,0.041616688297465558,-0.038519292381405307
D128_F07_V01,128,7,zm,five_position_common,detrended_51,493,5,0.66666666666666663,0.83333333333333337,0.75,4,75,100,87.5,True,0.041927206771521869,493,ok,0.16318998286041064,-0.12126277608888877
D128_F07_V01,128,7,zm,five_position_common,detrended_51,493,6,0.83333333333333337,1,0.91666666666666663,1,0,25,12.5,True,0.20247842900664592,493,ok,0.21384301123616031,-0.011364582229514392
D128_F07_V01,128,7,zm,five_position_common,detrended_51,493,6,0.83333333333333337,1,0.91666666666666663,2,25,50,37.5,True,0.15144658481301257,493,ok,0.028913767180947108,0.12253281763206546
D128_F07_V01,128,7,zm,five_position_common,detrended_51,493,6,0.83333333333333337,1,0.91666666666666663,3,50,75,62.5,True,0.11656518566000632,493,ok,0.12104039886837181,-0.0044752132083654972
D128_F07_V01,128,7,zm,five_position_common,detrended_51,493,6,0.83333333333333337,1,0.91666666666666663,4,75,100,87.5,True,0.14989153968826183,493,ok,0.14070598884099764,0.00918555084726419
D128_F10_V01,128,10,baseline,five_position_common,detrended_51,484,3,0.33333333333333331,0.5,0.41666666666666669,1,0,25,12.5,True,0.21590430586387677,484,ok,0.21590430586387677,0
D128_F10_V01,128,10,baseline,five_position_common,detrended_51,484,3,0.33333333333333331,0.5,0.41666666666666669,2,25,50,37.5,True,0.25691575012222007,484,ok,0.25691575012222007,0
D128_F10_V01,128,10,baseline,five_position_common,detrended_51,484,3,0.33333333333333331,0.5,0.41666666666666669,3,50,75,62.5,True,0.15174705997550217,484,ok,0.15174705997550217,0
D128_F10_V01,128,10,baseline,five_position_common,detrended_51,484,3,0.33333333333333331,0.5,0.41666666666666669,4,75,100,87.5,True,0.10399201288468118,484,ok,0.10399201288468118,0
D128_F10_V01,128,10,baseline,five_position_common,detrended_51,484,4,0.5,0.66666666666666663,0.58333333333333337,1,0,25,12.5,True,0.18324235603779185,484,ok,0.18324235603779185,0
D128_F10_V01,128,10,baseline,five_position_common,detrended_51,484,4,0.5,0.66666666666666663,0.58333333333333337,2,25,50,37.5,True,0.25224736217080346,484,ok,0.25224736217080346,0
D128_F10_V01,128,10,baseline,five_position_common,detrended_51,484,4,0.5,0.66666666666666663,0.58333333333333337,3,50,75,62.5,True,0.1353833451482489,484,ok,0.1353833451482489,0
D128_F10_V01,128,10,baseline,five_position_common,detrended_51,484,4,0.5,0.66666666666666663,0.58333333333333337,4,75,100,87.5,True,0.096323234598348448,484,ok,0.096323234598348448,0
D128_F10_V01,128,10,baseline,five_position_common,detrended_51,484,5,0.66666666666666663,0.83333333333333337,0.75,1,0,25,12.5,True,0.16656461085491939,484,ok,0.16656461085491939,0
D128_F10_V01,128,10,baseline,five_position_common,detrended_51,484,5,0.66666666666666663,0.83333333333333337,0.75,2,25,50,37.5,True,0.15787260096121525,484,ok,0.15787260096121525,0
D128_F10_V01,128,10,baseline,five_position_common,detrended_51,484,5,0.66666666666666663,0.83333333333333337,0.75,3,50,75,62.5,True,0.11766612864819465,484,ok,0.11766612864819465,0
D128_F10_V01,128,10,baseline,five_position_common,detrended_51,484,5,0.66666666666666663,0.83333333333333337,0.75,4,75,100,87.5,True,0.1398642076575411,484,ok,0.1398642076575411,0
D128_F10_V01,128,10,baseline,five_position_common,detrended_51,484,6,0.83333333333333337,1,0.91666666666666663,1,0,25,12.5,True,0.20102587126781377,484,ok,0.20102587126781377,0
D128_F10_V01,128,10,baseline,five_position_common,detrended_51,484,6,0.83333333333333337,1,0.91666666666666663,2,25,50,37.5,True,0.15397747687556809,484,ok,0.15397747687556809,0
D128_F10_V01,128,10,baseline,five_position_common,detrended_51,484,6,0.83333333333333337,1,0.91666666666666663,3,50,75,62.5,True,0.05496398804012833,484,ok,0.05496398804012833,0
D128_F10_V01,128,10,baseline,five_position_common,detrended_51,484,6,0.83333333333333337,1,0.91666666666666663,4,75,100,87.5,True,0.1120882173947864,484,ok,0.1120882173947864,0
D128_F10_V01,128,10,xp,five_position_common,detrended_51,484,3,0.33333333333333331,0.5,0.41666666666666669,1,0,25,12.5,True,0.23100580211424726,484,ok,0.21590430586387677,0.015101496250370494
D128_F10_V01,128,10,xp,five_position_common,detrended_51,484,3,0.33333333333333331,0.5,0.41666666666666669,2,25,50,37.5,True,0.25545942104262759,484,ok,0.25691575012222007,-0.0014563290795924777
D128_F10_V01,128,10,xp,five_position_common,detrended_51,484,3,0.33333333333333331,0.5,0.41666666666666669,3,50,75,62.5,True,0.17205372104596969,484,ok,0.15174705997550217,0.020306661070467524
D128_F10_V01,128,10,xp,five_position_common,detrended_51,484,3,0.33333333333333331,0.5,0.41666666666666669,4,75,100,87.5,True,0.12495538870566918,484,ok,0.10399201288468118,0.020963375820987992
D128_F10_V01,128,10,xp,five_position_common,detrended_51,484,4,0.5,0.66666666666666663,0.58333333333333337,1,0,25,12.5,True,0.1912018354668418,484,ok,0.18324235603779185,0.0079594794290499538
D128_F10_V01,128,10,xp,five_position_common,detrended_51,484,4,0.5,0.66666666666666663,0.58333333333333337,2,25,50,37.5,True,0.26681738200888522,484,ok,0.25224736217080346,0.01457001983808176
D128_F10_V01,128,10,xp,five_position_common,detrended_51,484,4,0.5,0.66666666666666663,0.58333333333333337,3,50,75,62.5,True,0.13984325139625067,484,ok,0.1353833451482489,0.0044599062480017715
D128_F10_V01,128,10,xp,five_position_common,detrended_51,484,4,0.5,0.66666666666666663,0.58333333333333337,4,75,100,87.5,True,0.12405017740006484,484,ok,0.096323234598348448,0.027726942801716392
D128_F10_V01,128,10,xp,five_position_common,detrended_51,484,5,0.66666666666666663,0.83333333333333337,0.75,1,0,25,12.5,True,0.1757123518778021,484,ok,0.16656461085491939,0.0091477410228827105
D128_F10_V01,128,10,xp,five_position_common,detrended_51,484,5,0.66666666666666663,0.83333333333333337,0.75,2,25,50,37.5,True,0.15340330552315498,484,ok,0.15787260096121525,-0.0044692954380602667
D128_F10_V01,128,10,xp,five_position_common,detrended_51,484,5,0.66666666666666663,0.83333333333333337,0.75,3,50,75,62.5,True,0.13599647130571951,484,ok,0.11766612864819465,0.018330342657524867
D128_F10_V01,128,10,xp,five_position_common,detrended_51,484,5,0.66666666666666663,0.83333333333333337,0.75,4,75,100,87.5,True,0.13477908148361395,484,ok,0.1398642076575411,-0.0050851261739271458
D128_F10_V01,128,10,xp,five_position_common,detrended_51,484,6,0.83333333333333337,1,0.91666666666666663,1,0,25,12.5,True,0.18314019991966957,484,ok,0.20102587126781377,-0.0178856713481442
D128_F10_V01,128,10,xp,five_position_common,detrended_51,484,6,0.83333333333333337,1,0.91666666666666663,2,25,50,37.5,True,0.168692401425732,484,ok,0.15397747687556809,0.014714924550163905
D128_F10_V01,128,10,xp,five_position_common,detrended_51,484,6,0.83333333333333337,1,0.91666666666666663,3,50,75,62.5,True,0.064822219686798382,484,ok,0.05496398804012833,0.0098582316466700529
D128_F10_V01,128,10,xp,five_position_common,detrended_51,484,6,0.83333333333333337,1,0.91666666666666663,4,75,100,87.5,True,0.12859011152499633,484,ok,0.1120882173947864,0.016501894130209929
D128_F10_V01,128,10,xm,five_position_common,detrended_51,484,3,0.33333333333333331,0.5,0.41666666666666669,1,0,25,12.5,True,0.2133975149472046,484,ok,0.21590430586387677,-0.0025067909166721636
D128_F10_V01,128,10,xm,five_position_common,detrended_51,484,3,0.33333333333333331,0.5,0.41666666666666669,2,25,50,37.5,True,0.26241462029835921,484,ok,0.25691575012222007,0.0054988701761391479
D128_F10_V01,128,10,xm,five_position_common,detrended_51,484,3,0.33333333333333331,0.5,0.41666666666666669,3,50,75,62.5,True,0.14123651046965174,484,ok,0.15174705997550217,-0.010510549505850425
D128_F10_V01,128,10,xm,five_position_common,detrended_51,484,3,0.33333333333333331,0.5,0.41666666666666669,4,75,100,87.5,True,0.07448252409430739,484,ok,0.10399201288468118,-0.029509488790373795
D128_F10_V01,128,10,xm,five_position_common,detrended_51,484,4,0.5,0.66666666666666663,0.58333333333333337,1,0,25,12.5,True,0.17589799949770901,484,ok,0.18324235603779185,-0.0073443565400828359
D128_F10_V01,128,10,xm,five_position_common,detrended_51,484,4,0.5,0.66666666666666663,0.58333333333333337,2,25,50,37.5,True,0.2453109231527065,484,ok,0.25224736217080346,-0.0069364390180969571
D128_F10_V01,128,10,xm,five_position_common,detrended_51,484,4,0.5,0.66666666666666663,0.58333333333333337,3,50,75,62.5,True,0.1407789644409877,484,ok,0.1353833451482489,0.0053956192927387958
D128_F10_V01,128,10,xm,five_position_common,detrended_51,484,4,0.5,0.66666666666666663,0.58333333333333337,4,75,100,87.5,True,0.084245146558095771,484,ok,0.096323234598348448,-0.012078088040252677
D128_F10_V01,128,10,xm,five_position_common,detrended_51,484,5,0.66666666666666663,0.83333333333333337,0.75,1,0,25,12.5,True,0.16768277411918531,484,ok,0.16656461085491939,0.0011181632642659201
D128_F10_V01,128,10,xm,five_position_common,detrended_51,484,5,0.66666666666666663,0.83333333333333337,0.75,2,25,50,37.5,True,0.14604992361093513,484,ok,0.15787260096121525,-0.011822677350280114
D128_F10_V01,128,10,xm,five_position_common,detrended_51,484,5,0.66666666666666663,0.83333333333333337,0.75,3,50,75,62.5,True,0.093836996290621255,484,ok,0.11766612864819465,-0.02382913235757339
D128_F10_V01,128,10,xm,five_position_common,detrended_51,484,5,0.66666666666666663,0.83333333333333337,0.75,4,75,100,87.5,True,0.11849299071126591,484,ok,0.1398642076575411,-0.021371216946275182
D128_F10_V01,128,10,xm,five_position_common,detrended_51,484,6,0.83333333333333337,1,0.91666666666666663,1,0,25,12.5,True,0.23584144112054928,484,ok,0.20102587126781377,0.034815569852735512
D128_F10_V01,128,10,xm,five_position_common,detrended_51,484,6,0.83333333333333337,1,0.91666666666666663,2,25,50,37.5,True,0.13240649711449581,484,ok,0.15397747687556809,-0.021570979761072279
D128_F10_V01,128,10,xm,five_position_common,detrended_51,484,6,0.83333333333333337,1,0.91666666666666663,3,50,75,62.5,True,0.042895278350565474,484,ok,0.05496398804012833,-0.012068709689562855
D128_F10_V01,128,10,xm,five_position_common,detrended_51,484,6,0.83333333333333337,1,0.91666666666666663,4,75,100,87.5,True,0.097707346512092147,484,ok,0.1120882173947864,-0.014380870882694255
D128_F10_V01,128,10,zp,five_position_common,detrended_51,484,3,0.33333333333333331,0.5,0.41666666666666669,1,0,25,12.5,True,0.20013188139441113,484,ok,0.21590430586387677,-0.01577242446946564
D128_F10_V01,128,10,zp,five_position_common,detrended_51,484,3,0.33333333333333331,0.5,0.41666666666666669,2,25,50,37.5,True,0.27144542637049596,484,ok,0.25691575012222007,0.014529676248275891
D128_F10_V01,128,10,zp,five_position_common,detrended_51,484,3,0.33333333333333331,0.5,0.41666666666666669,3,50,75,62.5,True,0.095559847526473909,484,ok,0.15174705997550217,-0.056187212449028259
D128_F10_V01,128,10,zp,five_position_common,detrended_51,484,3,0.33333333333333331,0.5,0.41666666666666669,4,75,100,87.5,True,0.11518968012648839,484,ok,0.10399201288468118,0.011197667241807208
D128_F10_V01,128,10,zp,five_position_common,detrended_51,484,4,0.5,0.66666666666666663,0.58333333333333337,1,0,25,12.5,True,0.1920028204128521,484,ok,0.18324235603779185,0.0087604643750602562
D128_F10_V01,128,10,zp,five_position_common,detrended_51,484,4,0.5,0.66666666666666663,0.58333333333333337,2,25,50,37.5,True,0.20231693270750431,484,ok,0.25224736217080346,-0.049930429463299147
D128_F10_V01,128,10,zp,five_position_common,detrended_51,484,4,0.5,0.66666666666666663,0.58333333333333337,3,50,75,62.5,True,0.17117909698159042,484,ok,0.1353833451482489,0.035795751833341521
D128_F10_V01,128,10,zp,five_position_common,detrended_51,484,4,0.5,0.66666666666666663,0.58333333333333337,4,75,100,87.5,True,0.12781703796592656,484,ok,0.096323234598348448,0.031493803367578108
D128_F10_V01,128,10,zp,five_position_common,detrended_51,484,5,0.66666666666666663,0.83333333333333337,0.75,1,0,25,12.5,True,0.20099349972713154,484,ok,0.16656461085491939,0.034428888872212154
D128_F10_V01,128,10,zp,five_position_common,detrended_51,484,5,0.66666666666666663,0.83333333333333337,0.75,2,25,50,37.5,True,0.11546406155688516,484,ok,0.15787260096121525,-0.042408539404330092
D128_F10_V01,128,10,zp,five_position_common,detrended_51,484,5,0.66666666666666663,0.83333333333333337,0.75,3,50,75,62.5,True,0.059922000090316577,484,ok,0.11766612864819465,-0.057744128557878069
D128_F10_V01,128,10,zp,five_position_common,detrended_51,484,5,0.66666666666666663,0.83333333333333337,0.75,4,75,100,87.5,True,0.11149859195608616,484,ok,0.1398642076575411,-0.028365615701454933
D128_F10_V01,128,10,zp,five_position_common,detrended_51,484,6,0.83333333333333337,1,0.91666666666666663,1,0,25,12.5,True,0.22958696756392119,484,ok,0.20102587126781377,0.028561096296107424
D128_F10_V01,128,10,zp,five_position_common,detrended_51,484,6,0.83333333333333337,1,0.91666666666666663,2,25,50,37.5,True,0.10272948802561691,484,ok,0.15397747687556809,-0.051247988849951187
D128_F10_V01,128,10,zp,five_position_common,detrended_51,484,6,0.83333333333333337,1,0.91666666666666663,3,50,75,62.5,True,0.051601880180734069,484,ok,0.05496398804012833,-0.0033621078593942602
D128_F10_V01,128,10,zp,five_position_common,detrended_51,484,6,0.83333333333333337,1,0.91666666666666663,4,75,100,87.5,True,0.1078153335322201,484,ok,0.1120882173947864,-0.0042728838625663013
D128_F10_V01,128,10,zm,five_position_common,detrended_51,484,3,0.33333333333333331,0.5,0.41666666666666669,1,0,25,12.5,True,0.23575429312312982,484,ok,0.21590430586387677,0.019849987259253049
D128_F10_V01,128,10,zm,five_position_common,detrended_51,484,3,0.33333333333333331,0.5,0.41666666666666669,2,25,50,37.5,True,0.18231076906565941,484,ok,0.25691575012222007,-0.07460498105656066
D128_F10_V01,128,10,zm,five_position_common,detrended_51,484,3,0.33333333333333331,0.5,0.41666666666666669,3,50,75,62.5,True,0.25081575185959365,484,ok,0.15174705997550217,0.099068691884091481
D128_F10_V01,128,10,zm,five_position_common,detrended_51,484,3,0.33333333333333331,0.5,0.41666666666666669,4,75,100,87.5,True,0.13401457477659762,484,ok,0.10399201288468118,0.030022561891916433
D128_F10_V01,128,10,zm,five_position_common,detrended_51,484,4,0.5,0.66666666666666663,0.58333333333333337,1,0,25,12.5,True,0.18552641689450061,484,ok,0.18324235603779185,0.0022840608567087639
D128_F10_V01,128,10,zm,five_position_common,detrended_51,484,4,0.5,0.66666666666666663,0.58333333333333337,2,25,50,37.5,True,0.21397379681603154,484,ok,0.25224736217080346,-0.038273565354771916
D128_F10_V01,128,10,zm,five_position_common,detrended_51,484,4,0.5,0.66666666666666663,0.58333333333333337,3,50,75,62.5,True,0.21397341332049988,484,ok,0.1353833451482489,0.078590068172250976
D128_F10_V01,128,10,zm,five_position_common,detrended_51,484,4,0.5,0.66666666666666663,0.58333333333333337,4,75,100,87.5,True,0.082860113936744736,484,ok,0.096323234598348448,-0.013463120661603711
