scan_id,diameter_um,flow_mm_s,tail_bin,tail_lo_um,tail_hi_um,tail_mid_um,mode,rho,n_pairs,status,support
D285_F07_V01,285,7,16,375,400,387.5,detrended_51,-0.042289132969568946,458,ok,real_L_R_common
D285_F07_V01,285,7,17,400,425,412.5,raw,0.11185618154587314,458,ok,real_L_R_common
D285_F07_V01,285,7,17,400,425,412.5,detrended_51,-0.0053551700396316047,458,ok,real_L_R_common
D285_F07_V01,285,7,18,425,450,437.5,raw,0.095464382167048292,458,ok,real_L_R_common
D285_F07_V01,285,7,18,425,450,437.5,detrended_51,-0.035332734528471618,458,ok,real_L_R_common
D285_F07_V01,285,7,19,450,475,462.5,raw,0.083230612914425128,458,ok,real_L_R_common
D285_F07_V01,285,7,19,450,475,462.5,detrended_51,-0.14082164670742339,458,ok,real_L_R_common
D285_F07_V01,285,7,20,475,500,487.5,raw,0.22604831191583713,458,ok,real_L_R_common
D285_F07_V01,285,7,20,475,500,487.5,detrended_51,-0.04217586179782909,458,ok,real_L_R_common
D285_F10_V01,285,10,1,0,25,12.5,raw,0.10508801543284302,494,ok,real_L_R_common
D285_F10_V01,285,10,1,0,25,12.5,detrended_51,0.029832673165723803,494,ok,real_L_R_common
D285_F10_V01,285,10,2,25,50,37.5,raw,0.16054113496197409,494,ok,real_L_R_common
D285_F10_V01,285,10,2,25,50,37.5,detrended_51,0.098617807116529593,494,ok,real_L_R_common
D285_F10_V01,285,10,3,50,75,62.5,raw,0.1202733994236076,494,ok,real_L_R_common
D285_F10_V01,285,10,3,50,75,62.5,detrended_51,0.05013217852052354,494,ok,real_L_R_common
D285_F10_V01,285,10,4,75,100,87.5,raw,0.028767510202334586,494,ok,real_L_R_common
D285_F10_V01,285,10,4,75,100,87.5,detrended_51,-0.046160518495686205,494,ok,real_L_R_common
D285_F10_V01,285,10,5,100,125,112.5,raw,0.1183718669146234,494,ok,real_L_R_common
D285_F10_V01,285,10,5,100,125,112.5,detrended_51,0.028235304071922821,494,ok,real_L_R_common
D285_F10_V01,285,10,6,125,150,137.5,raw,0.068021420236643898,494,ok,real_L_R_common
D285_F10_V01,285,10,6,125,150,137.5,detrended_51,-0.053661219347175805,494,ok,real_L_R_common
D285_F10_V01,285,10,7,150,175,162.5,raw,0.13526507654830491,494,ok,real_L_R_common
D285_F10_V01,285,10,7,150,175,162.5,detrended_51,0.020876295554635819,494,ok,real_L_R_common
D285_F10_V01,285,10,8,175,200,187.5,raw,0.088092477608864919,494,ok,real_L_R_common
D285_F10_V01,285,10,8,175,200,187.5,detrended_51,0.0037353074072869982,494,ok,real_L_R_common
D285_F10_V01,285,10,9,200,225,212.5,raw,0.095458813276684526,494,ok,real_L_R_common
D285_F10_V01,285,10,9,200,225,212.5,detrended_51,0.0047144792156349159,494,ok,real_L_R_common
D285_F10_V01,285,10,10,225,250,237.5,raw,0.065140304341756244,494,ok,real_L_R_common
D285_F10_V01,285,10,10,225,250,237.5,detrended_51,0.0087032302841974201,494,ok,real_L_R_common
D285_F10_V01,285,10,11,250,275,262.5,raw,0.16334271756498722,494,ok,real_L_R_common
D285_F10_V01,285,10,11,250,275,262.5,detrended_51,0.069528884816499131,494,ok,real_L_R_common
D285_F10_V01,285,10,12,275,300,287.5,raw,0.1202068064670819,494,ok,real_L_R_common
D285_F10_V01,285,10,12,275,300,287.5,detrended_51,0.0058833035629476818,494,ok,real_L_R_common
D285_F10_V01,285,10,13,300,325,312.5,raw,0.10744594361547495,494,ok,real_L_R_common
D285_F10_V01,285,10,13,300,325,312.5,detrended_51,-0.044921111813296985,494,ok,real_L_R_common
D285_F10_V01,285,10,14,325,350,337.5,raw,0.13160744099144867,494,ok,real_L_R_common
D285_F10_V01,285,10,14,325,350,337.5,detrended_51,0.010837548238220526,494,ok,real_L_R_common
D285_F10_V01,285,10,15,350,375,362.5,raw,0.049229763866253669,494,ok,real_L_R_common
D285_F10_V01,285,10,15,350,375,362.5,detrended_51,-0.095836087858332003,494,ok,real_L_R_common
D285_F10_V01,285,10,16,375,400,387.5,raw,0.09177907960869422,494,ok,real_L_R_common
D285_F10_V01,285,10,16,375,400,387.5,detrended_51,-0.028485725333691297,494,ok,real_L_R_common
D285_F10_V01,285,10,17,400,425,412.5,raw,0.14396366951080306,494,ok,real_L_R_common
D285_F10_V01,285,10,17,400,425,412.5,detrended_51,0.042163666636839438,494,ok,real_L_R_common
D285_F10_V01,285,10,18,425,450,437.5,raw,0.15133478314859761,494,ok,real_L_R_common
D285_F10_V01,285,10,18,425,450,437.5,detrended_51,0.067478133768456391,494,ok,real_L_R_common
D285_F10_V01,285,10,19,450,475,462.5,raw,0.11602220063840647,494,ok,real_L_R_common
D285_F10_V01,285,10,19,450,475,462.5,detrended_51,0.010599394739804473,494,ok,real_L_R_common
D285_F10_V01,285,10,20,475,500,487.5,raw,0.098060019763873713,494,ok,real_L_R_common
D285_F10_V01,285,10,20,475,500,487.5,detrended_51,-0.049337268960841667,494,ok,real_L_R_common
