diameter_um,mode,source_bin,u_lo,u_hi,u_mid,tail_bin,tail_lo_um,tail_hi_um,tail_mid_um,in_C16,n_defined,n_missing,median,min,max,n_positive,n_negative,n_zero,flow01_rho,flow03_rho,flow05_rho,flow07_rho,flow10_rho
128,detrended_51,5,0.66666666666666663,0.83333333333333337,0.75,7,150,175,162.5,False,5,0,0.11618513068391254,0.10913069742447383,0.1425634376736824,5,0,0,0.10913069742447383,0.11618513068391254,0.11884791747859645,0.11353541844137374,0.1425634376736824
128,detrended_51,5,0.66666666666666663,0.83333333333333337,0.75,8,175,200,187.5,False,5,0,0.070310626909087903,0.025069182808159615,0.15410229370925441,5,0,0,0.15410229370925441,0.025069182808159615,0.047987459599501257,0.070310626909087903,0.13664628583973526
128,detrended_51,5,0.66666666666666663,0.83333333333333337,0.75,9,200,225,212.5,False,5,0,0.084543989408063527,0.066636838736753717,0.18012613871385499,5,0,0,0.12142726656186664,0.066636838736753717,0.084543989408063527,0.18012613871385499,0.082105847002879387
128,detrended_51,5,0.66666666666666663,0.83333333333333337,0.75,10,225,250,237.5,False,5,0,0.086102467962762982,0.035236747703510519,0.14106202280771249,5,0,0,0.082804118344519201,0.035236747703510519,0.086102467962762982,0.12385752878487011,0.14106202280771249
128,detrended_51,5,0.66666666666666663,0.83333333333333337,0.75,11,250,275,262.5,False,5,0,0.038413564348003901,0.011218001360425401,0.063194116646943882,5,0,0,0.018360859159179625,0.063194116646943882,0.038413564348003901,0.011218001360425401,0.057769312241440024
128,detrended_51,5,0.66666666666666663,0.83333333333333337,0.75,12,275,300,287.5,False,5,0,0.08020644238687985,0.022677240675484135,0.14178485722774684,5,0,0,0.08020644238687985,0.1131875215263595,0.061311461075741251,0.14178485722774684,0.022677240675484135
128,detrended_51,5,0.66666666666666663,0.83333333333333337,0.75,13,300,325,312.5,False,5,0,0.024936423689489725,-0.053499955851608279,0.083301724175222996,4,1,0,0.024936423689489725,0.083301724175222996,0.0060188724004649414,0.083116335810174788,-0.053499955851608279
128,detrended_51,5,0.66666666666666663,0.83333333333333337,0.75,14,325,350,337.5,False,5,0,0.06654710633748559,0.01171178849247336,0.1255939595145627,5,0,0,0.02267861366403091,0.1255939595145627,0.06654710633748559,0.01171178849247336,0.089273132490604201
128,detrended_51,5,0.66666666666666663,0.83333333333333337,0.75,15,350,375,362.5,False,5,0,0.039656950144714181,-0.010338085536857146,0.086873340980144431,4,1,0,0.019701882606052892,-0.010338085536857146,0.039656950144714181,0.07586283665801094,0.086873340980144431
128,detrended_51,5,0.66666666666666663,0.83333333333333337,0.75,16,375,400,387.5,False,5,0,0.053075524349731992,0.040430238403948333,0.072311591310023904,5,0,0,0.071263236518894726,0.053075524349731992,0.072311591310023904,0.048968728162645303,0.040430238403948333
128,detrended_51,5,0.66666666666666663,0.83333333333333337,0.75,17,400,425,412.5,False,5,0,0.028175106222966352,-0.0028875060207697667,0.054622760828739889,4,1,0,-0.0028875060207697667,0.0055294477056851612,0.029802309827643196,0.028175106222966352,0.054622760828739889
128,detrended_51,5,0.66666666666666663,0.83333333333333337,0.75,18,425,450,437.5,False,5,0,0.052354630920969057,0.020270994124690266,0.10319558131185598,5,0,0,0.094643483580056822,0.039683596339363802,0.020270994124690266,0.052354630920969057,0.10319558131185598
128,detrended_51,5,0.66666666666666663,0.83333333333333337,0.75,19,450,475,462.5,False,5,0,0.02666488503162693,0.014809066219993073,0.10063411146614086,5,0,0,0.092960893820135004,0.014809066219993073,0.018708027077661747,0.10063411146614086,0.02666488503162693
128,detrended_51,5,0.66666666666666663,0.83333333333333337,0.75,20,475,500,487.5,False,5,0,0.027502602365713232,0.014855441787656918,0.041325942066569817,5,0,0,0.022192048361630242,0.014855441787656918,0.041325942066569817,0.027502602365713232,0.030475765303548383
128,detrended_51,6,0.83333333333333337,1,0.91666666666666663,1,0,25,12.5,True,5,0,0.21384301123616031,0.19667200774885862,0.23367688362567093,5,0,0,0.22287029556308358,0.19667200774885862,0.23367688362567093,0.21384301123616031,0.20102587126781377
