scan_id,diameter_um,flow_mm_s,region,side,n_defined,n_missing,median,min,max,n_positive,n_negative,n_zero
D128_F01_V01,128,1,tail500,right,486,0,-1.8189894035458565e-15,-4.8885340220294889e-15,7.9580786405131222e-16,68,418,0
D128_F03_V01,128,3,s1,left,468,0,0.0020773534024853273,-0.0007520414777099706,0.0032562679359000482,418,50,0
D128_F03_V01,128,3,s1,real,468,0,0.0020773534024853273,-0.0007520414777099706,0.0032562679359000482,407,61,0
D128_F03_V01,128,3,s1,right,468,0,0.0020773534024853273,-0.0007520414777099706,0.0032562679359000482,416,52,0
D128_F03_V01,128,3,s2,left,468,0,0.001515653435680449,0.00094870429702455358,0.0017991280050084937,468,0,0
D128_F03_V01,128,3,s2,real,468,0,0.001515653435680449,0.00094870429702455358,0.0019408652896724192,468,0,0
D128_F03_V01,128,3,s2,right,468,0,0.0013739161510165237,0.00094870429702455358,0.0019408652896724192,468,0,0
D128_F03_V01,128,3,s3,left,468,0,0.0011603017383117452,0.00066406367053548109,0.00165653980608767,468,0,0
D128_F03_V01,128,3,s3,real,468,0,0.0011603017383117452,0.00066406367053548109,0.00165653980608767,468,0,0
D128_F03_V01,128,3,s3,right,468,0,0.0011603017383117452,0.00066406367053548109,0.00165653980608767,468,0,0
D128_F03_V01,128,3,s36,left,468,0,-0.00057592477277613931,-0.00090417879354251409,-0.0002111980830355676,0,468,0
D128_F03_V01,128,3,s36,real,468,0,-0.00057592477277613931,-0.00090417879354251409,-0.000211198083035368,0,468,0
D128_F03_V01,128,3,s36,right,468,0,-0.00057592477277613931,-0.00090417879354251409,-0.00024767075200956488,0,468,0
D128_F03_V01,128,3,s4,left,468,0,0.00091218270442395297,0.00041594463664768858,0.0011603017383120852,468,0,0
D128_F03_V01,128,3,s4,real,468,0,0.00091218270442395297,0.00041594463664768858,0.0011603017383120852,468,0,0
D128_F03_V01,128,3,s4,right,468,0,0.00091218270442395297,0.00041594463664768858,0.0011603017383120852,468,0,0
D128_F03_V01,128,3,s5,left,468,0,-4.3456695623505953e-05,-0.00046866854961566981,0.00052349244303219542,203,265,0
D128_F03_V01,128,3,s5,real,468,0,-4.3456695623505953e-05,-0.00046866854961566981,0.00052349244303219542,209,259,0
D128_F03_V01,128,3,s5,right,468,0,-4.3456695623505953e-05,-0.00046866854961566981,0.00052349244303219542,219,249,0
D128_F03_V01,128,3,s6,left,468,0,-0.0075897457715151263,-0.0087686603049298463,-0.0066466141447834139,0,468,0
D128_F03_V01,128,3,s6,real,468,0,-0.0075897457715151263,-0.0087686603049298463,-0.0066466141447834139,0,468,0
D128_F03_V01,128,3,s6,right,468,0,-0.0073539628648321169,-0.0087686603049298463,-0.0066466141447834139,0,468,0
D128_F03_V01,128,3,source,left,468,0,7.0084318942042646e-05,-0.00011072748440613208,0.00032838689515374102,339,129,0
D128_F03_V01,128,3,source,real,468,0,7.0084318942042646e-05,-0.00011072748440627345,0.00030255663753275494,340,128,0
D128_F03_V01,128,3,source,right,468,0,4.4254061320915217e-05,-0.00011072748440613208,0.00032838689515374102,329,139,0
D128_F03_V01,128,3,t01,left,468,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,468,0
D128_F03_V01,128,3,t01,real,468,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.973799150320701e-15,0,468,0
D128_F03_V01,128,3,t01,right,468,0,-4.973799150320701e-15,-8.1001871876651414e-15,-1.9895196601282807e-15,0,468,0
D128_F03_V01,128,3,t02,left,468,0,2.5579538487363606e-15,2.4158453015843408e-15,2.8421709430404009e-15,468,0,0
D128_F03_V01,128,3,t02,real,468,0,2.5579538487363606e-15,2.5579538487363606e-15,2.8421709430404009e-15,468,0,0
D128_F03_V01,128,3,t02,right,468,0,2.5579538487363606e-15,-4.263256414560601e-16,5.6843418860808018e-15,392,61,15
D128_F03_V01,128,3,t03,left,468,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,468,0
D128_F03_V01,128,3,t03,real,468,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,468,0
D128_F03_V01,128,3,t03,right,468,0,-4.973799150320701e-15,-8.1001871876651414e-15,-1.9895196601282807e-15,0,468,0
D128_F03_V01,128,3,t04,left,468,0,2.5579538487363606e-15,2.4158453015843408e-15,2.8421709430404009e-15,468,0,0
D128_F03_V01,128,3,t04,real,468,0,2.5579538487363606e-15,2.4158453015843408e-15,2.8421709430404009e-15,468,0,0
D128_F03_V01,128,3,t04,right,468,0,2.5579538487363606e-15,-2.8421709430404008e-16,5.6843418860808018e-15,392,54,22
D128_F03_V01,128,3,t05,left,468,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,468,0
D128_F03_V01,128,3,t05,real,468,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,468,0
D128_F03_V01,128,3,t05,right,468,0,-4.973799150320701e-15,-8.1001871876651414e-15,-1.9895196601282807e-15,0,468,0
D128_F03_V01,128,3,t06,left,468,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,468,0
D128_F03_V01,128,3,t06,real,468,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,468,0
D128_F03_V01,128,3,t06,right,468,0,-4.973799150320701e-15,-8.1001871876651414e-15,-1.9895196601282807e-15,0,468,0
D128_F03_V01,128,3,t07,left,468,0,2.5579538487363606e-15,2.4158453015843408e-15,2.8421709430404009e-15,468,0,0
D128_F03_V01,128,3,t07,real,468,0,2.5579538487363606e-15,2.4158453015843408e-15,2.8421709430404009e-15,468,0,0
D128_F03_V01,128,3,t07,right,468,0,2.5579538487363606e-15,-4.263256414560601e-16,5.6843418860808018e-15,392,34,42
D128_F03_V01,128,3,t08,left,468,0,-4.973799150320701e-15,-5.1159076974727211e-15,2.8421709430404009e-15,14,454,0
D128_F03_V01,128,3,t08,real,468,0,-4.973799150320701e-15,-5.1159076974727211e-15,2.8421709430404009e-15,14,454,0
D128_F03_V01,128,3,t08,right,468,0,-4.973799150320701e-15,-8.1001871876651414e-15,2.8421709430404009e-15,14,454,0
D128_F03_V01,128,3,t09,left,468,0,2.5579538487363606e-15,-5.1159076974727211e-15,2.8421709430404009e-15,454,14,0
D128_F03_V01,128,3,t09,real,468,0,2.5579538487363606e-15,-5.1159076974727211e-15,2.8421709430404009e-15,454,14,0
D128_F03_V01,128,3,t09,right,468,0,2.5579538487363606e-15,-5.1159076974727211e-15,5.6843418860808018e-15,378,68,22
D128_F03_V01,128,3,t10,left,468,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,468,0
D128_F03_V01,128,3,t10,real,468,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,468,0
D128_F03_V01,128,3,t10,right,468,0,-4.973799150320701e-15,-8.1001871876651414e-15,-1.9895196601282807e-15,0,468,0
D128_F03_V01,128,3,t11,left,468,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,468,0
D128_F03_V01,128,3,t11,real,468,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,468,0
D128_F03_V01,128,3,t11,right,468,0,-4.973799150320701e-15,-8.1001871876651414e-15,-1.9895196601282807e-15,0,468,0
D128_F03_V01,128,3,t12,left,468,0,-4.9027448767446909e-15,-5.1159076974727211e-15,2.8421709430404009e-15,222,246,0
D128_F03_V01,128,3,t12,real,468,0,-4.973799150320701e-15,-5.1159076974727211e-15,2.8421709430404009e-15,222,246,0
D128_F03_V01,128,3,t12,right,468,0,-2.1316282072803005e-15,-8.1001871876651414e-15,5.6843418860808018e-15,196,267,5
D128_F03_V01,128,3,t13,left,468,0,1.0231815394945442e-14,2.5579538487363606e-15,1.0231815394945442e-14,468,0,0
D128_F03_V01,128,3,t13,real,468,0,1.0231815394945442e-14,2.5579538487363606e-15,1.0231815394945442e-14,468,0,0
D128_F03_V01,128,3,t13,right,468,0,7.247535904753022e-15,-2.8421709430404008e-16,1.3216094885137864e-14,442,14,12
D128_F03_V01,128,3,t14,left,468,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,468,0
D128_F03_V01,128,3,t14,real,468,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.973799150320701e-15,0,468,0
D128_F03_V01,128,3,t14,right,468,0,-4.973799150320701e-15,-8.1001871876651414e-15,-1.9895196601282807e-15,0,468,0
D128_F03_V01,128,3,t15,left,468,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,468,0
D128_F03_V01,128,3,t15,real,468,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,468,0
D128_F03_V01,128,3,t15,right,468,0,-4.973799150320701e-15,-8.1001871876651414e-15,-1.9895196601282807e-15,0,468,0
D128_F03_V01,128,3,t16,left,468,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,468,0
D128_F03_V01,128,3,t16,real,468,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,468,0
D128_F03_V01,128,3,t16,right,468,0,-4.973799150320701e-15,-8.1001871876651414e-15,-1.9895196601282807e-15,0,468,0
D128_F03_V01,128,3,t17,left,468,0,1.0231815394945442e-14,9.947598300641402e-15,1.0231815394945442e-14,468,0,0
D128_F03_V01,128,3,t17,real,468,0,1.0231815394945442e-14,1.0231815394945442e-14,1.0231815394945442e-14,468,0,0
D128_F03_V01,128,3,t17,right,468,0,1.0231815394945442e-14,7.247535904753022e-15,1.3216094885137864e-14,468,0,0
D128_F03_V01,128,3,t18,left,468,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,468,0
D128_F03_V01,128,3,t18,real,468,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,468,0
D128_F03_V01,128,3,t18,right,468,0,-4.973799150320701e-15,-8.1001871876651414e-15,-1.9895196601282807e-15,0,468,0
D128_F03_V01,128,3,t19,left,468,0,-4.973799150320701e-15,-4.973799150320701e-15,-4.973799150320701e-15,0,468,0
D128_F03_V01,128,3,t19,real,468,0,-4.973799150320701e-15,-4.973799150320701e-15,-4.973799150320701e-15,0,468,0
D128_F03_V01,128,3,t19,right,468,0,-4.973799150320701e-15,-7.8159700933611027e-15,-2.1316282072803005e-15,0,468,0
D128_F03_V01,128,3,t20,left,468,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,468,0
D128_F03_V01,128,3,t20,real,468,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,468,0
D128_F03_V01,128,3,t20,right,468,0,-4.973799150320701e-15,-8.1001871876651414e-15,-1.9895196601282807e-15,0,468,0
D128_F03_V01,128,3,tail100,left,468,0,-1.2789769243681803e-15,-1.2789769243681803e-15,-9.9475983006414035e-16,0,468,0
D128_F03_V01,128,3,tail100,real,468,0,-1.2789769243681803e-15,-1.2789769243681803e-15,-9.9475983006414035e-16,0,468,0
D128_F03_V01,128,3,tail100,right,468,0,-1.2789769243681803e-15,-3.9790393202565614e-15,1.5631940186722204e-15,82,386,0
D128_F03_V01,128,3,tail500,left,468,0,-1.8189894035458565e-15,-2.0463630789890884e-15,-1.8189894035458565e-15,0,468,0
D128_F03_V01,128,3,tail500,real,468,0,-1.8189894035458565e-15,-2.0463630789890884e-15,-1.8189894035458565e-15,0,468,0
D128_F03_V01,128,3,tail500,right,468,0,-1.8189894035458565e-15,-4.8885340220294889e-15,7.9580786405131222e-16,82,386,0
D128_F05_V01,128,5,s1,left,491,0,0.0020773534024853273,-0.0007520414777099706,0.0032562679359000482,443,48,0
D128_F05_V01,128,5,s1,real,491,0,0.0020773534024853273,-0.0007520414777099706,0.0032562679359000482,429,62,0
D128_F05_V01,128,5,s1,right,491,0,0.0018415704958023185,-0.0007520414777099706,0.0032562679359000482,416,75,0
D128_F05_V01,128,5,s2,left,491,0,0.001515653435680449,0.00094870429702455358,0.0019408652896724192,491,0,0
D128_F05_V01,128,5,s2,real,491,0,0.0013739161510165237,0.00094870429702455358,0.0019408652896724192,491,0,0
D128_F05_V01,128,5,s2,right,491,0,0.0013739161510165237,0.00094870429702455358,0.0019408652896724192,491,0,0
D128_F05_V01,128,5,s3,left,491,0,0.0011603017383117452,0.00066406367053548109,0.00165653980608767,491,0,0
D128_F05_V01,128,5,s3,real,491,0,0.0011603017383117452,0.00066406367053548109,0.00165653980608767,491,0,0
D128_F05_V01,128,5,s3,right,491,0,0.0011603017383117452,0.00066406367053548109,0.00165653980608767,491,0,0
D128_F05_V01,128,5,s36,left,491,0,-0.00057592477277613931,-0.00090417879354251409,-0.0002111980830355676,0,491,0
D128_F05_V01,128,5,s36,real,491,0,-0.00057592477277613931,-0.00090417879354251409,-0.000211198083035368,0,491,0
D128_F05_V01,128,5,s36,right,491,0,-0.00057592477277613931,-0.00090417879354251409,-0.0002111980830355676,0,491,0
D128_F05_V01,128,5,s4,left,491,0,0.00091218270442395297,0.00041594463664768858,0.0011603017383120852,491,0,0
D128_F05_V01,128,5,s4,real,491,0,0.00091218270442395297,0.00041594463664768858,0.0011603017383120852,491,0,0
D128_F05_V01,128,5,s4,right,491,0,0.00091218270442395297,0.00041594463664768858,0.0011603017383120852,491,0,0
D128_F05_V01,128,5,s5,left,491,0,-4.3456695623505953e-05,-0.00046866854961566981,0.00052349244303219542,210,281,0
D128_F05_V01,128,5,s5,real,491,0,-4.3456695623505953e-05,-0.00046866854961566981,0.00052349244303219542,225,266,0
D128_F05_V01,128,5,s5,right,491,0,-4.3456695623505953e-05,-0.00046866854961566981,0.00052349244303219542,236,255,0
D128_F05_V01,128,5,s6,left,491,0,-0.0075897457715151263,-0.0087686603049298463,-0.0066466141447834139,0,491,0
D128_F05_V01,128,5,s6,real,491,0,-0.0075897457715151263,-0.0087686603049298463,-0.0066466141447834139,0,491,0
D128_F05_V01,128,5,s6,right,491,0,-0.0073539628648321169,-0.0087686603049298463,-0.0066466141447834139,0,491,0
D128_F05_V01,128,5,source,left,491,0,7.0084318942042646e-05,-0.00011072748440613208,0.00030255663753261361,363,128,0
D128_F05_V01,128,5,source,real,491,0,4.4254061321056577e-05,-0.00011072748440627345,0.00030255663753275494,337,154,0
D128_F05_V01,128,5,source,right,491,0,4.4254061320915217e-05,-0.00011072748440613208,0.00032838689515374102,335,156,0
D128_F05_V01,128,5,t01,left,491,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,491,0
D128_F05_V01,128,5,t01,real,491,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.973799150320701e-15,0,491,0
D128_F05_V01,128,5,t01,right,491,0,-4.973799150320701e-15,-8.1001871876651414e-15,-1.9895196601282807e-15,0,491,0
D128_F05_V01,128,5,t02,left,491,0,2.5579538487363606e-15,2.5579538487363606e-15,2.8421709430404009e-15,491,0,0
D128_F05_V01,128,5,t02,real,491,0,2.5579538487363606e-15,2.5579538487363606e-15,2.8421709430404009e-15,491,0,0
D128_F05_V01,128,5,t02,right,491,0,2.5579538487363606e-15,-4.263256414560601e-16,5.6843418860808018e-15,409,60,22
D128_F05_V01,128,5,t03,left,491,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,491,0
D128_F05_V01,128,5,t03,real,491,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,491,0
D128_F05_V01,128,5,t03,right,491,0,-4.973799150320701e-15,-8.1001871876651414e-15,-1.9895196601282807e-15,0,491,0
D128_F05_V01,128,5,t04,left,491,0,2.5579538487363606e-15,2.4158453015843408e-15,2.8421709430404009e-15,491,0,0
D128_F05_V01,128,5,t04,real,491,0,2.5579538487363606e-15,2.4158453015843408e-15,2.8421709430404009e-15,491,0,0
D128_F05_V01,128,5,t04,right,491,0,2.5579538487363606e-15,-2.8421709430404008e-16,5.6843418860808018e-15,409,59,23
D128_F05_V01,128,5,t05,left,491,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,491,0
D128_F05_V01,128,5,t05,real,491,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,491,0
D128_F05_V01,128,5,t05,right,491,0,-4.973799150320701e-15,-8.1001871876651414e-15,-1.9895196601282807e-15,0,491,0
D128_F05_V01,128,5,t06,left,491,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,491,0
D128_F05_V01,128,5,t06,real,491,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,491,0
D128_F05_V01,128,5,t06,right,491,0,-4.973799150320701e-15,-8.1001871876651414e-15,-1.9895196601282807e-15,0,491,0
D128_F05_V01,128,5,t07,left,491,0,2.5579538487363606e-15,2.4158453015843408e-15,2.8421709430404009e-15,491,0,0
D128_F05_V01,128,5,t07,real,491,0,2.5579538487363606e-15,2.4158453015843408e-15,2.8421709430404009e-15,491,0,0
D128_F05_V01,128,5,t07,right,491,0,2.5579538487363606e-15,-4.263256414560601e-16,5.6843418860808018e-15,409,40,42
D128_F05_V01,128,5,t08,left,491,0,-4.973799150320701e-15,-5.1159076974727211e-15,2.8421709430404009e-15,51,440,0
D128_F05_V01,128,5,t08,real,491,0,-4.973799150320701e-15,-5.1159076974727211e-15,2.8421709430404009e-15,51,440,0
D128_F05_V01,128,5,t08,right,491,0,-4.973799150320701e-15,-8.1001871876651414e-15,2.8421709430404009e-15,51,440,0
D128_F05_V01,128,5,t09,left,491,0,2.5579538487363606e-15,-5.1159076974727211e-15,2.8421709430404009e-15,440,51,0
D128_F05_V01,128,5,t09,real,491,0,2.5579538487363606e-15,-5.1159076974727211e-15,2.8421709430404009e-15,440,51,0
D128_F05_V01,128,5,t09,right,491,0,2.5579538487363606e-15,-5.1159076974727211e-15,5.6843418860808018e-15,358,103,30
D128_F05_V01,128,5,t10,left,491,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,491,0
D128_F05_V01,128,5,t10,real,491,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,491,0
D128_F05_V01,128,5,t10,right,491,0,-4.973799150320701e-15,-8.1001871876651414e-15,-1.9895196601282807e-15,0,491,0
D128_F05_V01,128,5,t11,left,491,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,491,0
D128_F05_V01,128,5,t11,real,491,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,491,0
D128_F05_V01,128,5,t11,right,491,0,-4.973799150320701e-15,-8.1001871876651414e-15,-1.9895196601282807e-15,0,491,0
D128_F05_V01,128,5,t12,left,491,0,-4.973799150320701e-15,-5.1159076974727211e-15,2.8421709430404009e-15,53,438,0
D128_F05_V01,128,5,t12,real,491,0,-4.973799150320701e-15,-5.1159076974727211e-15,2.8421709430404009e-15,53,438,0
D128_F05_V01,128,5,t12,right,491,0,-4.973799150320701e-15,-8.1001871876651414e-15,5.6843418860808018e-15,49,441,1
D128_F05_V01,128,5,t13,left,491,0,1.0231815394945442e-14,2.5579538487363606e-15,1.0231815394945442e-14,491,0,0
D128_F05_V01,128,5,t13,real,491,0,1.0231815394945442e-14,2.5579538487363606e-15,1.0231815394945442e-14,491,0,0
D128_F05_V01,128,5,t13,right,491,0,1.0231815394945442e-14,-2.8421709430404008e-16,1.3216094885137864e-14,487,3,1
D128_F05_V01,128,5,t14,left,491,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,491,0
D128_F05_V01,128,5,t14,real,491,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.973799150320701e-15,0,491,0
D128_F05_V01,128,5,t14,right,491,0,-4.973799150320701e-15,-8.1001871876651414e-15,-1.9895196601282807e-15,0,491,0
D128_F05_V01,128,5,t15,left,491,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,491,0
D128_F05_V01,128,5,t15,real,491,0,-4.973799150320701e-15,-5.1159076974727211e-15,-4.8316906031686816e-15,0,491,0
