scan_id,diameter_um,flow_mm_s,source_bin,tail_bin,in_C16,real_matched_rho,left_rho,right_rho,control_rho,excess_cell,real_minus_L,real_minus_R,n_common,status
D285_F05_V01,285,5,4,12,False,0.096792401851346743,0.039095629056530912,0.015675086796850073,0.027385357926690494,0.069407043924656242,0.057696772794815832,0.081117315054496666,492,ok
D285_F05_V01,285,5,4,13,False,0.083659982608334182,0.050445118811404489,-0.020616625105606065,0.014914246852899212,0.068745735755434967,0.033214863796929693,0.10427660771394025,492,ok
D285_F05_V01,285,5,4,14,False,-0.033415162264288582,0.05696524075744186,0.053319140905357741,0.055142190831399804,-0.088557353095688379,-0.090380403021730449,-0.086734303169646323,492,ok
D285_F05_V01,285,5,4,15,False,0.03224803075648406,0.091659627632977025,-0.045326066760647751,0.023166780436164637,0.0090812503203194228,-0.059411596876492966,0.077574097517131818,492,ok
D285_F05_V01,285,5,4,16,False,0.086776838061448647,-0.049593417560344612,0.010326825190202751,-0.019633296185070932,0.10641013424651957,0.13637025562179325,0.076450012871245893,492,ok
D285_F05_V01,285,5,4,17,False,0.051756932863660531,-0.063130899524964784,0.047970322429329242,-0.0075802885478177713,0.059337221411478305,0.11488783238862532,0.003786610434331289,492,ok
D285_F05_V01,285,5,4,18,False,-0.026717099024992381,-0.0054764863554749932,-0.0138308306528952,-0.0096536585041850972,-0.017063440520807285,-0.021240612669517388,-0.012886268372097181,492,ok
D285_F05_V01,285,5,4,19,False,0.017642445490936319,0.061861889795106942,-0.062652425077711807,-0.00039526764130243253,0.018037713132238752,-0.044219444304170623,0.080294870568648119,492,ok
D285_F05_V01,285,5,4,20,False,-0.060776073284987804,0.087935054869680368,0.12436575337933262,0.10615040412450649,-0.16692647740949429,-0.14871112815466817,-0.18514182666432041,492,ok
D285_F05_V01,285,5,5,1,True,0.1323099936682901,0.10981831588507428,0.0021713999322684439,0.055994857908671362,0.076315135759618735,0.022491677783215827,0.13013859373602166,492,ok
D285_F05_V01,285,5,5,2,True,0.20662092868099649,0.040730732620080708,-0.064273416466272007,-0.01177134192309565,0.21839227060409214,0.16589019606091579,0.27089434514726851,492,ok
D285_F05_V01,285,5,5,3,True,0.071428643400409692,0.059482474081617748,0.076635886362724684,0.068059180222171223,0.0033694631782384687,0.011946169318791944,-0.0052072429623149924,492,ok
D285_F05_V01,285,5,5,4,True,0.077397610795222213,0.057938222803817295,-0.067151018958974365,-0.004606398077578535,0.082004008872800752,0.019459387991404918,0.14454862975419658,492,ok
D285_F05_V01,285,5,5,5,False,0.11260947952118444,0.06106985565313975,0.037310103581038596,0.049189979617089173,0.063419499904095261,0.051539623868044691,0.075299375940145852,492,ok
D285_F05_V01,285,5,5,6,False,0.16962497845199859,0.044924335515236648,0.11345226492453937,0.079188300219888014,0.090436678232110573,0.12470064293676195,0.056172713527459214,492,ok
D285_F05_V01,285,5,5,7,False,0.063238244017596951,-0.05584920626181341,0.093404355072556497,0.018777574405371544,0.044460669612225404,0.11908745027941037,-0.030166111054959546,492,ok
D285_F05_V01,285,5,5,8,False,0.085926327997696061,0.0359865739613415,0.061820249610746447,0.048903411786043974,0.037022916211652088,0.049939754036354561,0.024106078386949614,492,ok
D285_F05_V01,285,5,5,9,False,0.039038900229029276,0.049720253795539966,0.047866703182519378,0.048793478489029672,-0.0097545782600003961,-0.01068135356651069,-0.008827802953490102,492,ok
D285_F05_V01,285,5,5,10,False,0.064634678158180428,0.059648745042634642,0.019332109624359904,0.039490427333497273,0.025144250824683155,0.0049859331155457862,0.045302568533820524,492,ok
D285_F05_V01,285,5,5,11,False,-0.0015217334955307351,0.038807437278565678,0.021705325283918813,0.030256381281242244,-0.031778114776772975,-0.040329170774096409,-0.023227058779449548,492,ok
