scan_id,diameter_um,flow_mm_s,region,side,metric,n_defined,n_missing,median,min,max,n_positive,n_negative,n_zero
D235_F07_V01,235,7,s6,right,nonzero_pixels,444,0,72,71,73,444,0,0
D235_F07_V01,235,7,s6,right,sum_w2,444,0,50.243827819824219,50.161087036132812,50.305633544921875,444,0,0
D235_F07_V01,235,7,s6,right,z_span_pixels,444,0,7,7,7,444,0,0
D235_F07_V01,235,7,source,left,neff,444,0,523.57349724563664,523.24558570081308,524.89610370879393,444,0,0
D235_F07_V01,235,7,source,left,nonzero_pixels,444,0,560,555,565,444,0,0
D235_F07_V01,235,7,source,left,sum_w2,444,0,496.29251861572266,495.04013061523438,496.58905029296875,444,0,0
D235_F07_V01,235,7,source,left,z_span_pixels,444,0,36,36,36,444,0,0
D235_F07_V01,235,7,source,real,neff,444,0,523.61605571280722,523.24558570081308,524.88890424730175,444,0,0
D235_F07_V01,235,7,source,real,nonzero_pixels,444,0,560,555,566,444,0,0
D235_F07_V01,235,7,source,real,sum_w2,444,0,496.28321075439453,495.04667663574219,496.58717346191406,444,0,0
D235_F07_V01,235,7,source,real,z_span_pixels,444,0,36,36,36,444,0,0
D235_F07_V01,235,7,source,right,neff,444,0,523.85044658570962,523.26255879941971,524.891209818015,444,0,0
D235_F07_V01,235,7,source,right,nonzero_pixels,444,0,559,555,565,444,0,0
D235_F07_V01,235,7,source,right,sum_w2,444,0,496.05554962158203,495.03309631347656,496.58474731445312,444,0,0
D235_F07_V01,235,7,source,right,z_span_pixels,444,0,36,36,36,444,0,0
D235_F07_V01,235,7,t01,left,neff,444,0,74.884133761800101,74.490699192750327,75.012383954983761,444,0,0
D235_F07_V01,235,7,t01,left,nonzero_pixels,444,0,80,76,80,444,0,0
D235_F07_V01,235,7,t01,left,sum_w2,444,0,63.660329818445284,63.551488444917851,63.99656203797381,444,0,0
D235_F07_V01,235,7,t01,left,z_span_pixels,444,0,4,4,4,444,0,0
D235_F07_V01,235,7,t01,real,neff,444,0,74.875107909928261,74.493111584527568,75.012450623083183,444,0,0
D235_F07_V01,235,7,t01,real,nonzero_pixels,444,0,80,76,80,444,0,0
D235_F07_V01,235,7,t01,real,sum_w2,444,0,63.668003772247573,63.551431962868335,63.994489567422526,444,0,0
D235_F07_V01,235,7,t01,real,z_span_pixels,444,0,4,4,4,444,0,0
D235_F07_V01,235,7,t01,right,neff,444,0,74.883313487850927,74.491273086385874,75.012276130327152,444,0,0
D235_F07_V01,235,7,t01,right,nonzero_pixels,444,0,76,76,80,444,0,0
D235_F07_V01,235,7,t01,right,sum_w2,444,0,63.661027138357639,63.551579795530998,63.99606899740504,444,0,0
D235_F07_V01,235,7,t01,right,z_span_pixels,444,0,4,4,4,444,0,0
D235_F07_V01,235,7,t02,left,neff,444,0,78.926232061560484,78.511560668062955,79.061404948000614,444,0,0
D235_F07_V01,235,7,t02,left,nonzero_pixels,444,0,100,95,100,444,0,0
D235_F07_V01,235,7,t02,left,sum_w2,444,0,60.400053682108933,60.296786469660617,60.719066231479871,444,0,0
D235_F07_V01,235,7,t02,left,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t02,real,neff,444,0,78.916719011951699,78.514103276004931,79.061475214712956,444,0,0
D235_F07_V01,235,7,t02,real,nonzero_pixels,444,0,100,95,100,444,0,0
D235_F07_V01,235,7,t02,real,sum_w2,444,0,60.407334624933668,60.296732880261501,60.717099899654251,444,0,0
D235_F07_V01,235,7,t02,real,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t02,right,neff,444,0,78.925367510836395,78.512165539348516,79.061291303181065,444,0,0
D235_F07_V01,235,7,t02,right,nonzero_pixels,444,0,95,95,100,444,0,0
D235_F07_V01,235,7,t02,right,sum_w2,444,0,60.400715289742131,60.296873141877889,60.71859844130497,444,0,0
D235_F07_V01,235,7,t02,right,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t03,left,neff,444,0,79.889269057972172,79.469537953870642,80.02609128820022,444,0,0
D235_F07_V01,235,7,t03,left,nonzero_pixels,444,0,100,95,100,444,0,0
D235_F07_V01,235,7,t03,left,sum_w2,444,0,59.671952311711038,59.569929949131499,59.98711927717585,444,0,0
D235_F07_V01,235,7,t03,left,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t03,real,neff,444,0,79.879639932649582,79.472111586041876,80.0261624122884,444,0,0
D235_F07_V01,235,7,t03,real,nonzero_pixels,444,0,100,95,100,444,0,0
D235_F07_V01,235,7,t03,real,sum_w2,444,0,59.67914548533485,59.569877005733709,59.985176648787721,444,0,0
D235_F07_V01,235,7,t03,real,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t03,right,neff,444,0,79.888393958228932,79.470150205635591,80.025976256716689,444,0,0
D235_F07_V01,235,7,t03,right,nonzero_pixels,444,0,95,95,100,444,0,0
D235_F07_V01,235,7,t03,right,sum_w2,444,0,59.672605943897295,59.570015576545728,59.986657126046673,444,0,0
D235_F07_V01,235,7,t03,right,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t04,left,neff,444,0,74.270638841896528,73.880427520513507,74.397838333976452,444,0,0
D235_F07_V01,235,7,t04,left,nonzero_pixels,444,0,80,76,80,444,0,0
D235_F07_V01,235,7,t04,left,sum_w2,444,0,64.186180808177767,64.076440376411767,64.525190393860754,444,0,0
D235_F07_V01,235,7,t04,left,z_span_pixels,444,0,4,4,4,444,0,0
D235_F07_V01,235,7,t04,real,neff,444,0,74.261686935118192,73.88282014855676,74.397904455891577,444,0,0
D235_F07_V01,235,7,t04,real,nonzero_pixels,444,0,80,76,80,444,0,0
D235_F07_V01,235,7,t04,real,sum_w2,444,0,64.193918150847395,64.076383427805723,64.52310080416018,444,0,0
D235_F07_V01,235,7,t04,real,z_span_pixels,444,0,4,4,4,444,0,0
D235_F07_V01,235,7,t04,right,neff,444,0,74.269825288114561,73.880996712474484,74.397731392682942,444,0,0
D235_F07_V01,235,7,t04,right,nonzero_pixels,444,0,76,76,80,444,0,0
D235_F07_V01,235,7,t04,right,sum_w2,444,0,64.186883888135156,64.076532481604886,64.524693280647796,444,0,0
D235_F07_V01,235,7,t04,right,z_span_pixels,444,0,4,4,4,444,0,0
D235_F07_V01,235,7,t05,left,neff,444,0,74.270638841896272,73.880427520513223,74.39783833397621,444,0,0
D235_F07_V01,235,7,t05,left,nonzero_pixels,444,0,80,76,80,444,0,0
D235_F07_V01,235,7,t05,left,sum_w2,444,0,64.186180808176999,64.076440376411,64.525190393860001,444,0,0
D235_F07_V01,235,7,t05,left,z_span_pixels,444,0,4,4,4,444,0,0
D235_F07_V01,235,7,t05,real,neff,444,0,74.261686935117922,73.882820148556462,74.397904455891293,444,0,0
D235_F07_V01,235,7,t05,real,nonzero_pixels,444,0,80,76,80,444,0,0
D235_F07_V01,235,7,t05,real,sum_w2,444,0,64.193918150846656,64.076383427804984,64.523100804159427,444,0,0
D235_F07_V01,235,7,t05,real,z_span_pixels,444,0,4,4,4,444,0,0
D235_F07_V01,235,7,t05,right,neff,444,0,74.269825288114305,73.8809967124742,74.397731392682687,444,0,0
D235_F07_V01,235,7,t05,right,nonzero_pixels,444,0,76,76,80,444,0,0
D235_F07_V01,235,7,t05,right,sum_w2,444,0,64.186883888134389,64.076532481604133,64.524693280647057,444,0,0
D235_F07_V01,235,7,t05,right,z_span_pixels,444,0,4,4,4,444,0,0
D235_F07_V01,235,7,t06,left,neff,444,0,79.889269057972456,79.469537953870883,80.02609128820049,444,0,0
D235_F07_V01,235,7,t06,left,nonzero_pixels,444,0,100,95,100,444,0,0
D235_F07_V01,235,7,t06,left,sum_w2,444,0,59.671952311710825,59.5699299491313,59.987119277175665,444,0,0
D235_F07_V01,235,7,t06,left,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t06,real,neff,444,0,79.879639932649852,79.472111586042118,80.026162412288699,444,0,0
D235_F07_V01,235,7,t06,real,nonzero_pixels,444,0,100,95,100,444,0,0
D235_F07_V01,235,7,t06,real,sum_w2,444,0,59.679145485334644,59.569877005733503,59.985176648787537,444,0,0
D235_F07_V01,235,7,t06,real,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t06,right,neff,444,0,79.888393958229187,79.470150205635861,80.025976256716959,444,0,0
D235_F07_V01,235,7,t06,right,nonzero_pixels,444,0,95,95,100,444,0,0
D235_F07_V01,235,7,t06,right,sum_w2,444,0,59.672605943897096,59.570015576545522,59.986657126046467,444,0,0
D235_F07_V01,235,7,t06,right,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t07,left,neff,444,0,78.926232061559546,78.51156066806152,79.061404947999208,444,0,0
D235_F07_V01,235,7,t07,left,nonzero_pixels,444,0,100,95,100,444,0,0
D235_F07_V01,235,7,t07,left,sum_w2,444,0,60.400053682109196,60.296786469660773,60.719066231480049,444,0,0
D235_F07_V01,235,7,t07,left,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t07,real,neff,444,0,78.916719011950278,78.514103276004391,79.061475214712516,444,0,0
D235_F07_V01,235,7,t07,real,nonzero_pixels,444,0,100,95,100,444,0,0
D235_F07_V01,235,7,t07,real,sum_w2,444,0,60.407334624933839,60.296732880261864,60.717099899654663,444,0,0
D235_F07_V01,235,7,t07,real,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t07,right,neff,444,0,78.925367510834974,78.512165539348018,79.061291303179658,444,0,0
D235_F07_V01,235,7,t07,right,nonzero_pixels,444,0,95,95,100,444,0,0
D235_F07_V01,235,7,t07,right,sum_w2,444,0,60.400715289742294,60.296873141878045,60.718598441305332,444,0,0
D235_F07_V01,235,7,t07,right,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t08,left,neff,444,0,74.884133761800342,74.490699192750654,75.012383954984088,444,0,0
D235_F07_V01,235,7,t08,left,nonzero_pixels,444,0,80,76,80,444,0,0
D235_F07_V01,235,7,t08,left,sum_w2,444,0,63.660329818446534,63.551488444919514,63.996562037975472,444,0,0
D235_F07_V01,235,7,t08,left,z_span_pixels,444,0,4,4,4,444,0,0
D235_F07_V01,235,7,t08,real,neff,444,0,74.875107909928602,74.493111584527725,75.012450623083353,444,0,0
D235_F07_V01,235,7,t08,real,nonzero_pixels,444,0,80,76,80,444,0,0
D235_F07_V01,235,7,t08,real,sum_w2,444,0,63.668003772249236,63.551431962869167,63.994489567423365,444,0,0
D235_F07_V01,235,7,t08,real,z_span_pixels,444,0,4,4,4,444,0,0
D235_F07_V01,235,7,t08,right,neff,444,0,74.883313487851254,74.49127308638603,75.012276130327479,444,0,0
D235_F07_V01,235,7,t08,right,nonzero_pixels,444,0,76,76,80,444,0,0
D235_F07_V01,235,7,t08,right,sum_w2,444,0,63.661027138359302,63.55157979553266,63.996068997405885,444,0,0
D235_F07_V01,235,7,t08,right,z_span_pixels,444,0,4,4,4,444,0,0
D235_F07_V01,235,7,t09,left,neff,444,0,76.388805881721936,75.987465899371315,76.519633049230649,444,0,0
D235_F07_V01,235,7,t09,left,nonzero_pixels,444,0,100,95,100,444,0,0
D235_F07_V01,235,7,t09,left,sum_w2,444,0,62.406377458316001,62.299679992895911,62.735986727783917,444,0,0
D235_F07_V01,235,7,t09,left,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t09,real,neff,444,0,76.379598670368622,75.98992676414899,76.519701056914641,444,0,0
D235_F07_V01,235,7,t09,real,nonzero_pixels,444,0,100,95,100,444,0,0
D235_F07_V01,235,7,t09,real,sum_w2,444,0,62.413900254049992,62.299624623404249,62.733955079819431,444,0,0
D235_F07_V01,235,7,t09,real,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t09,right,neff,444,0,76.387969125732042,75.988051324444953,76.519523058016873,444,0,0
D235_F07_V01,235,7,t09,right,nonzero_pixels,444,0,95,95,100,444,0,0
D235_F07_V01,235,7,t09,right,sum_w2,444,0,62.407061042736366,62.299769544126036,62.735503398905095,444,0,0
D235_F07_V01,235,7,t09,right,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t10,left,neff,444,0,80.324870306925277,79.902850592659618,80.462438568943028,444,0,0
D235_F07_V01,235,7,t10,left,nonzero_pixels,444,0,100,95,100,444,0,0
D235_F07_V01,235,7,t10,left,sum_w2,444,0,59.34835170264526,59.24688260667407,59.661809519707326,444,0,0
D235_F07_V01,235,7,t10,left,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t10,real,neff,444,0,80.315188678193039,79.905438257721613,80.462510080839763,444,0,0
D235_F07_V01,235,7,t10,real,nonzero_pixels,444,0,100,95,100,444,0,0
D235_F07_V01,235,7,t10,real,sum_w2,444,0,59.355505867735317,59.246829950387976,59.659877426180302,444,0,0
D235_F07_V01,235,7,t10,real,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t10,right,neff,444,0,80.323990435645811,79.903466182765683,80.462322910243088,444,0,0
D235_F07_V01,235,7,t10,right,nonzero_pixels,444,0,95,95,100,444,0,0
D235_F07_V01,235,7,t10,right,sum_w2,444,0,59.349001790188417,59.246967769731384,59.661349874820729,444,0,0
D235_F07_V01,235,7,t10,right,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t11,left,neff,444,0,77.473474700447028,77.066435964731355,77.606159524291641,444,0,0
D235_F07_V01,235,7,t11,left,nonzero_pixels,444,0,100,95,100,444,0,0
D235_F07_V01,235,7,t11,left,sum_w2,444,0,61.532655813838971,61.427452168261439,61.857650382619553,444,0,0
D235_F07_V01,235,7,t11,left,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t11,real,neff,444,0,77.464136752987187,77.068931772106495,77.60622849763827,444,0,0
D235_F07_V01,235,7,t11,real,nonzero_pixels,444,0,100,95,100,444,0,0
D235_F07_V01,235,7,t11,real,sum_w2,444,0,61.540073286531864,61.427397573971355,61.855647178780053,444,0,0
D235_F07_V01,235,7,t11,real,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t11,right,neff,444,0,77.472626063094083,77.067029702440919,77.606047971277874,444,0,0
D235_F07_V01,235,7,t11,right,nonzero_pixels,444,0,95,95,100,444,0,0
D235_F07_V01,235,7,t11,right,sum_w2,444,0,61.533329827723023,61.427540465727894,61.857173820595598,444,0,0
D235_F07_V01,235,7,t11,right,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t12,left,neff,444,0,75.027151587930604,74.632965615960458,75.155646720367827,444,0,0
D235_F07_V01,235,7,t12,left,nonzero_pixels,444,0,80,76,80,444,0,0
D235_F07_V01,235,7,t12,left,sum_w2,444,0,63.53897959004739,63.430345691498083,63.874570878924956,444,0,0
D235_F07_V01,235,7,t12,left,z_span_pixels,444,0,4,4,4,444,0,0
D235_F07_V01,235,7,t12,real,neff,444,0,75.018108497991761,74.63538261505586,75.15571351579365,444,0,0
D235_F07_V01,235,7,t12,real,nonzero_pixels,444,0,80,76,80,444,0,0
D235_F07_V01,235,7,t12,real,sum_w2,444,0,63.546638915649538,63.430289317115452,63.872502358946591,444,0,0
D235_F07_V01,235,7,t12,real,z_span_pixels,444,0,4,4,4,444,0,0
D235_F07_V01,235,7,t12,right,neff,444,0,75.02632974737719,74.633540605649628,75.155538689781821,444,0,0
D235_F07_V01,235,7,t12,right,nonzero_pixels,444,0,76,76,80,444,0,0
D235_F07_V01,235,7,t12,right,sum_w2,444,0,63.539675580718608,63.430436867977377,63.874078778197088,444,0,0
D235_F07_V01,235,7,t12,right,z_span_pixels,444,0,4,4,4,444,0,0
D235_F07_V01,235,7,t13,left,neff,444,0,78.11018671415718,77.699802750231882,78.243962001824499,444,0,0
D235_F07_V01,235,7,t13,left,nonzero_pixels,444,0,100,95,100,444,0,0
D235_F07_V01,235,7,t13,left,sum_w2,444,0,61.031074869786991,60.92672878745239,61.353420258543252,444,0,0
D235_F07_V01,235,7,t13,left,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t13,real,neff,444,0,78.100772023226739,77.702319069279483,78.244031542025212,444,0,0
D235_F07_V01,235,7,t13,real,nonzero_pixels,444,0,100,95,100,444,0,0
D235_F07_V01,235,7,t13,real,sum_w2,444,0,61.038431879252542,60.926674638185453,61.351433383738474,444,0,0
D235_F07_V01,235,7,t13,real,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t13,right,neff,444,0,78.109331102319175,77.700401367546036,78.243849532017663,444,0,0
D235_F07_V01,235,7,t13,right,nonzero_pixels,444,0,95,95,100,444,0,0
D235_F07_V01,235,7,t13,right,sum_w2,444,0,61.031743389474215,60.926816365165635,61.352947581195352,444,0,0
D235_F07_V01,235,7,t13,right,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t14,left,neff,444,0,80.215525261585029,79.794080036448534,80.352906253983917,444,0,0
D235_F07_V01,235,7,t14,left,nonzero_pixels,444,0,100,95,100,444,0,0
D235_F07_V01,235,7,t14,left,sum_w2,444,0,59.429251854911691,59.327644442288417,59.743136959074427,444,0,0
D235_F07_V01,235,7,t14,left,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t14,real,neff,444,0,80.205856812309321,79.79666417896081,80.352977668532546,444,0,0
D235_F07_V01,235,7,t14,real,nonzero_pixels,444,0,100,95,100,444,0,0
D235_F07_V01,235,7,t14,real,sum_w2,444,0,59.43641577213517,59.327591714224397,59.741202231832119,444,0,0
D235_F07_V01,235,7,t14,real,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t14,right,neff,444,0,80.214646588061214,79.794694788561017,80.352790752728453,444,0,0
D235_F07_V01,235,7,t14,right,nonzero_pixels,444,0,95,95,100,444,0,0
D235_F07_V01,235,7,t14,right,sum_w2,444,0,59.42990282861561,59.327729721434956,59.742676687627196,444,0,0
D235_F07_V01,235,7,t14,right,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t15,left,neff,444,0,75.58533203843011,75.188213436088745,75.714783137732567,444,0,0
D235_F07_V01,235,7,t15,left,nonzero_pixels,444,0,100,95,100,444,0,0
D235_F07_V01,235,7,t15,left,sum_w2,444,0,63.069758706900842,62.961927044933638,63.402871730594413,444,0,0
D235_F07_V01,235,7,t15,left,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t15,real,neff,444,0,75.576221670500473,75.190648416962915,75.714850430097158,444,0,0
D235_F07_V01,235,7,t15,real,nonzero_pixels,444,0,100,95,100,444,0,0
D235_F07_V01,235,7,t15,real,sum_w2,444,0,63.077361470129048,62.961871086862985,63.40081848616466,444,0,0
D235_F07_V01,235,7,t15,real,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t15,right,neff,444,0,75.584504083619152,75.188792703536009,75.71467430343003,444,0,0
D235_F07_V01,235,7,t15,right,nonzero_pixels,444,0,95,95,100,444,0,0
D235_F07_V01,235,7,t15,right,sum_w2,444,0,63.070449557839567,62.962017548095432,63.402383263918274,444,0,0
D235_F07_V01,235,7,t15,right,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t16,left,neff,444,0,74.694289335987321,74.301852192641846,74.822214392415532,444,0,0
D235_F07_V01,235,7,t16,left,nonzero_pixels,444,0,80,76,80,444,0,0
D235_F07_V01,235,7,t16,left,sum_w2,444,0,63.822130122978209,63.713012116146601,64.159216916708104,444,0,0
D235_F07_V01,235,7,t16,left,z_span_pixels,444,0,4,4,4,444,0,0
D235_F07_V01,235,7,t16,real,neff,444,0,74.685286366234607,74.30425846858239,74.822280891499659,444,0,0
D235_F07_V01,235,7,t16,real,nonzero_pixels,444,0,80,76,80,444,0,0
D235_F07_V01,235,7,t16,real,sum_w2,444,0,63.829823581047378,63.712955490541233,64.157139178726283,444,0,0
D235_F07_V01,235,7,t16,real,z_span_pixels,444,0,4,4,4,444,0,0
D235_F07_V01,235,7,t16,right,neff,444,0,74.693471141576637,74.302424631356274,74.822106841113381,444,0,0
D235_F07_V01,235,7,t16,right,nonzero_pixels,444,0,76,76,80,444,0,0
D235_F07_V01,235,7,t16,right,sum_w2,444,0,63.822829215212117,63.713103698938198,64.158722623018051,444,0,0
D235_F07_V01,235,7,t16,right,z_span_pixels,444,0,4,4,4,444,0,0
D235_F07_V01,235,7,t17,left,neff,444,0,79.372743611477262,78.955726286066081,79.508681215216754,444,0,0
D235_F07_V01,235,7,t17,left,nonzero_pixels,444,0,100,95,100,444,0,0
D235_F07_V01,235,7,t17,left,sum_w2,444,0,60.060273042589401,59.957586760079849,60.377490986137467,444,0,0
D235_F07_V01,235,7,t17,left,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t17,real,neff,444,0,79.3631767434305,78.958283278374154,79.508751879450912,444,0,0
D235_F07_V01,235,7,t17,real,nonzero_pixels,444,0,100,95,100,444,0,0
D235_F07_V01,235,7,t17,real,sum_w2,444,0,60.067513026453696,59.957533472148015,60.375535715916001,444,0,0
D235_F07_V01,235,7,t17,real,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t17,right,neff,444,0,79.37187416970653,78.956334579306642,79.508566927471279,444,0,0
D235_F07_V01,235,7,t17,right,nonzero_pixels,444,0,95,95,100,444,0,0
D235_F07_V01,235,7,t17,right,sum_w2,444,0,60.060930928347354,59.957672944722361,60.377025827517244,444,0,0
D235_F07_V01,235,7,t17,right,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t18,left,neff,444,0,79.565656031813745,79.1476251617283,79.701924026704646,444,0,0
D235_F07_V01,235,7,t18,left,nonzero_pixels,444,0,100,95,100,444,0,0
D235_F07_V01,235,7,t18,left,sum_w2,444,0,59.914652768511132,59.812215455975334,60.231101595277984,444,0,0
D235_F07_V01,235,7,t18,left,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t18,real,neff,444,0,79.556065911859747,79.150188368708456,79.701994862685524,444,0,0
D235_F07_V01,235,7,t18,real,nonzero_pixels,444,0,100,95,100,444,0,0
D235_F07_V01,235,7,t18,real,sum_w2,444,0,59.921875198535247,59.812162297243766,60.22915106574402,444,0,0
D235_F07_V01,235,7,t18,real,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t18,right,neff,444,0,79.564784476897998,79.148234933402378,79.701809461187125,444,0,0
D235_F07_V01,235,7,t18,right,nonzero_pixels,444,0,95,95,100,444,0,0
D235_F07_V01,235,7,t18,right,sum_w2,444,0,59.915309059179691,59.812301431657239,60.23063756446691,444,0,0
D235_F07_V01,235,7,t18,right,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t19,left,neff,444,0,74.571405792407717,74.179614268255179,74.699120392529451,444,0,0
D235_F07_V01,235,7,t19,left,nonzero_pixels,444,0,80,76,80,444,0,0
D235_F07_V01,235,7,t19,left,sum_w2,444,0,63.927300320924388,63.818002502445069,64.264942587885216,444,0,0
D235_F07_V01,235,7,t19,left,z_span_pixels,444,0,4,4,4,444,0,0
D235_F07_V01,235,7,t19,real,neff,444,0,74.562417633918756,74.182016585503376,74.699186782212379,444,0,0
D235_F07_V01,235,7,t19,real,nonzero_pixels,444,0,80,76,80,444,0,0
D235_F07_V01,235,7,t19,real,sum_w2,444,0,63.935006456767056,63.817945783528408,64.262861426073528,444,0,0
D235_F07_V01,235,7,t19,real,z_span_pixels,444,0,4,4,4,444,0,0
D235_F07_V01,235,7,t19,right,neff,444,0,74.570588944052048,74.180185765220315,74.699013018165672,444,0,0
D235_F07_V01,235,7,t19,right,nonzero_pixels,444,0,76,76,80,444,0,0
D235_F07_V01,235,7,t19,right,sum_w2,444,0,63.928000565167324,63.81809423615266,64.264447479666288,444,0,0
D235_F07_V01,235,7,t19,right,z_span_pixels,444,0,4,4,4,444,0,0
D235_F07_V01,235,7,t20,left,neff,444,0,75.16112864433758,74.766238768846137,75.289853232368472,444,0,0
D235_F07_V01,235,7,t20,left,nonzero_pixels,444,0,100,95,100,444,0,0
D235_F07_V01,235,7,t20,left,sum_w2,444,0,63.425719376872493,63.317279121636112,63.76071246380905,444,0,0
D235_F07_V01,235,7,t20,left,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t20,real,neff,444,0,75.152069406023884,74.768660084011316,75.289920147071811,444,0,0
D235_F07_V01,235,7,t20,real,nonzero_pixels,444,0,100,95,100,444,0,0
D235_F07_V01,235,7,t20,real,sum_w2,444,0,63.433365049487811,63.317222847742585,63.758647631032069,444,0,0
D235_F07_V01,235,7,t20,real,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,t20,right,neff,444,0,75.160305336211806,74.766814785302557,75.289745008870653,444,0,0
D235_F07_V01,235,7,t20,right,nonzero_pixels,444,0,95,95,100,444,0,0
D235_F07_V01,235,7,t20,right,sum_w2,444,0,63.426414126918615,63.317370135590487,63.760221240266119,444,0,0
D235_F07_V01,235,7,t20,right,z_span_pixels,444,0,5,5,5,444,0,0
D235_F07_V01,235,7,tail100,left,neff,444,0,282.74739772516699,281.26186808109304,283.23164460843577,444,0,0
D235_F07_V01,235,7,tail100,left,nonzero_pixels,444,0,300,285,300,444,0,0
D235_F07_V01,235,7,tail100,left,sum_w2,444,0,269.76155773237656,269.30034085599169,271.18634656960859,444,0,0
D235_F07_V01,235,7,tail100,left,z_span_pixels,444,0,15,15,15,444,0,0
D235_F07_V01,235,7,tail100,real,neff,444,0,282.71331792747412,281.27097678627581,283.23189633374358,444,0,0
D235_F07_V01,235,7,tail100,real,nonzero_pixels,444,0,300,285,300,444,0,0
D235_F07_V01,235,7,tail100,real,sum_w2,444,0,269.79407622132527,269.30010151249934,271.17756444601832,444,0,0
D235_F07_V01,235,7,tail100,real,z_span_pixels,444,0,15,15,15,444,0,0
D235_F07_V01,235,7,tail100,right,neff,444,0,282.74430053604419,281.26403498780445,283.23123748426218,444,0,0
D235_F07_V01,235,7,tail100,right,nonzero_pixels,444,0,285,285,300,444,0,0
D235_F07_V01,235,7,tail100,right,sum_w2,444,0,269.76451263547449,269.30072795552093,271.18425730314959,444,0,0
D235_F07_V01,235,7,tail100,right,z_span_pixels,444,0,15,15,15,444,0,0
D235_F07_V01,235,7,tail500,left,neff,444,0,1412.466213804599,1405.0452421219545,1414.8852718304561,444,0,0
D235_F07_V01,235,7,tail500,left,nonzero_pixels,444,0,1500,1425,1500,444,0,0
D235_F07_V01,235,7,tail500,left,sum_w2,444,0,1350.0212909458764,1347.713131814171,1357.1516444385481,444,0,0
D235_F07_V01,235,7,tail500,left,z_span_pixels,444,0,75,75,75,444,0,0
D235_F07_V01,235,7,tail500,real,neff,444,0,1412.2959679837643,1405.090744709868,1414.8865293256454,444,0,0
D235_F07_V01,235,7,tail500,real,nonzero_pixels,444,0,1500,1425,1500,444,0,0
D235_F07_V01,235,7,tail500,real,sum_w2,444,0,1350.184029672622,1347.7119340200402,1357.1076943148671,444,0,0
D235_F07_V01,235,7,tail500,real,z_span_pixels,444,0,75,75,75,444,0,0
D235_F07_V01,235,7,tail500,right,neff,444,0,1412.4507417789355,1405.0560669166055,1414.8832380393605,444,0,0
D235_F07_V01,235,7,tail500,right,nonzero_pixels,444,0,1425,1425,1500,444,0,0
D235_F07_V01,235,7,tail500,right,sum_w2,444,0,1350.0360787537784,1347.715069053155,1357.1411887078425,444,0,0
D235_F07_V01,235,7,tail500,right,z_span_pixels,444,0,75,75,75,444,0,0
D235_F10_V01,235,10,s1,left,neff,461,0,60.982793374667182,60.87880533564077,61.086730553844596,461,0,0
D235_F10_V01,235,10,s1,left,nonzero_pixels,461,0,69,68,70,461,0,0
