scan_id,frame_id,variant,q_vessel,q_tail,ratio_tail_to_vessel,q_tail_direct_check,source_area_um2,tail_area_um2,requested_tail_area_um2,source_mean,tail_window_complete,source_window_complete,source_qc_valid,background_complete,background_excluded_side,valid,invalid_reason,tail_gap_um,requested_tail_length_um,lateral_width_um,x_left_edge_px,x_right_edge_px,z_top_edge_px,diameter_um,dx_um,dz_um,z_bottom_edge_px,frame_index_0based,bscan_index_matlab_1based,primary_valid,localization_source
flow01,flow01_Bscan349,x_plus_1px,1727519298272.2324,1620888890293.8948,0.9382754171921649,1620888890293.8948,15325.8391015625,76199.99999999999,76199.99999999999,112719394.14371826,True,True,True,True,,True,ok,0.0,500.0,152.39999999999998,237.6340700074684,249.6340700074684,195.5,128.0,12.7,6.7,214.6044776119403,349,350,True,direct_candidate_supported
flow01,flow01_Bscan349,z_minus_1px,1537559387625.5635,1738425067030.4712,1.130639298242068,1738425067030.4712,15325.8391015625,76199.99999999999,76199.99999999999,100324646.33331601,True,True,True,True,,True,ok,0.0,500.0,152.39999999999998,236.6340700074684,248.6340700074684,194.5,128.0,12.7,6.7,213.6044776119403,349,350,True,direct_candidate_supported
flow01,flow01_Bscan349,z_plus_1px,1750199961504.1558,1484372724287.4187,0.8481160764120461,1484372724287.4187,15325.8391015625,76199.99999999999,76199.99999999999,114199291.13869657,True,True,True,True,,True,ok,0.0,500.0,152.39999999999998,236.6340700074684,248.6340700074684,196.5,128.0,12.7,6.7,215.6044776119403,349,350,True,direct_candidate_supported
flow01,flow01_Bscan349,background_skip_plus_2px,1768067522593.3655,1706293724155.7495,0.9650614031148497,1706293724155.7498,15325.8391015625,76199.99999999999,76199.99999999999,115365136.6738613,True,True,True,True,,True,ok,0.0,500.0,152.39999999999998,236.6340700074684,248.6340700074684,195.5,128.0,12.7,6.7,214.6044776119403,349,350,True,direct_candidate_supported
flow01,flow01_Bscan350,x_minus_1px,2795742384544.564,2077137880389.226,0.7429646922663795,2077137880389.2258,16598.532890625,82549.99999999999,82550.0,168433102.06793183,True,True,True,True,,True,ok,0.0,500.0,165.1,235.51259234794867,248.51259234794867,195.5,128.0,12.7,6.7,214.6044776119403,350,351,True,direct_candidate_supported
flow01,flow01_Bscan350,x_plus_1px,2814819900074.148,2251363291874.089,0.7998249876714256,2251363291874.0894,16598.532890625,82549.99999999999,82550.0,169582451.57100502,True,True,True,True,,True,ok,0.0,500.0,165.1,237.51259234794867,250.51259234794867,195.5,128.0,12.7,6.7,214.6044776119403,350,351,True,direct_candidate_supported
flow01,flow01_Bscan350,z_minus_1px,2775527340434.285,2341360209900.2007,0.8435731025924066,2341360209900.201,16598.532890625,82549.99999999999,82550.0,167215220.6898917,True,True,True,True,,True,ok,0.0,500.0,165.1,236.51259234794867,249.51259234794867,194.5,128.0,12.7,6.7,213.6044776119403,350,351,True,direct_candidate_supported
flow01,flow01_Bscan350,z_plus_1px,2927790469068.345,2072886538730.9219,0.7080037183776122,2072886538730.9214,16598.532890625,82549.99999999999,82550.0,176388509.054435,True,True,True,True,,True,ok,0.0,500.0,165.1,236.51259234794867,249.51259234794867,196.5,128.0,12.7,6.7,215.6044776119403,350,351,True,direct_candidate_supported
flow01,flow01_Bscan350,background_skip_plus_2px,2851754298349.6587,2241145458628.5063,0.7858830825381702,2241145458628.5063,16598.532890625,82549.99999999999,82550.0,171807611.98240328,True,True,True,True,,True,ok,0.0,500.0,165.1,236.51259234794867,249.51259234794867,195.5,128.0,12.7,6.7,214.6044776119403,350,351,True,direct_candidate_supported
flow01,flow01_Bscan351,x_minus_1px,2413065739532.2095,1623748150147.95,0.6728984310484328,1623748150147.9502,20433.56578125,101599.99999999999,101600.0,118093227.84701912,True,True,True,True,,True,ok,0.0,500.0,203.2,234.4426738636,250.4426738636,195.5,128.0,12.7,6.7,214.6044776119403,351,352,True,short_gap_assisted
flow01,flow01_Bscan351,x_plus_1px,2418259721820.3125,1713798116566.5303,0.7086906758205822,1713798116566.5305,20433.56578125,101599.99999999999,101600.0,118347416.5844968,True,True,True,True,,True,ok,0.0,500.0,203.2,236.4426738636,252.4426738636,195.5,128.0,12.7,6.7,214.6044776119403,351,352,True,short_gap_assisted
flow01,flow01_Bscan351,z_minus_1px,2305815302705.031,1688159263068.696,0.7321311733373695,1688159263068.696,20433.56578125,101599.99999999999,101600.0,112844489.6690946,True,True,True,True,,True,ok,0.0,500.0,203.2,235.4426738636,251.4426738636,194.5,128.0,12.7,6.7,213.6044776119403,351,352,True,short_gap_assisted
flow01,flow01_Bscan351,z_plus_1px,2463591130044.0605,1552265915467.3135,0.6300826044293931,1552265915467.3132,20433.56578125,101599.99999999999,101600.0,120565894.19672757,True,True,True,True,,True,ok,0.0,500.0,203.2,235.4426738636,251.4426738636,196.5,128.0,12.7,6.7,215.6044776119403,351,352,True,short_gap_assisted
flow01,flow01_Bscan351,background_skip_plus_2px,2415798551075.973,1679475865041.6606,0.6952052621662673,1679475865041.6611,20433.56578125,101599.99999999999,101600.0,118226969.14176032,True,True,True,True,,True,ok,0.0,500.0,203.2,235.4426738636,251.4426738636,195.5,128.0,12.7,6.7,214.6044776119403,351,352,True,short_gap_assisted
flow01,flow01_Bscan352,x_minus_1px,2107985684894.9116,1643245875492.6133,0.7795336976278059,1643245875492.6135,19150.235742187502,95249.99999999999,95250.0,110076226.38561417,True,True,True,True,,True,ok,0.0,500.0,190.5,234.60079930649565,249.60079930649565,195.5,128.0,12.7,6.7,214.6044776119403,352,353,True,direct_candidate_supported
flow01,flow01_Bscan352,x_plus_1px,2147850518913.216,1689848732170.6833,0.7867627273362229,1689848732170.6833,19150.235742187502,95249.99999999999,95250.0,112157915.32955147,True,True,True,True,,True,ok,0.0,500.0,190.5,236.60079930649565,251.60079930649565,195.5,128.0,12.7,6.7,214.6044776119403,352,353,True,direct_candidate_supported
flow01,flow01_Bscan352,z_minus_1px,2026525723369.8865,1789689401240.9773,0.8831318451092361,1789689401240.9773,19150.235742187502,95249.99999999999,95250.0,105822494.8586664,True,True,True,True,,True,ok,0.0,500.0,190.5,235.60079930649565,250.60079930649565,194.5,128.0,12.7,6.7,213.6044776119403,352,353,True,direct_candidate_supported
flow01,flow01_Bscan352,z_plus_1px,2218420275773.641,1515600090054.858,0.6831888919363194,1515600090054.858,19150.235742187502,95249.99999999999,95250.0,115842974.76226443,True,True,True,True,,True,ok,0.0,500.0,190.5,235.60079930649565,250.60079930649565,196.5,128.0,12.7,6.7,215.6044776119403,352,353,True,direct_candidate_supported
flow01,flow01_Bscan352,background_skip_plus_2px,2152153227246.3264,1684659406691.9988,0.7827785611935798,1684659406691.999,19150.235742187502,95249.99999999999,95250.0,112382597.0719089,True,True,True,True,,True,ok,0.0,500.0,190.5,235.60079930649565,250.60079930649565,195.5,128.0,12.7,6.7,214.6044776119403,352,353,True,direct_candidate_supported
flow01,flow01_Bscan353,x_minus_1px,1938385788277.4868,1269018364791.1138,0.6546779142034492,1269018364791.114,14049.15671875,69850.0,69850.0,137971682.36371922,True,True,True,True,,True,ok,0.0,500.0,139.7,238.44520942854248,249.44520942854248,195.5,128.0,12.7,6.7,214.6044776119403,353,354,True,direct_candidate_supported
flow01,flow01_Bscan353,x_plus_1px,1615437257521.4966,1101032005207.9446,0.6815690303548005,1101032005207.9448,14049.15671875,69850.0,69850.0,114984642.12912755,True,True,True,True,,True,ok,0.0,500.0,139.7,240.44520942854248,251.44520942854248,195.5,128.0,12.7,6.7,214.6044776119403,353,354,True,direct_candidate_supported
flow01,flow01_Bscan353,z_minus_1px,1840790230775.414,1254648927971.1282,0.6815816962710738,1254648927971.1277,14049.15671875,69850.0,69850.0,131024962.39640461,True,True,True,True,,True,ok,0.0,500.0,139.7,239.44520942854248,250.44520942854248,194.5,128.0,12.7,6.7,213.6044776119403,353,354,True,direct_candidate_supported
flow01,flow01_Bscan353,z_plus_1px,1870914118308.9832,1061842809531.3301,0.5675529406400929,1061842809531.3301,14049.15671875,69850.0,69850.0,133169140.02475762,True,True,True,True,,True,ok,0.0,500.0,139.7,239.44520942854248,250.44520942854248,196.5,128.0,12.7,6.7,215.6044776119403,353,354,True,direct_candidate_supported
flow01,flow01_Bscan353,background_skip_plus_2px,1902170538489.2673,1301016086594.099,0.6839639560537962,1301016086594.0996,14049.15671875,69850.0,69850.0,135393929.797269,True,True,True,True,,True,ok,0.0,500.0,139.7,239.44520942854248,250.44520942854248,195.5,128.0,12.7,6.7,214.6044776119403,353,354,True,direct_candidate_supported
flow01,flow01_Bscan354,x_minus_1px,2010382373672.9768,1141133832184.1587,0.5676202930984231,1141133832184.159,14047.162421875,69850.0,69850.0,143116617.66950887,True,True,True,True,,True,ok,0.0,500.0,139.7,236.3128381463026,247.3128381463026,195.5,128.0,12.7,6.7,214.6044776119403,354,355,True,direct_candidate_supported
flow01,flow01_Bscan354,x_plus_1px,2130069435376.6692,1108113111603.5981,0.5202239388067863,1108113111603.5981,14047.162421875,69850.0,69850.0,151636990.5469029,True,True,True,True,,True,ok,0.0,500.0,139.7,238.3128381463026,249.3128381463026,195.5,128.0,12.7,6.7,214.6044776119403,354,355,True,direct_candidate_supported
flow01,flow01_Bscan354,z_minus_1px,2075875356228.3477,1201078005533.5977,0.5785886912381064,1201078005533.598,14047.162421875,69850.0,69850.0,147778981.5397651,True,True,True,True,,True,ok,0.0,500.0,139.7,237.3128381463026,248.3128381463026,194.5,128.0,12.7,6.7,213.6044776119403,354,355,True,direct_candidate_supported
flow01,flow01_Bscan354,z_plus_1px,2153427708107.4888,1004763172553.7518,0.4665878351852241,1004763172553.7517,14047.162421875,69850.0,69850.0,153299836.89474928,True,True,True,True,,True,ok,0.0,500.0,139.7,237.3128381463026,248.3128381463026,196.5,128.0,12.7,6.7,215.6044776119403,354,355,True,direct_candidate_supported
flow01,flow01_Bscan354,background_skip_plus_2px,2160559899870.8037,1313434647925.1409,0.6079140171044002,1313434647925.1406,14047.162421875,69850.0,69850.0,153807568.7447212,True,True,True,True,,True,ok,0.0,500.0,139.7,237.3128381463026,248.3128381463026,195.5,128.0,12.7,6.7,214.6044776119403,354,355,True,direct_candidate_supported
flow01,flow01_Bscan355,x_minus_1px,2539174629542.9756,1526656569987.4233,0.6012412664434211,1526656569987.4233,15324.177187500001,76199.99999999999,76199.99999999999,165697289.87564772,True,True,True,True,,True,ok,0.0,500.0,152.39999999999998,236.57729985865365,248.57729985865365,195.5,128.0,12.7,6.7,214.6044776119403,355,356,True,direct_candidate_supported
flow01,flow01_Bscan355,x_plus_1px,2496759252198.3276,1605364265331.7861,0.6429791995036395,1605364265331.7861,15324.177187500001,76199.99999999999,76199.99999999999,162929416.80646613,True,True,True,True,,True,ok,0.0,500.0,152.39999999999998,238.57729985865365,250.57729985865365,195.5,128.0,12.7,6.7,214.6044776119403,355,356,True,direct_candidate_supported
flow01,flow01_Bscan355,z_minus_1px,2381828102047.591,1715253539765.1409,0.7201416165551937,1715253539765.1409,15324.177187500001,76199.99999999999,76199.99999999999,155429428.4714,True,True,True,True,,True,ok,0.0,500.0,152.39999999999998,237.57729985865365,249.57729985865365,194.5,128.0,12.7,6.7,213.6044776119403,355,356,True,direct_candidate_supported
flow01,flow01_Bscan355,z_plus_1px,2637432919905.5205,1449979080531.236,0.5497690840164299,1449979080531.236,15324.177187500001,76199.99999999999,76199.99999999999,172109268.09544373,True,True,True,True,,True,ok,0.0,500.0,152.39999999999998,237.57729985865365,249.57729985865365,196.5,128.0,12.7,6.7,215.6044776119403,355,356,True,direct_candidate_supported
flow01,flow01_Bscan355,background_skip_plus_2px,2608682845502.1157,1605146712493.5874,0.6153092604803138,1605146712493.588,15324.177187500001,76199.99999999999,76199.99999999999,170233142.9337707,True,True,True,True,,True,ok,0.0,500.0,152.39999999999998,237.57729985865365,249.57729985865365,195.5,128.0,12.7,6.7,214.6044776119403,355,356,True,direct_candidate_supported
flow01,flow01_Bscan356,x_minus_1px,2250482172344.362,1395788756945.6523,0.6202176467328501,1395788756945.6523,21707.589101562502,107949.99999999999,107949.99999999999,103672598.63889597,True,True,True,True,,True,ok,0.0,500.0,215.89999999999998,234.1993854405567,251.1993854405567,195.5,128.0,12.7,6.7,214.6044776119403,356,357,True,short_gap_assisted
flow01,flow01_Bscan356,x_plus_1px,2172999575212.34,1294136683108.413,0.5955531229139579,1294136683108.4126,21707.589101562502,107949.99999999999,107949.99999999999,100103220.35513048,True,True,True,True,,True,ok,0.0,500.0,215.89999999999998,236.1993854405567,253.1993854405567,195.5,128.0,12.7,6.7,214.6044776119403,356,357,True,short_gap_assisted
flow01,flow01_Bscan356,z_minus_1px,2160623718859.838,1394895218892.7346,0.6455984013860689,1394895218892.7346,21707.589101562502,107949.99999999999,107949.99999999999,99533103.78001937,True,True,True,True,,True,ok,0.0,500.0,215.89999999999998,235.1993854405567,252.1993854405567,194.5,128.0,12.7,6.7,213.6044776119403,356,357,True,short_gap_assisted
flow01,flow01_Bscan356,z_plus_1px,2283401702753.5166,1202026055111.895,0.5264190061969348,1202026055111.895,21707.589101562502,107949.99999999999,107949.99999999999,105189097.32767875,True,True,True,True,,True,ok,0.0,500.0,215.89999999999998,235.1993854405567,252.1993854405567,196.5,128.0,12.7,6.7,215.6044776119403,356,357,True,short_gap_assisted
flow01,flow01_Bscan356,background_skip_plus_2px,2225252294432.481,1371412247989.0967,0.616295173100296,1371412247989.0967,21707.589101562502,107949.99999999999,107949.99999999999,102510337.92934234,True,True,True,True,,True,ok,0.0,500.0,215.89999999999998,235.1993854405567,252.1993854405567,195.5,128.0,12.7,6.7,214.6044776119403,356,357,True,short_gap_assisted
flow01,flow01_Bscan357,x_minus_1px,2014588576173.4019,1036380238514.632,0.5144376627426221,1036380238514.6318,19154.556718750002,95249.99999999999,95250.0,105175421.48085122,True,True,True,True,,True,ok,0.0,500.0,190.5,233.9277623980388,248.9277623980388,195.5,128.0,12.7,6.7,214.6044776119403,357,358,True,direct_candidate_supported
flow01,flow01_Bscan357,x_plus_1px,2085252897297.0234,1316190510107.9246,0.6311898723718432,1316190510107.9248,19154.556718750002,95249.99999999999,95250.0,108864586.52712189,True,True,True,True,,True,ok,0.0,500.0,190.5,235.9277623980388,250.9277623980388,195.5,128.0,12.7,6.7,214.6044776119403,357,358,True,direct_candidate_supported
flow01,flow01_Bscan357,z_minus_1px,1997362569447.276,1243336094919.8674,0.6224889331254125,1243336094919.8674,19154.556718750002,95249.99999999999,95250.0,104276105.09472656,True,True,True,True,,True,ok,0.0,500.0,190.5,234.9277623980388,249.9277623980388,194.5,128.0,12.7,6.7,213.6044776119403,357,358,True,direct_candidate_supported
flow01,flow01_Bscan357,z_plus_1px,2125396133189.291,1105217457628.829,0.5200053958743119,1105217457628.829,19154.556718750002,95249.99999999999,95250.0,110960340.372105,True,True,True,True,,True,ok,0.0,500.0,190.5,234.9277623980388,249.9277623980388,196.5,128.0,12.7,6.7,215.6044776119403,357,358,True,direct_candidate_supported
flow01,flow01_Bscan357,background_skip_plus_2px,2117970568498.2815,1302369765306.7012,0.6149140052640717,1302369765306.7014,19154.556718750002,95249.99999999999,95250.0,110572674.66936699,True,True,True,True,,True,ok,0.0,500.0,190.5,234.9277623980388,249.9277623980388,195.5,128.0,12.7,6.7,214.6044776119403,357,358,True,direct_candidate_supported
flow01,flow01_Bscan358,x_minus_1px,1924115331663.1208,1586909815078.1787,0.8247477627583392,1586909815078.179,19150.9005078125,95249.99999999999,95250.0,100471271.87978387,True,True,True,True,,True,ok,0.0,500.0,190.5,234.7281820589304,249.7281820589304,195.5,128.0,12.7,6.7,214.6044776119403,358,359,True,short_gap_assisted
flow01,flow01_Bscan358,x_plus_1px,1918213925174.448,1464063087588.9692,0.7632428627353558,1464063087588.9695,19150.9005078125,95249.99999999999,95250.0,100163118.92967767,True,True,True,True,,True,ok,0.0,500.0,190.5,236.7281820589304,251.7281820589304,195.5,128.0,12.7,6.7,214.6044776119403,358,359,True,short_gap_assisted
flow01,flow01_Bscan358,z_minus_1px,1923231862200.3625,1657431496354.4495,0.8617949447125882,1657431496354.4497,19150.9005078125,95249.99999999999,95250.0,100425139.87349008,True,True,True,True,,True,ok,0.0,500.0,190.5,235.7281820589304,250.7281820589304,194.5,128.0,12.7,6.7,213.6044776119403,358,359,True,short_gap_assisted
flow01,flow01_Bscan358,z_plus_1px,2034293950052.646,1447877855782.6804,0.7117348285606465,1447877855782.6807,19150.9005078125,95249.99999999999,95250.0,106224454.00010131,True,True,True,True,,True,ok,0.0,500.0,190.5,235.7281820589304,250.7281820589304,196.5,128.0,12.7,6.7,215.6044776119403,358,359,True,short_gap_assisted
flow01,flow01_Bscan358,background_skip_plus_2px,1949633086017.503,1688637483623.4934,0.8661309123927812,1688637483623.4937,19150.9005078125,95249.99999999999,95250.0,101803729.03207143,True,True,True,True,,True,ok,0.0,500.0,190.5,235.7281820589304,250.7281820589304,195.5,128.0,12.7,6.7,214.6044776119403,358,359,True,short_gap_assisted
flow01,flow01_Bscan359,x_minus_1px,2303924892382.883,1743814744314.8772,0.7568887119889138,1743814744314.8772,19153.5595703125,95249.99999999999,95250.0,120287035.10306795,True,True,True,True,,True,ok,0.0,500.0,190.5,234.48899881273564,249.48899881273564,195.5,128.0,12.7,6.7,214.6044776119403,359,360,True,short_gap_assisted
flow01,flow01_Bscan359,x_plus_1px,2211998800503.5415,1589123818855.1948,0.7184107959251358,1589123818855.195,19153.5595703125,95249.99999999999,95250.0,115487609.09862833,True,True,True,True,,True,ok,0.0,500.0,190.5,236.48899881273564,251.48899881273564,195.5,128.0,12.7,6.7,214.6044776119403,359,360,True,short_gap_assisted
flow01,flow01_Bscan359,z_minus_1px,2141052636847.4363,1839719358934.236,0.8592592854901063,1839719358934.2366,19153.5595703125,95249.99999999999,95250.0,111783537.10116683,True,True,True,True,,True,ok,0.0,500.0,190.5,235.48899881273564,250.48899881273564,194.5,128.0,12.7,6.7,213.6044776119403,359,360,True,short_gap_assisted
flow01,flow01_Bscan359,z_plus_1px,2387355233698.02,1622864013228.1968,0.6797748363214366,1622864013228.197,19153.5595703125,95249.99999999999,95250.0,124642901.22857143,True,True,True,True,,True,ok,0.0,500.0,190.5,235.48899881273564,250.48899881273564,196.5,128.0,12.7,6.7,215.6044776119403,359,360,True,short_gap_assisted
flow01,flow01_Bscan359,background_skip_plus_2px,2302348239970.595,1759380256020.3557,0.7641677420800712,1759380256020.3557,19153.5595703125,95249.99999999999,95250.0,120204718.68525018,True,True,True,True,,True,ok,0.0,500.0,190.5,235.48899881273564,250.48899881273564,195.5,128.0,12.7,6.7,214.6044776119403,359,360,True,short_gap_assisted
flow01,flow01_Bscan360,x_minus_1px,2137267317062.5637,1564238161534.5664,0.7318869984333255,1564238161534.5664,17879.53625,88899.99999999999,88899.99999999999,119537066.6877651,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,234.88005347580963,248.88005347580963,195.5,128.0,12.7,6.7,214.6044776119403,360,361,True,direct_candidate_supported
flow01,flow01_Bscan360,x_plus_1px,2153397927121.1353,1575050139296.1726,0.7314254924550093,1575050139296.173,17879.53625,88899.99999999999,88899.99999999999,120439249.4867497,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,236.88005347580963,250.88005347580963,195.5,128.0,12.7,6.7,214.6044776119403,360,361,True,direct_candidate_supported
flow01,flow01_Bscan360,z_minus_1px,2098630333706.054,1707587554300.2737,0.8136676225797126,1707587554300.2734,17879.53625,88899.99999999999,88899.99999999999,117376105.52992132,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,235.88005347580963,249.88005347580963,194.5,128.0,12.7,6.7,213.6044776119403,360,361,True,direct_candidate_supported
flow01,flow01_Bscan360,z_plus_1px,2264354787155.325,1507096590220.561,0.6655744050224143,1507096590220.5608,17879.53625,88899.99999999999,88899.99999999999,126645051.38690747,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,235.88005347580963,249.88005347580963,196.5,128.0,12.7,6.7,215.6044776119403,360,361,True,direct_candidate_supported
flow01,flow01_Bscan360,background_skip_plus_2px,2198383640050.187,1582314915435.9905,0.719762868777475,1582314915435.9907,17879.53625,88899.99999999999,88899.99999999999,122955294.21520577,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,235.88005347580963,249.88005347580963,195.5,128.0,12.7,6.7,214.6044776119403,360,361,True,direct_candidate_supported
flow01,flow01_Bscan361,x_minus_1px,1438503467939.8667,1237116495878.2822,0.8600024424341512,1237116495878.2825,12769.150507812501,63499.99999999999,63500.0,112654594.1376251,True,True,True,True,,True,ok,0.0,500.0,127.0,236.29794357171795,246.29794357171795,195.5,128.0,12.7,6.7,214.6044776119403,361,362,True,direct_candidate_supported
flow01,flow01_Bscan361,x_plus_1px,1976910820863.7537,1742036931449.5068,0.881191459455098,1742036931449.5073,12769.150507812501,63499.99999999999,63500.0,154819290.41828018,True,True,True,True,,True,ok,0.0,500.0,127.0,238.29794357171795,248.29794357171795,195.5,128.0,12.7,6.7,214.6044776119403,361,362,True,direct_candidate_supported
flow01,flow01_Bscan361,z_minus_1px,1630624822406.2754,1659479179744.836,1.0176952766461513,1659479179744.836,12769.150507812501,63499.99999999999,63500.0,127700336.94947964,True,True,True,True,,True,ok,0.0,500.0,127.0,237.29794357171795,247.29794357171795,194.5,128.0,12.7,6.7,213.6044776119403,361,362,True,direct_candidate_supported
flow01,flow01_Bscan361,z_plus_1px,1846527779829.7139,1426316941590.2717,0.7724318892845502,1426316941590.2717,12769.150507812501,63499.99999999999,63500.0,144608506.15708223,True,True,True,True,,True,ok,0.0,500.0,127.0,237.29794357171795,247.29794357171795,196.5,128.0,12.7,6.7,215.6044776119403,361,362,True,direct_candidate_supported
flow01,flow01_Bscan361,background_skip_plus_2px,1768265134039.0781,1658205425108.0303,0.9377583673328167,1658205425108.03,12769.150507812501,63499.99999999999,63500.0,138479465.2516005,True,True,True,True,,True,ok,0.0,500.0,127.0,237.29794357171795,247.29794357171795,195.5,128.0,12.7,6.7,214.6044776119403,361,362,True,direct_candidate_supported
flow01,flow01_Bscan362,x_minus_1px,1994716264429.031,1734581014035.5806,0.869587843127197,1734581014035.5806,16600.8595703125,82549.99999999999,82550.0,120157408.47517343,True,True,True,True,,True,ok,0.0,500.0,165.1,235.33358185046092,248.33358185046092,195.5,128.0,12.7,6.7,214.6044776119403,362,363,True,direct_candidate_supported
flow01,flow01_Bscan362,x_plus_1px,2138593106757.187,1753379938332.4763,0.8198754278186088,1753379938332.4763,16600.8595703125,82549.99999999999,82550.0,128824239.35334389,True,True,True,True,,True,ok,0.0,500.0,165.1,237.33358185046092,250.33358185046092,195.5,128.0,12.7,6.7,214.6044776119403,362,363,True,direct_candidate_supported
flow01,flow01_Bscan362,z_minus_1px,2042689991422.9,1857215779077.882,0.9092009981329473,1857215779077.882,16600.8595703125,82549.99999999999,82550.0,123047242.38953656,True,True,True,True,,True,ok,0.0,500.0,165.1,236.33358185046092,249.33358185046092,194.5,128.0,12.7,6.7,213.6044776119403,362,363,True,direct_candidate_supported
flow01,flow01_Bscan362,z_plus_1px,2168838231329.7432,1676508903407.1858,0.7729985939888638,1676508903407.186,16600.8595703125,82549.99999999999,82550.0,130646140.46903333,True,True,True,True,,True,ok,0.0,500.0,165.1,236.33358185046092,249.33358185046092,196.5,128.0,12.7,6.7,215.6044776119403,362,363,True,direct_candidate_supported
flow01,flow01_Bscan362,background_skip_plus_2px,2063910521767.6082,1737691774207.0466,0.8419414290881293,1737691774207.0469,16600.8595703125,82549.99999999999,82550.0,124325521.40001968,True,True,True,True,,True,ok,0.0,500.0,165.1,236.33358185046092,249.33358185046092,195.5,128.0,12.7,6.7,214.6044776119403,362,363,True,direct_candidate_supported
flow01,flow01_Bscan363,x_minus_1px,1920170595446.2205,1690153096753.2039,0.8802098629994051,1690153096753.204,22983.9391015625,114299.99999999999,114300.0,83544016.84416589,True,True,True,True,,True,ok,0.0,500.0,228.6,233.08850069694356,251.08850069694356,195.5,128.0,12.7,6.7,214.6044776119403,363,364,True,short_gap_assisted
flow01,flow01_Bscan363,x_plus_1px,1975328989319.0002,1625020878720.1355,0.8226583457778168,1625020878720.1357,22983.9391015625,114299.99999999999,114300.0,85943883.7089815,True,True,True,True,,True,ok,0.0,500.0,228.6,235.08850069694356,253.08850069694356,195.5,128.0,12.7,6.7,214.6044776119403,363,364,True,short_gap_assisted
flow01,flow01_Bscan363,z_minus_1px,1882472805680.4565,1699318514391.2383,0.9027054782748835,1699318514391.238,22983.9391015625,114299.99999999999,114300.0,81903837.16916835,True,True,True,True,,True,ok,0.0,500.0,228.6,234.08850069694356,252.08850069694356,194.5,128.0,12.7,6.7,213.6044776119403,363,364,True,short_gap_assisted
flow01,flow01_Bscan363,z_plus_1px,2005903510626.9888,1456173440760.869,0.725943911582123,1456173440760.8691,22983.9391015625,114299.99999999999,114300.0,87274139.63999856,True,True,True,True,,True,ok,0.0,500.0,228.6,234.08850069694356,252.08850069694356,196.5,128.0,12.7,6.7,215.6044776119403,363,364,True,short_gap_assisted
flow01,flow01_Bscan363,background_skip_plus_2px,1941641442485.5945,1840393731389.428,0.9478545786669272,1840393731389.428,22983.9391015625,114299.99999999999,114300.0,84478184.26187864,True,True,True,True,,True,ok,0.0,500.0,228.6,234.08850069694356,252.08850069694356,195.5,128.0,12.7,6.7,214.6044776119403,363,364,True,short_gap_assisted
flow01,flow01_Bscan364,x_minus_1px,2684623413722.9385,1470596535052.9346,0.547785036640787,1470596535052.935,19150.9005078125,95249.99999999999,95250.0,140182620.27040252,True,True,True,True,,True,ok,0.0,500.0,190.5,234.52092352505437,249.52092352505437,195.5,128.0,12.7,6.7,214.6044776119403,364,365,True,direct_candidate_supported
flow01,flow01_Bscan364,x_plus_1px,2764171790528.009,1365455737702.6653,0.49398367438003465,1365455737702.6655,19150.9005078125,95249.99999999999,95250.0,144336387.17930683,True,True,True,True,,True,ok,0.0,500.0,190.5,236.52092352505437,251.52092352505437,195.5,128.0,12.7,6.7,214.6044776119403,364,365,True,direct_candidate_supported
flow01,flow01_Bscan364,z_minus_1px,2664240783083.822,1590884803251.777,0.597125009628578,1590884803251.7773,19150.9005078125,95249.99999999999,95250.0,139118303.18354794,True,True,True,True,,True,ok,0.0,500.0,190.5,235.52092352505437,250.52092352505437,194.5,128.0,12.7,6.7,213.6044776119403,364,365,True,direct_candidate_supported
flow01,flow01_Bscan364,z_plus_1px,2830224538639.276,1414680415920.8772,0.49984741373242125,1414680415920.8774,19150.9005078125,95249.99999999999,95250.0,147785454.6570644,True,True,True,True,,True,ok,0.0,500.0,190.5,235.52092352505437,250.52092352505437,196.5,128.0,12.7,6.7,215.6044776119403,364,365,True,direct_candidate_supported
flow01,flow01_Bscan364,background_skip_plus_2px,2741448179810.019,1584590553329.7183,0.5780122217883868,1584590553329.7185,19150.9005078125,95249.99999999999,95250.0,143149831.4500491,True,True,True,True,,True,ok,0.0,500.0,190.5,235.52092352505437,250.52092352505437,195.5,128.0,12.7,6.7,214.6044776119403,364,365,True,direct_candidate_supported
flow01,flow01_Bscan365,x_minus_1px,2792902695593.6143,973110251925.4253,0.3484225402699168,973110251925.4253,14045.168125,69850.0,69850.0,198851496.16844577,True,True,True,True,,True,ok,0.0,500.0,139.7,236.1679907057052,247.1679907057052,195.5,128.0,12.7,6.7,214.6044776119403,365,366,True,direct_candidate_supported
flow01,flow01_Bscan365,x_plus_1px,3104320883584.12,941337931033.9391,0.30323473839698856,941337931033.9393,14045.168125,69850.0,69850.0,221024117.04552808,True,True,True,True,,True,ok,0.0,500.0,139.7,238.1679907057052,249.1679907057052,195.5,128.0,12.7,6.7,214.6044776119403,365,366,True,direct_candidate_supported
