flow_mm_s,target_r_um,diameter_from_um,diameter_to_um,ri_r_median_from,ri_r_median_to,absolute_difference,percent_difference
7,10,285,500,0.28442013905007663,0.34624886582038311,0.061828726770306486,21.738519282356641
7,10,128,500,0.66595594272466896,0.34624886582038311,-0.31970707690428585,-48.007241379399282
7,20,128,235,0.61449724086191626,0.30976460838793279,-0.30473263247398347,-49.590561553466756
7,20,235,285,0.30976460838793279,0.28307723140176122,-0.026687376986171574,-8.6153731780583893
7,20,285,500,0.28307723140176122,0.33697119077599202,0.053893959374230804,19.038606216174646
7,20,128,500,0.61449724086191626,0.33697119077599202,-0.27752605008592424,-45.16310759941836
7,30,128,235,0.60223192012313598,0.30594201578392788,-0.2962899043392081,-49.198638338304427
7,30,235,285,0.30594201578392788,0.25611731348222461,-0.049824702301703272,-16.285668437542121
7,30,285,500,0.25611731348222461,0.32692506624838241,0.070807752766157805,27.646609205539747
7,30,128,500,0.60223192012313598,0.32692506624838241,-0.27530685387475357,-45.714424074111292
7,40,128,235,0.53275014637168705,0.2815097964457785,-0.25124034992590855,-47.159132970115444
7,40,235,285,0.2815097964457785,0.24424780848603961,-0.037261987959738896,-13.236480019591756
7,40,285,500,0.24424780848603961,0.31755565830189902,0.073307849815859416,30.013718555042615
7,40,128,500,0.53275014637168705,0.31755565830189902,-0.21519448806978803,-40.393135419178648
7,50,128,235,0.52522342281830625,0.2671236034528246,-0.25809981936548165,-49.140957572025059
7,50,235,285,0.2671236034528246,0.24197488149564131,-0.02514872195718329,-9.4146386287517583
7,50,285,500,0.24197488149564131,0.31226314558254498,0.070288264086903668,29.047752251164866
7,50,128,500,0.52522342281830625,0.31226314558254498,-0.21296027723576127,-40.546607021643041
7,60,128,235,0.4813344490073081,0.2516494797550799,-0.2296849692522282,-47.718373311098887
7,60,235,285,0.2516494797550799,0.2236911128369872,-0.027958366918092697,-11.110043599256961
7,60,285,500,0.2236911128369872,0.30627641165531772,0.082585298818330516,36.919347295890908
7,60,128,500,0.4813344490073081,0.30627641165531772,-0.17505803735199038,-36.369314042039917
7,70,128,235,0.46008636708005812,0.2441400018807095,-0.21594636519934862,-46.936049544317946
7,70,235,285,0.2441400018807095,0.2153397777679408,-0.028800224112768696,-11.796601905017155
7,70,285,500,0.2153397777679408,0.2956553539778653,0.080315576209924494,37.297138987705253
7,70,128,500,0.46008636708005812,0.2956553539778653,-0.16443101310219282,-35.739162224204904
7,80,128,235,0.43893088227511151,0.23246513609311201,-0.2064657461819995,-47.038327563516397
7,80,235,285,0.23246513609311201,0.20823123896661511,-0.024233897126496901,-10.42474477411108
7,80,285,500,0.20823123896661511,0.29250737206796812,0.084276133101353012,40.472377497050132
7,80,128,500,0.43893088227511151,0.29250737206796812,-0.14642351020714339,-33.359126942307192
7,90,128,235,0.43883221739755796,0.2275395701665352,-0.21129264723102276,-48.148845698720244
7,90,235,285,0.2275395701665352,0.20476358763605179,-0.022775982530483407,-10.009679860875965
7,90,285,500,0.20476358763605179,0.28125161702852119,0.076488029392469403,37.354312002200196
7,90,128,500,0.43883221739755796,0.28125161702852119,-0.15758060036903676,-35.909077347043862
7,100,128,235,0.40455736568266915,0.20903640990778319,-0.19552095577488596,-48.329599794816417
7,100,235,285,0.20903640990778319,0.1915249922814399,-0.017511417626343284,-8.3772093263888721
7,100,285,500,0.1915249922814399,0.2828084951293906,0.091283502847950698,47.661405313522998
7,100,128,500,0.40455736568266915,0.2828084951293906,-0.12174887055327854,-30.094340353396795
7,110,128,235,0.39821980117960171,0.20681226661356,-0.1914075345660417,-48.06580034419602
7,110,235,285,0.20681226661356,0.18617872235720001,-0.020633544256359992,-9.976944111789507
7,110,285,500,0.18617872235720001,0.27624386593548678,0.090065143578286766,48.375637364987917
7,110,128,500,0.39821980117960171,0.27624386593548678,-0.12197593524411493,-30.630303888154067
7,120,128,235,0.36070681455536374,0.19901366912095519,-0.16169314543440855,-44.82675095388052
7,120,235,285,0.19901366912095519,0.1771235157818129,-0.021890153339142293,-10.999321521899102
7,120,285,500,0.1771235157818129,0.27000335204480791,0.092879836262995008,52.43789106885599
7,120,128,500,0.36070681455536374,0.27000335204480791,-0.090703462510555832,-25.146035187154482
7,130,128,235,0.34931792199393236,0.19372284056603969,-0.15559508142789266,-44.542541802534636
7,130,235,285,0.19372284056603969,0.17802537257704351,-0.015697467988996183,-8.1030548298433356
7,130,285,500,0.17802537257704351,0.267733129694046,0.08970775711700249,50.390433576079118
7,130,128,500,0.34931792199393236,0.267733129694046,-0.081584792299886355,-23.355455635998968
7,140,128,235,0.34944818043512255,0.18325220418340321,-0.16619597625171934,-47.559548326958527
7,140,235,285,0.18325220418340321,0.16988868317237399,-0.013363521011029222,-7.2924203398146794
7,140,285,500,0.16988868317237399,0.2644453254807389,0.094556642308364913,55.657999428028411
7,140,128,500,0.34944818043512255,0.2644453254807389,-0.085002854954383644,-24.324881259516246
7,150,128,235,0.33453855514008662,0.1811562387421406,-0.15338231639794603,-45.848920562748837
7,150,235,285,0.1811562387421406,0.1642381295950856,-0.016918109147054994,-9.3389602613335221
7,150,285,500,0.1642381295950856,0.25960008871741791,0.095361959122332307,58.063227678882285
7,150,128,500,0.33453855514008662,0.25960008871741791,-0.074938466422668715,-22.400547043460669
7,160,128,235,0.32439864499899129,0.1736090977321382,-0.15078954726685309,-46.48279195719882
7,160,235,285,0.1736090977321382,0.15997761025271781,-0.01363148747942039,-7.8518278462874322
7,160,285,500,0.15997761025271781,0.26302006870882771,0.1030424584561099,64.410549884657598
7,160,128,500,0.32439864499899129,0.26302006870882771,-0.061378576290163578,-18.92072523618415
7,170,128,235,0.32145419044924806,0.16718667003762469,-0.15426752041162337,-47.990514665877249
7,170,235,285,0.16718667003762469,0.15837401090549541,-0.0088126591321292802,-5.2711493865785028
7,170,285,500,0.15837401090549541,0.25608496639680323,0.097710955491307816,61.696331950330965
7,170,128,500,0.32145419044924806,0.25608496639680323,-0.06536922405244483,-20.335471116767252
7,180,128,235,0.29268295618330242,0.15999704904440959,-0.13268590713889283,-45.334347059072982
7,180,235,285,0.15999704904440959,0.15476382794104529,-0.0052332211033642995,-3.2708235149460414
7,180,285,500,0.15476382794104529,0.254898940475206,0.10013511253416071,64.701884068353181
7,180,128,500,0.29268295618330242,0.254898940475206,-0.037784015708096419,-12.909537405530688
7,190,128,235,0.29090770118768289,0.16119038346699249,-0.12971731772069039,-44.590540982963383
7,190,235,285,0.16119038346699249,0.15442084759708741,-0.0067695358699050856,-4.1997144769441572
7,190,285,500,0.15442084759708741,0.25185785905340352,0.097437011456316114,63.098352957203893
7,190,128,500,0.29090770118768289,0.25185785905340352,-0.039049842134279367,-13.423447359712849
7,200,128,235,0.2814107990281754,0.1594014278040701,-0.1220093712241053,-43.356321664077107
7,200,235,285,0.1594014278040701,0.1476154481482361,-0.011785979655834,-7.3938984224914588
7,200,285,500,0.1476154481482361,0.2518626534990579,0.1042472053508218,70.62079657552934
7,200,128,500,0.2814107990281754,0.2518626534990579,-0.029548145529117498,-10.500004133160179
7,210,128,235,0.27808465740277988,0.15125978419210889,-0.12682487321067099,-45.606569738573135
7,210,235,285,0.15125978419210889,0.15206666935964591,0.00080688516753701922,0.53344328887328518
7,210,285,500,0.15206666935964591,0.24091198820394191,0.088845318844296001,58.4252415196732
7,210,128,500,0.27808465740277988,0.24091198820394191,-0.037172669198837965,-13.367393061529748
7,220,128,235,0.26535150153322423,0.1489058498233477,-0.11644565170987653,-43.883547308774716
7,220,235,285,0.1489058498233477,0.142008243740053,-0.006897606083294705,-4.6321928194745743
7,220,285,500,0.142008243740053,0.24516390592863441,0.10315566218858141,72.640615412023905
7,220,128,500,0.26535150153322423,0.24516390592863441,-0.020187595604589825,-7.6078693687219134
7,230,128,235,0.26918182358164433,0.1469013851168989,-0.12228043846474543,-45.42670706280326
7,230,235,285,0.1469013851168989,0.1402494157580596,-0.0066519693588392992,-4.5281869558587884
7,230,285,500,0.1402494157580596,0.2481460990413086,0.107896683283249,76.932001962402893
7,230,128,500,0.26918182358164433,0.2481460990413086,-0.021035724540335726,-7.814689810939436
7,240,128,235,0.26209604876795584,0.14758657774162651,-0.11450947102632933,-43.689888330864981
7,240,235,285,0.14758657774162651,0.13730496798877409,-0.010281609752852416,-6.966493776183353
7,240,285,500,0.13730496798877409,0.2326453236298123,0.09534035564103821,69.436930824551908
7,240,128,500,0.26209604876795584,0.2326453236298123,-0.029450725138143535,-11.236615460852462
7,250,128,235,0.24727659578825614,0.14178203125120031,-0.10549456453705583,-42.662575566751656
7,250,235,285,0.14178203125120031,0.1379968447375623,-0.0037851865136380169,-2.6697223055943291
7,250,285,500,0.1379968447375623,0.23712986820935569,0.099133023471793397,71.837166755748072
7,250,128,500,0.24727659578825614,0.23712986820935569,-0.01014672757890045,-4.1033918097081576
7,260,128,235,0.24181770927203253,0.14309280854024711,-0.098724900731785414,-40.826166548755516
7,260,235,285,0.14309280854024711,0.1372430825796315,-0.0058497259606156149,-4.0880642572406334
7,260,285,500,0.1372430825796315,0.23819839094202949,0.10095530836239799,73.559487636705825
7,260,128,500,0.24181770927203253,0.23819839094202949,-0.0036193183300030352,-1.4967135123803061
7,270,128,235,0.24180473030372063,0.13851487404031571,-0.10328985626340492,-42.716226491378777
7,270,235,285,0.13851487404031571,0.13298505639651309,-0.0055298176438026148,-3.992219378687897
7,270,285,500,0.13298505639651309,0.23811462565279301,0.10512956925627992,79.053671220638336
7,270,128,500,0.24180473030372063,0.23811462565279301,-0.003690104650927617,-1.526068016242955
7,280,128,235,0.2387314850832726,0.1388177857839733,-0.099913699299299302,-41.851915454070976
7,280,235,285,0.1388177857839733,0.1313955515731389,-0.0074222342108344053,-5.3467458574687283
7,280,285,500,0.1313955515731389,0.23120934393419601,0.099813792361057113,75.9643619331341
7,280,128,500,0.2387314850832726,0.23120934393419601,-0.0075221411490765944,-3.1508793850349379
7,290,128,235,0.22710951687379433,0.1379565528973821,-0.089152963976412231,-39.255494531281528
7,290,235,285,0.1379565528973821,0.12928135624908349,-0.0086751966482986054,-6.2883541710059854
7,290,285,500,0.12928135624908349,0.23338665108493181,0.10410529483584832,80.526146891026571
7,290,128,500,0.22710951687379433,0.23338665108493181,0.0062771342111374862,2.7639238978372336
7,300,128,235,0.22072269683977438,0.13512143884282479,-0.085601257996949592,-38.782263547227636
7,300,235,285,0.13512143884282479,0.1286205429274048,-0.0065008959154199963,-4.8111505998555364
7,300,285,500,0.1286205429274048,0.23666208011883791,0.10804153719143311,84.000218575047725
7,300,128,500,0.22072269683977438,0.23666208011883791,0.015939383279063524,7.2214518521555302
7,310,128,235,0.21850962957876841,0.13606592203039039,-0.082443707548378015,-37.730011124593794
7,310,235,285,0.13606592203039039,0.12732953781589329,-0.0087363842144971005,-6.4206996756659063
7,310,285,500,0.12732953781589329,0.23711146929656271,0.10978193148066942,86.218746540495516
7,310,128,500,0.21850962957876841,0.23711146929656271,0.018601839717794305,8.5130526071798176
7,320,128,235,0.21515707347097807,0.1320549128972841,-0.083102160573693962,-38.623950044060898
7,320,235,285,0.1320549128972841,0.1279525670851038,-0.0041023458121803025,-3.1065453924998749
7,320,285,500,0.1279525670851038,0.2375405530061471,0.1095879859210433,85.647352309980732
7,320,128,500,0.21515707347097807,0.2375405530061471,0.022383479535169032,10.403320315745175
7,330,128,235,0.21854797095395417,0.1321530210747916,-0.086394949879162575,-39.531343851902022
7,330,235,285,0.1321530210747916,0.12614648856236871,-0.0060065325124228908,-4.5451344687939539
7,330,285,500,0.12614648856236871,0.2347075970800622,0.10856110851769349,86.059556437053942
7,330,128,500,0.21854797095395417,0.2347075970800622,0.016159626126108023,7.3940865502305169
7,340,128,235,0.21223161637232754,0.1330233456850968,-0.079208270687230742,-37.321616845377122
7,340,235,285,0.1330233456850968,0.12668601228624879,-0.0063373333988480107,-4.764076084697372
7,340,285,500,0.12668601228624879,0.23812719784770101,0.11144118556145222,87.966448347627619
7,340,128,500,0.21223161637232754,0.23812719784770101,0.025895581475373464,12.201566344358264
7,350,128,235,0.2068317692583436,0.13163730800981649,-0.075194461248527106,-36.355373025217091
7,350,235,285,0.13163730800981649,0.1235866696063071,-0.0080506384035093914,-6.1157725915429975
7,350,285,500,0.1235866696063071,0.2300560379885068,0.1064693683821997,86.1495570042986
7,350,128,500,0.2068317692583436,0.2300560379885068,0.0232242687301632,11.2285790589331
7,360,128,235,0.21087658225669992,0.12883033995765089,-0.082046242299049027,-38.907232572260774
7,360,235,285,0.12883033995765089,0.1247236203212016,-0.0041067196364492908,-3.1876960332474877
7,360,285,500,0.1247236203212016,0.233665082860912,0.1089414625397104,87.346295961544982
7,360,128,500,0.21087658225669992,0.233665082860912,0.022788500604212086,10.806558205913856
7,370,128,235,0.20243744974554853,0.12786057501817941,-0.074576874727369125,-36.839465633017845
7,370,235,285,0.12786057501817941,0.12447605008247289,-0.0033845249357065121,-2.6470434183682463
7,370,285,500,0.12447605008247289,0.2302699955456588,0.10579394546318591,84.991406293090947
7,370,128,500,0.20243744974554853,0.2302699955456588,0.02783254580011027,13.748713904020267
7,380,128,235,0.20550642511788583,0.1269805560510604,-0.078525869066825432,-38.210907041850483
7,380,235,285,0.1269805560510604,0.12239654555975869,-0.0045840104913017071,-3.6100097793385166
7,380,285,500,0.12239654555975869,0.23498745718972811,0.11259091162996941,91.988635067317489
7,380,128,500,0.20550642511788583,0.23498745718972811,0.029481032071842272,14.345552483301141
7,390,128,235,0.20168381329004373,0.12926317597175169,-0.072420637318292042,-35.90800676410413
7,390,235,285,0.12926317597175169,0.12141115946409151,-0.0078520165076601811,-6.0744418885206013
7,390,285,500,0.12141115946409151,0.2318244347025617,0.11041327523847019,90.941619967912388
7,390,128,500,0.20168381329004373,0.2318244347025617,0.030140621412517971,14.944492034753631
7,400,128,235,0.19919691580287308,0.12658584565802991,-0.072611070144843165,-36.451904815986047
7,400,235,285,0.12658584565802991,0.12056625141269781,-0.006019594245332105,-4.7553454448564212
7,400,285,500,0.12056625141269781,0.231664825122947,0.1110985737102492,92.147323491015086
7,400,128,500,0.19919691580287308,0.231664825122947,0.032467909320073929,16.29940362741582
7,410,128,235,0.19804333700166354,0.12634988729858249,-0.071693449703081058,-36.200889557056314
7,410,235,285,0.12634988729858249,0.1223142910698034,-0.0040355962287790814,-3.1939848266286157
7,410,285,500,0.1223142910698034,0.23758647143600981,0.1152721803662064,94.242610048258257
7,410,128,500,0.19804333700166354,0.23758647143600981,0.039543134434346261,19.96690978501039
7,420,128,235,0.1971754346556597,0.12936154686420329,-0.067813887791456418,-34.392665551813913
7,420,235,285,0.12936154686420329,0.1207490845716626,-0.0086124622925406874,-6.6576679865938697
7,420,285,500,0.1207490845716626,0.2443461438473625,0.1235970592756999,102.35858906437264
7,420,128,500,0.1971754346556597,0.2443461438473625,0.047170709191702798,23.923218059125915
7,430,128,235,0.19822128528191926,0.12576088024209731,-0.072460405039821957,-36.555309858255377
7,430,235,285,0.12576088024209731,0.1213287061301193,-0.0044321741119780073,-3.5242868079849661
7,430,285,500,0.1213287061301193,0.2417222174028239,0.1203935112727046,99.229205612386778
7,430,128,500,0.19822128528191926,0.2417222174028239,0.04350093212090464,21.945641235771248
7,440,128,235,0.19354499171042522,0.12660332017117201,-0.066941671539253206,-34.587137051527961
7,440,235,285,0.12660332017117201,0.1213325600620303,-0.0052707601091417089,-4.1632084387798525
7,440,285,500,0.1213325600620303,0.24016023685003859,0.11882767678800829,97.935522606016534
7,440,128,500,0.19354499171042522,0.24016023685003859,0.046615245139613376,24.0849658405821
7,450,128,235,0.19307048447540787,0.12666786140851211,-0.066402623066895761,-34.392943720692699
7,450,235,285,0.12666786140851211,0.1207559992126493,-0.005911862195862802,-4.6672156063302133
7,450,285,500,0.1207559992126493,0.2411279166421553,0.120371917429506,99.6819356506943
7,450,128,500,0.19307048447540787,0.2411279166421553,0.048057432166747432,24.891133565715322
7,460,128,235,0.19440787768594725,0.12301873475436741,-0.071389142931579844,-36.721322089068927
7,460,235,285,0.12301873475436741,0.1207123051023527,-0.0023064296520147048,-1.8748604890303686
7,460,285,500,0.1207123051023527,0.2382204827268686,0.1175081776245159,97.345649662542684
7,460,128,500,0.19440787768594725,0.2382204827268686,0.043812605040921354,22.53643502641269
7,470,128,235,0.19477603521963907,0.12357269450215611,-0.071203340717482966,-36.556520229601432
7,470,235,285,0.12357269450215611,0.11805663036485969,-0.0055160641372964114,-4.4638212021832757
7,470,285,500,0.11805663036485969,0.23618491915497949,0.1181282887901198,100.06069834878281
7,470,128,500,0.19477603521963907,0.23618491915497949,0.041408883935340424,21.259742703277496
7,480,128,235,0.1936756386718585,0.1246836514199311,-0.0689919872519274,-35.622439520552923
7,480,235,285,0.1246836514199311,0.1189752227491522,-0.0057084286707788923,-4.5783297214749208
7,480,285,500,0.1189752227491522,0.23491685708267329,0.11594163433352109,97.450235145155261
7,480,128,500,0.1936756386718585,0.23491685708267329,0.041241218410814795,21.293962779019992
7,490,128,235,0.19968428829412901,0.1258573679855623,-0.073826920308566718,-36.971822339783621
7,490,235,285,0.1258573679855623,0.1188059189395826,-0.0070514490459796936,-5.6027304232109794
7,490,285,500,0.1188059189395826,0.23303651108781939,0.11423059214823679,96.148906694057445
7,490,128,500,0.19968428829412901,0.23303651108781939,0.033352222793690378,16.702477234745455
7,500,128,235,0.19267302189274982,0.1233973471507952,-0.069275674741954618,-35.955046566154166
7,500,235,285,0.1233973471507952,0.1210863144839711,-0.0023110326668241005,-1.8728382093984162
7,500,285,500,0.1210863144839711,0.23465517627854601,0.11356886179457491,93.79165785874892
7,500,128,500,0.19267302189274982,0.23465517627854601,0.041982154385796194,21.789326794887394
10,0,128,235,0.57340389422924654,0.3424930827428076,-0.23091081148643894,-40.270185433048511
10,0,235,285,0.3424930827428076,0.308556409436058,-0.033936673306749598,-9.9087178739414341
10,0,285,500,0.308556409436058,0.36317181314824631,0.054615403712188315,17.700297917002509
10,0,128,500,0.57340389422924654,0.36317181314824631,-0.21023208108100022,-36.663873963323582
10,10,128,235,0.53236153373284822,0.3330218725419884,-0.19933966119085983,-37.444414849644879
10,10,235,285,0.3330218725419884,0.29503508166472919,-0.037986790877259202,-11.40669547837874
10,10,285,500,0.29503508166472919,0.34613412784435699,0.051099046179627794,17.319650900937784
10,10,128,500,0.53236153373284822,0.34613412784435699,-0.18622740588849124,-34.981379023140427
10,20,128,235,0.51837248300259442,0.31224619625894068,-0.20612628674365374,-39.764125894510897
10,20,235,285,0.31224619625894068,0.27357520497379811,-0.038670991285142564,-12.384775779005277
10,20,285,500,0.27357520497379811,0.33586605999182151,0.062290855018023394,22.769188832003014
10,20,128,500,0.51837248300259442,0.33586605999182151,-0.18250642301077291,-35.207583155963832
10,30,128,235,0.48206102208339763,0.29710758021917572,-0.18495344186422191,-38.36722601318813
10,30,235,285,0.29710758021917572,0.2580333058468452,-0.03907427437233052,-13.151557541381306
10,30,285,500,0.2580333058468452,0.3262706526863251,0.068237346839479907,26.445170175040101
10,30,128,500,0.48206102208339763,0.3262706526863251,-0.15579036939707253,-32.317561939309925
10,40,128,235,0.42211957018069096,0.27737912878751231,-0.14474044139317865,-34.28896730166327
10,40,235,285,0.27737912878751231,0.24233081795644201,-0.035048310831070295,-12.635525601466298
10,40,285,500,0.24233081795644201,0.31494221473751399,0.07261139678107198,29.963748479619124
10,40,128,500,0.42211957018069096,0.31494221473751399,-0.10717735544317697,-25.390283468093894
10,50,128,235,0.41600644946468562,0.26794809130054081,-0.14805835816414481,-35.590399705260658
10,50,235,285,0.26794809130054081,0.2423043134069566,-0.025643777893584213,-9.5704275291221137
10,50,285,500,0.2423043134069566,0.30144075414518001,0.059136440738223411,24.405855556893108
10,50,128,500,0.41600644946468562,0.30144075414518001,-0.11456569531950561,-27.539403647930939
10,60,128,235,0.41750183590759649,0.243439806602434,-0.17406202930516249,-41.691320692464387
10,60,235,285,0.243439806602434,0.22594589492550329,-0.017493911676930707,-7.1861343964589715
10,60,285,500,0.22594589492550329,0.30087174608841388,0.074925851162910589,33.160970323277802
10,60,128,500,0.41750183590759649,0.30087174608841388,-0.1166300898191826,-27.93522801298429
10,70,128,235,0.39896286249493101,0.23974512190974451,-0.15921774058518651,-39.907910122138105
10,70,235,285,0.23974512190974451,0.2197677660710714,-0.019977355838673105,-8.3327475777354376
10,70,285,500,0.2197677660710714,0.2959895762412586,0.076221810170187199,34.682888911714919
10,70,128,500,0.39896286249493101,0.2959895762412586,-0.10297328625367241,-25.810243492270093
10,80,128,235,0.35606393424790223,0.22776743974842681,-0.12829649449947542,-36.031870166932329
10,80,235,285,0.22776743974842681,0.2086671681797882,-0.01910027156863861,-8.3858656837584853
10,80,285,500,0.2086671681797882,0.2906488548715867,0.081981686691798505,39.28825382877811
10,80,128,500,0.35606393424790223,0.2906488548715867,-0.065415079376315521,-18.371722908271753
10,90,128,235,0.3513697770862837,0.21410659851471051,-0.13726317857157319,-39.065163688755824
10,90,235,285,0.21410659851471051,0.2057921709861526,-0.008314427528557905,-3.8833121380827738
10,90,285,500,0.2057921709861526,0.2789498340310847,0.073157663044932097,35.549293587973636
10,90,128,500,0.3513697770862837,0.2789498340310847,-0.072419943055198999,-20.610749067759258
10,100,128,235,0.32263156718145602,0.20838471425650901,-0.11424685292494702,-35.410934498139717
10,100,235,285,0.20838471425650901,0.19310578310195151,-0.015278931154557501,-7.3320786551311334
10,100,285,500,0.19310578310195151,0.27612054707677358,0.083014763974822076,42.989268700976126
10,100,128,500,0.32263156718145602,0.27612054707677358,-0.046511020104682443,-14.416140525556042
10,110,128,235,0.29943281856836512,0.19519483436436411,-0.10423798420400102,-34.811810108985057
10,110,235,285,0.19519483436436411,0.1868441265019771,-0.0083507078623870079,-4.2781397825308236
10,110,285,500,0.1868441265019771,0.27113929855414698,0.084295172052169881,45.115237835039956
10,110,128,500,0.29943281856836512,0.27113929855414698,-0.028293520014218143,-9.4490377339043405
10,120,128,235,0.28838680959547847,0.1892578195812929,-0.09912899001418557,-34.373621370975414
10,120,235,285,0.1892578195812929,0.1800642456472091,-0.009193573934083793,-4.8576983262426463
10,120,285,500,0.1800642456472091,0.2711942786204542,0.091130032973245095,50.609732457265068
10,120,128,500,0.28838680959547847,0.2711942786204542,-0.017192530975024267,-5.9616218228359026
10,130,128,235,0.27824044192538466,0.18242969050968649,-0.09581075141569817,-34.434516690924319
10,130,235,285,0.18242969050968649,0.16959424710759591,-0.012835443402090585,-7.0358302786294864
10,130,285,500,0.16959424710759591,0.26387204932696101,0.094277802219365103,55.590212420090118
10,130,128,500,0.27824044192538466,0.26387204932696101,-0.014368392598423652,-5.1640201902341722
10,140,128,235,0.280571017802411,0.18086530821808691,-0.099705709584324093,-35.536710229472355
10,140,235,285,0.18086530821808691,0.16855807385042901,-0.012307234367657904,-6.8046406958364143
10,140,285,500,0.16855807385042901,0.26057690341989309,0.092018829569464083,54.591766189211157
10,140,128,500,0.280571017802411,0.26057690341989309,-0.019994114382517914,-7.1262222802351394
10,150,128,235,0.27050857015883389,0.17090047058091731,-0.099608099577916581,-36.822530066027085
10,150,235,285,0.17090047058091731,0.16431351981515421,-0.0065869507657630999,-3.8542613389963343
10,150,285,500,0.16431351981515421,0.2532435645228302,0.088930044707675987,54.122171326935565
10,150,128,500,0.27050857015883389,0.2532435645228302,-0.017265005636003694,-6.3824246403233138
10,160,128,235,0.26150115342032315,0.17028862479433821,-0.091212528625984945,-34.880354229021215
10,160,235,285,0.17028862479433821,0.16157215974554809,-0.0087164650487901174,-5.1186419875768028
10,160,285,500,0.16157215974554809,0.25674756420042311,0.095175404454875018,58.905819297558438
10,160,128,500,0.26150115342032315,0.25674756420042311,-0.0047535892199000451,-1.8178081273161257
10,170,128,235,0.24548622711884419,0.16158690163994019,-0.083899325478903997,-34.176795359801126
10,170,235,285,0.16158690163994019,0.155955041899735,-0.0056318597402051918,-3.4853442222405597
10,170,285,500,0.155955041899735,0.24971448257354509,0.093759440673810091,60.119531585319919
10,170,128,500,0.24548622711884419,0.24971448257354509,0.0042282554547009021,1.7224002765148734
10,180,128,235,0.24173188429745118,0.16249132997705101,-0.079240554320400169,-32.780348587733108
10,180,235,285,0.16249132997705101,0.1520011251215706,-0.010490204855480412,-6.4558551259085419
10,180,285,500,0.1520011251215706,0.2474470058104572,0.095445880688886597,62.792877758338243
10,180,128,500,0.24173188429745118,0.2474470058104572,0.0057151215130060162,2.3642398393641595
10,190,128,235,0.22926169921398526,0.15493782364613631,-0.074323875567848946,-32.418792943900108
10,190,235,285,0.15493782364613631,0.14780541579153739,-0.0071324078545989267,-4.6034000521968652
10,190,285,500,0.14780541579153739,0.24982980793094159,0.1020243921394042,69.026152792193983
10,190,128,500,0.22926169921398526,0.24982980793094159,0.020568108716956329,8.9714543630590207
10,200,128,235,0.23004072255141531,0.15192400701632991,-0.078116715535085396,-33.957776983432097
10,200,235,285,0.15192400701632991,0.1459439997687115,-0.0059800072476184074,-3.9361832043935179
10,200,285,500,0.1459439997687115,0.24097273922474091,0.09502873945602941,65.113152720652195
10,200,128,500,0.23004072255141531,0.24097273922474091,0.010932016673325606,4.7522093271473898
10,210,128,235,0.21930405307932832,0.14664781259489751,-0.072656240484430812,-33.130368301104333
10,210,235,285,0.14664781259489751,0.14406164351539219,-0.0025861690795053183,-1.7635238015103554
10,210,285,500,0.14406164351539219,0.24189612513869499,0.097834481623302799,67.911540668248549
10,210,128,500,0.21930405307932832,0.24189612513869499,0.022592072059366669,10.301712048702763
10,220,128,235,0.21343128235802877,0.14681127025281229,-0.066620012105216481,-31.213799293705268
10,220,235,285,0.14681127025281229,0.14188860177611329,-0.0049226684766990048,-3.3530589771630335
10,220,285,500,0.14188860177611329,0.23733364457112241,0.095445042795009122,67.267589926365133
10,220,128,500,0.21343128235802877,0.23733364457112241,0.023902362213093636,11.199090381229903
10,230,128,235,0.21136557277457979,0.14550415139533709,-0.065861421379242696,-31.159956900589265
10,230,235,285,0.14550415139533709,0.14289776595775011,-0.0026063854375869833,-1.7912790890105894
10,230,285,500,0.14289776595775011,0.2411388528602324,0.098241086902482289,68.749211188878036
10,230,128,500,0.21136557277457979,0.2411388528602324,0.029773280085652609,14.086154000777434
10,240,128,235,0.20542352381194703,0.14202053842085291,-0.063402985391094124,-30.864520389172064
10,240,235,285,0.14202053842085291,0.1381036198624507,-0.0039169185584022048,-2.7579944435889301
10,240,285,500,0.1381036198624507,0.23703864061639821,0.0989350207539475,71.63825311203675
10,240,128,500,0.20542352381194703,0.23703864061639821,0.031615116804451171,15.390212482866822
10,250,128,235,0.19807798966387288,0.1409416738554278,-0.057136315808445082,-28.845363336634307
10,250,235,285,0.1409416738554278,0.136244838665836,-0.004696835189591797,-3.3324672973655884
10,250,285,500,0.136244838665836,0.23241547982313551,0.096170641157299508,70.58663072967822
10,250,128,500,0.19807798966387288,0.23241547982313551,0.034337490159262629,17.335338579279505
10,260,128,235,0.19360057253218219,0.1351090747583113,-0.058491497773870887,-30.212461155892427
10,260,235,285,0.1351090747583113,0.1320968357447023,-0.0030122390136090027,-2.2294868194437867
10,260,285,500,0.1320968357447023,0.23328920388147301,0.10119236813677071,76.604687437283303
10,260,128,500,0.19360057253218219,0.23328920388147301,0.03968863134929082,20.500265484852008
10,270,128,235,0.18627266536570641,0.1346993688979812,-0.05157329646772521,-27.686991199955241
10,270,235,285,0.1346993688979812,0.13415969991250321,-0.00053966898547799791,-0.40064700368918071
10,270,285,500,0.13415969991250321,0.23375780942082861,0.0995981095083254,74.238470698191549
10,270,128,500,0.18627266536570641,0.23375780942082861,0.047485144055122191,25.492277120690414
10,280,128,235,0.18474229691308069,0.1361243627439718,-0.048617934169108895,-26.316623199712147
10,280,235,285,0.1361243627439718,0.13078845803809769,-0.0053359047058741116,-3.9198748837561848
