scan_id,flow_mm_s,target_r_um,n_frames,selected_r_um_median,max_abs_sampling_error_um,ri_r_observed_q1,ri_r_observed_median,ri_r_observed_q3,ri_r_corrected_q1,ri_r_corrected_median,ri_r_corrected_q3,V_observed_median,B_frozen_median
flow05,5,300,491,297.45000000000005,2.5499999999999545,0.13980721783065705,0.17933975101900046,0.23327692294208413,-0.014867935962324382,0.039069127829151028,0.098663077615097974,28027696.516853098,22818675.701802086
flow05,5,310,491,310.85000000000002,0.85000000000002274,0.14437049358789311,0.18137594171641164,0.22821996254692145,-0.021384725321541214,0.035720442882051985,0.093509333808576067,27813031.577371344,22518105.617758997
flow05,5,320,491,317.55000000000001,2.4499999999999886,0.13583931461983001,0.17530165009881812,0.222822373306101,-0.025935361123839533,0.03454415368854253,0.090418088855702489,26797226.203568295,22417202.883022986
flow05,5,330,491,330.95000000000005,0.95000000000004547,0.13677750622020168,0.17810411594037942,0.22483856870575647,-0.022462253197392618,0.029812922075056539,0.082684943716874959,26679960.136943363,22755436.206575003
flow05,5,340,491,337.65000000000003,2.3499999999999659,0.13426168902575233,0.17282160274267219,0.21916874671720965,-0.021900327611501839,0.024617691010547383,0.073171409989989583,26371616.76579589,22285927.109607063
flow05,5,350,491,351.05000000000001,1.0500000000000114,0.12673518638347403,0.16739406429758755,0.21110795945642194,-0.034201059761254038,0.018156675816872844,0.078463676394313578,25655402.116164908,22756837.787578549
flow05,5,360,491,357.75,2.25,0.12722267616150429,0.16677295317917282,0.21040079022688124,-0.041884808974191293,0.016671258394476713,0.074970713415743268,25558130.878144212,22867082.761652816
flow05,5,370,491,371.15000000000003,1.1500000000000341,0.13259454160413925,0.1701721112198453,0.21420996334559728,-0.023790004141805318,0.030332650493421189,0.08458597471458712,25874463.532898482,21737280.758874614
flow05,5,380,491,377.85000000000002,2.1499999999999773,0.12183582482169894,0.16758484398515708,0.20916882229894695,-0.029422503074481372,0.017797558029096473,0.078081276828863747,24600828.67027292,22434845.017866034
flow05,5,390,491,391.25,1.25,0.12144913417782732,0.16246820524570732,0.20502379959504699,-0.03481507448156855,0.014260202556741736,0.064682207438823247,24407651.987382486,22563432.776177697
flow05,5,400,491,397.95000000000005,2.0499999999999545,0.12803523859684718,0.16131354049215077,0.20406257261299471,-0.038894445213716919,0.014168822843540712,0.069323194033417121,24909712.565259978,23015071.671698418
flow05,5,410,491,411.35000000000002,1.3500000000000227,0.12441799241899484,0.16116878815167807,0.19996656206108149,-0.042629398371107435,0.013304937895366872,0.063985401228825248,24338232.372004889,22737767.609816685
flow05,5,420,491,418.05000000000001,1.9499999999999886,0.12877304743843096,0.16105524673531738,0.2045363286713418,-0.029024828872997066,0.018604585558064369,0.061993179891389236,24945397.473665107,22326527.692532726
flow05,5,430,491,431.45000000000005,1.4500000000000455,0.12148924083375365,0.15909113487963578,0.19917315382656403,-0.033466128684975907,0.013272756401669418,0.063215248520352763,23893073.67371406,21730763.822939761
flow05,5,440,491,438.15000000000003,1.8499999999999659,0.12248464557962377,0.1563040144721195,0.1993464056167665,-0.04305381109446367,0.010574462666023639,0.064885864606159693,24004675.667601753,22869196.833545148
flow05,5,450,491,451.55000000000001,1.5500000000000114,0.12150115215715451,0.15552666930363285,0.19735365267593596,-0.03937190041988016,0.011699615340157999,0.067050218034070769,23843207.762261711,22247599.392656986
flow05,5,460,491,458.25,1.75,0.11709784237930453,0.15604618462381514,0.19856689510409031,-0.040769876798518678,0.012970362582128241,0.062694199688124008,23805787.377245374,21890663.198162328
flow05,5,470,491,471.65000000000003,1.6500000000000341,0.12335928749128088,0.15565993417117385,0.19856981271443236,-0.031858791782665929,0.012111682086371058,0.066543099269225095,23730460.024546698,22161105.443031292
flow05,5,480,491,478.35000000000002,1.6499999999999773,0.11870101529644264,0.15477282009209151,0.19979961085447279,-0.048156586293181335,0.0070305340448681593,0.058700338332638297,23992211.954573918,22816921.919276576
flow05,5,490,491,491.75,1.75,0.12122553089689275,0.15426064170140003,0.19023810556662868,-0.050357490378850664,0.0056217362358697174,0.05291791288327316,23297142.536803827,22807077.728198733
flow05,5,500,491,498.45000000000005,1.5499999999999545,0.12028082119073086,0.15363476564718545,0.19736167633998172,-0.041358895509298638,0.0063650891241879542,0.057029441282770529,23705815.577341583,22307179.214518614
flow07,7,0,493,2.6500000000000115,2.6500000000000115,0.53368400464951748,0.7157824625698116,0.97045780477260135,0.41835328157439367,0.62898498509800316,0.93100771396964688,88828036.442771688,23717248.579039983
flow07,7,10,493,9.3500000000000121,0.64999999999998792,0.50264923905586067,0.66595594272466896,0.84750064615477183,0.35184228112130311,0.55647865374590311,0.79484617358784182,81999525.524261072,25034865.851829831
flow07,7,20,493,22.750000000000011,2.7500000000000107,0.46050826468564932,0.61449724086191626,0.81403739272807751,0.31393349096187184,0.4823889595869319,0.73965934788093646,76179813.039710402,25662896.504851066
flow07,7,30,493,29.450000000000014,0.5499999999999865,0.45167056161785557,0.60223192012313598,0.77857780208237104,0.27945794587374795,0.48879445957601964,0.68528958584218846,73889683.680441633,24939435.0624265
flow07,7,40,493,42.850000000000016,2.8500000000000156,0.41029306089434342,0.53275014637168705,0.7252245338525668,0.24329507479486004,0.40612346625487949,0.63078379009034014,66665189.644325472,25121996.4055021
flow07,7,50,493,49.550000000000011,0.44999999999998863,0.38746946704571839,0.52522342281830625,0.71956043059422015,0.22476881270840859,0.3920833810418326,0.63498611929441784,65267408.296031669,25900580.091102429
flow07,7,60,493,62.95000000000001,2.9500000000000099,0.36061892139575941,0.4813344490073081,0.65046776066493883,0.19106507108545498,0.3394606676569023,0.53746409724676714,59274950.816813022,24811770.719360597
flow07,7,70,493,69.65000000000002,0.3499999999999801,0.35297470506816303,0.46008636708005812,0.62272771022551388,0.19060653887682211,0.31375171336799151,0.50438975080029425,58573236.167712584,25447832.545827292
flow07,7,80,493,83.050000000000011,3.0500000000000114,0.33675147599335364,0.43893088227511151,0.58512798946122602,0.14876800630157333,0.27388939628062514,0.43788328616886135,55100853.835467599,26149233.861955099
flow07,7,90,493,89.750000000000014,0.24999999999998579,0.3277580389796837,0.43883221739755796,0.55613635603387124,0.16386601293242362,0.27896713620791436,0.42886200079024567,53832895.556394778,25389020.022025101
flow07,7,100,493,103.15000000000002,3.1500000000000199,0.31812908656985223,0.40455736568266915,0.51988615800884064,0.11268762827912787,0.24419725420927854,0.38435621548514615,51647264.997572951,25753158.470460415
flow07,7,110,493,109.85000000000001,0.14999999999999147,0.30618776122351615,0.39821980117960171,0.50909242310510694,0.11895148191229891,0.22681041432526111,0.36813848376196251,49247310.275983974,24923028.476056509
flow07,7,120,493,123.25000000000001,3.2500000000000142,0.27491970377206904,0.36070681455536374,0.46954826365326141,0.084191095632236215,0.19109739995900413,0.31697976753677776,44520735.758278981,24369902.709942479
flow07,7,130,493,129.95000000000002,0.049999999999982947,0.27868774368320226,0.34931792199393236,0.45398955529792712,0.082395621246732706,0.17704935755464837,0.30249708002320819,43428434.646423802,25107237.36895214
flow07,7,140,493,136.65000000000001,3.3499999999999943,0.26207574508880588,0.34944818043512255,0.44969705588827974,0.079054776785957639,0.17442546140557708,0.30644795521906321,43539058.863354795,24842024.246920384
flow07,7,150,493,150.05000000000001,0.050000000000011369,0.2610363222593553,0.33453855514008662,0.42150527396387882,0.077167413477877048,0.15740443718649488,0.27798547441249666,41639466.390469179,24295942.62815458
flow07,7,160,493,156.75000000000003,3.2499999999999716,0.2500788812258975,0.32439864499899129,0.42870924903859453,0.058648036219314269,0.15271777031463249,0.26844111466328074,40910175.606053539,24710773.349408202
flow07,7,170,493,170.15000000000001,0.15000000000000568,0.24447235234143153,0.32145419044924806,0.41031346904446109,0.052487483015121919,0.15052801323575668,0.25753501691529351,40089885.509227149,23948098.81878268
flow07,7,180,493,176.85000000000002,3.1499999999999773,0.22417790704040788,0.29268295618330242,0.38267250292368171,0.019955177311398318,0.11666024713981196,0.2129747259819422,36979684.457667552,24748403.691013947
flow07,7,190,493,190.25000000000003,0.25000000000002842,0.21580434761227318,0.29090770118768289,0.36468138096751662,0.027573537646765726,0.11417389827710386,0.21164836241830209,35886317.633022808,24126544.35568976
flow07,7,200,493,196.95000000000002,3.0499999999999829,0.21714627512300883,0.2814107990281754,0.36050262228124857,0.027723009422887492,0.10216084613793183,0.20331306061922436,35021909.142613553,24060954.698847417
flow07,7,210,493,210.35000000000002,0.35000000000002274,0.20926024412175309,0.27808465740277988,0.34912279604744972,0.010083435751549142,0.094671625743365642,0.19697786068546191,34286190.189057469,23843111.437264558
flow07,7,220,493,217.05000000000001,2.9499999999999886,0.20534711651292822,0.26535150153322423,0.3422334118749793,-0.00050854789495607857,0.08428603961718642,0.18038300082502709,33676654.223835953,24617014.981917001
flow07,7,230,493,230.45000000000002,0.45000000000001705,0.20696668287238551,0.26918182358164433,0.33552096648378349,0.0041728571429930413,0.093717289901457806,0.17472030712242914,33674862.500659645,23682110.463590525
flow07,7,240,493,237.15000000000001,2.8499999999999943,0.20504398949626643,0.26209604876795584,0.32360439796839113,0.0083308648109579764,0.081606176598834138,0.17020274189498882,33000937.679199651,23831902.892069288
flow07,7,250,493,250.55000000000001,0.55000000000001137,0.19282738314557774,0.24727659578825614,0.30805321309656819,-0.013346889289334975,0.065970141605393592,0.14299755715204435,30326621.80875849,24160447.293460034
flow07,7,260,493,257.25,2.75,0.19214614160436849,0.24181770927203253,0.29689469724879364,-0.015268252937036746,0.062626985417084419,0.14147855228004616,30639488.258129675,23816167.879042733
flow07,7,270,493,270.65000000000003,0.65000000000003411,0.18703341155776956,0.24180473030372063,0.30973921192430276,-0.013124903314014974,0.065795122787507251,0.14674662334735611,29647571.771449041,23242223.239368156
flow07,7,280,493,277.35000000000002,2.6499999999999773,0.18158777124036715,0.2387314850832726,0.30278484306194708,-0.016575530020729513,0.043409451151604571,0.1383876108512303,29838866.77165499,24192687.558826722
flow07,7,290,493,290.75,0.75,0.17552892242652651,0.22710951687379433,0.29754583887999542,-0.016406204225206677,0.056935063521530709,0.13471533232278865,28701188.17451632,23108693.055304486
flow07,7,300,493,297.45000000000005,2.5499999999999545,0.1702652138621977,0.22072269683977438,0.28100448887689466,-0.025998533738410535,0.040829545049777934,0.11710778306585772,27932238.311885878,23401509.649470083
flow07,7,310,493,310.85000000000002,0.85000000000002274,0.16932442103304565,0.21850962957876841,0.28112941685238296,-0.030206898868511533,0.043736972392069168,0.11901477383227053,27229743.228872903,22958526.169682879
flow07,7,320,493,317.55000000000001,2.4499999999999886,0.16419897579312182,0.21515707347097807,0.27906257596476336,-0.050922804188215383,0.030217664971128561,0.11264834330553417,26929589.626423102,23671488.297312655
flow07,7,330,493,330.95000000000005,0.95000000000004547,0.1635107562168831,0.21854797095395417,0.2783224415617685,-0.034974013194424357,0.040142183527664757,0.11573137652479044,27130840.965176791,22604542.700209282
flow07,7,340,493,337.65000000000003,2.3499999999999659,0.16915576489063439,0.21223161637232754,0.27168356564274038,-0.021123814340682924,0.04703232490781202,0.11044096992860994,27090909.240853794,21894144.300791405
flow07,7,350,493,351.05000000000001,1.0500000000000114,0.16772590247343336,0.2068317692583436,0.25725219612073397,-0.033649335054577477,0.03666475543110808,0.10600734786079392,25753218.849340443,22143555.68232841
flow07,7,360,493,357.75,2.25,0.16355803166432789,0.21087658225669992,0.25859982364278389,-0.029890725175244371,0.028036071909333729,0.09756840946247447,25670823.266777705,23420387.03535448
flow07,7,370,493,371.15000000000003,1.1500000000000341,0.15898524975854209,0.20243744974554853,0.25557358946606457,-0.03503983532673962,0.031031525296983515,0.091523598192029376,25679514.39489162,22449036.015035652
flow07,7,380,493,377.85000000000002,2.1499999999999773,0.1560402400009748,0.20550642511788583,0.2622594022070307,-0.041673759383571672,0.018142032478515362,0.088979738377454626,25683345.957455337,23612587.940735854
flow07,7,390,493,391.25,1.25,0.15670024962158635,0.20168381329004373,0.26105453906006404,-0.043761278371841968,0.027475706013159139,0.085139519965357457,25307916.803527616,22577096.599546663
flow07,7,400,493,397.95000000000005,2.0499999999999545,0.15819960462371596,0.19919691580287308,0.25294621338345818,-0.051475580043383255,0.020413866405085843,0.087113374334864643,25620355.608684428,23612243.995534308
flow07,7,410,493,411.35000000000002,1.3500000000000227,0.15200930089027123,0.19804333700166354,0.25884415155942458,-0.047742377471324531,0.02003656313564818,0.095077087775279123,25068017.638140287,22931707.221388906
flow07,7,420,493,418.05000000000001,1.9499999999999886,0.14781204747682328,0.1971754346556597,0.25577929417249867,-0.062091595464287996,0.018893433526569931,0.078744911698652845,24629197.887177788,23124235.346469522
flow07,7,430,493,431.45000000000005,1.4500000000000455,0.14929548919984062,0.19822128528191926,0.25332776807188684,-0.051641334739268054,0.024872623264366945,0.094123736236774044,24718954.188938111,22006173.156911734
flow07,7,440,493,438.15000000000003,1.8499999999999659,0.14908122936557985,0.19354499171042522,0.25217752320623488,-0.04791918191695807,0.018947531507780117,0.089880704571909761,24473747.899994764,22469930.50753247
flow07,7,450,493,451.55000000000001,1.5500000000000114,0.14276704357624065,0.19307048447540787,0.24325414392116251,-0.059961520389278974,0.0083129264357263179,0.083013418782136,23460304.327251721,22443893.379772797
flow07,7,460,493,458.25,1.75,0.15328834508721026,0.19440787768594725,0.24809969793875561,-0.045835880583007367,0.0166849037742192,0.084318492467698958,24603336.930341598,22679099.235235233
flow07,7,470,493,471.65000000000003,1.6500000000000341,0.14804103256879389,0.19477603521963907,0.24540581974359524,-0.053887866025918781,0.013488289755551507,0.077408095480206218,24614719.256975364,23378983.456001166
flow07,7,480,493,478.35000000000002,1.6499999999999773,0.15095221757076896,0.1936756386718585,0.24522065038311275,-0.052951260611776636,0.013860971756528229,0.084507809616551355,24110809.765942615,22518469.51516128
flow07,7,490,493,491.75,1.75,0.14947504135326004,0.19968428829412901,0.24696157529830406,-0.058467552806364169,0.011140916202972424,0.071254144200462874,24638418.363008175,23053289.937495127
flow07,7,500,493,498.45000000000005,1.5499999999999545,0.1498165151982726,0.19267302189274982,0.24192504722400832,-0.056071194521058035,0.013033857668015124,0.083577989637536751,24401605.651410971,22595229.577577773
flow10,10,0,484,2.6500000000000115,2.6500000000000115,0.43902448481349327,0.57340389422924654,0.77468442105349333,0.3304697698246632,0.48522587154695729,0.71442421827651037,90107083.268133014,24210205.783091985
flow10,10,10,484,9.3500000000000121,0.64999999999998792,0.41842860677127391,0.53236153373284822,0.72100137241358819,0.30490900680685795,0.44440641694679167,0.65269402621923256,84546305.588067919,24734454.317357276
flow10,10,20,484,22.750000000000011,2.7500000000000107,0.39388207489194449,0.51837248300259442,0.68915886460801579,0.2743128271694707,0.40789167136907134,0.59818643804874938,78994642.029955313,23733836.128955469
flow10,10,30,484,29.450000000000014,0.5499999999999865,0.37926822686277395,0.48206102208339763,0.61631858262903472,0.24506714434039006,0.36677074371206969,0.54034019304115422,73728993.133522362,24739585.84513602
flow10,10,40,484,42.850000000000016,2.8500000000000156,0.32706212708945015,0.42211957018069096,0.55929822730001633,0.19498683953573848,0.3087343833601689,0.45908912041208827,64657818.582042865,24110965.359345585
flow10,10,50,484,49.550000000000011,0.44999999999998863,0.33735579844370217,0.41600644946468562,0.52000611524638329,0.19090879981084549,0.2856122817148552,0.41571779127862341,65140521.949862152,25781255.41740606
flow10,10,60,484,62.95000000000001,2.9500000000000099,0.32350964254023118,0.41750183590759649,0.53850576293257957,0.19186513410655925,0.29581175674465615,0.43644403246593511,65181227.568618782,24650021.818386734
flow10,10,70,484,69.65000000000002,0.3499999999999801,0.30698300007758417,0.39896286249493101,0.50637564710007088,0.16767822819941369,0.27038316074499946,0.40158842200171163,61863220.937279508,25125104.087903276
flow10,10,80,484,83.050000000000011,3.0500000000000114,0.26868670806483858,0.35606393424790223,0.44272410714797261,0.11483316727561291,0.21507567117593851,0.34232996281849926,54501596.529694602,24864584.20265726
flow10,10,90,484,89.750000000000014,0.24999999999998579,0.26760372692192214,0.3513697770862837,0.46867394423055336,0.11760084706274632,0.23683312853262048,0.34656180342434539,55511397.12714158,24319844.618635386
flow10,10,100,484,103.15000000000002,3.1500000000000199,0.23894088352301845,0.32263156718145602,0.41019481438740679,0.083698182728485199,0.1799626984692918,0.2849346409171078,48956247.136163972,25270724.918654449
flow10,10,110,484,109.85000000000001,0.14999999999999147,0.23584555862145234,0.29943281856836512,0.37787943083767489,0.084765098292230792,0.17286655957311109,0.25940838504235542,47012268.086926475,23911003.526817121
flow10,10,120,484,123.25000000000001,3.2500000000000142,0.22495675445227289,0.28838680959547847,0.37530327124660168,0.076036733364992393,0.14984842996809289,0.25083218418507247,44644638.982931145,24245618.922641303
flow10,10,130,484,129.95000000000002,0.049999999999982947,0.21455964403372085,0.27824044192538466,0.37252151373728032,0.062881151290366741,0.14507502259643087,0.25770736158499752,43541505.49822244,23136690.55477234
flow10,10,140,484,136.65000000000001,3.3499999999999943,0.21239126379559609,0.280571017802411,0.3519716584357741,0.059180395655199371,0.1324546630407159,0.21825591646003592,42859994.621722922,24423763.397696383
flow10,10,150,484,150.05000000000001,0.050000000000011369,0.21422582724332295,0.27050857015883389,0.35188506826729976,0.060212692267271585,0.14117101832946188,0.22833366023276641,42825311.427004322,23890342.287624322
flow10,10,160,484,156.75000000000003,3.2499999999999716,0.20344150664466132,0.26150115342032315,0.32857339633916027,0.051931996829531465,0.11878289291068249,0.19951115489318594,40567513.929575667,23263402.283833072
flow10,10,170,484,170.15000000000001,0.15000000000000568,0.1949314633803787,0.24548622711884419,0.30612570272368383,0.033429718235862327,0.10295344815277564,0.17163312084023394,38247489.178724967,24047722.208189711
flow10,10,180,484,176.85000000000002,3.1499999999999773,0.18333149835834509,0.24173188429745118,0.31159324873695465,0.03413789408831365,0.10097301550574969,0.17692870150056925,38019359.128251292,23962231.212509796
flow10,10,190,484,190.25000000000003,0.25000000000002842,0.18181045851317756,0.22926169921398526,0.28344674842336998,0.021713055795655543,0.082610750920724924,0.16383571289908594,35468071.220227905,23548591.673907012
flow10,10,200,484,196.95000000000002,3.0499999999999829,0.18271032485965943,0.23004072255141531,0.29227479827954117,0.024281927162525613,0.095024020374759877,0.15820528115728114,35471155.758877993,23163270.532384582
flow10,10,210,484,210.35000000000002,0.35000000000002274,0.17544071275988946,0.21930405307932832,0.2793817268324934,0.016460682258734833,0.081711114284668207,0.14898671689640519,34319479.241959214,23493704.833328813
flow10,10,220,484,217.05000000000001,2.9499999999999886,0.17011130335473035,0.21343128235802877,0.27548144979795597,0.01935667783197163,0.076148638900987095,0.14439551452346977,34146318.568268292,23475601.546713546
flow10,10,230,484,230.45000000000002,0.45000000000001705,0.16282374417497303,0.21136557277457979,0.25987714894895086,0.0067419064104063597,0.060846733636226315,0.12864478289703218,32034242.076276384,23419055.024731539
flow10,10,240,484,237.15000000000001,2.8499999999999943,0.16309895861809942,0.20542352381194703,0.25631971531212688,0.00026482322176446017,0.059527090699190453,0.11954369502644006,32474896.011206701,23550364.403862938
flow10,10,250,484,250.55000000000001,0.55000000000001137,0.15646197248250898,0.19807798966387288,0.24982313214408003,-0.0013217163547566385,0.059207836917899458,0.12544376412097946,30951780.956016637,23171982.285350617
flow10,10,260,484,257.25,2.75,0.15350902664742369,0.19360057253218219,0.23986347946412867,-0.0048590349078121535,0.054404691890637624,0.11370451852903282,30267864.683250867,23130530.933650374
flow10,10,270,484,270.65000000000003,0.65000000000003411,0.14321086307984451,0.18627266536570641,0.23316243853965105,-0.014658899992903707,0.038017136427795833,0.1017123460412756,28807358.321258709,23414751.579469152
flow10,10,280,484,277.35000000000002,2.6499999999999773,0.14822981336585256,0.18474229691308069,0.22724752275827512,-0.010738073810294159,0.049969966590191775,0.1030865872120557,28695784.442419376,22488661.612979345
flow10,10,290,484,290.75,0.75,0.13990785052874519,0.18251059758187071,0.2325319409421599,-0.012526835802574321,0.04070597135634247,0.098400565930941777,28432434.428589288,22292948.59515021
flow10,10,300,484,297.45000000000005,2.5499999999999545,0.13782064566063829,0.18177025062889152,0.23214388653352636,-0.010625856725782522,0.04017647455368481,0.099887390011520666,28230431.944107611,22491657.335834231
flow10,10,310,484,310.85000000000002,0.85000000000002274,0.13281993006741749,0.17329161739222351,0.21850210746515694,-0.021609108723371351,0.027465437146135953,0.088235257915516507,26740023.868073344,22593258.554988854
flow10,10,320,484,317.55000000000001,2.4499999999999886,0.13778268149227774,0.17475085071070739,0.22507532750810105,-0.016421651413632152,0.034170313020339085,0.085369355059306123,27721434.898563828,22864608.980509922
flow10,10,330,484,330.95000000000005,0.95000000000004547,0.13454838331546623,0.16982060073522798,0.20814840451222499,-0.018656277170851027,0.027174470717539777,0.089239306115761072,26281249.860155951,22595815.741478547
flow10,10,340,484,337.65000000000003,2.3499999999999659,0.12918167780156339,0.16713673061388029,0.21203493892711586,-0.024850691216121251,0.028682838477185356,0.074551703984043038,26114454.207539037,22034994.491239406
flow10,10,350,484,351.05000000000001,1.0500000000000114,0.13160445068207649,0.16084820057390631,0.20730931347396869,-0.02832148360566011,0.021231982919821292,0.068963385728699506,25953070.924460143,22773705.229273986
flow10,10,360,484,357.75,2.25,0.13044644958566301,0.16947139263154995,0.21094111999792359,-0.030069550901832269,0.025773104463807872,0.079142806030548143,26099823.442496505,22608057.183522761
flow10,10,370,484,371.15000000000003,1.1500000000000341,0.12795471915477849,0.16107873532439931,0.20595704141799542,-0.028902069694666906,0.020794726611298161,0.073631285767248561,24888112.245914143,22288842.205938883
flow10,10,380,484,377.85000000000002,2.1499999999999773,0.12436532943736756,0.16085891885750947,0.20180832803014279,-0.032989212899492137,0.016286987773517926,0.071181035486097305,25000145.163635153,22923557.908633046
flow10,10,390,484,391.25,1.25,0.12694934496233151,0.15918738778635821,0.19440487723029834,-0.027936962249349079,0.020995411559255783,0.072130346074973692,24605599.782771915,21212219.743535288
flow10,10,400,484,397.95000000000005,2.0499999999999545,0.12146856063120129,0.15697337535716116,0.1993266388063169,-0.032809221848960873,0.014608435771271432,0.067818841876137667,24153644.288866527,22410354.150078952
flow10,10,410,484,411.35000000000002,1.3500000000000227,0.11707198526494147,0.15746226318013401,0.20233264047962424,-0.033603373539304961,0.017229495605537319,0.072348619653743867,24515138.000342589,21727219.482067481
flow10,10,420,484,418.05000000000001,1.9499999999999886,0.11969300789539787,0.15089016489770091,0.19587093342256115,-0.042336712456411629,0.010521629134003747,0.060145756175699776,24333498.11732344,22804692.470815696
flow10,10,430,484,431.45000000000005,1.4500000000000455,0.12232366311588108,0.15326868548418926,0.19132107003633933,-0.036232494199799195,0.01376798534195578,0.068324766143182544,23950948.083747603,21712162.325517982
flow10,10,440,484,438.15000000000003,1.8499999999999659,0.12650194180179131,0.15547583449887853,0.1941324345166065,-0.038673643684559098,0.020735814326459313,0.066945933392744114,23924124.402187467,21430753.135679308
flow10,10,450,484,451.55000000000001,1.5500000000000114,0.11914313116935002,0.1543965709883445,0.19057926193454805,-0.038339895230192045,0.013192004717236553,0.05936353621627441,23548242.192587018,21630326.204882517
flow10,10,460,484,458.25,1.75,0.1222225862858755,0.1514787145036765,0.18959176706050812,-0.040149390813952225,0.014724290918869933,0.067923382586031839,23649862.446059305,21758177.792953458
flow10,10,470,484,471.65000000000003,1.6500000000000341,0.11672716185461668,0.15198833728368233,0.19290136343669884,-0.032787202216501873,0.014465383534789707,0.061972531689530333,23433983.737978809,22021489.709103521
flow10,10,480,484,478.35000000000002,1.6499999999999773,0.11784587970178856,0.14947209241066098,0.18666762585697272,-0.042564700642660144,0.013846447414295724,0.06060893475766764,23552951.140017044,21287093.179722004
flow10,10,490,484,491.75,1.75,0.11818438358664482,0.14784383059777353,0.1886857041226695,-0.035957765629752052,0.013769680176726327,0.056821569954772701,23273328.553814452,21436204.823691364
flow10,10,500,484,498.45000000000005,1.5499999999999545,0.11386430535906789,0.14925303797019474,0.19031460721456916,-0.039165862406275058,0.012236003379722343,0.052079734976727181,22834372.820232183,22317863.226695836
