scan_id,diameter_um,flow_mm_s,target_r_um,n_frames,selected_r_um_median,max_abs_sampling_error_um,RI_r_q1,RI_r_median,RI_r_q3,raw_row_signal_median
D235_F01_V01,235,1,350,448,351.25000000000006,1.2500000000000568,0.11331626506653698,0.13282380514314596,0.15572068356246901,23769904.552363735
D235_F01_V01,235,1,360,448,357.95000000000005,2.0499999999999545,0.11104767742572737,0.13478332805207457,0.15760627621247225,23016331.622864801
D235_F01_V01,235,1,370,448,371.35000000000008,1.3500000000000796,0.11336279109455744,0.1353179282199729,0.15780414563965181,23860655.044302978
D235_F01_V01,235,1,380,448,378.05000000000007,1.9499999999999318,0.11184829081251539,0.13263132685367535,0.15301575051545799,23579829.347017579
D235_F01_V01,235,1,390,448,391.45000000000005,1.4500000000000455,0.11345544606988836,0.13137741698523325,0.15587615499216476,23351870.387125608
D235_F01_V01,235,1,400,448,398.15000000000009,1.8499999999999091,0.11284418842451845,0.13268241684900675,0.15785518252178279,23605477.799722679
D235_F01_V01,235,1,410,448,411.55000000000007,1.5500000000000682,0.1114846245965162,0.12892593266240801,0.15204252096513027,23128703.151491817
D235_F01_V01,235,1,420,448,418.25000000000006,1.7499999999999432,0.11016067929564545,0.13272006714555024,0.1527783698402547,22932893.718734421
D235_F01_V01,235,1,430,448,431.65000000000009,1.6500000000000909,0.11145489897525367,0.12708704585062888,0.14939956881395197,22712406.053619929
D235_F01_V01,235,1,440,448,438.35000000000008,1.6499999999999204,0.11086357722050073,0.13182529185360523,0.15293250571813419,23319724.921222493
D235_F01_V01,235,1,450,448,451.75000000000006,1.7500000000000568,0.10904655307843947,0.12856764034009077,0.15072389611292455,22195691.60194239
D235_F01_V01,235,1,460,448,458.4500000000001,1.5499999999998977,0.11090857307854501,0.12826946711438425,0.15305863600123054,23163757.197674774
D235_F01_V01,235,1,470,448,471.85000000000008,1.8500000000000796,0.11068911664457871,0.13283940758200197,0.15522599850089708,23388079.273621351
D235_F01_V01,235,1,480,448,478.55000000000007,1.4499999999999318,0.10958921819796236,0.12789140500813936,0.14960031433500637,22770159.944757536
D235_F01_V01,235,1,490,448,491.9500000000001,1.9500000000001023,0.1094230988039787,0.12936589863661413,0.15468593919939774,23162175.5649141
D235_F01_V01,235,1,500,448,498.65000000000009,1.3499999999999091,0.10836052660442572,0.12929541274443679,0.15298711633625442,23148676.516975209
