diameter_um,coordinate,source_bins,mode,metric,source_bin,tail_bin,u_lo,u_hi,u_mid,tail_lo_um,tail_hi_um,tail_mid_um,eta_lo,eta_hi,eta_mid,rho,rho_min,rho_max,number_positive,n_volumes,positive_5_of_5,positive_at_least_4_of_5,flow_rho_values_json,control
500,absolute,6,detrended_51,mean,5,2,0.66666666666666663,0.83333333333333337,0.75,25,50,37.5,0.050000000000000003,0.10000000000000001,0.074999999999999997,0.022346996043837993,-0.066116907763870164,0.069652065878167593,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.05465938630318432}, {""flow_mm_s"": 3.0, ""rho"": 0.0696520658781676}, {""flow_mm_s"": 5.0, ""rho"": 0.022346996043837993}, {""flow_mm_s"": 7.0, ""rho"": 0.018871858875585436}, {""flow_mm_s"": 10.0, ""rho"": -0.06611690776387016}]",area_ztop
500,absolute,6,detrended_51,mean,5,3,0.66666666666666663,0.83333333333333337,0.75,50,75,62.5,0.10000000000000001,0.14999999999999999,0.125,0.015329728226134856,-0.11275420103336739,0.13728070332882283,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.13728070332882283}, {""flow_mm_s"": 3.0, ""rho"": 0.015329728226134856}, {""flow_mm_s"": 5.0, ""rho"": 0.06621696074384907}, {""flow_mm_s"": 7.0, ""rho"": -0.11275420103336739}, {""flow_mm_s"": 10.0, ""rho"": -0.032782023825787196}]",area_ztop
500,absolute,6,detrended_51,mean,5,4,0.66666666666666663,0.83333333333333337,0.75,75,100,87.5,0.14999999999999999,0.20000000000000001,0.17499999999999999,0.081289299375326515,0.063810647495863293,0.10246890482198961,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.10246890482198961}, {""flow_mm_s"": 3.0, ""rho"": 0.06381064749586329}, {""flow_mm_s"": 5.0, ""rho"": 0.07439622820660029}, {""flow_mm_s"": 7.0, ""rho"": 0.10051644182024552}, {""flow_mm_s"": 10.0, ""rho"": 0.08128929937532652}]",area_ztop
500,absolute,6,detrended_51,mean,5,5,0.66666666666666663,0.83333333333333337,0.75,100,125,112.5,0.20000000000000001,0.25,0.22500000000000001,0.044822476055122205,-0.030639485739214788,0.086203197970252943,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.08620319797025294}, {""flow_mm_s"": 3.0, ""rho"": 0.05006547501886033}, {""flow_mm_s"": 5.0, ""rho"": 0.042078565159861935}, {""flow_mm_s"": 7.0, ""rho"": 0.044822476055122205}, {""flow_mm_s"": 10.0, ""rho"": -0.030639485739214788}]",area_ztop
500,absolute,6,detrended_51,mean,5,6,0.66666666666666663,0.83333333333333337,0.75,125,150,137.5,0.25,0.29999999999999999,0.27500000000000002,0.047478306708097689,-0.060665901193624652,0.10445467617637982,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.10445467617637982}, {""flow_mm_s"": 3.0, ""rho"": 0.08925650163512602}, {""flow_mm_s"": 5.0, ""rho"": 0.007499744060829559}, {""flow_mm_s"": 7.0, ""rho"": 0.04747830670809769}, {""flow_mm_s"": 10.0, ""rho"": -0.06066590119362465}]",area_ztop
500,absolute,6,detrended_51,mean,5,7,0.66666666666666663,0.83333333333333337,0.75,150,175,162.5,0.29999999999999999,0.34999999999999998,0.32500000000000001,0.054352257012130895,0.0163383432180404,0.091235590217983678,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.0163383432180404}, {""flow_mm_s"": 3.0, ""rho"": 0.04406949122735963}, {""flow_mm_s"": 5.0, ""rho"": 0.09123559021798368}, {""flow_mm_s"": 7.0, ""rho"": 0.054352257012130895}, {""flow_mm_s"": 10.0, ""rho"": 0.06576820188301698}]",area_ztop
500,absolute,6,detrended_51,mean,5,8,0.66666666666666663,0.83333333333333337,0.75,175,200,187.5,0.34999999999999998,0.40000000000000002,0.375,-0.0012295587920759243,-0.03721358402313605,0.1443133212857976,2,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.1443133212857976}, {""flow_mm_s"": 3.0, ""rho"": -0.03721358402313605}, {""flow_mm_s"": 5.0, ""rho"": -0.03349563753886615}, {""flow_mm_s"": 7.0, ""rho"": -0.0012295587920759243}, {""flow_mm_s"": 10.0, ""rho"": 0.04507975704763937}]",area_ztop
500,absolute,6,detrended_51,mean,5,9,0.66666666666666663,0.83333333333333337,0.75,200,225,212.5,0.40000000000000002,0.45000000000000001,0.42499999999999999,0.030895919928826093,-0.02517338789865238,0.088548806744565167,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": -0.02517338789865238}, {""flow_mm_s"": 3.0, ""rho"": -0.02390782190713868}, {""flow_mm_s"": 5.0, ""rho"": 0.030895919928826093}, {""flow_mm_s"": 7.0, ""rho"": 0.08854880674456517}, {""flow_mm_s"": 10.0, ""rho"": 0.05140250203822913}]",area_ztop
500,absolute,6,detrended_51,mean,5,10,0.66666666666666663,0.83333333333333337,0.75,225,250,237.5,0.45000000000000001,0.5,0.47499999999999998,-0.053458810111427765,-0.09454325670972466,0.098617814281661692,2,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.09861781428166169}, {""flow_mm_s"": 3.0, ""rho"": 0.0011614900394308451}, {""flow_mm_s"": 5.0, ""rho"": -0.053458810111427765}, {""flow_mm_s"": 7.0, ""rho"": -0.07830193608668978}, {""flow_mm_s"": 10.0, ""rho"": -0.09454325670972466}]",area_ztop
500,absolute,6,detrended_51,mean,5,11,0.66666666666666663,0.83333333333333337,0.75,250,275,262.5,0.5,0.55000000000000004,0.52500000000000002,0.029367606965603685,-0.013995784662949326,0.052539280067560895,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.029367606965603685}, {""flow_mm_s"": 3.0, ""rho"": 0.052539280067560895}, {""flow_mm_s"": 5.0, ""rho"": -0.013995784662949326}, {""flow_mm_s"": 7.0, ""rho"": 0.024546900954376668}, {""flow_mm_s"": 10.0, ""rho"": 0.05179359937568612}]",area_ztop
500,absolute,6,detrended_51,mean,5,12,0.66666666666666663,0.83333333333333337,0.75,275,300,287.5,0.55000000000000004,0.59999999999999998,0.57499999999999996,0.0048278036070510642,-0.06156556657106356,0.069291118921709471,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.010676699554385542}, {""flow_mm_s"": 3.0, ""rho"": 0.004827803607051064}, {""flow_mm_s"": 5.0, ""rho"": -0.03611778062369228}, {""flow_mm_s"": 7.0, ""rho"": 0.06929111892170947}, {""flow_mm_s"": 10.0, ""rho"": -0.06156556657106356}]",area_ztop
500,absolute,6,detrended_51,mean,5,13,0.66666666666666663,0.83333333333333337,0.75,300,325,312.5,0.59999999999999998,0.65000000000000002,0.625,0.048118605118406321,0.011204938909072804,0.083971654094476419,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.04811860511840632}, {""flow_mm_s"": 3.0, ""rho"": 0.05507850049874664}, {""flow_mm_s"": 5.0, ""rho"": 0.011204938909072804}, {""flow_mm_s"": 7.0, ""rho"": 0.08397165409447642}, {""flow_mm_s"": 10.0, ""rho"": 0.016089499736426954}]",area_ztop
500,absolute,6,detrended_51,mean,5,14,0.66666666666666663,0.83333333333333337,0.75,325,350,337.5,0.65000000000000002,0.69999999999999996,0.67500000000000004,-0.010252459991027904,-0.062187777958110535,0.070875036103992248,2,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": -0.062187777958110535}, {""flow_mm_s"": 3.0, ""rho"": -0.010252459991027904}, {""flow_mm_s"": 5.0, ""rho"": 0.002213357844664015}, {""flow_mm_s"": 7.0, ""rho"": 0.07087503610399225}, {""flow_mm_s"": 10.0, ""rho"": -0.03900399939245263}]",area_ztop
500,absolute,6,detrended_51,mean,5,15,0.66666666666666663,0.83333333333333337,0.75,350,375,362.5,0.69999999999999996,0.75,0.72499999999999998,-0.012227424481696732,-0.065658313675959742,0.063306466106522324,2,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.042907309388539545}, {""flow_mm_s"": 3.0, ""rho"": -0.01732450415227327}, {""flow_mm_s"": 5.0, ""rho"": -0.06565831367595974}, {""flow_mm_s"": 7.0, ""rho"": 0.06330646610652232}, {""flow_mm_s"": 10.0, ""rho"": -0.012227424481696732}]",area_ztop
500,absolute,6,detrended_51,mean,5,16,0.66666666666666663,0.83333333333333337,0.75,375,400,387.5,0.75,0.80000000000000004,0.77500000000000002,0.032068425444358048,-0.053771002226722299,0.10058430520325724,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.10058430520325724}, {""flow_mm_s"": 3.0, ""rho"": 0.0647245451334359}, {""flow_mm_s"": 5.0, ""rho"": 0.03206842544435805}, {""flow_mm_s"": 7.0, ""rho"": -0.0537710022267223}, {""flow_mm_s"": 10.0, ""rho"": -0.005811211223410299}]",area_ztop
500,absolute,6,detrended_51,mean,5,17,0.66666666666666663,0.83333333333333337,0.75,400,425,412.5,0.80000000000000004,0.84999999999999998,0.82499999999999996,0.030585261712309665,-0.029586511904270561,0.079438455606103048,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.030585261712309665}, {""flow_mm_s"": 3.0, ""rho"": -0.02958651190427056}, {""flow_mm_s"": 5.0, ""rho"": -0.026337252648085334}, {""flow_mm_s"": 7.0, ""rho"": 0.04088172328356333}, {""flow_mm_s"": 10.0, ""rho"": 0.07943845560610305}]",area_ztop
500,absolute,6,detrended_51,mean,5,18,0.66666666666666663,0.83333333333333337,0.75,425,450,437.5,0.84999999999999998,0.90000000000000002,0.875,0.058728220838570308,-0.067562855621362022,0.075727265769413271,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.06965033514634085}, {""flow_mm_s"": 3.0, ""rho"": -0.0026645604027042274}, {""flow_mm_s"": 5.0, ""rho"": 0.07572726576941327}, {""flow_mm_s"": 7.0, ""rho"": -0.06756285562136202}, {""flow_mm_s"": 10.0, ""rho"": 0.05872822083857031}]",area_ztop
500,absolute,6,detrended_51,mean,5,19,0.66666666666666663,0.83333333333333337,0.75,450,475,462.5,0.90000000000000002,0.94999999999999996,0.92500000000000004,0.0061291373389928266,-0.079820440242638069,0.073005847577753927,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.006129137338992827}, {""flow_mm_s"": 3.0, ""rho"": -0.07982044024263807}, {""flow_mm_s"": 5.0, ""rho"": -0.012173294991442422}, {""flow_mm_s"": 7.0, ""rho"": 0.07300584757775393}, {""flow_mm_s"": 10.0, ""rho"": 0.07034354301323857}]",area_ztop
500,absolute,6,detrended_51,mean,5,20,0.66666666666666663,0.83333333333333337,0.75,475,500,487.5,0.94999999999999996,1,0.97499999999999998,0.0075097487051794566,-0.0074653258305010222,0.049497993233060769,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.0337584470473809}, {""flow_mm_s"": 3.0, ""rho"": 0.007509748705179457}, {""flow_mm_s"": 5.0, ""rho"": 0.04949799323306077}, {""flow_mm_s"": 7.0, ""rho"": 0.004693742662474288}, {""flow_mm_s"": 10.0, ""rho"": -0.007465325830501022}]",area_ztop
500,absolute,6,detrended_51,mean,6,1,0.83333333333333337,1,0.91666666666666663,0,25,12.5,0,0.050000000000000003,0.025000000000000001,0.068033415649096957,-0.014292551485075388,0.076741255834480979,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.07674125583448098}, {""flow_mm_s"": 3.0, ""rho"": -0.014292551485075388}, {""flow_mm_s"": 5.0, ""rho"": 0.04025658444435877}, {""flow_mm_s"": 7.0, ""rho"": 0.06964808066279625}, {""flow_mm_s"": 10.0, ""rho"": 0.06803341564909696}]",area_ztop
500,absolute,6,detrended_51,mean,6,2,0.83333333333333337,1,0.91666666666666663,25,50,37.5,0.050000000000000003,0.10000000000000001,0.074999999999999997,0.025828851531958852,-0.0033604334205124126,0.17797464850875169,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.1779746485087517}, {""flow_mm_s"": 3.0, ""rho"": -0.0033604334205124126}, {""flow_mm_s"": 5.0, ""rho"": 0.005811628915034721}, {""flow_mm_s"": 7.0, ""rho"": 0.058793054656231455}, {""flow_mm_s"": 10.0, ""rho"": 0.025828851531958852}]",area_ztop
500,absolute,6,detrended_51,mean,6,3,0.83333333333333337,1,0.91666666666666663,50,75,62.5,0.10000000000000001,0.14999999999999999,0.125,0.0093612746084870066,-0.074024479253809283,0.062844059951395706,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.0628440599513957}, {""flow_mm_s"": 3.0, ""rho"": -0.07402447925380928}, {""flow_mm_s"": 5.0, ""rho"": 0.027587942095925008}, {""flow_mm_s"": 7.0, ""rho"": 0.009361274608487007}, {""flow_mm_s"": 10.0, ""rho"": -0.005671363256146537}]",area_ztop
500,absolute,6,detrended_51,mean,6,4,0.83333333333333337,1,0.91666666666666663,75,100,87.5,0.14999999999999999,0.20000000000000001,0.17499999999999999,0.0634354403342966,-0.034136807342486059,0.12620398311038916,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.12620398311038916}, {""flow_mm_s"": 3.0, ""rho"": 0.0634354403342966}, {""flow_mm_s"": 5.0, ""rho"": 0.010029264814446461}, {""flow_mm_s"": 7.0, ""rho"": -0.03413680734248606}, {""flow_mm_s"": 10.0, ""rho"": 0.10807059418725533}]",area_ztop
500,absolute,6,detrended_51,mean,6,5,0.83333333333333337,1,0.91666666666666663,100,125,112.5,0.20000000000000001,0.25,0.22500000000000001,0.023943804110112283,-0.096754684373868555,0.10816314680192562,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.03205700562961183}, {""flow_mm_s"": 3.0, ""rho"": -0.047840274706153096}, {""flow_mm_s"": 5.0, ""rho"": -0.09675468437386855}, {""flow_mm_s"": 7.0, ""rho"": 0.10816314680192562}, {""flow_mm_s"": 10.0, ""rho"": 0.023943804110112283}]",area_ztop
500,absolute,6,detrended_51,mean,6,6,0.83333333333333337,1,0.91666666666666663,125,150,137.5,0.25,0.29999999999999999,0.27500000000000002,0.0077926812698500564,-0.030472900472788236,0.15077015711196917,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.15077015711196917}, {""flow_mm_s"": 3.0, ""rho"": 0.06442839321804339}, {""flow_mm_s"": 5.0, ""rho"": 0.0077926812698500564}, {""flow_mm_s"": 7.0, ""rho"": -0.030472900472788236}, {""flow_mm_s"": 10.0, ""rho"": -0.021861608546096277}]",area_ztop
500,absolute,6,detrended_51,mean,6,7,0.83333333333333337,1,0.91666666666666663,150,175,162.5,0.29999999999999999,0.34999999999999998,0.32500000000000001,0.044288805922727992,-0.0046863361025532048,0.090913137182052017,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.04428880592272799}, {""flow_mm_s"": 3.0, ""rho"": 0.032606673971260734}, {""flow_mm_s"": 5.0, ""rho"": -0.004686336102553205}, {""flow_mm_s"": 7.0, ""rho"": 0.0795893992620797}, {""flow_mm_s"": 10.0, ""rho"": 0.09091313718205202}]",area_ztop
500,absolute,6,detrended_51,mean,6,8,0.83333333333333337,1,0.91666666666666663,175,200,187.5,0.34999999999999998,0.40000000000000002,0.375,0.049189046491023361,-0.03329478532867805,0.074524045524574478,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.04918904649102336}, {""flow_mm_s"": 3.0, ""rho"": 0.07452404552457448}, {""flow_mm_s"": 5.0, ""rho"": 0.03001653553335951}, {""flow_mm_s"": 7.0, ""rho"": 0.060257379065170424}, {""flow_mm_s"": 10.0, ""rho"": -0.03329478532867805}]",area_ztop
500,absolute,6,detrended_51,mean,6,9,0.83333333333333337,1,0.91666666666666663,200,225,212.5,0.40000000000000002,0.45000000000000001,0.42499999999999999,0.039309061069583373,0.0064677049876657629,0.11034503472580617,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.006989844046066381}, {""flow_mm_s"": 3.0, ""rho"": 0.08766760313577214}, {""flow_mm_s"": 5.0, ""rho"": 0.11034503472580617}, {""flow_mm_s"": 7.0, ""rho"": 0.03930906106958337}, {""flow_mm_s"": 10.0, ""rho"": 0.006467704987665763}]",area_ztop
500,absolute,6,detrended_51,mean,6,10,0.83333333333333337,1,0.91666666666666663,225,250,237.5,0.45000000000000001,0.5,0.47499999999999998,0.044165425925969455,-0.07286119309102479,0.094079909323016742,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.044165425925969455}, {""flow_mm_s"": 3.0, ""rho"": 0.09407990932301674}, {""flow_mm_s"": 5.0, ""rho"": 0.020538057863909668}, {""flow_mm_s"": 7.0, ""rho"": 0.07757040071994124}, {""flow_mm_s"": 10.0, ""rho"": -0.07286119309102479}]",area_ztop
500,absolute,6,detrended_51,mean,6,11,0.83333333333333337,1,0.91666666666666663,250,275,262.5,0.5,0.55000000000000004,0.52500000000000002,0.019245454257651423,-0.013906641151111482,0.086455391664175721,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.0019120962594156785}, {""flow_mm_s"": 3.0, ""rho"": 0.08645539166417572}, {""flow_mm_s"": 5.0, ""rho"": -0.013906641151111482}, {""flow_mm_s"": 7.0, ""rho"": 0.032033145293594766}, {""flow_mm_s"": 10.0, ""rho"": 0.019245454257651423}]",area_ztop
500,absolute,6,detrended_51,mean,6,12,0.83333333333333337,1,0.91666666666666663,275,300,287.5,0.55000000000000004,0.59999999999999998,0.57499999999999996,0.020385367050276163,-0.0408054332036695,0.081322544137827024,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": -0.008995247337979035}, {""flow_mm_s"": 3.0, ""rho"": 0.08132254413782702}, {""flow_mm_s"": 5.0, ""rho"": 0.06204000699045675}, {""flow_mm_s"": 7.0, ""rho"": 0.020385367050276163}, {""flow_mm_s"": 10.0, ""rho"": -0.0408054332036695}]",area_ztop
500,absolute,6,detrended_51,mean,6,13,0.83333333333333337,1,0.91666666666666663,300,325,312.5,0.59999999999999998,0.65000000000000002,0.625,0.05654556515178407,-0.012867429139929276,0.095026423736870022,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.09502642373687002}, {""flow_mm_s"": 3.0, ""rho"": 0.05654556515178407}, {""flow_mm_s"": 5.0, ""rho"": 0.05828767572871971}, {""flow_mm_s"": 7.0, ""rho"": -0.012867429139929276}, {""flow_mm_s"": 10.0, ""rho"": 0.03745848628173053}]",area_ztop
500,absolute,6,detrended_51,mean,6,14,0.83333333333333337,1,0.91666666666666663,325,350,337.5,0.65000000000000002,0.69999999999999996,0.67500000000000004,6.3678387401564993e-05,-0.066271845796147172,0.12299107940432008,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.013474773434295676}, {""flow_mm_s"": 3.0, ""rho"": 0.12299107940432008}, {""flow_mm_s"": 5.0, ""rho"": -0.06627184579614717}, {""flow_mm_s"": 7.0, ""rho"": -0.05943074635927856}, {""flow_mm_s"": 10.0, ""rho"": 6.367838740156499e-05}]",area_ztop
500,absolute,6,detrended_51,mean,6,15,0.83333333333333337,1,0.91666666666666663,350,375,362.5,0.69999999999999996,0.75,0.72499999999999998,0.015191970090793603,-0.019194241889730942,0.12003388626522184,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.02938909005853397}, {""flow_mm_s"": 3.0, ""rho"": 0.015191970090793603}, {""flow_mm_s"": 5.0, ""rho"": -0.019194241889730942}, {""flow_mm_s"": 7.0, ""rho"": 0.12003388626522184}, {""flow_mm_s"": 10.0, ""rho"": 0.010173348969546046}]",area_ztop
500,absolute,6,detrended_51,mean,6,16,0.83333333333333337,1,0.91666666666666663,375,400,387.5,0.75,0.80000000000000004,0.77500000000000002,0.028064912564792738,-0.053254030286347814,0.066805299463523898,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.038347429572602634}, {""flow_mm_s"": 3.0, ""rho"": 0.0668052994635239}, {""flow_mm_s"": 5.0, ""rho"": 0.028064912564792738}, {""flow_mm_s"": 7.0, ""rho"": -0.00716453078416414}, {""flow_mm_s"": 10.0, ""rho"": -0.053254030286347814}]",area_ztop
500,absolute,6,detrended_51,mean,6,17,0.83333333333333337,1,0.91666666666666663,400,425,412.5,0.80000000000000004,0.84999999999999998,0.82499999999999996,-0.0085727515153273953,-0.11823145900395357,0.092701193029749815,2,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": -0.05011178006993511}, {""flow_mm_s"": 3.0, ""rho"": 0.0019767692469189304}, {""flow_mm_s"": 5.0, ""rho"": -0.11823145900395357}, {""flow_mm_s"": 7.0, ""rho"": 0.09270119302974981}, {""flow_mm_s"": 10.0, ""rho"": -0.008572751515327395}]",area_ztop
500,absolute,6,detrended_51,mean,6,18,0.83333333333333337,1,0.91666666666666663,425,450,437.5,0.84999999999999998,0.90000000000000002,0.875,-0.022145483953041892,-0.094977839933906891,0.038075419236245363,2,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.03807541923624536}, {""flow_mm_s"": 3.0, ""rho"": -0.022145483953041892}, {""flow_mm_s"": 5.0, ""rho"": -0.02575274233895982}, {""flow_mm_s"": 7.0, ""rho"": 0.030001922025846905}, {""flow_mm_s"": 10.0, ""rho"": -0.09497783993390689}]",area_ztop
500,absolute,6,detrended_51,mean,6,19,0.83333333333333337,1,0.91666666666666663,450,475,462.5,0.90000000000000002,0.94999999999999996,0.92500000000000004,0.031840298483379666,-0.018601040461407897,0.046884435295492147,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": -0.018601040461407897}, {""flow_mm_s"": 3.0, ""rho"": 0.011041759566579944}, {""flow_mm_s"": 5.0, ""rho"": 0.040001804455266875}, {""flow_mm_s"": 7.0, ""rho"": 0.04688443529549215}, {""flow_mm_s"": 10.0, ""rho"": 0.031840298483379666}]",area_ztop
500,absolute,6,detrended_51,mean,6,20,0.83333333333333337,1,0.91666666666666663,475,500,487.5,0.94999999999999996,1,0.97499999999999998,-0.016690206280384392,-0.048551067053919844,0.042276234248315399,1,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.0422762342483154}, {""flow_mm_s"": 3.0, ""rho"": -0.03131817627860272}, {""flow_mm_s"": 5.0, ""rho"": -0.048551067053919844}, {""flow_mm_s"": 7.0, ""rho"": -0.016690206280384392}, {""flow_mm_s"": 10.0, ""rho"": -0.0030631693754953966}]",area_ztop
500,normalized,6,detrended_51,mean,1,1,0,0.16666666666666666,0.083333333333333329,0,100,50,0,0.20000000000000001,0.10000000000000001,0.012942892932312655,-0.003363201510041311,0.1070093053769632,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.1070093053769632}, {""flow_mm_s"": 3.0, ""rho"": 0.07269950263295775}, {""flow_mm_s"": 5.0, ""rho"": 0.012942892932312655}, {""flow_mm_s"": 7.0, ""rho"": -0.003363201510041311}, {""flow_mm_s"": 10.0, ""rho"": 0.002535389502130357}]",area_ztop
500,normalized,6,detrended_51,mean,1,2,0,0.16666666666666666,0.083333333333333329,100,200,150,0.20000000000000001,0.40000000000000002,0.29999999999999999,0.047457165143009447,-0.011199625620567501,0.12397647292771449,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.12397647292771449}, {""flow_mm_s"": 3.0, ""rho"": 0.08216530260572172}, {""flow_mm_s"": 5.0, ""rho"": 0.04745716514300945}, {""flow_mm_s"": 7.0, ""rho"": -0.011199625620567501}, {""flow_mm_s"": 10.0, ""rho"": -0.010184983882287025}]",area_ztop
500,normalized,6,detrended_51,mean,1,3,0,0.16666666666666666,0.083333333333333329,200,300,250,0.40000000000000002,0.59999999999999998,0.5,0.042389259075405791,-0.072097793028385343,0.10607776297040747,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.08897612169084354}, {""flow_mm_s"": 3.0, ""rho"": 0.10607776297040747}, {""flow_mm_s"": 5.0, ""rho"": -0.07209779302838534}, {""flow_mm_s"": 7.0, ""rho"": -0.06546284343296226}, {""flow_mm_s"": 10.0, ""rho"": 0.04238925907540579}]",area_ztop
500,normalized,6,detrended_51,mean,1,4,0,0.16666666666666666,0.083333333333333329,300,400,350,0.59999999999999998,0.80000000000000004,0.69999999999999996,0.047915054118064591,-0.010543533226341542,0.12383296770695694,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.12383296770695694}, {""flow_mm_s"": 3.0, ""rho"": -0.010543533226341542}, {""flow_mm_s"": 5.0, ""rho"": 0.004444892284484608}, {""flow_mm_s"": 7.0, ""rho"": 0.08880482973236788}, {""flow_mm_s"": 10.0, ""rho"": 0.04791505411806459}]",area_ztop
500,normalized,6,detrended_51,mean,1,5,0,0.16666666666666666,0.083333333333333329,400,500,450,0.80000000000000004,1,0.90000000000000002,0.013605364582516514,-0.00017888270831175013,0.093669644227651144,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.01009580273752467}, {""flow_mm_s"": 3.0, ""rho"": 0.09366964422765114}, {""flow_mm_s"": 5.0, ""rho"": 0.024589371878582074}, {""flow_mm_s"": 7.0, ""rho"": 0.013605364582516514}, {""flow_mm_s"": 10.0, ""rho"": -0.00017888270831175013}]",area_ztop
500,normalized,6,detrended_51,mean,2,1,0.16666666666666666,0.33333333333333331,0.25,0,100,50,0,0.20000000000000001,0.10000000000000001,0.16302085422413096,0.10776009832687169,0.22939192961384464,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.1736338584220447}, {""flow_mm_s"": 3.0, ""rho"": 0.22939192961384464}, {""flow_mm_s"": 5.0, ""rho"": 0.16302085422413096}, {""flow_mm_s"": 7.0, ""rho"": 0.1077600983268717}, {""flow_mm_s"": 10.0, ""rho"": 0.15477091816213273}]",area_ztop
500,normalized,6,detrended_51,mean,2,2,0.16666666666666666,0.33333333333333331,0.25,100,200,150,0.20000000000000001,0.40000000000000002,0.29999999999999999,0.09497528707739572,0.049905805677740465,0.17182671031344915,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.15740830696249647}, {""flow_mm_s"": 3.0, ""rho"": 0.17182671031344915}, {""flow_mm_s"": 5.0, ""rho"": 0.09497528707739572}, {""flow_mm_s"": 7.0, ""rho"": 0.049905805677740465}, {""flow_mm_s"": 10.0, ""rho"": 0.057041940418130134}]",area_ztop
500,normalized,6,detrended_51,mean,2,3,0.16666666666666666,0.33333333333333331,0.25,200,300,250,0.40000000000000002,0.59999999999999998,0.5,0.077214789265750219,0.059826632447859462,0.12358396972137206,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.12358396972137206}, {""flow_mm_s"": 3.0, ""rho"": 0.07721478926575022}, {""flow_mm_s"": 5.0, ""rho"": 0.06798347502235262}, {""flow_mm_s"": 7.0, ""rho"": 0.05982663244785946}, {""flow_mm_s"": 10.0, ""rho"": 0.08511290563885818}]",area_ztop
500,normalized,6,detrended_51,mean,2,4,0.16666666666666666,0.33333333333333331,0.25,300,400,350,0.59999999999999998,0.80000000000000004,0.69999999999999996,0.068562794366593877,-0.024415349396757595,0.11035458616416242,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": -0.024415349396757595}, {""flow_mm_s"": 3.0, ""rho"": 0.11035458616416242}, {""flow_mm_s"": 5.0, ""rho"": -0.0035803046945604017}, {""flow_mm_s"": 7.0, ""rho"": 0.06856279436659388}, {""flow_mm_s"": 10.0, ""rho"": 0.07614136460805622}]",area_ztop
