scan_id,diameter_um,flow_mm_s,grid_scope,coordinate,mode,predictor,rho_median,rho_min,rho_max,positive_cells,n_cells,source_bins,metric
D500_F03_V01,500,3,common_grid,normalized,raw,X1,0.64576850301658018,0.61378799452877142,0.67157554555996835,5,5,,
D500_F03_V01,500,3,common_grid,normalized,raw,source_area,0.63953242335667504,0.60555593050523981,0.6673798547801848,5,5,,
D500_F03_V01,500,3,common_grid,normalized,raw,source_band_area,0.64085452061207304,0.60172578451300818,0.67252277309985298,30,30,,
D500_F05_V01,500,5,common_grid,absolute,detrended_101,X1,0.53680511419752297,0.48389832109716929,0.68545053057983796,20,20,,
D500_F05_V01,500,5,common_grid,absolute,detrended_101,source_area,0.53659465219568458,0.49151860099377714,0.6918683505661819,20,20,,
D500_F05_V01,500,5,common_grid,absolute,detrended_101,source_band_area,0.53296717146406192,0.48745772361370293,0.69296728005994646,120,120,,
D500_F05_V01,500,5,common_grid,absolute,detrended_31,X1,0.5272430694260466,0.44976181429007539,0.65225307544503841,20,20,,
D500_F05_V01,500,5,common_grid,absolute,detrended_31,source_area,0.52728541646715454,0.45649170768982955,0.6645342147227421,20,20,,
D500_F05_V01,500,5,common_grid,absolute,detrended_31,source_band_area,0.52413851473794248,0.45277087434566421,0.66516768292205353,120,120,,
D500_F05_V01,500,5,common_grid,absolute,detrended_51,X1,0.5280475521660335,0.47708479518286678,0.6761682268225998,20,20,,
D500_F05_V01,500,5,common_grid,absolute,detrended_51,source_area,0.52834091246933079,0.47331424820615847,0.68663480785357656,20,20,,
D500_F05_V01,500,5,common_grid,absolute,detrended_51,source_band_area,0.52704410454494166,0.4708980630707626,0.6877284623808021,120,120,,
D500_F05_V01,500,5,common_grid,absolute,raw,X1,0.49977543619858239,0.43524939576833815,0.64404457690752281,20,20,,
D500_F05_V01,500,5,common_grid,absolute,raw,source_area,0.49409514144898031,0.4267864174255282,0.64475762039539219,20,20,,
D500_F05_V01,500,5,common_grid,absolute,raw,source_band_area,0.49542761486954379,0.42240356503451837,0.64463266211328818,120,120,,
D500_F05_V01,500,5,common_grid,normalized,detrended_101,X1,0.78384639016952928,0.73609149011382791,0.7967816143134584,5,5,,
D500_F05_V01,500,5,common_grid,normalized,detrended_101,source_area,0.78093943624613027,0.74054254945533704,0.7988114284484551,5,5,,
D500_F05_V01,500,5,common_grid,normalized,detrended_101,source_band_area,0.78206234458024626,0.73719265850005078,0.8011363902683617,30,30,,
D500_F05_V01,500,5,common_grid,normalized,detrended_31,X1,0.76494150827311114,0.72109921227895168,0.77611369343225778,5,5,,
D500_F05_V01,500,5,common_grid,normalized,detrended_31,source_area,0.77178569223482696,0.72221651147336463,0.79197925775232758,5,5,,
D500_F05_V01,500,5,common_grid,normalized,detrended_31,source_band_area,0.76660504798786189,0.72031504788561163,0.78731713350221699,30,30,,
D500_F05_V01,500,5,common_grid,normalized,detrended_51,X1,0.78198317551419472,0.73099788661630893,0.79317399737366578,5,5,,
D500_F05_V01,500,5,common_grid,normalized,detrended_51,source_area,0.7822263853597623,0.73704573948439711,0.7976766978866342,5,5,,
D500_F05_V01,500,5,common_grid,normalized,detrended_51,source_band_area,0.77977295052165163,0.73201537263292915,0.79964050952044119,30,30,,
D500_F05_V01,500,5,common_grid,normalized,raw,X1,0.70538139651556631,0.68537569383443375,0.70898389314467924,5,5,,
D500_F05_V01,500,5,common_grid,normalized,raw,source_area,0.69438816135717352,0.6828978103765857,0.70623437182963644,5,5,,
D500_F05_V01,500,5,common_grid,normalized,raw,source_band_area,0.69709023584467289,0.67930464250670486,0.71117019628622857,30,30,,
D500_F07_V01,500,7,common_grid,absolute,detrended_101,X1,0.55835073685317982,0.48505110380058458,0.63583339830384911,20,20,,
D500_F07_V01,500,7,common_grid,absolute,detrended_101,source_area,0.55529545605097219,0.48277672148771755,0.63533961844726961,20,20,,
D500_F07_V01,500,7,common_grid,absolute,detrended_101,source_band_area,0.55485770691789349,0.48111839494819275,0.63671276042178393,120,120,,
D500_F07_V01,500,7,common_grid,absolute,detrended_31,X1,0.559493771858252,0.46067836687438368,0.63771976335183367,20,20,,
D500_F07_V01,500,7,common_grid,absolute,detrended_31,source_area,0.55633156595114186,0.47207060624958563,0.63822868456282433,20,20,,
D500_F07_V01,500,7,common_grid,absolute,detrended_31,source_band_area,0.55464493078450383,0.4646558180432202,0.64548047015896703,120,120,,
D500_F07_V01,500,7,common_grid,absolute,detrended_51,X1,0.56149078768209981,0.47833612137383874,0.65037823703654085,20,20,,
D500_F07_V01,500,7,common_grid,absolute,detrended_51,source_area,0.55747742677315282,0.47377352302437631,0.64995223392373969,20,20,,
D500_F07_V01,500,7,common_grid,absolute,detrended_51,source_band_area,0.55920622636376649,0.47424336538117534,0.65482934238273338,120,120,,
D500_F07_V01,500,7,common_grid,absolute,raw,X1,0.51612989340949667,0.45567880465992799,0.59564835918364889,20,20,,
D500_F07_V01,500,7,common_grid,absolute,raw,source_area,0.51425359946687976,0.45132343435182154,0.59574029696841113,20,20,,
D500_F07_V01,500,7,common_grid,absolute,raw,source_band_area,0.51170829064982026,0.44907771015087405,0.59898118133561873,120,120,,
D500_F07_V01,500,7,common_grid,normalized,detrended_101,X1,0.79036766169258899,0.73075436595554688,0.7917492921235858,5,5,,
D500_F07_V01,500,7,common_grid,normalized,detrended_101,source_area,0.78599125915041479,0.72448176393661901,0.79088316166147132,5,5,,
D500_F07_V01,500,7,common_grid,normalized,detrended_101,source_band_area,0.78538350753837527,0.72332847067536121,0.79467477567313027,30,30,,
D500_F07_V01,500,7,common_grid,normalized,detrended_31,X1,0.77548066147227279,0.73538262476738592,0.79143993936387946,5,5,,
D500_F07_V01,500,7,common_grid,normalized,detrended_31,source_area,0.78134912051474525,0.73511505686350564,0.79436238064618558,5,5,,
D500_F07_V01,500,7,common_grid,normalized,detrended_31,source_band_area,0.778672689565853,0.72923429966287978,0.7973927933428766,30,30,,
D500_F07_V01,500,7,common_grid,normalized,detrended_51,X1,0.7820146374458381,0.7369432837224974,0.79399579675689891,5,5,,
D500_F07_V01,500,7,common_grid,normalized,detrended_51,source_area,0.78173191918623064,0.73090172454442692,0.79540438098885857,5,5,,
D500_F07_V01,500,7,common_grid,normalized,detrended_51,source_band_area,0.78352788429670461,0.73114121623582307,0.79898193924465644,30,30,,
D500_F07_V01,500,7,common_grid,normalized,raw,X1,0.71808612354770784,0.66928243578281987,0.74393188662733878,5,5,,
D500_F07_V01,500,7,common_grid,normalized,raw,source_area,0.71307865577027785,0.66043595149666223,0.73984938963202684,5,5,,
D500_F07_V01,500,7,common_grid,normalized,raw,source_band_area,0.70960368652716466,0.65909749555901243,0.74378399157925612,30,30,,
D500_F09_V01,500,9,d500_extension,absolute,detrended_101,X1,0.53948252224731541,0.45897818072560465,0.62109128425247484,20,20,,
D500_F09_V01,500,9,d500_extension,absolute,detrended_101,source_area,0.53164109254129865,0.45034409188787511,0.62748127504761064,20,20,,
D500_F09_V01,500,9,d500_extension,absolute,detrended_101,source_band_area,0.5341353094427278,0.45012426559671903,0.62539177968083215,120,120,,
D500_F09_V01,500,9,d500_extension,absolute,detrended_31,X1,0.53310259117671643,0.45294546125932333,0.59498715113480405,20,20,,
D500_F09_V01,500,9,d500_extension,absolute,detrended_31,source_area,0.53403799980569566,0.45004652279602952,0.60498613237550136,20,20,,
D500_F09_V01,500,9,d500_extension,absolute,detrended_31,source_band_area,0.53736935451743995,0.44612519885406976,0.60538677789672279,120,120,,
D500_F09_V01,500,9,d500_extension,absolute,detrended_51,X1,0.53180658212322585,0.45134942832226993,0.60221213969202936,20,20,,
D500_F09_V01,500,9,d500_extension,absolute,detrended_51,source_area,0.52848096497778885,0.44646080164631136,0.61279938460119077,20,20,,
D500_F09_V01,500,9,d500_extension,absolute,detrended_51,source_band_area,0.53280821293232838,0.4471533731959193,0.61049963555936926,120,120,,
D500_F09_V01,500,9,d500_extension,absolute,raw,X1,0.49679169764834552,0.40971696485938175,0.5614738362406142,20,20,,
D500_F09_V01,500,9,d500_extension,absolute,raw,source_area,0.494944355738277,0.39922355475461851,0.56147317570725852,20,20,,
D500_F09_V01,500,9,d500_extension,absolute,raw,source_band_area,0.49166079377861815,0.39885004513831651,0.56633153451204987,120,120,,
D500_F09_V01,500,9,d500_extension,normalized,detrended_101,X1,0.77107871292528685,0.70113157847028329,0.79062681064522644,5,5,,
D500_F09_V01,500,9,d500_extension,normalized,detrended_101,source_area,0.7630079092357348,0.68052795471941674,0.78868160218307848,5,5,,
D500_F09_V01,500,9,d500_extension,normalized,detrended_101,source_band_area,0.76745719558979664,0.69124795261348582,0.79373466190391118,30,30,,
D500_F09_V01,500,9,d500_extension,normalized,detrended_31,X1,0.75856235894956781,0.6920569435627274,0.78707994471864995,5,5,,
D500_F09_V01,500,9,d500_extension,normalized,detrended_31,source_area,0.76042303427514868,0.68900104057967537,0.78789343775981691,5,5,,
D500_F09_V01,500,9,d500_extension,normalized,detrended_31,source_band_area,0.76129715291805011,0.69174089151744844,0.79076590614831788,30,30,,
D500_F09_V01,500,9,d500_extension,normalized,detrended_51,X1,0.75858070005579092,0.70252881199467587,0.78121393551513774,5,5,,
D500_F09_V01,500,9,d500_extension,normalized,detrended_51,source_area,0.75953703570587561,0.69098355932640798,0.7801487087815141,5,5,,
D500_F09_V01,500,9,d500_extension,normalized,detrended_51,source_band_area,0.7642186986572117,0.69752771219005183,0.78513868972729184,30,30,,
D500_F09_V01,500,9,d500_extension,normalized,raw,X1,0.66569725798911317,0.59304519969262914,0.7227496738694511,5,5,,
D500_F09_V01,500,9,d500_extension,normalized,raw,source_area,0.65433535298150713,0.57361982821393087,0.70871749365284253,5,5,,
D500_F09_V01,500,9,d500_extension,normalized,raw,source_band_area,0.65482878927112098,0.57477837949898658,0.7200405408624575,30,30,,
D500_F10_V01,500,10,common_grid,absolute,detrended_101,X1,0.53514802379167403,0.407845739334389,0.60638316199641906,20,20,,
D500_F10_V01,500,10,common_grid,absolute,detrended_101,source_area,0.54031361020744828,0.41083185084508556,0.61570645148622516,20,20,,
D500_F10_V01,500,10,common_grid,absolute,detrended_101,source_band_area,0.5427809205259877,0.40628044001705621,0.61863626419222784,120,120,,
D500_F10_V01,500,10,common_grid,absolute,detrended_31,X1,0.53631357123149415,0.42519211731807161,0.60845930418834215,20,20,,
D500_F10_V01,500,10,common_grid,absolute,detrended_31,source_area,0.53811810088012435,0.43212902133919423,0.62352139266190321,20,20,,
D500_F10_V01,500,10,common_grid,absolute,detrended_31,source_band_area,0.54039697786772845,0.42538952999630564,0.62652506567446331,120,120,,
D500_F10_V01,500,10,common_grid,absolute,detrended_51,X1,0.53800505175281321,0.39451908034410593,0.60562629361516807,20,20,,
D500_F10_V01,500,10,common_grid,absolute,detrended_51,source_area,0.54389251247840298,0.40602274231917235,0.62596764410961292,20,20,,
D500_F10_V01,500,10,common_grid,absolute,detrended_51,source_band_area,0.54224272535038032,0.40267177104307944,0.62402223112731992,120,120,,
D500_F10_V01,500,10,common_grid,absolute,raw,X1,0.49136113188790898,0.35825365440153417,0.55955421369676039,20,20,,
D500_F10_V01,500,10,common_grid,absolute,raw,source_area,0.48630673801853319,0.35065125860013546,0.55953860967787128,20,20,,
D500_F10_V01,500,10,common_grid,absolute,raw,source_band_area,0.48783812660701598,0.35054871558482742,0.56359491831087238,120,120,,
D500_F10_V01,500,10,common_grid,normalized,detrended_101,X1,0.76282064321040188,0.67862608170695737,0.777574214485235,5,5,,
D500_F10_V01,500,10,common_grid,normalized,detrended_101,source_area,0.76897297321822999,0.69139072962862103,0.78597114999467799,5,5,,
D500_F10_V01,500,10,common_grid,normalized,detrended_101,source_band_area,0.76837029299348614,0.68660856957349081,0.79185158922895038,30,30,,
D500_F10_V01,500,10,common_grid,normalized,detrended_31,X1,0.76675232976533136,0.68531135633706042,0.78438951056246586,5,5,,
D500_F10_V01,500,10,common_grid,normalized,detrended_31,source_area,0.77201713462698285,0.69611195470694009,0.79264090093166617,5,5,,
D500_F10_V01,500,10,common_grid,normalized,detrended_31,source_band_area,0.77175914991832673,0.69087378848042325,0.79606061433273168,30,30,,
D500_F10_V01,500,10,common_grid,normalized,detrended_51,X1,0.77373947013315414,0.66348746396611147,0.78543459737031451,5,5,,
D500_F10_V01,500,10,common_grid,normalized,detrended_51,source_area,0.78117480029109942,0.67473182568812651,0.79749619838017383,5,5,,
D500_F10_V01,500,10,common_grid,normalized,detrended_51,source_band_area,0.7793327274584958,0.67379914980645017,0.79658495957773723,30,30,,
D500_F10_V01,500,10,common_grid,normalized,raw,X1,0.68492656527451856,0.57296141647272192,0.70532326348620111,5,5,,
D500_F10_V01,500,10,common_grid,normalized,raw,source_area,0.678391975719984,0.56807027736173121,0.70162460458772513,5,5,,
D500_F10_V01,500,10,common_grid,normalized,raw,source_band_area,0.67968576078264853,0.56558055797140983,0.70394085782571836,30,30,,
D500_F12_V01,500,12,d500_extension,absolute,detrended_101,X1,0.5197498728577582,0.39675182182053348,0.56933999824398573,20,20,,
D500_F12_V01,500,12,d500_extension,absolute,detrended_101,source_area,0.52469461458611399,0.40176967673330111,0.57392762481068471,20,20,,
D500_F12_V01,500,12,d500_extension,absolute,detrended_101,source_band_area,0.52472450918315117,0.39988775501360585,0.57457960824790055,120,120,,
D500_F12_V01,500,12,d500_extension,absolute,detrended_31,X1,0.52201410989379349,0.39117907178772054,0.58497160516983437,20,20,,
D500_F12_V01,500,12,d500_extension,absolute,detrended_31,source_area,0.52619318809999915,0.38982737214983709,0.58740030744817096,20,20,,
D500_F12_V01,500,12,d500_extension,absolute,detrended_31,source_band_area,0.52619441745932449,0.38732329365299389,0.5890037537659325,120,120,,
D500_F12_V01,500,12,d500_extension,absolute,detrended_51,X1,0.52233142999293025,0.40178308620982617,0.57488592988309772,20,20,,
D500_F12_V01,500,12,d500_extension,absolute,detrended_51,source_area,0.52726583880103062,0.40309786985020174,0.58441617539320878,20,20,,
D500_F12_V01,500,12,d500_extension,absolute,detrended_51,source_band_area,0.52627352513240533,0.40093742981339758,0.58527334254776686,120,120,,
D500_F12_V01,500,12,d500_extension,absolute,raw,X1,0.4921020088062017,0.3676037198683843,0.55320333205789973,20,20,,
D500_F12_V01,500,12,d500_extension,absolute,raw,source_area,0.48717304774121944,0.35678201506610097,0.54604603816598019,20,20,,
D500_F12_V01,500,12,d500_extension,absolute,raw,source_band_area,0.4869386609045897,0.35967977824488828,0.5494358433665314,120,120,,
D500_F12_V01,500,12,d500_extension,normalized,detrended_101,X1,0.73886540057740313,0.66419139139863936,0.76061462420932524,5,5,,
D500_F12_V01,500,12,d500_extension,normalized,detrended_101,source_area,0.75512690903964719,0.66684879682244169,0.76539658249923981,5,5,,
D500_F12_V01,500,12,d500_extension,normalized,detrended_101,source_band_area,0.75203739187789242,0.66515480370918301,0.76907656935582669,30,30,,
D500_F12_V01,500,12,d500_extension,normalized,detrended_31,X1,0.73876887996789997,0.66090445593425751,0.7398664090735354,5,5,,
D500_F12_V01,500,12,d500_extension,normalized,detrended_31,source_area,0.74522263647338272,0.66461163123147526,0.75233377469050278,5,5,,
D500_F12_V01,500,12,d500_extension,normalized,detrended_31,source_band_area,0.74498027603328998,0.66217868258747081,0.75501013554080521,30,30,,
D500_F12_V01,500,12,d500_extension,normalized,detrended_51,X1,0.74792111864612332,0.66229945615470509,0.76658459979328875,5,5,,
D500_F12_V01,500,12,d500_extension,normalized,detrended_51,source_area,0.75606936832627769,0.6697003435679556,0.76917860743624678,5,5,,
D500_F12_V01,500,12,d500_extension,normalized,detrended_51,source_band_area,0.75711965748092358,0.66772193844316485,0.77176844085022611,30,30,,
D500_F12_V01,500,12,d500_extension,normalized,raw,X1,0.67923259875272191,0.59410755923386538,0.73253790090415771,5,5,,
D500_F12_V01,500,12,d500_extension,normalized,raw,source_area,0.67508281301685713,0.58350962986488852,0.72403961977283327,5,5,,
D500_F12_V01,500,12,d500_extension,normalized,raw,source_band_area,0.67670220590948971,0.58534669226551617,0.72633786701525649,30,30,,
D128_F01_V01,128,1,common_grid,absolute,detrended_101,source_band_Q_vs_tail_Q,0.2057601214586417,0.01359783543572363,0.37190445244729747,120,120,6,q
D128_F01_V01,128,1,common_grid,absolute,detrended_31,source_band_Q_vs_tail_Q,0.18845287733904517,0.037928815715755668,0.36437572005639363,120,120,6,q
D128_F01_V01,128,1,common_grid,absolute,detrended_51,source_band_Q_vs_tail_Q,0.19296325501885367,0.02815957840134178,0.3704104763692056,120,120,6,q
D128_F01_V01,128,1,common_grid,absolute,raw,source_band_Q_vs_tail_Q,0.20873279271495432,-0.072275654218540333,0.3708496249306456,116,120,6,q
D128_F01_V01,128,1,common_grid,normalized,detrended_101,source_band_Q_vs_tail_Q,0.2296384117140764,0.022234348632734154,0.36285714181176254,30,30,6,q
D128_F01_V01,128,1,common_grid,normalized,detrended_31,source_band_Q_vs_tail_Q,0.21974445815566496,0.040016649147773448,0.35976947037925117,30,30,6,q
D128_F01_V01,128,1,common_grid,normalized,detrended_51,source_band_Q_vs_tail_Q,0.22246627328775087,0.029534847825385856,0.36321242622045968,30,30,6,q
D128_F01_V01,128,1,common_grid,normalized,raw,source_band_Q_vs_tail_Q,0.23802429411354237,-0.06686957496669807,0.36116971773950113,28,30,6,q
D128_F03_V01,128,3,common_grid,absolute,detrended_101,source_band_Q_vs_tail_Q,0.16293169096258991,-0.037300618036089646,0.39540786924647398,118,120,6,q
D128_F03_V01,128,3,common_grid,absolute,detrended_31,source_band_Q_vs_tail_Q,0.18530943391912366,0.024972237622991261,0.38855398748446807,120,120,6,q
D128_F03_V01,128,3,common_grid,absolute,detrended_51,source_band_Q_vs_tail_Q,0.17800547134724257,0.034731821236051452,0.40168380968717154,120,120,6,q
D128_F03_V01,128,3,common_grid,absolute,raw,source_band_Q_vs_tail_Q,0.17835675143355156,-0.0019365721689222357,0.38991912452233957,119,120,6,q
D128_F03_V01,128,3,common_grid,normalized,detrended_101,source_band_Q_vs_tail_Q,0.21896753987649742,-0.045043421883988251,0.33897349574775715,29,30,6,q
D128_F03_V01,128,3,common_grid,normalized,detrended_31,source_band_Q_vs_tail_Q,0.20682425934507814,0.093318728197212264,0.29183565595433703,30,30,6,q
D128_F03_V01,128,3,common_grid,normalized,detrended_51,source_band_Q_vs_tail_Q,0.21053269814357534,0.074734615721087236,0.33053589781500492,30,30,6,q
D128_F03_V01,128,3,common_grid,normalized,raw,source_band_Q_vs_tail_Q,0.20373360858834982,-0.0049779340584415951,0.34016460278085769,29,30,6,q
D128_F05_V01,128,5,common_grid,absolute,detrended_101,source_band_Q_vs_tail_Q,0.19193303588872215,0.039276214270809295,0.35226910103114295,120,120,6,q
D128_F05_V01,128,5,common_grid,absolute,detrended_31,source_band_Q_vs_tail_Q,0.17611623975488999,0.04952329953588426,0.35002858871580012,120,120,6,q
D128_F05_V01,128,5,common_grid,absolute,detrended_51,source_band_Q_vs_tail_Q,0.18201122229207189,0.012057808035264893,0.35817455195677733,120,120,6,q
D128_F05_V01,128,5,common_grid,absolute,raw,source_band_Q_vs_tail_Q,0.21495454771248321,0.032332203657877631,0.34733627393632938,120,120,6,q
D128_F05_V01,128,5,common_grid,normalized,detrended_101,source_band_Q_vs_tail_Q,0.22947996752196137,0.039120024257476987,0.35407103708463317,30,30,6,q
D128_F05_V01,128,5,common_grid,normalized,detrended_31,source_band_Q_vs_tail_Q,0.20059119646837831,0.068737419490648988,0.34818283187067384,30,30,6,q
D128_F05_V01,128,5,common_grid,normalized,detrended_51,source_band_Q_vs_tail_Q,0.21007075958073454,0.011153292291883787,0.35716294248187169,30,30,6,q
D128_F05_V01,128,5,common_grid,normalized,raw,source_band_Q_vs_tail_Q,0.23105216951417201,0.035143585028268906,0.3264136234196624,30,30,6,q
D128_F07_V01,128,7,common_grid,absolute,detrended_101,source_band_Q_vs_tail_Q,0.24589053571304864,0.068042955944786709,0.35473105931468696,120,120,6,q
D128_F07_V01,128,7,common_grid,absolute,detrended_31,source_band_Q_vs_tail_Q,0.21846064052548259,0.088396422821993198,0.33085816381306427,120,120,6,q
D128_F07_V01,128,7,common_grid,absolute,detrended_51,source_band_Q_vs_tail_Q,0.21901349367370673,0.09079457572024896,0.33807709663067653,120,120,6,q
D128_F07_V01,128,7,common_grid,absolute,raw,source_band_Q_vs_tail_Q,0.26858666737704973,0.058592788422731107,0.3572395285753287,120,120,6,q
D128_F07_V01,128,7,common_grid,normalized,detrended_101,source_band_Q_vs_tail_Q,0.24195346435773465,0.074590271224360932,0.35595788501516579,30,30,6,q
D128_F07_V01,128,7,common_grid,normalized,detrended_31,source_band_Q_vs_tail_Q,0.21382357067182683,0.099528524062679924,0.32860313754409132,30,30,6,q
D128_F07_V01,128,7,common_grid,normalized,detrended_51,source_band_Q_vs_tail_Q,0.22549379044386625,0.098801003617130054,0.33738887431081621,30,30,6,q
D128_F07_V01,128,7,common_grid,normalized,raw,source_band_Q_vs_tail_Q,0.24369753621902451,0.0539777683460618,0.35720477721977534,30,30,6,q
D128_F10_V01,128,10,common_grid,absolute,detrended_101,source_band_Q_vs_tail_Q,0.20458171717217777,0.033657599507043647,0.3615884527506798,120,120,6,q
D128_F10_V01,128,10,common_grid,absolute,detrended_31,source_band_Q_vs_tail_Q,0.18793232427836329,0.02491843605722284,0.35678164481177399,120,120,6,q
D128_F10_V01,128,10,common_grid,absolute,detrended_51,source_band_Q_vs_tail_Q,0.19204051260131969,0.023112313457987518,0.36137560953413816,120,120,6,q
D128_F10_V01,128,10,common_grid,absolute,raw,source_band_Q_vs_tail_Q,0.20274753566387974,0.0045178569444084375,0.34106507159764976,120,120,6,q
D128_F10_V01,128,10,common_grid,normalized,detrended_101,source_band_Q_vs_tail_Q,0.2161964858319271,0.033327508637568115,0.32735416504770265,30,30,6,q
D128_F10_V01,128,10,common_grid,normalized,detrended_31,source_band_Q_vs_tail_Q,0.20950233873398899,0.02837151316274511,0.3112047478149666,30,30,6,q
D128_F10_V01,128,10,common_grid,normalized,detrended_51,source_band_Q_vs_tail_Q,0.19953722516175118,0.029945593013052038,0.30694856057652081,30,30,6,q
D128_F10_V01,128,10,common_grid,normalized,raw,source_band_Q_vs_tail_Q,0.20065070010060024,0.017088180553402013,0.32920376555110265,30,30,6,q
D235_F01_V01,235,1,common_grid,absolute,detrended_101,source_band_Q_vs_tail_Q,0.24115090652497589,-0.22555497200404118,0.53439564409613793,106,120,6,q
D235_F01_V01,235,1,common_grid,absolute,detrended_31,source_band_Q_vs_tail_Q,0.18647181784623085,-0.089842293792345568,0.45643897637163727,110,120,6,q
D235_F01_V01,235,1,common_grid,absolute,detrended_51,source_band_Q_vs_tail_Q,0.19182593519510416,-0.13934307510195756,0.48674720534651006,109,120,6,q
D235_F01_V01,235,1,common_grid,absolute,raw,source_band_Q_vs_tail_Q,0.21356456608592228,-0.28664543237662465,0.51340106489973458,105,120,6,q
D235_F01_V01,235,1,common_grid,normalized,detrended_101,source_band_Q_vs_tail_Q,0.32088919320075115,-0.23117221419296718,0.55623419714334366,25,30,6,q
D235_F01_V01,235,1,common_grid,normalized,detrended_31,source_band_Q_vs_tail_Q,0.22716582902957322,-0.088618087265941073,0.5196143369005255,27,30,6,q
D235_F01_V01,235,1,common_grid,normalized,detrended_51,source_band_Q_vs_tail_Q,0.24986485097536171,-0.15624602748644068,0.52683081382085217,27,30,6,q
D235_F01_V01,235,1,common_grid,normalized,raw,source_band_Q_vs_tail_Q,0.28592988947421238,-0.30468181129045691,0.53833155921222609,25,30,6,q
D235_F03_V01,235,3,common_grid,absolute,detrended_101,source_band_Q_vs_tail_Q,0.19383891542401033,-0.12159825584493245,0.45799191328708594,103,120,6,q
D235_F03_V01,235,3,common_grid,absolute,detrended_31,source_band_Q_vs_tail_Q,0.15481248509947859,-0.11664221181229983,0.39997001092394613,98,120,6,q
D235_F03_V01,235,3,common_grid,absolute,detrended_51,source_band_Q_vs_tail_Q,0.16941604416983147,-0.092883998299989431,0.41133640407879235,103,120,6,q
D235_F03_V01,235,3,common_grid,absolute,raw,source_band_Q_vs_tail_Q,0.18240064743853923,-0.11455399449506413,0.44339263560015119,110,120,6,q
D235_F03_V01,235,3,common_grid,normalized,detrended_101,source_band_Q_vs_tail_Q,0.23443205966386416,-0.11980169524222994,0.50753607485639463,25,30,6,q
D235_F03_V01,235,3,common_grid,normalized,detrended_31,source_band_Q_vs_tail_Q,0.18479297881730211,-0.090322959080213885,0.4590610293271985,25,30,6,q
D235_F03_V01,235,3,common_grid,normalized,detrended_51,source_band_Q_vs_tail_Q,0.21080751667361816,-0.07826270695722759,0.45862690659664201,27,30,6,q
D235_F03_V01,235,3,common_grid,normalized,raw,source_band_Q_vs_tail_Q,0.21967994552718617,-0.092316712114061908,0.49140120690060152,25,30,6,q
D235_F05_V01,235,5,common_grid,absolute,detrended_101,source_band_Q_vs_tail_Q,0.21942338376679138,-0.049890903326127153,0.41287888358968805,117,120,6,q
D235_F05_V01,235,5,common_grid,absolute,detrended_31,source_band_Q_vs_tail_Q,0.15181041006337634,-0.10102803857504448,0.35627072796310166,103,120,6,q
D235_F05_V01,235,5,common_grid,absolute,detrended_51,source_band_Q_vs_tail_Q,0.19617571497211939,-0.11192513592079405,0.38082229887546482,103,120,6,q
D235_F05_V01,235,5,common_grid,absolute,raw,source_band_Q_vs_tail_Q,0.2093138435623145,-0.063056178713958508,0.41499437189568722,114,120,6,q
D235_F05_V01,235,5,common_grid,normalized,detrended_101,source_band_Q_vs_tail_Q,0.27384479149526675,-0.011860189202735651,0.45457503704434499,27,30,6,q
D235_F05_V01,235,5,common_grid,normalized,detrended_31,source_band_Q_vs_tail_Q,0.17363777381891338,-0.094756125750251718,0.38917079629264473,25,30,6,q
D235_F05_V01,235,5,common_grid,normalized,detrended_51,source_band_Q_vs_tail_Q,0.24274468073523428,-0.083439191630411941,0.43983131527040509,25,30,6,q
D235_F05_V01,235,5,common_grid,normalized,raw,source_band_Q_vs_tail_Q,0.2530421674892358,-0.052656229091395675,0.46184491620815338,27,30,6,q
D235_F07_V01,235,7,common_grid,absolute,detrended_101,source_band_Q_vs_tail_Q,0.18894282732626647,-0.037499615694129733,0.41499453659803637,116,120,6,q
D235_F07_V01,235,7,common_grid,absolute,detrended_31,source_band_Q_vs_tail_Q,0.16015151582549214,-0.010474681588053755,0.36179380371658559,118,120,6,q
D235_F07_V01,235,7,common_grid,absolute,detrended_51,source_band_Q_vs_tail_Q,0.18129326274998808,-0.0090837908309688714,0.36420929473252839,117,120,6,q
D235_F07_V01,235,7,common_grid,absolute,raw,source_band_Q_vs_tail_Q,0.18791697828144932,-0.031759275952341605,0.40939663380630231,116,120,6,q
D235_F07_V01,235,7,common_grid,normalized,detrended_101,source_band_Q_vs_tail_Q,0.2994225850175849,-0.037528350815016688,0.44307892219270129,28,30,6,q
D235_F07_V01,235,7,common_grid,normalized,detrended_31,source_band_Q_vs_tail_Q,0.19253283203673466,0.029565756201250026,0.36871470562651676,30,30,6,q
D235_F07_V01,235,7,common_grid,normalized,detrended_51,source_band_Q_vs_tail_Q,0.25386131169592485,-0.015498515284300126,0.38298750649937796,29,30,6,q
D235_F07_V01,235,7,common_grid,normalized,raw,source_band_Q_vs_tail_Q,0.29964306254665651,-0.036232133419340166,0.43929712043948482,29,30,6,q
D235_F10_V01,235,10,common_grid,absolute,detrended_101,source_band_Q_vs_tail_Q,0.18135083714652994,-0.13269822733872347,0.4261233333168053,101,120,6,q
D235_F10_V01,235,10,common_grid,absolute,detrended_31,source_band_Q_vs_tail_Q,0.17679045346504585,-0.118310226438556,0.42632144311666126,104,120,6,q
D235_F10_V01,235,10,common_grid,absolute,detrended_51,source_band_Q_vs_tail_Q,0.1970150535292684,-0.11484898573620733,0.42497392308080478,101,120,6,q
