source_bin,tail_bin,u_lo,u_hi,u_mid,tail_lo_um,tail_hi_um,tail_mid_um,eta_lo,eta_hi,eta_mid,scan_id,diameter_um,flow_mm_s,grid_scope,coordinate,source_bins,mode,metric,control,rho,n_pairs,control_design_rank
2,10,0.16666666666666666,0.33333333333333331,0.25,225,250,237.5,0.95744680851063835,1.0638297872340425,1.0106382978723405,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.083594740928128936,424,3
2,11,0.16666666666666666,0.33333333333333331,0.25,250,275,262.5,1.0638297872340425,1.1702127659574468,1.1170212765957446,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,-0.070459141074343506,424,3
2,12,0.16666666666666666,0.33333333333333331,0.25,275,300,287.5,1.1702127659574468,1.2765957446808511,1.2234042553191489,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.0086024117782079346,424,3
2,13,0.16666666666666666,0.33333333333333331,0.25,300,325,312.5,1.2765957446808511,1.3829787234042554,1.3297872340425532,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.077113724558914354,424,3
2,14,0.16666666666666666,0.33333333333333331,0.25,325,350,337.5,1.3829787234042554,1.4893617021276595,1.4361702127659575,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.06439204772549019,424,3
2,15,0.16666666666666666,0.33333333333333331,0.25,350,375,362.5,1.4893617021276595,1.5957446808510638,1.5425531914893618,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.10817166736392081,424,3
2,16,0.16666666666666666,0.33333333333333331,0.25,375,400,387.5,1.5957446808510638,1.7021276595744681,1.6489361702127661,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,-0.013374913297323217,424,3
2,17,0.16666666666666666,0.33333333333333331,0.25,400,425,412.5,1.7021276595744681,1.8085106382978724,1.7553191489361701,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.019656643801699063,424,3
2,18,0.16666666666666666,0.33333333333333331,0.25,425,450,437.5,1.8085106382978724,1.9148936170212767,1.8617021276595744,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.031370912866051898,424,3
2,19,0.16666666666666666,0.33333333333333331,0.25,450,475,462.5,1.9148936170212767,2.021276595744681,1.9680851063829787,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,-0.012713002957452674,424,3
2,20,0.16666666666666666,0.33333333333333331,0.25,475,500,487.5,2.021276595744681,2.1276595744680851,2.0744680851063828,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,-0.056069755698993168,424,3
3,1,0.33333333333333331,0.5,0.41666666666666669,0,25,12.5,0,0.10638297872340426,0.053191489361702128,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.16049651480830304,424,3
3,2,0.33333333333333331,0.5,0.41666666666666669,25,50,37.5,0.10638297872340426,0.21276595744680851,0.15957446808510639,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.11592473924361206,424,3
3,3,0.33333333333333331,0.5,0.41666666666666669,50,75,62.5,0.21276595744680851,0.31914893617021278,0.26595744680851063,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.15877617549562129,424,3
3,4,0.33333333333333331,0.5,0.41666666666666669,75,100,87.5,0.31914893617021278,0.42553191489361702,0.37234042553191488,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.075364052362644235,424,3
3,5,0.33333333333333331,0.5,0.41666666666666669,100,125,112.5,0.42553191489361702,0.53191489361702127,0.47872340425531917,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.072193187119927088,424,3
3,6,0.33333333333333331,0.5,0.41666666666666669,125,150,137.5,0.53191489361702127,0.63829787234042556,0.58510638297872342,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.10125238887387446,424,3
3,7,0.33333333333333331,0.5,0.41666666666666669,150,175,162.5,0.63829787234042556,0.74468085106382975,0.69148936170212771,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.10915366933482948,424,3
3,8,0.33333333333333331,0.5,0.41666666666666669,175,200,187.5,0.74468085106382975,0.85106382978723405,0.7978723404255319,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.13440730490768379,424,3
3,9,0.33333333333333331,0.5,0.41666666666666669,200,225,212.5,0.85106382978723405,0.95744680851063835,0.9042553191489362,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.069348961145748622,424,3
3,10,0.33333333333333331,0.5,0.41666666666666669,225,250,237.5,0.95744680851063835,1.0638297872340425,1.0106382978723405,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.026647093194456645,424,3
3,11,0.33333333333333331,0.5,0.41666666666666669,250,275,262.5,1.0638297872340425,1.1702127659574468,1.1170212765957446,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.028598396659341142,424,3
3,12,0.33333333333333331,0.5,0.41666666666666669,275,300,287.5,1.1702127659574468,1.2765957446808511,1.2234042553191489,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.015449300609201688,424,3
3,13,0.33333333333333331,0.5,0.41666666666666669,300,325,312.5,1.2765957446808511,1.3829787234042554,1.3297872340425532,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.058353818437599708,424,3
3,14,0.33333333333333331,0.5,0.41666666666666669,325,350,337.5,1.3829787234042554,1.4893617021276595,1.4361702127659575,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.097208133064409022,424,3
3,15,0.33333333333333331,0.5,0.41666666666666669,350,375,362.5,1.4893617021276595,1.5957446808510638,1.5425531914893618,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.032149500951238537,424,3
3,16,0.33333333333333331,0.5,0.41666666666666669,375,400,387.5,1.5957446808510638,1.7021276595744681,1.6489361702127661,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,-9.707905775817316e-05,424,3
3,17,0.33333333333333331,0.5,0.41666666666666669,400,425,412.5,1.7021276595744681,1.8085106382978724,1.7553191489361701,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.055590257787627405,424,3
3,18,0.33333333333333331,0.5,0.41666666666666669,425,450,437.5,1.8085106382978724,1.9148936170212767,1.8617021276595744,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.079411135971913877,424,3
3,19,0.33333333333333331,0.5,0.41666666666666669,450,475,462.5,1.9148936170212767,2.021276595744681,1.9680851063829787,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,-0.095996611298424656,424,3
3,20,0.33333333333333331,0.5,0.41666666666666669,475,500,487.5,2.021276595744681,2.1276595744680851,2.0744680851063828,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.009938362404704873,424,3
4,1,0.5,0.66666666666666663,0.58333333333333337,0,25,12.5,0,0.10638297872340426,0.053191489361702128,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.11516486035374549,424,3
4,2,0.5,0.66666666666666663,0.58333333333333337,25,50,37.5,0.10638297872340426,0.21276595744680851,0.15957446808510639,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.12231785917361999,424,3
4,3,0.5,0.66666666666666663,0.58333333333333337,50,75,62.5,0.21276595744680851,0.31914893617021278,0.26595744680851063,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.12416750951530063,424,3
4,4,0.5,0.66666666666666663,0.58333333333333337,75,100,87.5,0.31914893617021278,0.42553191489361702,0.37234042553191488,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.11710684411740478,424,3
4,5,0.5,0.66666666666666663,0.58333333333333337,100,125,112.5,0.42553191489361702,0.53191489361702127,0.47872340425531917,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.11575789676218567,424,3
4,6,0.5,0.66666666666666663,0.58333333333333337,125,150,137.5,0.53191489361702127,0.63829787234042556,0.58510638297872342,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.098949475823693414,424,3
4,7,0.5,0.66666666666666663,0.58333333333333337,150,175,162.5,0.63829787234042556,0.74468085106382975,0.69148936170212771,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.10005976751565647,424,3
4,8,0.5,0.66666666666666663,0.58333333333333337,175,200,187.5,0.74468085106382975,0.85106382978723405,0.7978723404255319,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.075725974508951077,424,3
4,9,0.5,0.66666666666666663,0.58333333333333337,200,225,212.5,0.85106382978723405,0.95744680851063835,0.9042553191489362,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.081909775304570179,424,3
4,10,0.5,0.66666666666666663,0.58333333333333337,225,250,237.5,0.95744680851063835,1.0638297872340425,1.0106382978723405,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.048826323391750137,424,3
4,11,0.5,0.66666666666666663,0.58333333333333337,250,275,262.5,1.0638297872340425,1.1702127659574468,1.1170212765957446,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.0025041586735085148,424,3
4,12,0.5,0.66666666666666663,0.58333333333333337,275,300,287.5,1.1702127659574468,1.2765957446808511,1.2234042553191489,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.044091338145782755,424,3
4,13,0.5,0.66666666666666663,0.58333333333333337,300,325,312.5,1.2765957446808511,1.3829787234042554,1.3297872340425532,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.0055035605660132478,424,3
4,14,0.5,0.66666666666666663,0.58333333333333337,325,350,337.5,1.3829787234042554,1.4893617021276595,1.4361702127659575,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.13668314479727903,424,3
4,15,0.5,0.66666666666666663,0.58333333333333337,350,375,362.5,1.4893617021276595,1.5957446808510638,1.5425531914893618,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.022521590472889937,424,3
4,16,0.5,0.66666666666666663,0.58333333333333337,375,400,387.5,1.5957446808510638,1.7021276595744681,1.6489361702127661,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.045949253449207979,424,3
4,17,0.5,0.66666666666666663,0.58333333333333337,400,425,412.5,1.7021276595744681,1.8085106382978724,1.7553191489361701,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.064248561255391065,424,3
4,18,0.5,0.66666666666666663,0.58333333333333337,425,450,437.5,1.8085106382978724,1.9148936170212767,1.8617021276595744,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.030263979040996283,424,3
4,19,0.5,0.66666666666666663,0.58333333333333337,450,475,462.5,1.9148936170212767,2.021276595744681,1.9680851063829787,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,-0.050835516513096396,424,3
4,20,0.5,0.66666666666666663,0.58333333333333337,475,500,487.5,2.021276595744681,2.1276595744680851,2.0744680851063828,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.029602458878595569,424,3
5,1,0.66666666666666663,0.83333333333333337,0.75,0,25,12.5,0,0.10638297872340426,0.053191489361702128,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.19240533660038289,424,3
5,2,0.66666666666666663,0.83333333333333337,0.75,25,50,37.5,0.10638297872340426,0.21276595744680851,0.15957446808510639,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.059794273036030382,424,3
5,3,0.66666666666666663,0.83333333333333337,0.75,50,75,62.5,0.21276595744680851,0.31914893617021278,0.26595744680851063,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.16855035670430191,424,3
5,4,0.66666666666666663,0.83333333333333337,0.75,75,100,87.5,0.31914893617021278,0.42553191489361702,0.37234042553191488,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.17735169350060892,424,3
5,5,0.66666666666666663,0.83333333333333337,0.75,100,125,112.5,0.42553191489361702,0.53191489361702127,0.47872340425531917,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.14467351250367311,424,3
5,6,0.66666666666666663,0.83333333333333337,0.75,125,150,137.5,0.53191489361702127,0.63829787234042556,0.58510638297872342,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.11892248625182585,424,3
5,7,0.66666666666666663,0.83333333333333337,0.75,150,175,162.5,0.63829787234042556,0.74468085106382975,0.69148936170212771,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.16414973783970063,424,3
5,8,0.66666666666666663,0.83333333333333337,0.75,175,200,187.5,0.74468085106382975,0.85106382978723405,0.7978723404255319,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.088561637125096904,424,3
5,9,0.66666666666666663,0.83333333333333337,0.75,200,225,212.5,0.85106382978723405,0.95744680851063835,0.9042553191489362,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.0093121974147694561,424,3
5,10,0.66666666666666663,0.83333333333333337,0.75,225,250,237.5,0.95744680851063835,1.0638297872340425,1.0106382978723405,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.038238094861843937,424,3
5,11,0.66666666666666663,0.83333333333333337,0.75,250,275,262.5,1.0638297872340425,1.1702127659574468,1.1170212765957446,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.030817204913631428,424,3
5,12,0.66666666666666663,0.83333333333333337,0.75,275,300,287.5,1.1702127659574468,1.2765957446808511,1.2234042553191489,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.02188143099682148,424,3
5,13,0.66666666666666663,0.83333333333333337,0.75,300,325,312.5,1.2765957446808511,1.3829787234042554,1.3297872340425532,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,-0.047574437163885409,424,3
5,14,0.66666666666666663,0.83333333333333337,0.75,325,350,337.5,1.3829787234042554,1.4893617021276595,1.4361702127659575,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.10633306671232925,424,3
5,15,0.66666666666666663,0.83333333333333337,0.75,350,375,362.5,1.4893617021276595,1.5957446808510638,1.5425531914893618,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,-0.05594619010874563,424,3
5,16,0.66666666666666663,0.83333333333333337,0.75,375,400,387.5,1.5957446808510638,1.7021276595744681,1.6489361702127661,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.040298386934942032,424,3
5,17,0.66666666666666663,0.83333333333333337,0.75,400,425,412.5,1.7021276595744681,1.8085106382978724,1.7553191489361701,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,-0.019782010540850964,424,3
5,18,0.66666666666666663,0.83333333333333337,0.75,425,450,437.5,1.8085106382978724,1.9148936170212767,1.8617021276595744,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.055005051281854407,424,3
5,19,0.66666666666666663,0.83333333333333337,0.75,450,475,462.5,1.9148936170212767,2.021276595744681,1.9680851063829787,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,-0.033043963830600223,424,3
5,20,0.66666666666666663,0.83333333333333337,0.75,475,500,487.5,2.021276595744681,2.1276595744680851,2.0744680851063828,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,-0.042751342427349043,424,3
6,1,0.83333333333333337,1,0.91666666666666663,0,25,12.5,0,0.10638297872340426,0.053191489361702128,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.11434324771167514,424,3
6,2,0.83333333333333337,1,0.91666666666666663,25,50,37.5,0.10638297872340426,0.21276595744680851,0.15957446808510639,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.038482258747697333,424,3
6,3,0.83333333333333337,1,0.91666666666666663,50,75,62.5,0.21276595744680851,0.31914893617021278,0.26595744680851063,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.15052362623128288,424,3
6,4,0.83333333333333337,1,0.91666666666666663,75,100,87.5,0.31914893617021278,0.42553191489361702,0.37234042553191488,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.1428756455095852,424,3
6,5,0.83333333333333337,1,0.91666666666666663,100,125,112.5,0.42553191489361702,0.53191489361702127,0.47872340425531917,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.13041939825865514,424,3
6,6,0.83333333333333337,1,0.91666666666666663,125,150,137.5,0.53191489361702127,0.63829787234042556,0.58510638297872342,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.060958348128314833,424,3
6,7,0.83333333333333337,1,0.91666666666666663,150,175,162.5,0.63829787234042556,0.74468085106382975,0.69148936170212771,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,-0.042343412174971229,424,3
6,8,0.83333333333333337,1,0.91666666666666663,175,200,187.5,0.74468085106382975,0.85106382978723405,0.7978723404255319,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,-0.053150289347095474,424,3
6,9,0.83333333333333337,1,0.91666666666666663,200,225,212.5,0.85106382978723405,0.95744680851063835,0.9042553191489362,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.018772074357659777,424,3
6,10,0.83333333333333337,1,0.91666666666666663,225,250,237.5,0.95744680851063835,1.0638297872340425,1.0106382978723405,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.012436004959180192,424,3
6,11,0.83333333333333337,1,0.91666666666666663,250,275,262.5,1.0638297872340425,1.1702127659574468,1.1170212765957446,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,-0.024226947390146969,424,3
6,12,0.83333333333333337,1,0.91666666666666663,275,300,287.5,1.1702127659574468,1.2765957446808511,1.2234042553191489,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,-0.046845494608775066,424,3
6,13,0.83333333333333337,1,0.91666666666666663,300,325,312.5,1.2765957446808511,1.3829787234042554,1.3297872340425532,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,-0.0016423131722393229,424,3
6,14,0.83333333333333337,1,0.91666666666666663,325,350,337.5,1.3829787234042554,1.4893617021276595,1.4361702127659575,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.139281388320039,424,3
6,15,0.83333333333333337,1,0.91666666666666663,350,375,362.5,1.4893617021276595,1.5957446808510638,1.5425531914893618,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.038639229165035621,424,3
6,16,0.83333333333333337,1,0.91666666666666663,375,400,387.5,1.5957446808510638,1.7021276595744681,1.6489361702127661,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.013495740270834524,424,3
6,17,0.83333333333333337,1,0.91666666666666663,400,425,412.5,1.7021276595744681,1.8085106382978724,1.7553191489361701,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.052894929582703282,424,3
6,18,0.83333333333333337,1,0.91666666666666663,425,450,437.5,1.8085106382978724,1.9148936170212767,1.8617021276595744,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,-0.004494382894725874,424,3
6,19,0.83333333333333337,1,0.91666666666666663,450,475,462.5,1.9148936170212767,2.021276595744681,1.9680851063829787,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,-0.024286710251009869,424,3
6,20,0.83333333333333337,1,0.91666666666666663,475,500,487.5,2.021276595744681,2.1276595744680851,2.0744680851063828,D235_F05_V01,235,5,common_grid,absolute,6,detrended_51,mean,x1_ztop,-0.020139145159014105,424,3
1,1,0,0.16666666666666666,0.083333333333333329,0,25,12.5,0,0.10638297872340426,0.053191489361702128,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.091713454675938971,444,3
1,2,0,0.16666666666666666,0.083333333333333329,25,50,37.5,0.10638297872340426,0.21276595744680851,0.15957446808510639,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.0098456416061106951,444,3
1,3,0,0.16666666666666666,0.083333333333333329,50,75,62.5,0.21276595744680851,0.31914893617021278,0.26595744680851063,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.0084913588109953482,444,3
1,4,0,0.16666666666666666,0.083333333333333329,75,100,87.5,0.31914893617021278,0.42553191489361702,0.37234042553191488,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.054045823480299779,444,3
1,5,0,0.16666666666666666,0.083333333333333329,100,125,112.5,0.42553191489361702,0.53191489361702127,0.47872340425531917,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.055332136952313635,444,3
1,6,0,0.16666666666666666,0.083333333333333329,125,150,137.5,0.53191489361702127,0.63829787234042556,0.58510638297872342,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.063213898387946943,444,3
1,7,0,0.16666666666666666,0.083333333333333329,150,175,162.5,0.63829787234042556,0.74468085106382975,0.69148936170212771,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,-0.0058814288344149835,444,3
1,8,0,0.16666666666666666,0.083333333333333329,175,200,187.5,0.74468085106382975,0.85106382978723405,0.7978723404255319,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,-0.029024561416046847,444,3
1,9,0,0.16666666666666666,0.083333333333333329,200,225,212.5,0.85106382978723405,0.95744680851063835,0.9042553191489362,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.042017382980053239,444,3
1,10,0,0.16666666666666666,0.083333333333333329,225,250,237.5,0.95744680851063835,1.0638297872340425,1.0106382978723405,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,-0.047346386368981516,444,3
1,11,0,0.16666666666666666,0.083333333333333329,250,275,262.5,1.0638297872340425,1.1702127659574468,1.1170212765957446,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.067969208699676417,444,3
1,12,0,0.16666666666666666,0.083333333333333329,275,300,287.5,1.1702127659574468,1.2765957446808511,1.2234042553191489,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,-0.037821129999684219,444,3
1,13,0,0.16666666666666666,0.083333333333333329,300,325,312.5,1.2765957446808511,1.3829787234042554,1.3297872340425532,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.0098826634330911427,444,3
1,14,0,0.16666666666666666,0.083333333333333329,325,350,337.5,1.3829787234042554,1.4893617021276595,1.4361702127659575,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.0098399632376952456,444,3
1,15,0,0.16666666666666666,0.083333333333333329,350,375,362.5,1.4893617021276595,1.5957446808510638,1.5425531914893618,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,-0.072183511568349984,444,3
1,16,0,0.16666666666666666,0.083333333333333329,375,400,387.5,1.5957446808510638,1.7021276595744681,1.6489361702127661,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.077335331317881992,444,3
1,17,0,0.16666666666666666,0.083333333333333329,400,425,412.5,1.7021276595744681,1.8085106382978724,1.7553191489361701,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,-0.056106181710181453,444,3
1,18,0,0.16666666666666666,0.083333333333333329,425,450,437.5,1.8085106382978724,1.9148936170212767,1.8617021276595744,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,-0.024233824549066613,444,3
1,19,0,0.16666666666666666,0.083333333333333329,450,475,462.5,1.9148936170212767,2.021276595744681,1.9680851063829787,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.070950716018638685,444,3
1,20,0,0.16666666666666666,0.083333333333333329,475,500,487.5,2.021276595744681,2.1276595744680851,2.0744680851063828,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,-0.0079192645063823168,444,3
2,1,0.16666666666666666,0.33333333333333331,0.25,0,25,12.5,0,0.10638297872340426,0.053191489361702128,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.15114267116893321,444,3
2,2,0.16666666666666666,0.33333333333333331,0.25,25,50,37.5,0.10638297872340426,0.21276595744680851,0.15957446808510639,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.055247004472287753,444,3
2,3,0.16666666666666666,0.33333333333333331,0.25,50,75,62.5,0.21276595744680851,0.31914893617021278,0.26595744680851063,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.083911567664527204,444,3
2,4,0.16666666666666666,0.33333333333333331,0.25,75,100,87.5,0.31914893617021278,0.42553191489361702,0.37234042553191488,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.076599001451506624,444,3
2,5,0.16666666666666666,0.33333333333333331,0.25,100,125,112.5,0.42553191489361702,0.53191489361702127,0.47872340425531917,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.10772451764175912,444,3
2,6,0.16666666666666666,0.33333333333333331,0.25,125,150,137.5,0.53191489361702127,0.63829787234042556,0.58510638297872342,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.12251866101760202,444,3
2,7,0.16666666666666666,0.33333333333333331,0.25,150,175,162.5,0.63829787234042556,0.74468085106382975,0.69148936170212771,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.014266529893654508,444,3
2,8,0.16666666666666666,0.33333333333333331,0.25,175,200,187.5,0.74468085106382975,0.85106382978723405,0.7978723404255319,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.016434240897970184,444,3
2,9,0.16666666666666666,0.33333333333333331,0.25,200,225,212.5,0.85106382978723405,0.95744680851063835,0.9042553191489362,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.047389058331095024,444,3
2,10,0.16666666666666666,0.33333333333333331,0.25,225,250,237.5,0.95744680851063835,1.0638297872340425,1.0106382978723405,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.10291224127468808,444,3
2,11,0.16666666666666666,0.33333333333333331,0.25,250,275,262.5,1.0638297872340425,1.1702127659574468,1.1170212765957446,D235_F07_V01,235,7,common_grid,absolute,6,detrended_51,mean,x1_ztop,0.11385803724096491,444,3
