source_bin,tail_bin,u_lo,u_hi,u_mid,tail_lo_um,tail_hi_um,tail_mid_um,eta_lo,eta_hi,eta_mid,scan_id,diameter_um,flow_mm_s,grid_scope,coordinate,source_bins,mode,metric,rho,n_pairs,rho_peak,lag_at_peak,n_pairs_lag0,zero_lag_rank,peak_within_pm2,peak_within_pm5,rho_remote_median,zero_lag_specificity,high_region_target_count
2,4,0.16666666666666666,0.33333333333333331,0.25,75,100,87.5,0.14999999999999999,0.20000000000000001,0.17499999999999999,D500_F01_V01,500,1,common_grid,absolute,6,detrended_51,mean,0.14756662209076354,500,0.14756662209076354,0,500,1,True,True,0.0038424872009368144,0.14372413488982672,9
5,10,0.66666666666666663,0.83333333333333337,0.75,225,250,237.5,0.45000000000000001,0.5,0.47499999999999998,D500_F01_V01,500,1,common_grid,absolute,6,detrended_51,mean,0.14366050612653977,500,0.14366050612653977,0,500,1,True,True,0.0022632641013090472,0.14139724202523071,9
6,4,0.83333333333333337,1,0.91666666666666663,75,100,87.5,0.14999999999999999,0.20000000000000001,0.17499999999999999,D500_F01_V01,500,1,common_grid,absolute,6,detrended_51,mean,0.13860846251581446,500,0.13860846251581446,0,500,1,True,True,0.0014969914529114922,0.13711147106290297,9
2,7,0.16666666666666666,0.33333333333333331,0.25,150,175,162.5,0.29999999999999999,0.34999999999999998,0.32500000000000001,D500_F01_V01,500,1,common_grid,absolute,6,detrended_51,mean,0.13821581066486432,500,0.15017955136277533,6,500,2,False,False,0.018616125138688912,0.11959968552617542,9
2,1,0.16666666666666666,0.33333333333333331,0.25,0,25,12.5,0,0.050000000000000003,0.025000000000000001,D500_F01_V01,500,1,common_grid,absolute,6,detrended_51,mean,0.12816249886746539,500,0.15507584025034027,3,500,3,False,True,-0.008013828475309924,0.13617632734277532,9
6,1,0.83333333333333337,1,0.91666666666666663,0,100,50,0,0.20000000000000001,0.10000000000000001,D500_F01_V01,500,1,common_grid,normalized,6,detrended_51,mean,0.19074372685977958,500,0.19074372685977958,0,500,1,True,True,-0.0044655729230116308,0.19520929978279122,3
5,1,0.66666666666666663,0.83333333333333337,0.75,0,100,50,0,0.20000000000000001,0.10000000000000001,D500_F01_V01,500,1,common_grid,normalized,6,detrended_51,mean,0.18459485815592702,500,0.18459485815592702,0,500,1,True,True,-0.013037457221186263,0.19763231537711329,3
5,2,0.66666666666666663,0.83333333333333337,0.75,100,200,150,0.20000000000000001,0.40000000000000002,0.29999999999999999,D500_F01_V01,500,1,common_grid,normalized,6,detrended_51,mean,0.16554596945024805,500,0.16554596945024805,0,500,1,True,True,0.01755215182714653,0.14799381762310151,3
5,8,0.66666666666666663,0.83333333333333337,0.75,175,200,187.5,0.34999999999999998,0.40000000000000002,0.375,D500_F02_V01,500,2,d500_extension,absolute,6,detrended_51,mean,0.17640583737624038,493,0.17640583737624038,0,493,1,True,True,0.027964500781026171,0.14844133659521422,10
5,17,0.66666666666666663,0.83333333333333337,0.75,400,425,412.5,0.80000000000000004,0.84999999999999998,0.82499999999999996,D500_F02_V01,500,2,d500_extension,absolute,6,detrended_51,mean,0.15140990155406417,493,0.15140990155406417,0,493,1,True,True,0.019918316583117324,0.13149158497094685,10
5,18,0.66666666666666663,0.83333333333333337,0.75,425,450,437.5,0.84999999999999998,0.90000000000000002,0.875,D500_F02_V01,500,2,d500_extension,absolute,6,detrended_51,mean,0.13435375840685576,493,0.1616447645313609,48,493,2,False,False,0.028522998497885064,0.1058307599089707,10
5,5,0.66666666666666663,0.83333333333333337,0.75,100,125,112.5,0.20000000000000001,0.25,0.22500000000000001,D500_F02_V01,500,2,d500_extension,absolute,6,detrended_51,mean,0.13172580796212244,493,0.13172580796212244,0,493,1,True,True,0.0084842016212519425,0.1232416063408705,10
4,6,0.5,0.66666666666666663,0.58333333333333337,125,150,137.5,0.25,0.29999999999999999,0.27500000000000002,D500_F02_V01,500,2,d500_extension,absolute,6,detrended_51,mean,0.13162850270448304,493,0.13162850270448304,0,493,1,True,True,0.028011485041192195,0.10361701766329084,10
4,7,0.5,0.66666666666666663,0.58333333333333337,150,175,162.5,0.29999999999999999,0.34999999999999998,0.32500000000000001,D500_F02_V01,500,2,d500_extension,absolute,6,detrended_51,mean,0.1219656812676807,493,0.1219656812676807,0,493,1,True,True,0.020060684652059818,0.10190499661562089,10
2,2,0.16666666666666666,0.33333333333333331,0.25,25,50,37.5,0.050000000000000003,0.10000000000000001,0.074999999999999997,D500_F02_V01,500,2,d500_extension,absolute,6,detrended_51,mean,0.11087964775481149,493,0.14691947636064223,1,493,4,True,True,0.023564159119868061,0.087315488634943428,10
5,4,0.66666666666666663,0.83333333333333337,0.75,75,100,87.5,0.14999999999999999,0.20000000000000001,0.17499999999999999,D500_F02_V01,500,2,d500_extension,absolute,6,detrended_51,mean,0.11055426631622331,493,0.11055426631622331,0,493,1,True,True,-0.0012024510262895159,0.11175671734251283,10
6,3,0.83333333333333337,1,0.91666666666666663,50,75,62.5,0.10000000000000001,0.14999999999999999,0.125,D500_F02_V01,500,2,d500_extension,absolute,6,detrended_51,mean,0.10824564660078499,493,0.1325065370832213,-38,493,4,False,False,0.0087852535866763878,0.099460393014108611,10
3,5,0.33333333333333331,0.5,0.41666666666666669,100,125,112.5,0.20000000000000001,0.25,0.22500000000000001,D500_F02_V01,500,2,d500_extension,absolute,6,detrended_51,mean,0.10628926635311814,493,0.12625556641909791,-1,493,3,True,True,0.014472692521296652,0.091816573831821485,10
5,2,0.66666666666666663,0.83333333333333337,0.75,100,200,150,0.20000000000000001,0.40000000000000002,0.29999999999999999,D500_F02_V01,500,2,d500_extension,normalized,6,detrended_51,mean,0.18430973726926692,493,0.19394647854730332,-39,493,2,False,False,0.031665274490436823,0.15264446277883009,3
6,1,0.83333333333333337,1,0.91666666666666663,0,100,50,0,0.20000000000000001,0.10000000000000001,D500_F02_V01,500,2,d500_extension,normalized,6,detrended_51,mean,0.15228957485952896,493,0.15228957485952896,0,493,1,True,True,0.0043288676164603551,0.14796070724306859,3
5,5,0.66666666666666663,0.83333333333333337,0.75,400,500,450,0.80000000000000004,1,0.90000000000000002,D500_F02_V01,500,2,d500_extension,normalized,6,detrended_51,mean,0.1479920468460354,493,0.1479920468460354,0,493,1,True,True,0.030370572653686846,0.11762147419234856,3
2,1,0.16666666666666666,0.33333333333333331,0.25,0,25,12.5,0,0.050000000000000003,0.025000000000000001,D500_F03_V01,500,3,common_grid,absolute,6,detrended_51,mean,0.20987300687381044,490,0.20987300687381044,0,490,1,True,True,0.00015832086007744502,0.209714686013733,9
6,14,0.83333333333333337,1,0.91666666666666663,325,350,337.5,0.65000000000000002,0.69999999999999996,0.67500000000000004,D500_F03_V01,500,3,common_grid,absolute,6,detrended_51,mean,0.13792148703035739,490,0.16076010372546617,-34,490,2,False,False,0.0053437301999313923,0.132577756830426,9
2,2,0.16666666666666666,0.33333333333333331,0.25,25,50,37.5,0.050000000000000003,0.10000000000000001,0.074999999999999997,D500_F03_V01,500,3,common_grid,absolute,6,detrended_51,mean,0.12342065308249899,490,0.12342065308249899,0,490,1,True,True,0.0093949122465506931,0.1140257408359483,9
5,6,0.66666666666666663,0.83333333333333337,0.75,125,150,137.5,0.25,0.29999999999999999,0.27500000000000002,D500_F03_V01,500,3,common_grid,absolute,6,detrended_51,mean,0.12290621631001084,490,0.12290621631001084,0,490,1,True,True,0.02748300615960745,0.095423210150403392,9
4,9,0.5,0.66666666666666663,0.58333333333333337,200,225,212.5,0.40000000000000002,0.45000000000000001,0.42499999999999999,D500_F03_V01,500,3,common_grid,absolute,6,detrended_51,mean,0.11689055341354292,490,0.11689055341354292,0,490,1,True,True,-0.01523555386968236,0.13212610728322527,9
3,7,0.33333333333333331,0.5,0.41666666666666669,150,175,162.5,0.29999999999999999,0.34999999999999998,0.32500000000000001,D500_F03_V01,500,3,common_grid,absolute,6,detrended_51,mean,0.11558155066066264,490,0.11558155066066264,0,490,1,True,True,0.01216753958021434,0.1034140110804483,9
4,7,0.5,0.66666666666666663,0.58333333333333337,150,175,162.5,0.29999999999999999,0.34999999999999998,0.32500000000000001,D500_F03_V01,500,3,common_grid,absolute,6,detrended_51,mean,0.11186257656915352,490,0.15296942209675282,32,490,4,False,False,-0.0087309465696755705,0.1205935231388291,9
5,1,0.66666666666666663,0.83333333333333337,0.75,0,25,12.5,0,0.050000000000000003,0.025000000000000001,D500_F03_V01,500,3,common_grid,absolute,6,detrended_51,mean,0.1116785586540973,490,0.15230302159978609,32,490,2,False,False,0.013783758852539244,0.097894799801558061,9
2,3,0.16666666666666666,0.33333333333333331,0.25,50,75,62.5,0.10000000000000001,0.14999999999999999,0.125,D500_F03_V01,500,3,common_grid,absolute,6,detrended_51,mean,0.10973060014206137,490,0.16373002951814239,1,490,4,True,True,-0.0090799276183441326,0.1188105277604055,9
2,1,0.16666666666666666,0.33333333333333331,0.25,0,100,50,0,0.20000000000000001,0.10000000000000001,D500_F03_V01,500,3,common_grid,normalized,6,detrended_51,mean,0.19100492308957157,490,0.19100492308957157,0,490,1,True,True,-0.0023012905506353248,0.19330621364020689,3
6,3,0.83333333333333337,1,0.91666666666666663,200,300,250,0.40000000000000002,0.59999999999999998,0.5,D500_F03_V01,500,3,common_grid,normalized,6,detrended_51,mean,0.15769560168777688,490,0.15769560168777688,0,490,1,True,True,0.012237403344343357,0.14545819834343351,3
2,2,0.16666666666666666,0.33333333333333331,0.25,100,200,150,0.20000000000000001,0.40000000000000002,0.29999999999999999,D500_F03_V01,500,3,common_grid,normalized,6,detrended_51,mean,0.13381108161270769,490,0.17083906854612096,32,490,2,False,False,-0.017839257098227743,0.15165033871093542,3
2,3,0.16666666666666666,0.33333333333333331,0.25,50,75,62.5,0.10000000000000001,0.14999999999999999,0.125,D500_F05_V01,500,5,common_grid,absolute,6,detrended_51,mean,0.13694931255054132,471,0.14527441011835462,-38,471,2,False,False,0.0040494575084794272,0.13289985504206189,7
5,7,0.66666666666666663,0.83333333333333337,0.75,150,175,162.5,0.29999999999999999,0.34999999999999998,0.32500000000000001,D500_F05_V01,500,5,common_grid,absolute,6,detrended_51,mean,0.12415914038218968,471,0.13394476800509234,-50,471,4,False,False,-0.0091719569013325696,0.13333109728352224,7
3,3,0.33333333333333331,0.5,0.41666666666666669,50,75,62.5,0.10000000000000001,0.14999999999999999,0.125,D500_F05_V01,500,5,common_grid,absolute,6,detrended_51,mean,0.11649643369244227,471,0.1586400363195089,-42,471,4,False,False,0.0063878837117303192,0.11010854998071194,7
6,9,0.83333333333333337,1,0.91666666666666663,200,225,212.5,0.40000000000000002,0.45000000000000001,0.42499999999999999,D500_F05_V01,500,5,common_grid,absolute,6,detrended_51,mean,0.11552683215072664,471,0.11571644353088617,-42,471,2,False,False,-0.0039251073241142629,0.1194519394748409,7
3,1,0.33333333333333331,0.5,0.41666666666666669,0,25,12.5,0,0.050000000000000003,0.025000000000000001,D500_F05_V01,500,5,common_grid,absolute,6,detrended_51,mean,0.10258394631467416,471,0.13682634693281881,-21,471,2,False,False,-0.0087140961687086245,0.11129804248338278,7
2,1,0.16666666666666666,0.33333333333333331,0.25,0,25,12.5,0,0.050000000000000003,0.025000000000000001,D500_F05_V01,500,5,common_grid,absolute,6,detrended_51,mean,0.1011805558164639,471,0.10463688905940713,-21,471,3,False,False,-0.017362203650844774,0.11854275946730868,7
2,2,0.16666666666666666,0.33333333333333331,0.25,25,50,37.5,0.050000000000000003,0.10000000000000001,0.074999999999999997,D500_F05_V01,500,5,common_grid,absolute,6,detrended_51,mean,0.099909959418604422,471,0.14339009963658028,50,471,5,False,False,0.023032595981682905,0.076877363436921517,7
2,1,0.16666666666666666,0.33333333333333331,0.25,0,100,50,0,0.20000000000000001,0.10000000000000001,D500_F05_V01,500,5,common_grid,normalized,6,detrended_51,mean,0.16042475266121617,471,0.16042475266121617,0,471,1,True,True,-0.011614754050370851,0.17203950671158702,2
5,2,0.66666666666666663,0.83333333333333337,0.75,100,200,150,0.20000000000000001,0.40000000000000002,0.29999999999999999,D500_F05_V01,500,5,common_grid,normalized,6,detrended_51,mean,0.095267346110271711,471,0.10567389938945961,-43,471,2,False,False,-0.014648303041899511,0.10991564915217122,2
2,2,0.16666666666666666,0.33333333333333331,0.25,25,50,37.5,0.050000000000000003,0.10000000000000001,0.074999999999999997,D500_F07_V01,500,7,common_grid,absolute,6,detrended_51,mean,0.13233173103243945,477,0.13233173103243945,0,477,1,True,True,0.0073453363887881285,0.12498639464365131,7
5,4,0.66666666666666663,0.83333333333333337,0.75,75,100,87.5,0.14999999999999999,0.20000000000000001,0.17499999999999999,D500_F07_V01,500,7,common_grid,absolute,6,detrended_51,mean,0.13032569981144612,477,0.13032569981144612,0,477,1,True,True,-0.0044231036139122347,0.13474880342535836,7
6,15,0.83333333333333337,1,0.91666666666666663,350,375,362.5,0.69999999999999996,0.75,0.72499999999999998,D500_F07_V01,500,7,common_grid,absolute,6,detrended_51,mean,0.13002375534896135,477,0.13002375534896135,0,477,1,True,True,0.0089998169790241524,0.1210239383699372,7
5,12,0.66666666666666663,0.83333333333333337,0.75,275,300,287.5,0.55000000000000004,0.59999999999999998,0.57499999999999996,D500_F07_V01,500,7,common_grid,absolute,6,detrended_51,mean,0.12957288537737885,477,0.12957288537737885,0,477,1,True,True,-0.0089881832247374269,0.13856106860211628,7
6,5,0.83333333333333337,1,0.91666666666666663,100,125,112.5,0.20000000000000001,0.25,0.22500000000000001,D500_F07_V01,500,7,common_grid,absolute,6,detrended_51,mean,0.12104124877234654,477,0.12104124877234654,0,477,1,True,True,-0.0055208837842649489,0.12656213255661147,7
5,9,0.66666666666666663,0.83333333333333337,0.75,200,225,212.5,0.40000000000000002,0.45000000000000001,0.42499999999999999,D500_F07_V01,500,7,common_grid,absolute,6,detrended_51,mean,0.10444940380430366,477,0.11706369689918918,-1,477,4,True,True,0.00069302989017112644,0.10375637391413253,7
3,2,0.33333333333333331,0.5,0.41666666666666669,25,50,37.5,0.050000000000000003,0.10000000000000001,0.074999999999999997,D500_F07_V01,500,7,common_grid,absolute,6,detrended_51,mean,0.10179012201050486,477,0.14861915715556095,-8,477,7,False,False,0.026577763173428515,0.075212358837076346,7
5,4,0.66666666666666663,0.83333333333333337,0.75,300,400,350,0.59999999999999998,0.80000000000000004,0.69999999999999996,D500_F07_V01,500,7,common_grid,normalized,6,detrended_51,mean,0.10631081309891982,477,0.10631081309891982,0,477,1,True,True,-0.0063109633818298067,0.11262177648074963,2
6,2,0.83333333333333337,1,0.91666666666666663,100,200,150,0.20000000000000001,0.40000000000000002,0.29999999999999999,D500_F07_V01,500,7,common_grid,normalized,6,detrended_51,mean,0.10495151693066629,477,0.10970604370115691,-4,477,3,False,True,-0.0019315541877079267,0.10688307111837421,2
2,2,0.16666666666666666,0.33333333333333331,0.25,25,50,37.5,0.050000000000000003,0.10000000000000001,0.074999999999999997,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.13448293026612276,482,0.13448293026612276,0,482,1,True,True,0.0079251301895420269,0.12655780007658074,7
3,5,0.33333333333333331,0.5,0.41666666666666669,100,125,112.5,0.20000000000000001,0.25,0.22500000000000001,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.11638396755519494,482,0.15489920432964241,-16,482,2,False,False,-0.0132509282221737,0.12963489577736864,7
2,6,0.16666666666666666,0.33333333333333331,0.25,125,150,137.5,0.25,0.29999999999999999,0.27500000000000002,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.11336422282487434,482,0.16564407322548255,-1,482,3,True,True,-0.00065690536635663703,0.11402112819123097,7
5,11,0.66666666666666663,0.83333333333333337,0.75,250,275,262.5,0.5,0.55000000000000004,0.52500000000000002,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.11057925669921327,482,0.11257981244603105,-30,482,2,False,False,0.0001689501834467224,0.11041030651576655,7
5,2,0.66666666666666663,0.83333333333333337,0.75,25,50,37.5,0.050000000000000003,0.10000000000000001,0.074999999999999997,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.098181570928067702,482,0.16002391019426176,-38,482,6,False,False,0.021754641200214354,0.076426929727853352,7
3,6,0.33333333333333331,0.5,0.41666666666666669,125,150,137.5,0.25,0.29999999999999999,0.27500000000000002,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.093214403626241102,482,0.093214403626241102,0,482,1,True,True,0.0041242659272706355,0.089090137698970465,7
6,17,0.83333333333333337,1,0.91666666666666663,400,425,412.5,0.80000000000000004,0.84999999999999998,0.82499999999999996,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.088121267783992249,482,0.14846133326310493,-22,482,6,False,False,0.011222968287923719,0.076898299496068523,7
2,1,0.16666666666666666,0.33333333333333331,0.25,0,100,50,0,0.20000000000000001,0.10000000000000001,D500_F09_V01,500,9,d500_extension,normalized,6,detrended_51,mean,0.15016999213919882,482,0.15016999213919882,0,482,1,True,True,-0.00082872693613040681,0.15099871907532922,2
2,2,0.16666666666666666,0.33333333333333331,0.25,100,200,150,0.20000000000000001,0.40000000000000002,0.29999999999999999,D500_F09_V01,500,9,d500_extension,normalized,6,detrended_51,mean,0.12087666819820463,482,0.19488421915592785,-1,482,4,True,True,-0.027671154664977184,0.1485478228631818,2
2,1,0.16666666666666666,0.33333333333333331,0.25,0,25,12.5,0,0.050000000000000003,0.025000000000000001,D500_F10_V01,500,10,common_grid,absolute,6,detrended_51,mean,0.1978579632524661,500,0.1978579632524661,0,500,1,True,True,0.026002822633869702,0.17185514061859641,7
2,3,0.16666666666666666,0.33333333333333331,0.25,50,75,62.5,0.10000000000000001,0.14999999999999999,0.125,D500_F10_V01,500,10,common_grid,absolute,6,detrended_51,mean,0.12472481311660535,500,0.12472481311660535,0,500,1,True,True,0.0057278550916410112,0.11899695802496435,7
6,4,0.83333333333333337,1,0.91666666666666663,75,100,87.5,0.14999999999999999,0.20000000000000001,0.17499999999999999,D500_F10_V01,500,10,common_grid,absolute,6,detrended_51,mean,0.12132770198796397,500,0.12325662373723649,-6,500,2,False,False,0.017582606540219335,0.10374509544774463,7
2,11,0.16666666666666666,0.33333333333333331,0.25,250,275,262.5,0.5,0.55000000000000004,0.52500000000000002,D500_F10_V01,500,10,common_grid,absolute,6,detrended_51,mean,0.11675241850700249,500,0.1376377698117415,-37,500,2,False,False,-0.0081922619692312813,0.12494468047623378,7
4,15,0.5,0.66666666666666663,0.58333333333333337,350,375,362.5,0.69999999999999996,0.75,0.72499999999999998,D500_F10_V01,500,10,common_grid,absolute,6,detrended_51,mean,0.10861603824831681,500,0.12260687444880883,-23,500,5,False,False,-0.01787933838607917,0.12649537663439597,7
3,1,0.33333333333333331,0.5,0.41666666666666669,0,25,12.5,0,0.050000000000000003,0.025000000000000001,D500_F10_V01,500,10,common_grid,absolute,6,detrended_51,mean,0.10505190338248035,500,0.10505190338248035,0,500,1,True,True,0.027682629745294611,0.077369273637185737,7
6,7,0.83333333333333337,1,0.91666666666666663,150,175,162.5,0.29999999999999999,0.34999999999999998,0.32500000000000001,D500_F10_V01,500,10,common_grid,absolute,6,detrended_51,mean,0.099062743371199385,500,0.14635598125383742,-40,500,4,False,False,0.00086604436389571375,0.09819669900730367,7
2,1,0.16666666666666666,0.33333333333333331,0.25,0,100,50,0,0.20000000000000001,0.10000000000000001,D500_F10_V01,500,10,common_grid,normalized,6,detrended_51,mean,0.18617928024496344,500,0.18617928024496344,0,500,1,True,True,0.011312027083292951,0.17486725316167048,2
5,5,0.66666666666666663,0.83333333333333337,0.75,400,500,450,0.80000000000000004,1,0.90000000000000002,D500_F10_V01,500,10,common_grid,normalized,6,detrended_51,mean,0.10759566886690765,500,0.10759566886690765,0,500,1,True,True,-0.011354766182172772,0.11895043504908043,2
4,10,0.5,0.66666666666666663,0.58333333333333337,225,250,237.5,0.45000000000000001,0.5,0.47499999999999998,D500_F12_V01,500,12,d500_extension,absolute,6,detrended_51,mean,0.11988636194558205,500,0.12412727632087747,-6,500,3,False,False,0.021614467345572919,0.098271894600009138,7
6,19,0.83333333333333337,1,0.91666666666666663,450,475,462.5,0.90000000000000002,0.94999999999999996,0.92500000000000004,D500_F12_V01,500,12,d500_extension,absolute,6,detrended_51,mean,0.11364516203447542,500,0.12735961401791754,3,500,2,False,True,0.0034119911860127617,0.11023317084846265,7
6,7,0.83333333333333337,1,0.91666666666666663,150,175,162.5,0.29999999999999999,0.34999999999999998,0.32500000000000001,D500_F12_V01,500,12,d500_extension,absolute,6,detrended_51,mean,0.11180906545805777,500,0.11180906545805777,0,500,1,True,True,0.0043526106061625878,0.10745645485189519,7
4,19,0.5,0.66666666666666663,0.58333333333333337,450,475,462.5,0.90000000000000002,0.94999999999999996,0.92500000000000004,D500_F12_V01,500,12,d500_extension,absolute,6,detrended_51,mean,0.10323694578049453,500,0.16460064125601401,-39,500,11,False,False,0.0062634194513189684,0.096973526329175552,7
5,17,0.66666666666666663,0.83333333333333337,0.75,400,425,412.5,0.80000000000000004,0.84999999999999998,0.82499999999999996,D500_F12_V01,500,12,d500_extension,absolute,6,detrended_51,mean,0.10117101362853941,500,0.10117101362853941,0,500,1,True,True,0.0056257457958096991,0.095545267832729708,7
2,1,0.16666666666666666,0.33333333333333331,0.25,0,25,12.5,0,0.050000000000000003,0.025000000000000001,D500_F12_V01,500,12,d500_extension,absolute,6,detrended_51,mean,0.094713781572632244,500,0.10988159814561803,-1,500,3,True,True,-0.017830719965867471,0.11254450153849971,7
1,15,0,0.16666666666666666,0.083333333333333329,350,375,362.5,0.69999999999999996,0.75,0.72499999999999998,D500_F12_V01,500,12,d500_extension,absolute,6,detrended_51,mean,0.090306673904430007,500,0.15390124543509812,50,500,5,False,False,0.0013587907697045864,0.088947883134725417,7
2,1,0.16666666666666666,0.33333333333333331,0.25,0,100,50,0,0.20000000000000001,0.10000000000000001,D500_F12_V01,500,12,d500_extension,normalized,6,detrended_51,mean,0.13623112947806063,500,0.13966751933365035,47,500,2,False,False,-0.016672209612519709,0.15290333909058035,2
5,5,0.66666666666666663,0.83333333333333337,0.75,400,500,450,0.80000000000000004,1,0.90000000000000002,D500_F12_V01,500,12,d500_extension,normalized,6,detrended_51,mean,0.079416536505726595,500,0.081321696325617102,31,500,3,False,False,0.012438929112334041,0.066977607393392549,2
