scan_id,diameter_um,flow_mm_s,grid_scope,coordinate,source_bins,mode,metric,rho_map_median,rho_map_min,rho_map_max,n_cells,n_positive_cells,n_negative_cells,u_peak,source_bin_peak,tail_bin_peak,tail_depth_peak_um,eta_peak,rho_peak_cell,specificity_at_peak,lag_at_peak_cell,peak_cell_lag_within_pm2,peak_cell_lag_within_pm5,high_positive_cells_available,high_target_count,high_actual_count,u_high_region_median,u_high_region_min,u_high_region_max,u_high_region_lo,u_high_region_hi,tail_high_region_median_um,tail_high_region_min_um,tail_high_region_max_um,tail_high_region_lo_um,tail_high_region_hi_um,eta_high_region_median,eta_high_region_lo,eta_high_region_hi,high_region_median_rho,high_region_median_specificity,high_region_peak_pm2_count,high_region_peak_pm5_count,high_region_positive_specificity_count,comparison,map_similarity_to_6bin_51
D128_F03_V01,128,3,common_grid,normalized,6,detrended_31,mean,0.16998096137085889,0.013653811617613872,0.28734880224527531,30,30,0,0.58333333333333337,4,1,12.800000000000001,0.10000000000000001,0.28734880224527531,,,,,30,3,3,0.41666666666666669,0.41666666666666669,0.58333333333333337,0.33333333333333331,0.66666666666666663,12.800000000000001,12.800000000000001,38.400000000000006,0,51.200000000000003,0.10000000000000001,0,0.40000000000000002,0.25260910013284837,,,,,detrend_window,0.91145717463848741
D128_F03_V01,128,3,common_grid,normalized,6,raw,mean,0.19586539149324789,0.0056231069047074662,0.28951894409403434,30,30,0,0.25,2,3,64,0.5,0.28951894409403434,,,,,30,3,3,0.25,0.25,0.41666666666666669,0.16666666666666666,0.5,64,12.800000000000001,89.600000000000009,0,102.40000000000001,0.5,0,0.80000000000000004,0.26969887368110379,,,,,detrend_window,0.91412680756396014
D128_F05_V01,128,5,common_grid,absolute,6,detrended_101,mean,0.091855331754528952,-0.064342156018448615,0.35787405917243265,120,112,8,0.41666666666666669,3,1,12.5,0.09765625,0.35787405917243265,,,,,112,12,12,0.41666666666666669,0.25,0.91666666666666663,0.16666666666666666,1,37.5,12.5,137.5,0,150,0.29296875,0,1.171875,0.29416144221753593,,,,,detrend_window,0.9605042016806723
D128_F05_V01,128,5,common_grid,absolute,6,detrended_31,mean,0.078404960198559498,-0.034375005544202163,0.35724805502366541,120,102,18,0.41666666666666669,3,1,12.5,0.09765625,0.35724805502366541,,,,,102,11,11,0.41666666666666669,0.25,0.75,0.16666666666666666,0.83333333333333337,37.5,12.5,137.5,0,150,0.29296875,0,1.171875,0.26605200105404697,,,,,detrend_window,0.94388499201333442
D128_F05_V01,128,5,common_grid,absolute,6,raw,mean,0.1152941092983813,-0.060416618090284188,0.34585759195635934,120,116,4,0.41666666666666669,3,1,12.5,0.09765625,0.34585759195635934,,,,,116,12,12,0.41666666666666669,0.25,0.91666666666666663,0.16666666666666666,1,37.5,12.5,137.5,0,150,0.29296875,0,1.171875,0.2632003742831393,,,,,detrend_window,0.86162233488436712
D128_F05_V01,128,5,common_grid,normalized,6,detrended_101,mean,0.18114214525470518,0.0042042121195389054,0.35731955149378203,30,30,0,0.41666666666666669,3,1,12.800000000000001,0.10000000000000001,0.35731955149378203,,,,,30,3,3,0.58333333333333337,0.41666666666666669,0.75,0.33333333333333331,0.83333333333333337,12.800000000000001,12.800000000000001,12.800000000000001,0,25.600000000000001,0.10000000000000001,0,0.20000000000000001,0.31736691804818545,,,,,detrend_window,0.98175750834260311
D128_F05_V01,128,5,common_grid,normalized,6,detrended_31,mean,0.17225156475083947,0.046899860197426771,0.35679183140255361,30,30,0,0.41666666666666669,3,1,12.800000000000001,0.10000000000000001,0.35679183140255361,,,,,30,3,3,0.41666666666666669,0.25,0.58333333333333337,0.16666666666666666,0.66666666666666663,12.800000000000001,12.800000000000001,12.800000000000001,0,25.600000000000001,0.10000000000000001,0,0.20000000000000001,0.32797302278649976,,,,,detrend_window,0.95728587319243619
D128_F05_V01,128,5,common_grid,normalized,6,raw,mean,0.20308616318217718,-0.022313945696504217,0.34553713989694035,30,29,1,0.41666666666666669,3,1,12.800000000000001,0.10000000000000001,0.34553713989694035,,,,,29,3,3,0.41666666666666669,0.25,0.58333333333333337,0.16666666666666666,0.66666666666666663,12.800000000000001,12.800000000000001,12.800000000000001,0,25.600000000000001,0.10000000000000001,0,0.20000000000000001,0.31325349572544725,,,,,detrend_window,0.97463848720800927
D128_F07_V01,128,7,common_grid,absolute,6,detrended_101,mean,0.10299691071445732,-0.057633578105922317,0.32961033110834664,120,112,8,0.25,2,1,12.5,0.09765625,0.32961033110834664,,,,,112,12,12,0.41666666666666669,0.25,0.91666666666666663,0.16666666666666666,1,50,12.5,137.5,0,150,0.390625,0,1.171875,0.23198540893595504,,,,,detrend_window,0.94714216265018414
D128_F07_V01,128,7,common_grid,absolute,6,detrended_31,mean,0.10426602577375835,-0.037694080593178511,0.33401309166113397,120,118,2,0.58333333333333337,4,1,12.5,0.09765625,0.33401309166113397,,,,,118,12,12,0.41666666666666669,0.083333333333333329,0.75,0,0.83333333333333337,75,12.5,137.5,0,150,0.5859375,0,1.171875,0.23951168395447262,,,,,detrend_window,0.96462948815889993
D128_F07_V01,128,7,common_grid,absolute,6,raw,mean,0.12294814276537866,-0.061786608249671388,0.33282134338124875,120,111,9,0.25,2,1,12.5,0.09765625,0.33282134338124875,,,,,111,12,12,0.41666666666666669,0.25,0.91666666666666663,0.16666666666666666,1,62.5,12.5,362.5,0,375,0.48828125,0,2.9296875,0.25240295108110755,,,,,detrend_window,0.88732550871588323
D128_F07_V01,128,7,common_grid,normalized,6,detrended_101,mean,0.17456542918587103,-0.0051419501880242795,0.32632808026983229,30,29,1,0.25,2,1,12.800000000000001,0.10000000000000001,0.32632808026983229,,,,,29,3,3,0.41666666666666669,0.25,0.58333333333333337,0.16666666666666666,0.66666666666666663,12.800000000000001,12.800000000000001,12.800000000000001,0,25.600000000000001,0.10000000000000001,0,0.20000000000000001,0.32233023301651742,,,,,detrend_window,0.95595105672969971
