source_bin,tail_bin,u_lo,u_hi,u_mid,tail_lo_um,tail_hi_um,tail_mid_um,eta_lo,eta_hi,eta_mid,scan_id,diameter_um,flow_mm_s,grid_scope,coordinate,source_bins,mode,metric,rho,n_pairs,rho_peak,lag_at_peak,n_pairs_lag0,zero_lag_rank,peak_within_pm2,peak_within_pm5,rho_remote_median,zero_lag_specificity
5,6,0.66666666666666663,0.83333333333333337,0.75,125,150,137.5,0.9765625,1.171875,1.07421875,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.15878074025815692,486,0.15878074025815692,0,486,1,True,True,-0.0076926330320898125,0.16647337329024672
5,7,0.66666666666666663,0.83333333333333337,0.75,150,175,162.5,1.171875,1.3671875,1.26953125,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.13274669972861883,486,0.13274669972861883,0,486,1,True,True,0.024546095467490169,0.10820060426112865
5,8,0.66666666666666663,0.83333333333333337,0.75,175,200,187.5,1.3671875,1.5625,1.46484375,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.15030033828565698,486,0.1540871012069569,1,486,2,True,True,-0.019018231973815639,0.16931857025947261
5,9,0.66666666666666663,0.83333333333333337,0.75,200,225,212.5,1.5625,1.7578125,1.66015625,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.1239650194232,486,0.1239650194232,0,486,1,True,True,-0.0069850762406067617,0.13095009566380675
5,10,0.66666666666666663,0.83333333333333337,0.75,225,250,237.5,1.7578125,1.953125,1.85546875,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.13542370910639479,486,0.13542370910639479,0,486,1,True,True,-0.0042845289687435438,0.13970823807513832
5,11,0.66666666666666663,0.83333333333333337,0.75,250,275,262.5,1.953125,2.1484375,2.05078125,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.044758731357697638,486,0.099439977778413013,-1,486,25,True,True,0.017713058801303597,0.027045672556394042
5,12,0.66666666666666663,0.83333333333333337,0.75,275,300,287.5,2.1484375,2.34375,2.24609375,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.098931693886398997,486,0.10071280842111308,5,486,2,False,True,-0.016745860802609064,0.11567755468900806
5,13,0.66666666666666663,0.83333333333333337,0.75,300,325,312.5,2.34375,2.5390625,2.44140625,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.10874003146861162,486,0.10874003146861162,0,486,1,True,True,-0.01774360082949572,0.12648363229810733
5,14,0.66666666666666663,0.83333333333333337,0.75,325,350,337.5,2.5390625,2.734375,2.63671875,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.072438552438458356,486,0.16154467179045395,-46,486,7,False,False,-0.0093285288305672981,0.081767081269025654
5,15,0.66666666666666663,0.83333333333333337,0.75,350,375,362.5,2.734375,2.9296875,2.83203125,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,-0.0051283264192279569,486,0.10571961751188948,-4,486,54,False,True,0.0050113346467837603,-0.010139661066011718
