diameter_um,coordinate,source_bins,mode,metric,source_bin,tail_bin,u_lo,u_hi,u_mid,tail_lo_um,tail_hi_um,tail_mid_um,eta_lo,eta_hi,eta_mid,rho,rho_min,rho_max,number_positive,n_volumes,positive_5_of_5,positive_at_least_4_of_5,flow_rho_values_json,zero_lag_specificity,specificity_min,specificity_max,number_positive_specificity,number_peak_within_pm2,number_peak_within_pm5
128,absolute,6,detrended_51,mean,2,14,0.16666666666666666,0.33333333333333331,0.25,325,350,337.5,2.5390625,2.734375,2.63671875,0.022714650325108283,0.0022438301324248476,0.085322788646843534,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.022714650325108283}, {""flow_mm_s"": 3.0, ""rho"": 0.008236266698823262}, {""flow_mm_s"": 5.0, ""rho"": 0.0022438301324248476}, {""flow_mm_s"": 7.0, ""rho"": 0.08532278864684353}, {""flow_mm_s"": 10.0, ""rho"": 0.03302187062108055}]",0.042339078570339896,0.012426750746016053,0.10230647364049372,5,0,0
128,absolute,6,detrended_51,mean,2,15,0.16666666666666666,0.33333333333333331,0.25,350,375,362.5,2.734375,2.9296875,2.83203125,0.02331733153577225,-0.0084856249817475693,0.15215864911799287,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": -0.00848562498174757}, {""flow_mm_s"": 3.0, ""rho"": 0.02331733153577225}, {""flow_mm_s"": 5.0, ""rho"": 0.003889953675841308}, {""flow_mm_s"": 7.0, ""rho"": 0.15215864911799287}, {""flow_mm_s"": 10.0, ""rho"": 0.08425549693669429}]",0.020676676260400151,-0.0092630121418159315,0.17324387085698145,4,1,1
128,absolute,6,detrended_51,mean,2,16,0.16666666666666666,0.33333333333333331,0.25,375,400,387.5,2.9296875,3.125,3.02734375,0.075379724159581815,-0.057815662701656466,0.14114786696356041,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.07537972415958182}, {""flow_mm_s"": 3.0, ""rho"": 0.11016810304180685}, {""flow_mm_s"": 5.0, ""rho"": 0.052753574688962884}, {""flow_mm_s"": 7.0, ""rho"": 0.1411478669635604}, {""flow_mm_s"": 10.0, ""rho"": -0.057815662701656466}]",0.082451281584127789,-0.053076813073187068,0.13876161152686611,4,1,1
128,absolute,6,detrended_51,mean,2,17,0.16666666666666666,0.33333333333333331,0.25,400,425,412.5,3.125,3.3203125,3.22265625,0.048817046281718117,-0.00042561283111230627,0.061070055302583567,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.06107005530258357}, {""flow_mm_s"": 3.0, ""rho"": -0.00042561283111230627}, {""flow_mm_s"": 5.0, ""rho"": 0.05186955496067247}, {""flow_mm_s"": 7.0, ""rho"": 0.027096724151726127}, {""flow_mm_s"": 10.0, ""rho"": 0.04881704628171812}]",0.02985217673335426,-0.0055390897141442781,0.066813001948387976,4,2,2
128,absolute,6,detrended_51,mean,2,18,0.16666666666666666,0.33333333333333331,0.25,425,450,437.5,3.3203125,3.515625,3.41796875,0.072783612778843043,0.055449655849906826,0.13401618053172715,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.13401618053172715}, {""flow_mm_s"": 3.0, ""rho"": 0.07117444659232365}, {""flow_mm_s"": 5.0, ""rho"": 0.055449655849906826}, {""flow_mm_s"": 7.0, ""rho"": 0.07278361277884304}, {""flow_mm_s"": 10.0, ""rho"": 0.12165476259620983}]",0.081627711684672019,0.073033554433037176,0.13930345150092246,5,2,2
128,absolute,6,detrended_51,mean,2,19,0.16666666666666666,0.33333333333333331,0.25,450,475,462.5,3.515625,3.7109375,3.61328125,0.018500909639177797,-0.014632998628278016,0.06407631100685815,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.018500909639177797}, {""flow_mm_s"": 3.0, ""rho"": -0.013653363696905393}, {""flow_mm_s"": 5.0, ""rho"": 0.06407631100685815}, {""flow_mm_s"": 7.0, ""rho"": 0.03812919177850381}, {""flow_mm_s"": 10.0, ""rho"": -0.014632998628278016}]",0.023800352737829655,-0.0028329947549592966,0.080583864231027494,4,1,1
128,absolute,6,detrended_51,mean,2,20,0.16666666666666666,0.33333333333333331,0.25,475,500,487.5,3.7109375,3.90625,3.80859375,-0.029738070334327682,-0.049095952580766572,0.035318161597441243,2,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": -0.029738070334327682}, {""flow_mm_s"": 3.0, ""rho"": -0.04348371356108492}, {""flow_mm_s"": 5.0, ""rho"": 0.009371348564180676}, {""flow_mm_s"": 7.0, ""rho"": 0.03531816159744124}, {""flow_mm_s"": 10.0, ""rho"": -0.04909595258076657}]",-0.02863069269762003,-0.047282622815371787,0.045201797191500394,2,0,1
128,absolute,6,detrended_51,mean,3,1,0.33333333333333331,0.5,0.41666666666666669,0,25,12.5,0,0.1953125,0.09765625,0.34153048607935721,0.26291050047972703,0.36937402906164096,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.3415304860793572}, {""flow_mm_s"": 3.0, ""rho"": 0.2722681915654425}, {""flow_mm_s"": 5.0, ""rho"": 0.36937402906164096}, {""flow_mm_s"": 7.0, ""rho"": 0.34621805280270024}, {""flow_mm_s"": 10.0, ""rho"": 0.262910500479727}]",0.32495917552128561,0.24584464802372025,0.34590661954890389,5,5,5
128,absolute,6,detrended_51,mean,3,2,0.33333333333333331,0.5,0.41666666666666669,25,50,37.5,0.1953125,0.390625,0.29296875,0.26296055294354659,0.24601733963069944,0.3974469161630943,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.3974469161630943}, {""flow_mm_s"": 3.0, ""rho"": 0.2629605529435466}, {""flow_mm_s"": 5.0, ""rho"": 0.24601733963069944}, {""flow_mm_s"": 7.0, ""rho"": 0.24804227417413527}, {""flow_mm_s"": 10.0, ""rho"": 0.2929678824046062}]",0.25178269775446738,0.23546430977949995,0.41439495063219567,5,5,5
128,absolute,6,detrended_51,mean,3,3,0.33333333333333331,0.5,0.41666666666666669,50,75,62.5,0.390625,0.5859375,0.48828125,0.1985672021328885,0.18668001187558908,0.24771584590880974,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.1953944149227212}, {""flow_mm_s"": 3.0, ""rho"": 0.18668001187558908}, {""flow_mm_s"": 5.0, ""rho"": 0.24771584590880974}, {""flow_mm_s"": 7.0, ""rho"": 0.2322333162216013}, {""flow_mm_s"": 10.0, ""rho"": 0.1985672021328885}]",0.20506543097590529,0.19422863788275399,0.26500280928206321,5,5,5
