scan_id,flow_mm_s,stride_frames,metric,metric_label,full_median,n_phase_records,selected_n_min,selected_n_median,selected_n_max,error_pct_median,error_pct_min,error_pct_max,abs_error_pct_median,abs_error_pct_p90,abs_error_pct_p95,abs_error_pct_max,abs_error_median,abs_error_max,within_1pct_n,within_1pct_fraction,within_2pct_n,within_2pct_fraction,within_5pct_n,within_5pct_fraction,within_10pct_n,within_10pct_fraction
flow03,3.0,25,source_mean,Sbar_V,131772029.85389292,25,18,19.0,20,-1.5299864178851448,-14.118302291708982,11.207437447818172,4.5570876635079935,9.422966303382163,11.101621003261718,14.118302291708982,6004966.916425824,18603973.51069361,2,0.08,6,0.24,16,0.64,22,0.88
flow03,3.0,50,q_tail,Q_T,1321717384937.328,50,8,9.0,10,-0.6719179640611144,-19.09833960721534,26.88624810529145,4.730394384170333,12.528959986840016,17.095061185166205,26.88624810529145,62522444951.678345,355360215365.02,7,0.14,13,0.26,26,0.52,41,0.82
flow03,3.0,50,q_vessel,Q_V,2290347428561.3306,50,8,9.0,10,-0.44555772076894207,-16.392245334599266,16.667547446377387,4.688332307826363,14.08323591342711,16.318121559152047,16.667547446377387,107379098454.71118,381744744342.34424,6,0.12,13,0.26,27,0.54,37,0.74
flow03,3.0,50,ri_tail,RI_tail,0.11468684369855794,50,8,9.0,10,-0.8784525210532601,-13.195736411329838,30.134375670842378,7.270024313946035,13.080144607440653,15.60954800114101,30.134375670842378,0.008337761421782448,0.03456016432515527,5,0.1,12,0.24,18,0.36,37,0.74
flow03,3.0,50,source_mean,Sbar_V,131772029.85389292,50,8,9.0,10,-0.6716092293963036,-15.099943345447015,18.0788245714108,6.773495097362759,11.927396083157346,14.182245155261143,18.0788245714108,8925571.981848828,23822834.11147237,7,0.14,8,0.16,17,0.34,36,0.72
flow05,5.0,2,q_tail,Q_T,1320784413673.864,2,245,245.5,246,-0.005758773500368318,-0.06308659339986065,0.05156904639912402,0.05732781989949234,0.06193483869978699,0.06251071604982382,0.06308659339986065,757176909.9315186,833237892.7431641,2,1.0,2,1.0,2,1.0,2,1.0
flow05,5.0,2,q_vessel,Q_V,2338105348942.6016,2,245,245.5,246,-0.19331849202894857,-1.101544752640262,0.7149077685823648,0.9082262606113134,1.0628810542344722,1.082212903437367,1.101544752640262,21235286779.854492,25755276782.478516,1,0.5,2,1.0,2,1.0,2,1.0
flow05,5.0,2,ri_tail,RI_tail,0.1139710492110269,2,245,245.5,246,-0.6160762200229535,-2.276926405928991,1.0447739658830837,1.6608501859060372,2.1537111619244,2.2153187839266955,2.276926405928991,0.0018928883827004014,0.002595036914600196,0,0.0,1,0.5,2,1.0,2,1.0
flow05,5.0,2,source_mean,Sbar_V,131389668.65784197,2,245,245.5,246,0.3599510479114243,-0.5709992458540561,1.2909013416769046,0.9309502937654803,1.2189111320946198,1.2549062368857622,1.2909013416769046,1223172.5063476712,1696110.9955289215,1,0.5,2,1.0,2,1.0,2,1.0
flow05,5.0,5,q_tail,Q_T,1320784413673.864,5,98,98.0,99,1.2937332572781517,-3.2467775220767785,4.348033428138254,3.2467775220767785,4.232160752876035,4.290097090507144,4.348033428138254,42882931458.25659,57428147820.17944,1,0.2,2,0.4,5,1.0,5,1.0
flow05,5.0,5,q_vessel,Q_V,2338105348942.6016,5,98,98.0,99,0.39907406579389704,-1.183098586784869,0.9650425753359558,0.7483763927282344,1.0958761822053038,1.1394873844950864,1.183098586784869,17497828468.60254,27662091340.881348,4,0.8,5,1.0,5,1.0,5,1.0
flow05,5.0,5,ri_tail,RI_tail,0.1139710492110269,5,98,98.0,99,0.3688163019013291,-3.5620160545702944,1.9015769145873718,1.9015769145873718,3.3932490485078777,3.477632551539086,3.5620160545702944,0.0021672471611099003,0.004059667070458989,2,0.4,3,0.6,5,1.0,5,1.0
flow05,5.0,5,source_mean,Sbar_V,131389668.65784197,5,98,98.0,99,0.07553653853541677,-1.9468892383044294,5.732319021120444,1.174851844950835,4.218147107994039,4.97523306455724,5.732319021120444,1543633.9463014454,7531674.968260601,2,0.4,4,0.8,4,0.8,5,1.0
flow05,5.0,10,q_tail,Q_T,1320784413673.864,10,48,49.0,50,1.4892447663228636,-4.377189154615355,5.740514339187607,3.5879829834460173,4.51352167307258,5.127018006130092,5.740514339187607,47389520010.62549,75819818656.70312,2,0.2,2,0.2,9,0.9,10,1.0
flow05,5.0,10,q_vessel,Q_V,2338105348942.6016,10,48,49.0,50,-1.3049276525742504,-7.812884767744732,6.426849804782173,4.075171386930238,6.782892552466023,7.297888660105377,7.812884767744732,95281800176.39429,182673476661.36133,0,0.0,3,0.3,6,0.6,10,1.0
flow05,5.0,10,ri_tail,RI_tail,0.1139710492110269,10,48,49.0,50,-1.6978750730996173,-4.039738659022929,4.518736072799905,3.11547093962689,4.0876384004006265,4.303187236600266,4.518736072799905,0.0035507349177574046,0.005150050913247203,2,0.2,3,0.3,10,1.0,10,1.0
flow05,5.0,10,source_mean,Sbar_V,131389668.65784197,10,48,49.0,50,-0.18853165906287933,-5.476055198436696,6.671443880138706,3.6040377394162886,5.595594066606897,6.133518973372801,6.671443880138706,4735333.244122639,8765588.008808121,2,0.2,2,0.2,7,0.7,10,1.0
flow05,5.0,20,q_tail,Q_T,1320784413673.864,20,23,25.0,25,-0.8488231183820254,-7.246697174139988,9.97647385460009,3.298967085355919,7.188359976884492,7.383186008162995,9.97647385460009,43572243075.61194,131767711705.80615,2,0.1,6,0.3,13,0.65,20,1.0
flow05,5.0,20,q_vessel,Q_V,2338105348942.6016,20,23,25.0,25,1.1055710499279412,-12.812915621070895,10.507013562794246,4.417329753571384,10.726022390260033,12.702892526633033,12.812915621070895,103281823248.68555,299579465491.76074,3,0.15,5,0.25,11,0.55,16,0.8
flow05,5.0,20,ri_tail,RI_tail,0.1139710492110269,20,23,25.0,25,0.5298328866488404,-12.93742633568784,10.1841683020871,2.680175462858738,10.374441216878378,12.129423894284256,12.93742633568784,0.0030546240957166,0.014744920535687142,2,0.1,7,0.35,17,0.85,17,0.85
flow05,5.0,20,source_mean,Sbar_V,131389668.65784197,20,23,25.0,25,1.0282208932986645,-12.086827069815618,14.34821470269213,4.443153396571832,12.057319319520937,12.199896451459445,14.34821470269213,5837844.525715381,18852071.756182954,3,0.15,6,0.3,10,0.5,16,0.8
flow05,5.0,25,q_tail,Q_T,1320784413673.864,25,18,20.0,20,1.0574377000719406,-9.668486507683841,10.515904514797217,3.5105606375535747,8.227238739187166,9.409947309307185,10.515904514797217,46366937733.37744,138892427788.26782,1,0.04,4,0.16,15,0.6,24,0.96
flow05,5.0,25,q_vessel,Q_V,2338105348942.6016,25,18,20.0,20,-0.7691203096537973,-14.937237357157914,12.71646981767142,2.9799955845631274,8.874786654096612,11.952480779949289,14.937237357157914,69675436160.92383,349248345631.9617,5,0.2,8,0.32,15,0.6,23,0.92
flow05,5.0,25,ri_tail,RI_tail,0.1139710492110269,25,18,20.0,20,-2.848933515267746,-16.481620286181304,17.820457453160802,4.822365575790037,13.366402365825703,16.223338627588674,17.820457453160802,0.005496100643519283,0.02031016233357201,4,0.16,4,0.16,13,0.52,19,0.76
flow05,5.0,25,source_mean,Sbar_V,131389668.65784197,25,18,20.0,20,-1.2168016198305185,-9.96209472838231,13.377383474496241,4.281972335665501,9.054843379368668,9.868448443134096,13.377383474496241,5626069.2638513595,17576499.82222952,1,0.04,6,0.24,15,0.6,24,0.96
flow05,5.0,50,q_tail,Q_T,1320784413673.864,50,8,10.0,10,0.3399430533613469,-16.336931726066325,21.931296454733573,5.444902264966179,12.272598528628544,16.26088428273722,21.931296454733573,71915420455.44849,289665145290.72974,3,0.06,6,0.12,22,0.44,33,0.66
flow05,5.0,50,q_vessel,Q_V,2338105348942.6016,50,8,10.0,10,0.3971036074478423,-21.17514154193398,28.631174100443907,5.937430471157319,14.716080123622904,19.91701056380018,28.631174100443907,138823379435.8772,669427013107.5479,6,0.12,11,0.22,22,0.44,36,0.72
flow05,5.0,50,ri_tail,RI_tail,0.1139710492110269,50,8,10.0,10,-0.9979462367527292,-22.014265864278364,18.636423954199756,7.633884158945685,15.076946934099228,17.649781600497338,22.014265864278364,0.008700417871504773,0.025089889781622993,4,0.08,10,0.2,21,0.42,35,0.7
flow05,5.0,50,source_mean,Sbar_V,131389668.65784197,50,8,10.0,10,-1.0332678918833507,-19.704712361245782,25.07418875506509,6.914834165155623,15.73197840805033,19.19386692313915,25.07418875506509,9085377.697837226,32944893.523921892,5,0.1,8,0.16,18,0.36,34,0.68
flow07,7.0,2,q_tail,Q_T,1272731174395.8386,2,246,246.5,247,-0.2362560930121047,-1.5919753744978828,1.1194631884736737,1.3557192814857784,1.5447241558954619,1.5683497651966725,1.5919753744978828,17254661932.76477,20261566879.939453,0,0.0,2,1.0,2,1.0,2,1.0
flow07,7.0,2,q_vessel,Q_V,1673677772032.0164,2,246,246.5,247,-0.3032926441364248,-0.9688474610093507,0.362262172736501,0.6655548168729258,0.9081889321820658,0.9385181965957082,0.9688474610093507,11139243030.690552,16215384599.810059,2,1.0,2,1.0,2,1.0,2,1.0
flow07,7.0,2,ri_tail,RI_tail,0.1532932083410471,2,246,246.5,247,-0.33454055637267055,-1.181314937383701,0.51223382463836,0.8467743810110305,1.114406826109167,1.147860881746434,1.181314937383701,0.001298047616061851,0.0018108755681275068,1,0.5,2,1.0,2,1.0,2,1.0
flow07,7.0,2,source_mean,Sbar_V,100827787.17296246,2,246,246.5,247,-0.01598040500247718,-0.03196081000495436,0.0,0.01598040500247718,0.028764729004458926,0.030362769504706642,0.03196081000495436,16112.68874527514,32225.37749055028,2,1.0,2,1.0,2,1.0,2,1.0
flow07,7.0,5,q_tail,Q_T,1272731174395.8386,5,98,98.0,100,-0.12824680139663783,-0.3732695940762793,1.2544916268655188,0.34041074638595137,0.902002813749823,1.0782472203076707,1.2544916268655188,4332513690.247559,15966306015.302979,4,0.8,5,1.0,5,1.0,5,1.0
flow07,7.0,5,q_vessel,Q_V,1673677772032.0164,5,98,98.0,100,-2.5302341852259973,-3.3464008410144976,4.868621173709873,3.1485715291079748,4.259733040631723,4.5641771071707975,4.868621173709873,52696941819.20874,81485030388.82642,0,0.0,1,0.2,5,1.0,5,1.0
flow07,7.0,5,ri_tail,RI_tail,0.1532932083410471,5,98,98.0,100,-1.4065981604982034,-2.826247301637503,4.967901825440668,2.3790779200285437,4.111240015919402,4.539570920680035,4.967901825440668,0.0036469648725452053,0.007615456095451445,0,0.0,1,0.2,5,1.0,5,1.0
flow07,7.0,5,source_mean,Sbar_V,100827787.17296246,5,98,98.0,100,0.4929926446160043,-1.2186641663138114,1.7070139738326062,0.578474877479558,1.5116740508250883,1.6093440123288472,1.7070139738326062,583263.418314144,1721144.4165486693,3,0.6,5,1.0,5,1.0,5,1.0
