scan_id,flow_mm_s,stride_frames,phase,n_selected,first_selected_frame,last_selected_frame,metric,metric_label,full_median,subsample_median,error,abs_error,error_pct,abs_error_pct
flow05,5.0,20,17,25,17,497,q_vessel,Q_V,2338105348942.6016,2038525883450.8408,-299579465491.76074,299579465491.76074,-12.812915621070895,12.812915621070895
flow05,5.0,20,17,25,17,497,source_mean,Sbar_V,131389668.65784197,115508826.61956488,-15880842.03827709,15880842.03827709,-12.086827069815618,12.086827069815618
flow05,5.0,20,17,25,17,497,q_tail,Q_T,1320784413673.864,1355434781815.848,34650368141.98389,34650368141.98389,2.623468885857095,2.623468885857095
flow05,5.0,20,17,25,17,497,ri_tail,RI_tail,0.1139710492110269,0.1159831461290613,0.0020120969180344034,0.0020120969180344034,1.7654456390138502,1.7654456390138502
flow05,5.0,20,18,24,18,498,q_vessel,Q_V,2338105348942.6016,2041233731720.4448,-296871617222.15674,296871617222.15674,-12.697101837452092,12.697101837452092
flow05,5.0,20,18,24,18,498,source_mean,Sbar_V,131389668.65784197,117015771.05335319,-14373897.604488775,14373897.604488775,-10.939899423843226,10.939899423843226
flow05,5.0,20,18,24,18,498,q_tail,Q_T,1320784413673.864,1299753240738.0544,-21031172935.80957,21031172935.80957,-1.5923244337287215,1.5923244337287215
flow05,5.0,20,18,24,18,498,ri_tail,RI_tail,0.1139710492110269,0.12557805267833239,0.01160700346730549,0.01160700346730549,10.1841683020871,10.1841683020871
flow05,5.0,20,19,25,19,499,q_vessel,Q_V,2338105348942.6016,2249804787621.7314,-88300561320.87012,88300561320.87012,-3.7765860875688806,3.7765860875688806
flow05,5.0,20,19,25,19,499,source_mean,Sbar_V,131389668.65784197,136285204.84094805,4895536.18310608,4895536.18310608,3.7259673710379593,3.7259673710379593
flow05,5.0,20,19,25,19,499,q_tail,Q_T,1320784413673.864,1284779153511.0715,-36005260162.79248,36005260162.79248,-2.7260512609049545,2.7260512609049545
flow05,5.0,20,19,25,19,499,ri_tail,RI_tail,0.1139710492110269,0.1195888488764948,0.00561779966546791,0.00561779966546791,4.929146221218062,4.929146221218062
flow05,5.0,25,0,18,0,475,q_vessel,Q_V,2338105348942.6016,2356035328809.686,17929979867.084473,17929979867.084473,0.7668593665034482,0.7668593665034482
flow05,5.0,25,0,18,0,475,source_mean,Sbar_V,131389668.65784197,128607547.69612336,-2782120.961718604,2782120.961718604,-2.117457932680884,2.117457932680884
flow05,5.0,25,0,18,0,475,q_tail,Q_T,1320784413673.864,1215063399798.56,-105721013875.30396,105721013875.30396,-8.004411074267054,8.004411074267054
flow05,5.0,25,0,18,0,475,ri_tail,RI_tail,0.1139710492110269,0.10278557870928906,-0.011185470501737835,0.011185470501737835,-9.814308615363368,9.814308615363368
flow05,5.0,25,1,19,1,476,q_vessel,Q_V,2338105348942.6016,2136539535712.8228,-201565813229.7788,201565813229.7788,-8.620903815173946,8.620903815173946
flow05,5.0,25,1,19,1,476,source_mean,Sbar_V,131389668.65784197,122695806.31935038,-8693862.338491589,8693862.338491589,-6.616853841934624,6.616853841934624
flow05,5.0,25,1,19,1,476,q_tail,Q_T,1320784413673.864,1268309118767.4226,-52475294906.44141,52475294906.44141,-3.973040139115309,3.973040139115309
flow05,5.0,25,1,19,1,476,ri_tail,RI_tail,0.1139710492110269,0.1172029607034986,0.0032319114924717063,0.0032319114924717063,2.835730226969792,2.835730226969792
flow05,5.0,25,2,20,2,477,q_vessel,Q_V,2338105348942.6016,2278303570271.5234,-59801778671.078125,59801778671.078125,-2.5577024875343293,2.5577024875343293
flow05,5.0,25,2,20,2,477,source_mean,Sbar_V,131389668.65784197,118300505.40284011,-13089163.255001858,13089163.255001858,-9.96209472838231,9.96209472838231
flow05,5.0,25,2,20,2,477,q_tail,Q_T,1320784413673.864,1292745748598.8853,-28038665074.97876,28038665074.97876,-2.1228797663493806,2.1228797663493806
flow05,5.0,25,2,20,2,477,ri_tail,RI_tail,0.1139710492110269,0.119422818379865,0.005451769168838105,0.005451769168838105,4.7834684392031,4.7834684392031
flow05,5.0,25,3,19,3,478,q_vessel,Q_V,2338105348942.6016,2407780785103.5254,69675436160.92383,69675436160.92383,2.9799955845631274,2.9799955845631274
flow05,5.0,25,3,19,3,478,source_mean,Sbar_V,131389668.65784197,127753718.1996145,-3635950.4582274705,3635950.4582274705,-2.7673031642206363,2.7673031642206363
flow05,5.0,25,3,19,3,478,q_tail,Q_T,1320784413673.864,1322146645528.1038,1362231854.239746,1362231854.239746,0.10313809279824804,0.10313809279824804
flow05,5.0,25,3,19,3,478,ri_tail,RI_tail,0.1139710492110269,0.1091397511569852,-0.004831298054041699,0.004831298054041699,-4.2390572759369345,4.2390572759369345
flow05,5.0,25,4,20,4,479,q_vessel,Q_V,2338105348942.6016,2395683100196.383,57577751253.78125,57577751253.78125,2.4625815633081096,2.4625815633081096
flow05,5.0,25,4,20,4,479,source_mean,Sbar_V,131389668.65784197,137015737.92169333,5626069.2638513595,5626069.2638513595,4.281972335665501,4.281972335665501
flow05,5.0,25,4,20,4,479,q_tail,Q_T,1320784413673.864,1361055736076.683,40271322402.81909,40271322402.81909,3.049045853804505,3.049045853804505
flow05,5.0,25,4,20,4,479,ri_tail,RI_tail,0.1139710492110269,0.12049015984198361,0.006519110630956712,0.006519110630956712,5.719970708426169,5.719970708426169
flow05,5.0,25,5,20,5,480,q_vessel,Q_V,2338105348942.6016,2350296900113.44,12191551170.838379,12191551170.838379,0.5214286506102882,0.5214286506102882
flow05,5.0,25,5,20,5,480,source_mean,Sbar_V,131389668.65784197,129085105.48506398,-2304563.1727779806,2304563.1727779806,-1.753991159517574,1.753991159517574
flow05,5.0,25,5,20,5,480,q_tail,Q_T,1320784413673.864,1362058314409.6025,41273900735.738525,41273900735.738525,3.1249536493947545,3.1249536493947545
flow05,5.0,25,5,20,5,480,ri_tail,RI_tail,0.1139710492110269,0.11839092394959685,0.004419874738569959,0.004419874738569959,3.878067956000118,3.878067956000118
flow05,5.0,25,6,20,6,481,q_vessel,Q_V,2338105348942.6016,2511062370869.0127,172957021926.41113,172957021926.41113,7.397315181055902,7.397315181055902
flow05,5.0,25,6,20,6,481,source_mean,Sbar_V,131389668.65784197,135093610.2284273,3703941.5705853254,3703941.5705853254,2.8190508495998525,2.8190508495998525
flow05,5.0,25,6,20,6,481,q_tail,Q_T,1320784413673.864,1391624729010.4434,70840315336.57935,70840315336.57935,5.363503279050025,5.363503279050025
flow05,5.0,25,6,20,6,481,ri_tail,RI_tail,0.1139710492110269,0.10859029643406325,-0.005380752776963649,0.005380752776963649,-4.7211575344899535,4.7211575344899535
flow05,5.0,25,7,19,7,482,q_vessel,Q_V,2338105348942.6016,2379662489406.656,41557140464.0542,41557140464.0542,1.7773852868883022,1.7773852868883022
flow05,5.0,25,7,19,7,482,source_mean,Sbar_V,131389668.65784197,133148650.79419214,1758982.1363501698,1758982.1363501698,1.338752243093647,1.338752243093647
flow05,5.0,25,7,19,7,482,q_tail,Q_T,1320784413673.864,1334750886000.7256,13966472326.861572,13966472326.861572,1.0574377000719406,1.0574377000719406
flow05,5.0,25,7,19,7,482,ri_tail,RI_tail,0.1139710492110269,0.1077995623639917,-0.006171486847035196,0.006171486847035196,-5.414960105884586,5.414960105884586
flow05,5.0,25,8,20,8,483,q_vessel,Q_V,2338105348942.6016,2391755135381.454,53649786438.85254,53649786438.85254,2.2945837946573038,2.2945837946573038
flow05,5.0,25,8,20,8,483,source_mean,Sbar_V,131389668.65784197,138373044.8813762,6983376.223534241,6983376.223534241,5.315011670909971,5.315011670909971
flow05,5.0,25,8,20,8,483,q_tail,Q_T,1320784413673.864,1367151351407.2415,46366937733.37744,46366937733.37744,3.5105606375535747,3.5105606375535747
flow05,5.0,25,8,20,8,483,ri_tail,RI_tail,0.1139710492110269,0.1146259068496358,0.0006548576386089106,0.0006548576386089106,0.574582442771398,0.574582442771398
flow05,5.0,25,9,20,9,484,q_vessel,Q_V,2338105348942.6016,2294457288285.6475,-43648060656.9541,43648060656.9541,-1.8668132587222281,1.8668132587222281
flow05,5.0,25,9,20,9,484,source_mean,Sbar_V,131389668.65784197,126431367.43226093,-4958301.225581035,4958301.225581035,-3.7737375215498723,3.7737375215498723
flow05,5.0,25,9,20,9,484,q_tail,Q_T,1320784413673.864,1253989088410.0908,-66795325263.77319,66795325263.77319,-5.057246631036236,5.057246631036236
flow05,5.0,25,9,20,9,484,ri_tail,RI_tail,0.1139710492110269,0.09518677364388861,-0.018784275567138284,0.018784275567138284,-16.481620286181304,16.481620286181304
flow05,5.0,25,10,20,10,485,q_vessel,Q_V,2338105348942.6016,2210510336550.967,-127595012391.63477,127595012391.63477,-5.457196890180294,5.457196890180294
flow05,5.0,25,10,20,10,485,source_mean,Sbar_V,131389668.65784197,126369343.5626684,-5020325.0951735675,5020325.0951735675,-3.8209435691989095,3.8209435691989095
flow05,5.0,25,10,20,10,485,q_tail,Q_T,1320784413673.864,1307174353875.9263,-13610059797.937744,13610059797.937744,-1.0304527867708788,1.0304527867708788
flow05,5.0,25,10,20,10,485,ri_tail,RI_tail,0.1139710492110269,0.1108851810623728,-0.0030858681486540945,0.0030858681486540945,-2.7075894887484564,2.7075894887484564
flow05,5.0,25,11,20,11,486,q_vessel,Q_V,2338105348942.6016,2313275285007.74,-24830063934.86133,24830063934.86133,-1.0619737021725997,1.0619737021725997
flow05,5.0,25,11,20,11,486,source_mean,Sbar_V,131389668.65784197,136066737.1390502,4677068.48120822,4677068.48120822,3.559692728496024,3.559692728496024
flow05,5.0,25,11,20,11,486,q_tail,Q_T,1320784413673.864,1301595321606.5303,-19189092067.33374,19189092067.33374,-1.4528557324474929,1.4528557324474929
flow05,5.0,25,11,20,11,486,ri_tail,RI_tail,0.1139710492110269,0.1072576741077407,-0.006713375103286193,0.006713375103286193,-5.890421426985215,5.890421426985215
flow05,5.0,25,12,20,12,487,q_vessel,Q_V,2338105348942.6016,2263078746403.9746,-75026602538.62695,75026602538.62695,-3.20886321792803,3.20886321792803
flow05,5.0,25,12,20,12,487,source_mean,Sbar_V,131389668.65784197,138104826.0129252,6715157.355083242,6715157.355083242,5.110871671783038,5.110871671783038
flow05,5.0,25,12,20,12,487,q_tail,Q_T,1320784413673.864,1219224999268.7705,-101559414405.0935,101559414405.0935,-7.689325627533576,7.689325627533576
flow05,5.0,25,12,20,12,487,ri_tail,RI_tail,0.1139710492110269,0.11312300169167824,-0.000848047519348652,0.000848047519348652,-0.7440902976846526,0.7440902976846526
flow05,5.0,25,13,20,13,488,q_vessel,Q_V,2338105348942.6016,2274810967271.564,-63294381671.0376,63294381671.0376,-2.707079973948232,2.707079973948232
flow05,5.0,25,13,20,13,488,source_mean,Sbar_V,131389668.65784197,142098387.46858633,10708718.81074436,10708718.81074436,8.150350724021871,8.150350724021871
flow05,5.0,25,13,20,13,488,q_tail,Q_T,1320784413673.864,1193084550842.2153,-127699862831.64868,127699862831.64868,-9.668486507683841,9.668486507683841
flow05,5.0,25,13,20,13,488,ri_tail,RI_tail,0.1139710492110269,0.10219611631549645,-0.011774932895530443,0.011774932895530443,-10.331512236698089,10.331512236698089
flow05,5.0,25,14,20,14,489,q_vessel,Q_V,2338105348942.6016,2484971697723.257,146866348780.65527,146866348780.65527,6.2814256358069995,6.2814256358069995
flow05,5.0,25,14,20,14,489,source_mean,Sbar_V,131389668.65784197,143863624.1933538,12473955.535511836,12473955.535511836,9.493863302141246,9.493863302141246
flow05,5.0,25,14,20,14,489,q_tail,Q_T,1320784413673.864,1352340206213.0347,31555792539.170654,31555792539.170654,2.389170572614177,2.389170572614177
flow05,5.0,25,14,20,14,489,ri_tail,RI_tail,0.1139710492110269,0.10847494856750761,-0.005496100643519283,0.005496100643519283,-4.822365575790037,4.822365575790037
flow05,5.0,25,15,20,15,490,q_vessel,Q_V,2338105348942.6016,2131365872609.0093,-206739476333.5923,206739476333.5923,-8.842179691650307,8.842179691650307
flow05,5.0,25,15,20,15,490,source_mean,Sbar_V,131389668.65784197,132705169.41098326,1315500.753141299,1315500.753141299,1.0012208467981272,1.0012208467981272
flow05,5.0,25,15,20,15,490,q_tail,Q_T,1320784413673.864,1349982135616.7866,29197721942.922607,29197721942.922607,2.210634956064244,2.210634956064244
flow05,5.0,25,15,20,15,490,ri_tail,RI_tail,0.1139710492110269,0.11072408979235165,-0.003246959418675241,0.003246959418675241,-2.848933515267746,2.848933515267746
flow05,5.0,25,16,20,16,491,q_vessel,Q_V,2338105348942.6016,2241065743814.887,-97039605127.71436,97039605127.71436,-4.150352128983415,4.150352128983415
flow05,5.0,25,16,20,16,491,source_mean,Sbar_V,131389668.65784197,124890541.55884974,-6499127.0989922285,6499127.0989922285,-4.9464521566889035,4.9464521566889035
flow05,5.0,25,16,20,16,491,q_tail,Q_T,1320784413673.864,1418277524267.3584,97493110593.49438,97493110593.49438,7.381455261295047,7.381455261295047
flow05,5.0,25,16,20,16,491,ri_tail,RI_tail,0.1139710492110269,0.12608695577719958,0.012115906566172688,0.012115906566172688,10.63068792473699,10.63068792473699
flow05,5.0,25,17,20,17,492,q_vessel,Q_V,2338105348942.6016,2172921715407.4355,-165183633535.16602,165183633535.16602,-7.064849905495902,7.064849905495902
flow05,5.0,25,17,20,17,492,source_mean,Sbar_V,131389668.65784197,130292700.32283714,-1096968.3350048214,1096968.3350048214,-0.834896949060347,0.834896949060347
flow05,5.0,25,17,20,17,492,q_tail,Q_T,1320784413673.864,1392189185097.2358,71404771423.37183,71404771423.37183,5.40623970756544,5.40623970756544
flow05,5.0,25,17,20,17,492,ri_tail,RI_tail,0.1139710492110269,0.13128349319707688,0.01731244398604999,0.01731244398604999,15.190211993218169,15.190211993218169
flow05,5.0,25,18,20,18,493,q_vessel,Q_V,2338105348942.6016,2130095230720.5347,-208010118222.0669,208010118222.0669,-8.896524629060815,8.896524629060815
flow05,5.0,25,18,20,18,493,source_mean,Sbar_V,131389668.65784197,120357780.17701215,-11031888.48082982,11031888.48082982,-8.396313495209796,8.396313495209796
flow05,5.0,25,18,20,18,493,q_tail,Q_T,1320784413673.864,1361079958535.3013,40295544861.437256,40295544861.437256,3.050879798721434,3.050879798721434
flow05,5.0,25,18,20,18,493,ri_tail,RI_tail,0.1139710492110269,0.1342812115445989,0.02031016233357201,0.02031016233357201,17.820457453160802,17.820457453160802
flow05,5.0,25,19,20,19,494,q_vessel,Q_V,2338105348942.6016,2357254759150.671,19149410208.069336,19149410208.069336,0.8190140028005828,0.8190140028005828
flow05,5.0,25,19,20,19,494,source_mean,Sbar_V,131389668.65784197,148966168.48007149,17576499.82222952,17576499.82222952,13.377383474496241,13.377383474496241
flow05,5.0,25,19,20,19,494,q_tail,Q_T,1320784413673.864,1272032130669.0332,-48752283004.83081,48752283004.83081,-3.6911612902231763,3.6911612902231763
flow05,5.0,25,19,20,19,494,ri_tail,RI_tail,0.1139710492110269,0.10219063222859176,-0.011780416982435135,0.011780416982435135,-10.336324061229542,10.336324061229542
flow05,5.0,25,20,20,20,495,q_vessel,Q_V,2338105348942.6016,2328234639978.955,-9870708963.646484,9870708963.646484,-0.4221669895289565,0.4221669895289565
flow05,5.0,25,20,20,20,495,source_mean,Sbar_V,131389668.65784197,123902157.25842014,-7487511.399421826,7487511.399421826,-5.698706356372971,5.698706356372971
flow05,5.0,25,20,20,20,495,q_tail,Q_T,1320784413673.864,1288474753325.8687,-32309660347.99536,32309660347.99536,-2.4462478519203255,2.4462478519203255
flow05,5.0,25,20,20,20,495,ri_tail,RI_tail,0.1139710492110269,0.10769371843307465,-0.006277330777952242,0.006277330777952242,-5.507829243836512,5.507829243836512
flow05,5.0,25,21,19,21,496,q_vessel,Q_V,2338105348942.6016,2635429809946.2485,297324461003.647,297324461003.647,12.71646981767142,12.71646981767142
flow05,5.0,25,21,19,21,496,source_mean,Sbar_V,131389668.65784197,137590004.3627247,6200335.704882726,6200335.704882726,4.719043565768716,4.719043565768716
flow05,5.0,25,21,19,21,496,q_tail,Q_T,1320784413673.864,1459676841462.1318,138892427788.26782,138892427788.26782,10.515904514797217,10.515904514797217
flow05,5.0,25,21,19,21,496,ri_tail,RI_tail,0.1139710492110269,0.103913068472007,-0.010057980739019895,0.010057980739019895,-8.825031276492599,8.825031276492599
flow05,5.0,25,22,19,22,497,q_vessel,Q_V,2338105348942.6016,2486569239105.5654,148463890162.96387,148463890162.96387,6.349751957502943,6.349751957502943
flow05,5.0,25,22,19,22,497,source_mean,Sbar_V,131389668.65784197,129493102.10706432,-1896566.550777644,1896566.550777644,-1.4434670321884915,1.4434670321884915
flow05,5.0,25,22,19,22,497,q_tail,Q_T,1320784413673.864,1355434781815.848,34650368141.98389,34650368141.98389,2.623468885857095,2.623468885857095
flow05,5.0,25,22,19,22,497,ri_tail,RI_tail,0.1139710492110269,0.1096017175024948,-0.004369331708532098,0.004369331708532098,-3.83372070256361,3.83372070256361
flow05,5.0,25,23,19,23,498,q_vessel,Q_V,2338105348942.6016,2320122505842.782,-17982843099.819336,17982843099.819336,-0.7691203096537973,0.7691203096537973
flow05,5.0,25,23,19,23,498,source_mean,Sbar_V,131389668.65784197,129790917.0413234,-1598751.616518572,1598751.616518572,-1.2168016198305185,1.2168016198305185
flow05,5.0,25,23,19,23,498,q_tail,Q_T,1320784413673.864,1425255529293.87,104471115620.0061,104471115620.0061,7.909778048441048,7.909778048441048
flow05,5.0,25,23,19,23,498,ri_tail,RI_tail,0.1139710492110269,0.1139710492110269,0.0,0.0,0.0,0.0
flow05,5.0,25,24,19,24,499,q_vessel,Q_V,2338105348942.6016,1988857003310.64,-349248345631.9617,349248345631.9617,-14.937237357157914,14.937237357157914
flow05,5.0,25,24,19,24,499,source_mean,Sbar_V,131389668.65784197,122239900.17425966,-9149768.483582303,9149768.483582303,-6.963841660495885,6.963841660495885
flow05,5.0,25,24,19,24,499,q_tail,Q_T,1320784413673.864,1210158278019.1963,-110626135654.66772,110626135654.66772,-8.375790515800574,8.375790515800574
flow05,5.0,25,24,19,24,499,ri_tail,RI_tail,0.1139710492110269,0.1134893522201882,-0.00048169699083869255,0.00048169699083869255,-0.4226485534469288,0.4226485534469288
flow05,5.0,50,0,8,0,450,q_vessel,Q_V,2338105348942.6016,2589691497664.585,251586148721.9834,251586148721.9834,10.760257181557803,10.760257181557803
flow05,5.0,50,0,8,0,450,source_mean,Sbar_V,131389668.65784197,128749735.81997198,-2639932.837869987,2639932.837869987,-2.0092392840602717,2.0092392840602717
flow05,5.0,50,0,8,0,450,q_tail,Q_T,1320784413673.864,1274456909693.4067,-46327503980.457275,46327503980.457275,-3.507575006249032,3.507575006249032
flow05,5.0,50,0,8,0,450,ri_tail,RI_tail,0.1139710492110269,0.0992814312778395,-0.01468961793318739,0.01468961793318739,-12.888902958143643,12.888902958143643
flow05,5.0,50,1,9,1,451,q_vessel,Q_V,2338105348942.6016,2060893817968.9688,-277211530973.6328,277211530973.6328,-11.85624638765745,11.85624638765745
flow05,5.0,50,1,9,1,451,source_mean,Sbar_V,131389668.65784197,115289083.02503093,-16100585.63281104,16100585.63281104,-12.254072787670495,12.254072787670495
flow05,5.0,50,1,9,1,451,q_tail,Q_T,1320784413673.864,1282804897419.5835,-37979516254.28052,37979516254.28052,-2.8755272897745328,2.8755272897745328
flow05,5.0,50,1,9,1,451,ri_tail,RI_tail,0.1139710492110269,0.1250190412812278,0.011047992070200893,0.011047992070200893,9.693682866553782,9.693682866553782
flow05,5.0,50,2,10,2,452,q_vessel,Q_V,2338105348942.6016,2278303570271.5234,-59801778671.078125,59801778671.078125,-2.5577024875343293,2.5577024875343293
flow05,5.0,50,2,10,2,452,source_mean,Sbar_V,131389668.65784197,120923645.65700743,-10466023.00083454,10466023.00083454,-7.96563619327605,7.96563619327605
flow05,5.0,50,2,10,2,452,q_tail,Q_T,1320784413673.864,1295623469995.0564,-25160943678.807617,25160943678.807617,-1.9050000453003912,1.9050000453003912
flow05,5.0,50,2,10,2,452,ri_tail,RI_tail,0.1139710492110269,0.12482437878618374,0.010853329575156848,0.010853329575156848,9.522882916573842,9.522882916573842
flow05,5.0,50,3,10,3,453,q_vessel,Q_V,2338105348942.6016,2081588912011.8477,-256516436930.7539,256516436930.7539,-10.971123993483117,10.971123993483117
flow05,5.0,50,3,10,3,453,source_mean,Sbar_V,131389668.65784197,125820562.37553951,-5569106.282302454,5569106.282302454,-4.238618103836783,4.238618103836783
flow05,5.0,50,3,10,3,453,q_tail,Q_T,1320784413673.864,1286735375896.9175,-34049037776.946533,34049037776.946533,-2.5779406104768077,2.5779406104768077
flow05,5.0,50,3,10,3,453,ri_tail,RI_tail,0.1139710492110269,0.11568523859344876,0.001714189382421863,0.001714189382421863,1.50405685855177,1.50405685855177
flow05,5.0,50,4,10,4,454,q_vessel,Q_V,2338105348942.6016,2289067403661.6807,-49037945280.9209,49037945280.9209,-2.097336858798861,2.097336858798861
flow05,5.0,50,4,10,4,454,source_mean,Sbar_V,131389668.65784197,130571020.6896328,-818647.9682091624,818647.9682091624,-0.6230687515782098,0.6230687515782098
flow05,5.0,50,4,10,4,454,q_tail,Q_T,1320784413673.864,1382657806858.153,61873393184.28906,61873393184.28906,4.6845944382538125,4.6845944382538125
flow05,5.0,50,4,10,4,454,ri_tail,RI_tail,0.1139710492110269,0.12812296823480118,0.014151919023774287,0.014151919023774287,12.417117436175243,12.417117436175243
flow05,5.0,50,5,10,5,455,q_vessel,Q_V,2338105348942.6016,2440807046245.4204,102701697302.81885,102701697302.81885,4.39251795686902,4.39251795686902
flow05,5.0,50,5,10,5,455,source_mean,Sbar_V,131389668.65784197,138690577.90172398,7300909.243882015,7300909.243882015,5.556684417018097,5.556684417018097
flow05,5.0,50,5,10,5,455,q_tail,Q_T,1320784413673.864,1453098707625.6406,132314293951.77661,132314293951.77661,10.017857008452587,10.017857008452587
flow05,5.0,50,5,10,5,455,ri_tail,RI_tail,0.1139710492110269,0.11839092394959685,0.004419874738569959,0.004419874738569959,3.878067956000118,3.878067956000118
flow05,5.0,50,6,10,6,456,q_vessel,Q_V,2338105348942.6016,2568637349668.198,230532000725.59668,230532000725.59668,9.859778167388985,9.859778167388985
flow05,5.0,50,6,10,6,456,source_mean,Sbar_V,131389668.65784197,138778404.38962647,7388735.731784508,7388735.731784508,5.623528704548197,5.623528704548197
flow05,5.0,50,6,10,6,456,q_tail,Q_T,1320784413673.864,1319428870080.1182,-1355543593.7458496,1355543593.7458496,-0.1026317073181762,0.1026317073181762
flow05,5.0,50,6,10,6,456,ri_tail,RI_tail,0.1139710492110269,0.10859029643406325,-0.005380752776963649,0.005380752776963649,-4.7211575344899535,4.7211575344899535
flow05,5.0,50,7,9,7,457,q_vessel,Q_V,2338105348942.6016,2038525883450.8408,-299579465491.76074,299579465491.76074,-12.812915621070895,12.812915621070895
flow05,5.0,50,7,9,7,457,source_mean,Sbar_V,131389668.65784197,132570128.6726468,1180460.01480484,1180460.01480484,0.8984420364731505,0.8984420364731505
flow05,5.0,50,7,9,7,457,q_tail,Q_T,1320784413673.864,1454371448261.0557,133587034587.19165,133587034587.19165,10.114219489886995,10.114219489886995
flow05,5.0,50,7,9,7,457,ri_tail,RI_tail,0.1139710492110269,0.1151647112050845,0.0011936619940575988,0.0011936619940575988,1.0473379005640582,1.0473379005640582
flow05,5.0,50,8,10,8,458,q_vessel,Q_V,2338105348942.6016,2523489179618.503,185383830675.90137,185383830675.90137,7.928805721253768,7.928805721253768
flow05,5.0,50,8,10,8,458,source_mean,Sbar_V,131389668.65784197,139306081.01255614,7916412.35471417,7916412.35471417,6.025140664088036,6.025140664088036
flow05,5.0,50,8,10,8,458,q_tail,Q_T,1320784413673.864,1401287138759.677,80502725085.81299,80502725085.81299,6.095069282494668,6.095069282494668
flow05,5.0,50,8,10,8,458,ri_tail,RI_tail,0.1139710492110269,0.1146259068496358,0.0006548576386089106,0.0006548576386089106,0.574582442771398,0.574582442771398
flow05,5.0,50,9,10,9,459,q_vessel,Q_V,2338105348942.6016,2294457288285.6475,-43648060656.9541,43648060656.9541,-1.8668132587222281,1.8668132587222281
flow05,5.0,50,9,10,9,459,source_mean,Sbar_V,131389668.65784197,126431367.43226093,-4958301.225581035,4958301.225581035,-3.7737375215498723,3.7737375215498723
flow05,5.0,50,9,10,9,459,q_tail,Q_T,1320784413673.864,1242381609510.6252,-78402804163.23877,78402804163.23877,-5.936078844628042,5.936078844628042
flow05,5.0,50,9,10,9,459,ri_tail,RI_tail,0.1139710492110269,0.12210913064812864,0.008138081437101749,0.008138081437101749,7.14048128313131,7.14048128313131
flow05,5.0,50,10,10,10,460,q_vessel,Q_V,2338105348942.6016,2283996081861.84,-54109267080.76172,54109267080.76172,-2.3142356312230503,2.3142356312230503
flow05,5.0,50,10,10,10,460,source_mean,Sbar_V,131389668.65784197,140233778.5719691,8844109.914127126,8844109.914127126,6.731206497794351,6.731206497794351
flow05,5.0,50,10,10,10,460,q_tail,Q_T,1320784413673.864,1354338796801.1914,33554383127.327393,33554383127.327393,2.5404890290909234,2.5404890290909234
flow05,5.0,50,10,10,10,460,ri_tail,RI_tail,0.1139710492110269,0.1108851810623728,-0.0030858681486540945,0.0030858681486540945,-2.7075894887484564,2.7075894887484564
flow05,5.0,50,11,10,11,461,q_vessel,Q_V,2338105348942.6016,2326307862564.498,-11797486378.103516,11797486378.103516,-0.5045746284887839,0.5045746284887839
flow05,5.0,50,11,10,11,461,source_mean,Sbar_V,131389668.65784197,144778845.33854616,13389176.680704191,13389176.680704191,10.190433401252863,10.190433401252863
flow05,5.0,50,11,10,11,461,q_tail,Q_T,1320784413673.864,1277614731241.0896,-43169682432.774414,43169682432.774414,-3.268488179133989,3.268488179133989
flow05,5.0,50,11,10,11,461,ri_tail,RI_tail,0.1139710492110269,0.10346708563933049,-0.010503963571696404,0.010503963571696404,-9.216343663071347,9.216343663071347
flow05,5.0,50,12,10,12,462,q_vessel,Q_V,2338105348942.6016,2506827121922.1504,168721772979.54883,168721772979.54883,7.216174970723734,7.216174970723734
flow05,5.0,50,12,10,12,462,source_mean,Sbar_V,131389668.65784197,142922401.0920818,11532732.43423982,11532732.43423982,8.777503248198876,8.777503248198876
flow05,5.0,50,12,10,12,462,q_tail,Q_T,1320784413673.864,1288189217749.1116,-32595195924.75244,32595195924.75244,-2.4678664880732795,2.4678664880732795
flow05,5.0,50,12,10,12,462,ri_tail,RI_tail,0.1139710492110269,0.10857213207151756,-0.005398917139509338,0.005398917139509338,-4.737095233292793,4.737095233292793
flow05,5.0,50,13,10,13,463,q_vessel,Q_V,2338105348942.6016,2588872800389.711,250767451447.10938,250767451447.10938,10.725241767250475,10.725241767250475
flow05,5.0,50,13,10,13,463,source_mean,Sbar_V,131389668.65784197,156493162.24188632,25103493.584044352,25103493.584044352,19.106139653504677,19.106139653504677
flow05,5.0,50,13,10,13,463,q_tail,Q_T,1320784413673.864,1164873379418.5645,-155911034255.29956,155911034255.29956,-11.804427175334464,11.804427175334464
flow05,5.0,50,13,10,13,463,ri_tail,RI_tail,0.1139710492110269,0.0968723840176459,-0.01709866519338099,0.01709866519338099,-15.002639101550594,15.002639101550594
flow05,5.0,50,14,10,14,464,q_vessel,Q_V,2338105348942.6016,2517742309703.39,179636960760.78857,179636960760.78857,7.68301397719434,7.68301397719434
flow05,5.0,50,14,10,14,464,source_mean,Sbar_V,131389668.65784197,146467141.25115693,15077472.59331496,15077472.59331496,11.475386723577877,11.475386723577877
flow05,5.0,50,14,10,14,464,q_tail,Q_T,1320784413673.864,1321901362601.8984,1116948928.0344238,1116948928.0344238,0.08456708880501883,0.08456708880501883
flow05,5.0,50,14,10,14,464,ri_tail,RI_tail,0.1139710492110269,0.11398546006160776,1.4410850580862111e-05,1.4410850580862111e-05,0.012644308077026843,0.012644308077026843
