scan_id,diameter_um,flow_mm_s,grid_scope,mode,predictor,tail_variable,tail_depth_um,metric_family,rho,n_pairs
D285_F01_V01,285,1,common_grid,raw,middle_q_raw,tail_q_raw_500um,500,q,0.44352659398275529,453
D285_F01_V01,285,1,common_grid,raw,lower_mean_raw,tail_mean_raw_100um,100,mean,0.28924862797908035,453
D285_F01_V01,285,1,common_grid,raw,lower_mean_raw,tail_mean_raw_500um,500,mean,0.35249222820534731,453
D285_F01_V01,285,1,common_grid,raw,lower_q_raw,tail_q_raw_100um,100,q,0.53665103744841935,453
D285_F01_V01,285,1,common_grid,raw,lower_q_raw,tail_q_raw_500um,500,q,0.6254978634503231,453
D285_F03_V01,285,3,common_grid,raw,upper_mean_raw,tail_mean_raw_100um,100,mean,0.34557871919072986,474
D285_F03_V01,285,3,common_grid,raw,upper_mean_raw,tail_mean_raw_500um,500,mean,0.56294315417628571,474
D285_F03_V01,285,3,common_grid,raw,upper_q_raw,tail_q_raw_100um,100,q,0.3104527636966477,474
D285_F03_V01,285,3,common_grid,raw,upper_q_raw,tail_q_raw_500um,500,q,0.39382641311711863,474
D285_F03_V01,285,3,common_grid,raw,middle_mean_raw,tail_mean_raw_100um,100,mean,0.45781419856811467,474
D285_F03_V01,285,3,common_grid,raw,middle_mean_raw,tail_mean_raw_500um,500,mean,0.58463434524974911,474
D285_F03_V01,285,3,common_grid,raw,middle_q_raw,tail_q_raw_100um,100,q,0.42097955837757217,474
D285_F03_V01,285,3,common_grid,raw,middle_q_raw,tail_q_raw_500um,500,q,0.44338052292129426,474
D285_F03_V01,285,3,common_grid,raw,lower_mean_raw,tail_mean_raw_100um,100,mean,0.40205275411881869,474
D285_F03_V01,285,3,common_grid,raw,lower_mean_raw,tail_mean_raw_500um,500,mean,0.51101047504623431,474
D285_F03_V01,285,3,common_grid,raw,lower_q_raw,tail_q_raw_100um,100,q,0.59575003556473283,474
D285_F03_V01,285,3,common_grid,raw,lower_q_raw,tail_q_raw_500um,500,q,0.68269982097910775,474
D285_F05_V01,285,5,common_grid,raw,upper_mean_raw,tail_mean_raw_100um,100,mean,0.17780867971984315,492
D285_F05_V01,285,5,common_grid,raw,upper_mean_raw,tail_mean_raw_500um,500,mean,0.48821073892978678,492
D285_F05_V01,285,5,common_grid,raw,upper_q_raw,tail_q_raw_100um,100,q,0.20669472964254518,492
D285_F05_V01,285,5,common_grid,raw,upper_q_raw,tail_q_raw_500um,500,q,0.38533568614419367,492
D285_F05_V01,285,5,common_grid,raw,middle_mean_raw,tail_mean_raw_100um,100,mean,0.51478807724213704,492
D285_F05_V01,285,5,common_grid,raw,middle_mean_raw,tail_mean_raw_500um,500,mean,0.62989749796036776,492
D285_F05_V01,285,5,common_grid,raw,middle_q_raw,tail_q_raw_100um,100,q,0.45679561549336634,492
D285_F05_V01,285,5,common_grid,raw,middle_q_raw,tail_q_raw_500um,500,q,0.46640367660787357,492
D285_F05_V01,285,5,common_grid,raw,lower_mean_raw,tail_mean_raw_100um,100,mean,0.41800506882757693,492
D285_F05_V01,285,5,common_grid,raw,lower_mean_raw,tail_mean_raw_500um,500,mean,0.49805256301448636,492
D285_F05_V01,285,5,common_grid,raw,lower_q_raw,tail_q_raw_100um,100,q,0.54951094670677847,492
D285_F05_V01,285,5,common_grid,raw,lower_q_raw,tail_q_raw_500um,500,q,0.60831633933637308,492
D285_F07_V01,285,7,common_grid,raw,upper_mean_raw,tail_mean_raw_100um,100,mean,0.42123915393223882,458
D285_F07_V01,285,7,common_grid,raw,upper_mean_raw,tail_mean_raw_500um,500,mean,0.56763881183686471,458
D285_F07_V01,285,7,common_grid,raw,upper_q_raw,tail_q_raw_100um,100,q,0.4988747437922611,458
D285_F07_V01,285,7,common_grid,raw,upper_q_raw,tail_q_raw_500um,500,q,0.55032657255296669,458
