scan_id,diameter_um,flow_mm_s,grid_scope,mode,predictor,tail_variable,tail_depth_um,metric_family,rho_lag0,rho_peak,lag_at_peak,n_pairs_at_lag0,n_pairs_at_peak,rho_remote_median,zero_lag_specificity,zero_lag_rank,peak_within_5,peak_tie_count,n_finite_lags
D235_F01_V01,235,1,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_100um,100,mean,-0.033881056691397501,0.13043014798276717,12,448,400,0.00029356620529010142,-0.034174622896687601,74,False,1,101
D235_F01_V01,235,1,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_500um,500,mean,-0.012840622560603941,0.16862156915003859,14,448,403,0.014250152037511423,-0.027090774598115364,55,False,1,101
D235_F01_V01,235,1,common_grid,detrended_31,upper_q_raw,tail_q_raw_100um,100,q,0.0027936873409829702,0.14552823124409289,14,448,403,0.0080933558833060654,-0.0052996685423230949,52,False,1,101
D235_F01_V01,235,1,common_grid,detrended_31,upper_q_raw,tail_q_raw_500um,500,q,0.048393953871836891,0.11792055326487623,14,448,403,0.017473112750945416,0.030920841120891475,22,False,1,101
D235_F01_V01,235,1,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_100um,100,mean,0.2847449967831735,0.30724307902763032,-2,448,407,-0.048283043292008249,0.33302804007518172,2,True,1,101
D235_F01_V01,235,1,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_500um,500,mean,0.32599118766972651,0.32599118766972651,0,448,448,-0.064148126872310682,0.39013931454203721,1,True,1,101
D235_F01_V01,235,1,common_grid,detrended_51,lower_q_raw,tail_q_raw_100um,100,q,0.54544113277241835,0.54544113277241835,0,448,448,-0.050063577263022255,0.59550471003544059,1,True,1,101
D235_F01_V01,235,1,common_grid,detrended_51,lower_q_raw,tail_q_raw_500um,500,q,0.64313310640113819,0.64313310640113819,0,448,448,-0.014548226253851854,0.65768133265499007,1,True,1,101
D235_F01_V01,235,1,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_100um,100,mean,0.27599143205766635,0.2957371711784314,-2,448,407,0.0093783600859330823,0.26661307197173328,2,True,1,101
D235_F01_V01,235,1,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_500um,500,mean,0.26920810013794,0.28742600265376139,-2,448,407,-0.013412487717911946,0.28262058785585192,4,True,1,101
D235_F01_V01,235,1,common_grid,detrended_51,middle_q_raw,tail_q_raw_100um,100,q,0.32596949773308265,0.32596949773308265,0,448,448,-0.02405248752595221,0.35002198525903483,1,True,1,101
D235_F01_V01,235,1,common_grid,detrended_51,middle_q_raw,tail_q_raw_500um,500,q,0.31953918276120957,0.31953918276120957,0,448,448,-0.020481486907482603,0.34002066966869215,1,True,1,101
D235_F01_V01,235,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,mean,0.16132801859776003,0.197806638099739,-6,448,400,-0.00077542693152522118,0.16210344552928524,2,False,1,101
D235_F01_V01,235,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,0.17405014141225839,0.19938091640970196,-6,448,400,-0.011052117851203715,0.1851022592634621,2,False,1,101
D235_F01_V01,235,1,common_grid,detrended_51,source_q_raw,tail_q_raw_100um,100,q,0.24397484256949176,0.24397484256949176,0,448,448,-0.028886622610827403,0.27286146518031917,1,True,1,101
D235_F01_V01,235,1,common_grid,detrended_51,source_q_raw,tail_q_raw_500um,500,q,0.28830580940463391,0.28830580940463391,0,448,448,-0.018764611192729291,0.30707042059736323,1,True,1,101
D235_F01_V01,235,1,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_100um,100,mean,-0.027352768718805685,0.13071917474183029,14,448,403,0.017316604185540718,-0.044669372904346402,75,False,1,101
D235_F01_V01,235,1,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_500um,500,mean,-0.014766343995686651,0.16630189374071216,14,448,403,0.0043823949326130558,-0.019148738928299706,63,False,1,101
D235_F01_V01,235,1,common_grid,detrended_51,upper_q_raw,tail_q_raw_100um,100,q,-0.019715712473142938,0.12030970891835362,-17,448,404,0.00077690961086870805,-0.020492622084011647,64,False,1,101
D235_F01_V01,235,1,common_grid,detrended_51,upper_q_raw,tail_q_raw_500um,500,q,0.022929737858873922,0.10268275814731158,-17,448,404,0.0097220368453965096,0.013207701013477412,33,False,1,101
D235_F01_V01,235,1,common_grid,raw,lower_mean_raw,tail_mean_raw_100um,100,mean,0.40941465747896144,0.44424149393723422,-2,448,407,-0.1055212400703486,0.51493589754931002,2,True,1,101
D235_F01_V01,235,1,common_grid,raw,lower_mean_raw,tail_mean_raw_500um,500,mean,0.46368728206069948,0.46368728206069948,0,448,448,-0.14121265327434745,0.60489993533504693,1,True,1,101
D235_F01_V01,235,1,common_grid,raw,lower_q_raw,tail_q_raw_100um,100,q,0.61209513737783117,0.61209513737783117,0,448,448,-0.11221332152853555,0.72430845890636675,1,True,1,101
D235_F01_V01,235,1,common_grid,raw,lower_q_raw,tail_q_raw_500um,500,q,0.69043076977281992,0.69043076977281992,0,448,448,-0.10727649183921653,0.79770726161203642,1,True,1,101
D235_F01_V01,235,1,common_grid,raw,middle_mean_raw,tail_mean_raw_100um,100,mean,0.34719812537502109,0.37451167877131358,-2,448,407,-0.057170799375244191,0.40436892475026531,5,True,1,101
D235_F01_V01,235,1,common_grid,raw,middle_mean_raw,tail_mean_raw_500um,500,mean,0.35855659321769695,0.39194422155882597,-2,448,407,-0.072407916546012918,0.43096450976370987,6,True,1,101
D235_F01_V01,235,1,common_grid,raw,middle_q_raw,tail_q_raw_100um,100,q,0.4156169190296109,0.4156169190296109,0,448,448,-0.11390902715226593,0.52952594618187687,1,True,1,101
D235_F01_V01,235,1,common_grid,raw,middle_q_raw,tail_q_raw_500um,500,q,0.37639958937192908,0.37639958937192908,0,448,448,-0.1087341058399994,0.48513369521192851,1,True,1,101
D235_F01_V01,235,1,common_grid,raw,source_mean_raw,tail_mean_raw_100um,100,mean,0.11382690734923885,0.15386946168413551,-6,448,400,-0.10441846784310332,0.21824537519234216,6,False,1,101
D235_F01_V01,235,1,common_grid,raw,source_mean_raw,tail_mean_raw_500um,500,mean,0.15716426404046918,0.20969868561678506,-6,448,400,-0.079360071107955149,0.23652433514842433,7,False,1,101
D235_F01_V01,235,1,common_grid,raw,source_q_raw,tail_q_raw_100um,100,q,0.20357225602008938,0.20357225602008938,0,448,448,-0.14074982698330979,0.34432208300339917,1,True,1,101
D235_F01_V01,235,1,common_grid,raw,source_q_raw,tail_q_raw_500um,500,q,0.25856315942319891,0.25856315942319891,0,448,448,-0.10071920612249419,0.35928236554569309,1,True,1,101
D235_F01_V01,235,1,common_grid,raw,upper_mean_raw,tail_mean_raw_100um,100,mean,-0.14821847634137436,-0.026356673886470998,-48,448,378,-0.097463756424756964,-0.050754719916617397,73,False,1,101
D235_F01_V01,235,1,common_grid,raw,upper_mean_raw,tail_mean_raw_500um,500,mean,-0.10791612126233432,0.042811762380637892,-14,448,403,-0.067215402060300009,-0.040700719202034316,60,False,1,101
D235_F01_V01,235,1,common_grid,raw,upper_q_raw,tail_q_raw_100um,100,q,-0.11595705381299019,0.0099446669232680085,-17,448,404,-0.11731641050053036,0.0013593566875401697,54,False,1,101
D235_F01_V01,235,1,common_grid,raw,upper_q_raw,tail_q_raw_500um,500,q,-0.038973232302741578,0.076202409322818132,-17,448,404,-0.059324588923807736,0.020351356621066158,41,False,1,101
D235_F03_V01,235,3,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_100um,100,mean,0.33126605498365302,0.33126605498365302,0,448,448,-0.15542991462711453,0.48669596961076755,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_500um,500,mean,0.3726625909926608,0.3726625909926608,0,448,448,-0.1696795927055223,0.5423421836981831,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_101,lower_q_raw,tail_q_raw_100um,100,q,0.51645660862637233,0.51645660862637233,0,448,448,-0.13296062767768574,0.64941723630405801,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_101,lower_q_raw,tail_q_raw_500um,500,q,0.61049564960368452,0.61049564960368452,0,448,448,-0.10483487906093963,0.7153305286646241,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_100um,100,mean,0.35355828196524575,0.35355828196524575,0,448,448,-0.13681732570242,0.49037560766766575,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_500um,500,mean,0.31636031492162192,0.33394722332171234,-1,448,411,-0.15359195948225035,0.46995227440387227,4,True,1,101
D235_F03_V01,235,3,common_grid,detrended_101,middle_q_raw,tail_q_raw_100um,100,q,0.3700253453032315,0.3700253453032315,0,448,448,-0.12537901726632078,0.49540436256955228,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_101,middle_q_raw,tail_q_raw_500um,500,q,0.33780427276089242,0.33780427276089242,0,448,448,-0.096388891502109469,0.43419316426300192,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_101,source_mean_raw,tail_mean_raw_100um,100,mean,0.26897114532637578,0.26897114532637578,0,448,448,-0.061927548978760183,0.33089869430513597,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_101,source_mean_raw,tail_mean_raw_500um,500,mean,0.21967123324966956,0.27699965551864564,-1,448,411,-0.065222508008837443,0.28489374125850697,5,True,1,101
D235_F03_V01,235,3,common_grid,detrended_101,source_q_raw,tail_q_raw_100um,100,q,0.30525202034404009,0.30525202034404009,0,448,448,-0.083867636602120835,0.38911965694616091,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_101,source_q_raw,tail_q_raw_500um,500,q,0.29348902902438267,0.29348902902438267,0,448,448,-0.060507287888109329,0.353996316912492,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_100um,100,mean,0.14459063575807085,0.18954225521126739,-9,448,397,0.0017873685170362978,0.14280326724103456,5,False,1,101
D235_F03_V01,235,3,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_500um,500,mean,0.096386037415899697,0.18066760321959585,-10,448,394,0.0094807424707660445,0.08690529494513366,13,False,1,101
D235_F03_V01,235,3,common_grid,detrended_101,upper_q_raw,tail_q_raw_100um,100,q,0.075026196432778386,0.18770193082844233,-17,448,390,-0.012407025552264887,0.087433221985043275,21,False,1,101
D235_F03_V01,235,3,common_grid,detrended_101,upper_q_raw,tail_q_raw_500um,500,q,0.054255359683714671,0.17495460698515181,-17,448,390,0.00098119693904804087,0.053274162744666634,26,False,1,101
D235_F03_V01,235,3,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_100um,100,mean,0.1459961901416206,0.1459961901416206,0,448,448,0.0019646197912276584,0.14403157035039293,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_500um,500,mean,0.17120185270836821,0.17120185270836821,0,448,448,0.00040207347759709932,0.17079977923077111,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_31,lower_q_raw,tail_q_raw_100um,100,q,0.42678047328030533,0.42678047328030533,0,448,448,0.0015930959785395928,0.42518737730176576,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_31,lower_q_raw,tail_q_raw_500um,500,q,0.56197588638642837,0.56197588638642837,0,448,448,0.0072148720883249261,0.55476101429810343,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_100um,100,mean,0.22341083725214489,0.22341083725214489,0,448,448,0.00026425972064949394,0.22314657753149539,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_500um,500,mean,0.15996228091423592,0.17186143342000529,1,448,411,0.01400826802740044,0.14595401288683549,3,True,1,101
D235_F03_V01,235,3,common_grid,detrended_31,middle_q_raw,tail_q_raw_100um,100,q,0.23531472365510014,0.23531472365510014,0,448,448,-0.02408931931058627,0.25940404296568642,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_31,middle_q_raw,tail_q_raw_500um,500,q,0.26166256036392022,0.26166256036392022,0,448,448,-0.0025584074539633994,0.26422096781788362,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_31,source_mean_raw,tail_mean_raw_100um,100,mean,0.1976215836362519,0.1976215836362519,0,448,448,0.022621461594389911,0.17500012204186199,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_31,source_mean_raw,tail_mean_raw_500um,500,mean,0.11744631984485966,0.19333483134414778,-1,448,411,0.02436483253186749,0.093081487312992178,2,True,1,101
D235_F03_V01,235,3,common_grid,detrended_31,source_q_raw,tail_q_raw_100um,100,q,0.21885899318780816,0.21885899318780816,0,448,448,0.0070933909982143061,0.21176560218959387,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_31,source_q_raw,tail_q_raw_500um,500,q,0.23214361143543968,0.23214361143543968,0,448,448,0.016023741298018489,0.21611987013742121,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_100um,100,mean,0.15153354934897006,0.15153354934897006,0,448,448,0.029294471823249152,0.12223907752572091,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_500um,500,mean,0.08328902633568179,0.16688442155259633,-1,448,411,0.03211122011464608,0.05117780622103571,10,True,1,101
D235_F03_V01,235,3,common_grid,detrended_31,upper_q_raw,tail_q_raw_100um,100,q,0.048977681690979102,0.10903070605482015,-17,448,390,0.0095325383248032157,0.039445143366175883,15,False,1,101
D235_F03_V01,235,3,common_grid,detrended_31,upper_q_raw,tail_q_raw_500um,500,q,0.022563121517581854,0.10674827212374959,9,448,397,0.018828497129334428,0.0037346243882474262,41,False,1,101
D235_F03_V01,235,3,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_100um,100,mean,0.22934724412220853,0.22934724412220853,0,448,448,-0.023704906458948613,0.25305215058115715,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_500um,500,mean,0.25282652785248744,0.25282652785248744,0,448,448,-0.014553310227426151,0.26737983807991361,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_51,lower_q_raw,tail_q_raw_100um,100,q,0.45526566342386432,0.45526566342386432,0,448,448,-0.024921331794485434,0.48018699521834973,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_51,lower_q_raw,tail_q_raw_500um,500,q,0.57486125707330715,0.57486125707330715,0,448,448,-0.011764498758471496,0.58662575583177867,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_100um,100,mean,0.2712689210964932,0.2712689210964932,0,448,448,-0.0050856341476816988,0.2763545552441749,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_500um,500,mean,0.23844565085348968,0.24156354781152845,1,448,411,0.0078094930431311989,0.23063615781035848,2,True,1,101
D235_F03_V01,235,3,common_grid,detrended_51,middle_q_raw,tail_q_raw_100um,100,q,0.31330827718411874,0.31330827718411874,0,448,448,-0.042453009260526274,0.355761286444645,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_51,middle_q_raw,tail_q_raw_500um,500,q,0.29640331849841461,0.29640331849841461,0,448,448,-0.0065706174268366337,0.30297393592525124,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,mean,0.24892521544107804,0.24892521544107804,0,448,448,0.035297977620806817,0.21362723782027121,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,0.20637790917408902,0.2534337130011009,-1,448,411,0.035542472647904319,0.17083543652618471,2,True,1,101
D235_F03_V01,235,3,common_grid,detrended_51,source_q_raw,tail_q_raw_100um,100,q,0.25188658949359471,0.25188658949359471,0,448,448,0.021252169656989027,0.23063441983660568,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_51,source_q_raw,tail_q_raw_500um,500,q,0.25564700449043631,0.25564700449043631,0,448,448,0.020254637343023161,0.23539236714741316,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_100um,100,mean,0.15975517571071429,0.15975517571071429,0,448,448,0.054194275582593751,0.10556090012812054,1,True,1,101
D235_F03_V01,235,3,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_500um,500,mean,0.12891282224680381,0.18723006325820143,44,448,367,0.049587918313430762,0.079324903933373048,8,False,1,101
D235_F03_V01,235,3,common_grid,detrended_51,upper_q_raw,tail_q_raw_100um,100,q,0.061166582648328319,0.16540181312192698,40,448,371,0.023745409915114365,0.03742117273321395,19,False,1,101
D235_F03_V01,235,3,common_grid,detrended_51,upper_q_raw,tail_q_raw_500um,500,q,0.047082246458545585,0.15814287488209072,44,448,367,0.015042054276566779,0.032040192181978802,24,False,1,101
D235_F03_V01,235,3,common_grid,raw,lower_mean_raw,tail_mean_raw_100um,100,mean,0.31422162705233958,0.31422162705233958,0,448,448,-0.11303332813973907,0.42725495519207868,1,True,1,101
D235_F03_V01,235,3,common_grid,raw,lower_mean_raw,tail_mean_raw_500um,500,mean,0.35119256705537177,0.35119256705537177,0,448,448,-0.13081928270023413,0.4820118497556059,1,True,1,101
D235_F03_V01,235,3,common_grid,raw,lower_q_raw,tail_q_raw_100um,100,q,0.51807001069811043,0.51807001069811043,0,448,448,-0.11246530796273622,0.63053531866084667,1,True,1,101
D235_F03_V01,235,3,common_grid,raw,lower_q_raw,tail_q_raw_500um,500,q,0.61128103466315897,0.61128103466315897,0,448,448,-0.08712063686874652,0.69840167153190547,1,True,1,101
D235_F03_V01,235,3,common_grid,raw,middle_mean_raw,tail_mean_raw_100um,100,mean,0.31669783389955736,0.31669783389955736,0,448,448,-0.099982168030567115,0.41668000193012444,1,True,1,101
D235_F03_V01,235,3,common_grid,raw,middle_mean_raw,tail_mean_raw_500um,500,mean,0.2927804303587177,0.30599601418025379,-1,448,411,-0.10116464009729614,0.39394507045601385,4,True,1,101
D235_F03_V01,235,3,common_grid,raw,middle_q_raw,tail_q_raw_100um,100,q,0.35340999600689293,0.35340999600689293,0,448,448,-0.11436185978914765,0.46777185579604058,1,True,1,101
D235_F03_V01,235,3,common_grid,raw,middle_q_raw,tail_q_raw_500um,500,q,0.33783754566982771,0.33783754566982771,0,448,448,-0.079016689559300995,0.41685423522912868,1,True,1,101
D235_F03_V01,235,3,common_grid,raw,source_mean_raw,tail_mean_raw_100um,100,mean,0.17969195420952494,0.17969195420952494,0,448,448,-0.1131309519888387,0.29282290619836365,1,True,1,101
D235_F03_V01,235,3,common_grid,raw,source_mean_raw,tail_mean_raw_500um,500,mean,0.18932132127002158,0.22857881154816084,-1,448,411,-0.051754899075765824,0.24107622034578741,3,True,1,101
D235_F03_V01,235,3,common_grid,raw,source_q_raw,tail_q_raw_100um,100,q,0.21828375937152339,0.21828375937152339,0,448,448,-0.12557911574787767,0.34386287511940106,1,True,1,101
D235_F03_V01,235,3,common_grid,raw,source_q_raw,tail_q_raw_500um,500,q,0.25528632926691253,0.25528632926691253,0,448,448,-0.060338078604048363,0.31562440787096091,1,True,1,101
D235_F03_V01,235,3,common_grid,raw,upper_mean_raw,tail_mean_raw_100um,100,mean,0.0604132278612107,0.093805221819347848,-9,448,397,-0.098890442992990268,0.15930367085420097,3,False,1,101
D235_F03_V01,235,3,common_grid,raw,upper_mean_raw,tail_mean_raw_500um,500,mean,0.080671706807713739,0.13207385142074352,-14,448,388,-0.028121262411422675,0.10879296921913642,14,False,1,101
D235_F03_V01,235,3,common_grid,raw,upper_q_raw,tail_q_raw_100um,100,q,0.039788002314720898,0.095705175829305489,-17,448,390,-0.10039831978350139,0.14018632209822229,14,False,1,101
D235_F03_V01,235,3,common_grid,raw,upper_q_raw,tail_q_raw_500um,500,q,0.073957361303589306,0.13925191436549167,-17,448,390,-0.028469416418194622,0.10242677772178393,16,False,1,101
D235_F05_V01,235,5,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_100um,100,mean,0.33679499984769634,0.33679499984769634,0,424,424,-0.070141903012265014,0.40693690285996137,1,True,1,101
D235_F05_V01,235,5,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_500um,500,mean,0.34127182288295055,0.34127182288295055,0,424,424,-0.076149746379445507,0.41742156926239604,1,True,1,101
D235_F05_V01,235,5,common_grid,detrended_101,lower_q_raw,tail_q_raw_100um,100,q,0.52533365165664425,0.52533365165664425,0,424,424,-0.078067255864193441,0.60340090752083775,1,True,1,101
D235_F05_V01,235,5,common_grid,detrended_101,lower_q_raw,tail_q_raw_500um,500,q,0.56305662793759315,0.56305662793759315,0,424,424,-0.066636215595662379,0.6296928435332555,1,True,1,101
D235_F05_V01,235,5,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_100um,100,mean,0.300182578924378,0.300182578924378,0,424,424,-0.030487217230667003,0.33066979615504499,1,True,1,101
D235_F05_V01,235,5,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_500um,500,mean,0.25871037833619048,0.28212089042102367,-2,424,373,-0.021820567990960951,0.28053094632715142,2,True,1,101
D235_F05_V01,235,5,common_grid,detrended_101,middle_q_raw,tail_q_raw_100um,100,q,0.3796848221607268,0.3796848221607268,0,424,424,-0.071697345940391871,0.45138216810111864,1,True,1,101
D235_F05_V01,235,5,common_grid,detrended_101,middle_q_raw,tail_q_raw_500um,500,q,0.35325858255669457,0.35325858255669457,0,424,424,-0.047354899962332275,0.40061348251902684,1,True,1,101
D235_F05_V01,235,5,common_grid,detrended_101,source_mean_raw,tail_mean_raw_100um,100,mean,0.26902123646794068,0.26902123646794068,0,424,424,-0.031966911721529455,0.30098814818947012,1,True,1,101
D235_F05_V01,235,5,common_grid,detrended_101,source_mean_raw,tail_mean_raw_500um,500,mean,0.23646780608423476,0.26323641137805937,-3,424,366,-0.034404353304001337,0.27087215938823611,3,True,1,101
D235_F05_V01,235,5,common_grid,detrended_101,source_q_raw,tail_q_raw_100um,100,q,0.35068117390152814,0.35068117390152814,0,424,424,-0.085847144774570699,0.43652831867609887,1,True,1,101
D235_F05_V01,235,5,common_grid,detrended_101,source_q_raw,tail_q_raw_500um,500,q,0.34881952317329523,0.34881952317329523,0,424,424,-0.078587071930800889,0.42740659510409612,1,True,1,101
D235_F05_V01,235,5,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_100um,100,mean,0.14404080511209319,0.16836602071199538,-11,424,345,-0.022078138406781609,0.1661189435188748,6,False,1,101
D235_F05_V01,235,5,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_500um,500,mean,0.11464930901230963,0.2197361279232426,-10,424,344,-0.038261856360414639,0.15291116537272426,14,False,1,101
D235_F05_V01,235,5,common_grid,detrended_101,upper_q_raw,tail_q_raw_100um,100,q,0.15091758223117965,0.23534822732366428,-4,424,365,-0.067170099079926854,0.21808768131110651,13,True,1,101
D235_F05_V01,235,5,common_grid,detrended_101,upper_q_raw,tail_q_raw_500um,500,q,0.14073363453590909,0.21326613999827843,-7,424,356,-0.067839185734626967,0.20857282027053606,11,False,1,101
D235_F05_V01,235,5,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_100um,100,mean,0.16327468455506844,0.16327468455506844,0,424,424,-0.002852780311360519,0.16612746486642896,1,True,1,101
D235_F05_V01,235,5,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_500um,500,mean,0.16174132134989758,0.16174132134989758,0,424,424,0.017847952635149676,0.14389336871474789,1,True,1,101
D235_F05_V01,235,5,common_grid,detrended_31,lower_q_raw,tail_q_raw_100um,100,q,0.42925246265625877,0.42925246265625877,0,424,424,0.011349241560415245,0.41790322109584355,1,True,1,101
D235_F05_V01,235,5,common_grid,detrended_31,lower_q_raw,tail_q_raw_500um,500,q,0.50361026979093992,0.50361026979093992,0,424,424,-0.002397285349343472,0.50600755514028339,1,True,1,101
D235_F05_V01,235,5,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_100um,100,mean,0.20055991072910176,0.20055991072910176,0,424,424,-0.012255365429267313,0.21281527615836907,1,True,1,101
D235_F05_V01,235,5,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_500um,500,mean,0.16226165059882794,0.16226165059882794,0,424,424,-0.00016624143822999106,0.16242789203705793,1,True,1,101
D235_F05_V01,235,5,common_grid,detrended_31,middle_q_raw,tail_q_raw_100um,100,q,0.26658208446361226,0.26658208446361226,0,424,424,-0.010670756308779691,0.27725284077239193,1,True,1,101
D235_F05_V01,235,5,common_grid,detrended_31,middle_q_raw,tail_q_raw_500um,500,q,0.29431138902926485,0.29431138902926485,0,424,424,-0.0035629163633070461,0.29787430539257187,1,True,1,101
D235_F05_V01,235,5,common_grid,detrended_31,source_mean_raw,tail_mean_raw_100um,100,mean,0.17289210332901433,0.17289210332901433,0,424,424,-0.01369017066711649,0.18658227399613084,1,True,1,101
D235_F05_V01,235,5,common_grid,detrended_31,source_mean_raw,tail_mean_raw_500um,500,mean,0.12425161249064487,0.12425161249064487,0,424,424,-0.0011170481868763545,0.12536866067752123,1,True,1,101
D235_F05_V01,235,5,common_grid,detrended_31,source_q_raw,tail_q_raw_100um,100,q,0.22645606324374037,0.22645606324374037,0,424,424,0.0070161543193379364,0.21943990892440243,1,True,1,101
D235_F05_V01,235,5,common_grid,detrended_31,source_q_raw,tail_q_raw_500um,500,q,0.25659083905472152,0.25659083905472152,0,424,424,0.0034998302856223207,0.25309100876909918,1,True,1,101
D235_F05_V01,235,5,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_100um,100,mean,0.10650728605736369,0.13559617241583968,-11,424,345,-0.0049257731547425153,0.11143305921210621,5,False,1,101
D235_F05_V01,235,5,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_500um,500,mean,0.050058852251774255,0.1366065068460624,-14,424,345,0.002979797762528799,0.047079054489245459,16,False,1,101
D235_F05_V01,235,5,common_grid,detrended_31,upper_q_raw,tail_q_raw_100um,100,q,0.060588180378903428,0.12989721714619773,48,424,325,-0.021489317665566453,0.082077498044469885,11,False,1,101
D235_F05_V01,235,5,common_grid,detrended_31,upper_q_raw,tail_q_raw_500um,500,q,0.062667830602270783,0.13809672585961932,48,424,325,-1.9733022445891902e-05,0.062687563624716669,12,False,1,101
D235_F05_V01,235,5,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_100um,100,mean,0.25850875236522974,0.25850875236522974,0,424,424,0.0073219942821535332,0.25118675808307622,1,True,1,101
D235_F05_V01,235,5,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_500um,500,mean,0.27796841617563434,0.27796841617563434,0,424,424,0.022346685554479301,0.25562173062115501,1,True,1,101
D235_F05_V01,235,5,common_grid,detrended_51,lower_q_raw,tail_q_raw_100um,100,q,0.49467374074805942,0.49467374074805942,0,424,424,0.0084095595870639275,0.48626418116099551,1,True,1,101
D235_F05_V01,235,5,common_grid,detrended_51,lower_q_raw,tail_q_raw_500um,500,q,0.55619700651699577,0.55619700651699577,0,424,424,-0.0046188552106636027,0.5608158617276594,1,True,1,101
D235_F05_V01,235,5,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_100um,100,mean,0.27571426406773181,0.27571426406773181,0,424,424,0.024243582736821274,0.25147068133091055,1,True,1,101
D235_F05_V01,235,5,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_500um,500,mean,0.24874650604655502,0.26304043221053847,2,424,373,0.023652751090595812,0.22509375495595921,3,True,1,101
D235_F05_V01,235,5,common_grid,detrended_51,middle_q_raw,tail_q_raw_100um,100,q,0.33772726539561709,0.33772726539561709,0,424,424,0.008261016886151459,0.32946624850946565,1,True,1,101
D235_F05_V01,235,5,common_grid,detrended_51,middle_q_raw,tail_q_raw_500um,500,q,0.34743105854575285,0.34743105854575285,0,424,424,-0.0041801814860824796,0.3516112400318353,1,True,1,101
