scan_id,diameter_um,flow_mm_s,grid_scope,mode,predictor,tail_variable,tail_depth_um,metric_family,rho,n_pairs
D128_F03_V01,128,3,common_grid,detrended_51,source_area,tail_mean_raw_500um,500,area_vs_mean,-0.31519089812183826,468
D128_F03_V01,128,3,common_grid,detrended_51,source_area,tail_q_raw_100um,100,area_vs_q,0.56612272296799493,468
D128_F03_V01,128,3,common_grid,detrended_51,source_area,tail_q_raw_500um,500,area_vs_q,0.82848095436285185,468
D128_F03_V01,128,3,common_grid,detrended_101,source_mean_raw,tail_mean_raw_100um,100,mean,0.38050263679827551,468
D128_F03_V01,128,3,common_grid,detrended_101,source_mean_raw,tail_mean_raw_500um,500,mean,0.3891512363474382,468
D128_F03_V01,128,3,common_grid,detrended_101,source_q_raw,tail_q_raw_100um,100,q,0.41840891277638048,468
D128_F03_V01,128,3,common_grid,detrended_101,source_q_raw,tail_q_raw_500um,500,q,0.41998484643128464,468
D128_F03_V01,128,3,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_100um,100,mean,0.22090474803474452,468
D128_F03_V01,128,3,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_500um,500,mean,0.23584068333327163,468
D128_F03_V01,128,3,common_grid,detrended_101,upper_q_raw,tail_q_raw_100um,100,q,0.21151744915641321,468
D128_F03_V01,128,3,common_grid,detrended_101,upper_q_raw,tail_q_raw_500um,500,q,0.1782069064342954,468
D128_F03_V01,128,3,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_100um,100,mean,0.38316817139244186,468
D128_F03_V01,128,3,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_500um,500,mean,0.3927508714912627,468
D128_F03_V01,128,3,common_grid,detrended_101,middle_q_raw,tail_q_raw_100um,100,q,0.36729379732960243,468
D128_F03_V01,128,3,common_grid,detrended_101,middle_q_raw,tail_q_raw_500um,500,q,0.32775751194394925,468
D128_F03_V01,128,3,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_100um,100,mean,0.25749008533472445,468
D128_F03_V01,128,3,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_500um,500,mean,0.25284077821855699,468
D128_F03_V01,128,3,common_grid,detrended_101,lower_q_raw,tail_q_raw_100um,100,q,0.41141071356134967,468
D128_F03_V01,128,3,common_grid,detrended_101,lower_q_raw,tail_q_raw_500um,500,q,0.48109254162519882,468
D128_F03_V01,128,3,common_grid,detrended_101,source_area,tail_mean_raw_100um,100,area_vs_mean,-0.23037860317731207,468
D128_F03_V01,128,3,common_grid,detrended_101,source_area,tail_mean_raw_500um,500,area_vs_mean,-0.29443540348585767,468
D128_F03_V01,128,3,common_grid,detrended_101,source_area,tail_q_raw_100um,100,area_vs_q,0.55340913426245386,468
D128_F03_V01,128,3,common_grid,detrended_101,source_area,tail_q_raw_500um,500,area_vs_q,0.80591469162203944,468
D128_F05_V01,128,5,common_grid,detrended_31,source_mean_raw,tail_mean_raw_100um,100,mean,0.47952175206476111,491
D128_F05_V01,128,5,common_grid,detrended_31,source_mean_raw,tail_mean_raw_500um,500,mean,0.4910958535791069,491
D128_F05_V01,128,5,common_grid,detrended_31,source_q_raw,tail_q_raw_100um,100,q,0.45676250465328089,491
D128_F05_V01,128,5,common_grid,detrended_31,source_q_raw,tail_q_raw_500um,500,q,0.42751376782636774,491
D128_F05_V01,128,5,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_100um,100,mean,0.38609087754493776,491
D128_F05_V01,128,5,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_500um,500,mean,0.41143436049202303,491
D128_F05_V01,128,5,common_grid,detrended_31,upper_q_raw,tail_q_raw_100um,100,q,0.33307386945966155,491
D128_F05_V01,128,5,common_grid,detrended_31,upper_q_raw,tail_q_raw_500um,500,q,0.30439609054970695,491
D128_F05_V01,128,5,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_100um,100,mean,0.40819401583460735,491
D128_F05_V01,128,5,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_500um,500,mean,0.42639290697588927,491
