scan_id,diameter_um,flow_mm_s,grid_scope,mode,predictor,tail_variable,tail_depth_um,controls,partial_rho,n_pairs,control_design_rank,status
D285_F03_V01,285,3,common_grid,detrended_101,source_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.34522520056095235,474,3,ok
D285_F03_V01,285,3,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_100um,100,source_area,0.1147874249996272,474,2,ok
D285_F03_V01,285,3,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_100um,100,z_top,0.12507647864850141,474,2,ok
D285_F03_V01,285,3,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.098753295528069246,474,3,ok
D285_F03_V01,285,3,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_500um,500,source_area,0.20117644345460811,474,2,ok
D285_F03_V01,285,3,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_500um,500,z_top,0.14386005906983984,474,2,ok
D285_F03_V01,285,3,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.18162514529797172,474,3,ok
D285_F03_V01,285,3,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_100um,100,source_area,0.29351324087865743,474,2,ok
D285_F03_V01,285,3,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_100um,100,z_top,0.29795436413318205,474,2,ok
D285_F03_V01,285,3,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.2880573911465254,474,3,ok
D285_F03_V01,285,3,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_500um,500,source_area,0.41227730653045197,474,2,ok
D285_F03_V01,285,3,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_500um,500,z_top,0.35934433320559872,474,2,ok
D285_F03_V01,285,3,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.40724207003261997,474,3,ok
D285_F03_V01,285,3,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_100um,100,source_area,0.30644137499112045,474,2,ok
D285_F03_V01,285,3,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_100um,100,z_top,0.29092566889163363,474,2,ok
D285_F03_V01,285,3,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.2933594215932176,474,3,ok
D285_F03_V01,285,3,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_500um,500,source_area,0.39545583395642625,474,2,ok
D285_F03_V01,285,3,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_500um,500,z_top,0.37990277508893716,474,2,ok
D285_F03_V01,285,3,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.37963105507150141,474,3,ok
D285_F05_V01,285,5,common_grid,raw,source_mean_raw,tail_mean_raw_100um,100,source_area,0.34005467587191385,492,2,ok
D285_F05_V01,285,5,common_grid,raw,source_mean_raw,tail_mean_raw_100um,100,z_top,0.25433491685956389,492,2,ok
D285_F05_V01,285,5,common_grid,raw,source_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.24718719045743701,492,3,ok
D285_F05_V01,285,5,common_grid,raw,source_mean_raw,tail_mean_raw_500um,500,source_area,0.6350565052131768,492,2,ok
D285_F05_V01,285,5,common_grid,raw,source_mean_raw,tail_mean_raw_500um,500,z_top,0.2635568087026719,492,2,ok
D285_F05_V01,285,5,common_grid,raw,source_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.2922720586735657,492,3,ok
D285_F05_V01,285,5,common_grid,raw,upper_mean_raw,tail_mean_raw_100um,100,source_area,0.16959087753399055,492,2,ok
D285_F05_V01,285,5,common_grid,raw,upper_mean_raw,tail_mean_raw_100um,100,z_top,0.00012040983356008893,492,2,ok
D285_F05_V01,285,5,common_grid,raw,upper_mean_raw,tail_mean_raw_100um,100,source_area+z_top,-0.021731725519490298,492,3,ok
D285_F05_V01,285,5,common_grid,raw,upper_mean_raw,tail_mean_raw_500um,500,source_area,0.50019868145228352,492,2,ok
D285_F05_V01,285,5,common_grid,raw,upper_mean_raw,tail_mean_raw_500um,500,z_top,0.036410614291663937,492,2,ok
D285_F05_V01,285,5,common_grid,raw,upper_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.040372424062955901,492,3,ok
D285_F05_V01,285,5,common_grid,raw,middle_mean_raw,tail_mean_raw_100um,100,source_area,0.52213178140835159,492,2,ok
D285_F05_V01,285,5,common_grid,raw,middle_mean_raw,tail_mean_raw_100um,100,z_top,0.46906172716745526,492,2,ok
D285_F05_V01,285,5,common_grid,raw,middle_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.47823647249364165,492,3,ok
D285_F05_V01,285,5,common_grid,raw,middle_mean_raw,tail_mean_raw_500um,500,source_area,0.67064436853562337,492,2,ok
D285_F05_V01,285,5,common_grid,raw,middle_mean_raw,tail_mean_raw_500um,500,z_top,0.46807309787892415,492,2,ok
D285_F05_V01,285,5,common_grid,raw,middle_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.50811206037289558,492,3,ok
D285_F05_V01,285,5,common_grid,raw,lower_mean_raw,tail_mean_raw_100um,100,source_area,0.41554415079809709,492,2,ok
D285_F05_V01,285,5,common_grid,raw,lower_mean_raw,tail_mean_raw_100um,100,z_top,0.36386207976165502,492,2,ok
D285_F05_V01,285,5,common_grid,raw,lower_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.36010168908501172,492,3,ok
D285_F05_V01,285,5,common_grid,raw,lower_mean_raw,tail_mean_raw_500um,500,source_area,0.50076503964370944,492,2,ok
D285_F05_V01,285,5,common_grid,raw,lower_mean_raw,tail_mean_raw_500um,500,z_top,0.36078472867564526,492,2,ok
D285_F05_V01,285,5,common_grid,raw,lower_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.36265403525106038,492,3,ok
D285_F05_V01,285,5,common_grid,detrended_31,source_mean_raw,tail_mean_raw_100um,100,source_area,0.15547273404578005,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_31,source_mean_raw,tail_mean_raw_100um,100,z_top,0.14038976509039794,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_31,source_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.16384552415330295,492,3,ok
D285_F05_V01,285,5,common_grid,detrended_31,source_mean_raw,tail_mean_raw_500um,500,source_area,0.17915668906810298,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_31,source_mean_raw,tail_mean_raw_500um,500,z_top,0.13821490899201011,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_31,source_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.19031382657292747,492,3,ok
D285_F05_V01,285,5,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_100um,100,source_area,0.011650082648947067,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_100um,100,z_top,0.062601524863715147,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.07267875899577185,492,3,ok
D285_F05_V01,285,5,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_500um,500,source_area,0.023206373666960441,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_500um,500,z_top,0.058568548617230598,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.091903224537926181,492,3,ok
D285_F05_V01,285,5,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_100um,100,source_area,0.25719806723862432,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_100um,100,z_top,0.18748543040109034,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.20791075670345041,492,3,ok
D285_F05_V01,285,5,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_500um,500,source_area,0.27593756117653678,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_500um,500,z_top,0.17972037918987946,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.2230090645837034,492,3,ok
D285_F05_V01,285,5,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_100um,100,source_area,0.17786438620975867,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_100um,100,z_top,0.16855610036030272,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.16916032046762638,492,3,ok
D285_F05_V01,285,5,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_500um,500,source_area,0.16513413525414838,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_500um,500,z_top,0.15242221024901959,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.15561829995604567,492,3,ok
D285_F05_V01,285,5,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,source_area,0.16312313913297982,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,z_top,0.16931115693546536,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.18974121170075078,492,3,ok
D285_F05_V01,285,5,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,source_area,0.19740429218060376,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,z_top,0.17164244758861141,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.22959178968395677,492,3,ok
D285_F05_V01,285,5,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_100um,100,source_area,-0.0060508277355658504,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_100um,100,z_top,0.057331629799546126,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.063503946026850749,492,3,ok
D285_F05_V01,285,5,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_500um,500,source_area,0.032787283137692975,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_500um,500,z_top,0.074867240241358074,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.11339740607519451,492,3,ok
D285_F05_V01,285,5,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_100um,100,source_area,0.29518538655534843,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_100um,100,z_top,0.23152818949862256,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.25125685295730221,492,3,ok
D285_F05_V01,285,5,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_500um,500,source_area,0.33965484461707107,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_500um,500,z_top,0.24246993932060915,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.29469273244316763,492,3,ok
D285_F05_V01,285,5,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_100um,100,source_area,0.22528378140043756,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_100um,100,z_top,0.22195230403772118,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.22205496290837351,492,3,ok
D285_F05_V01,285,5,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_500um,500,source_area,0.20494788015025242,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_500um,500,z_top,0.19939041059743545,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.20139632956962814,492,3,ok
D285_F05_V01,285,5,common_grid,detrended_101,source_mean_raw,tail_mean_raw_100um,100,source_area,0.166755539997821,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_101,source_mean_raw,tail_mean_raw_100um,100,z_top,0.18289616738579978,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_101,source_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.19671408792613207,492,3,ok
D285_F05_V01,285,5,common_grid,detrended_101,source_mean_raw,tail_mean_raw_500um,500,source_area,0.2223675547539537,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_101,source_mean_raw,tail_mean_raw_500um,500,z_top,0.20550325501860534,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_101,source_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.24957618339516385,492,3,ok
D285_F05_V01,285,5,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_100um,100,source_area,-0.018203141041425504,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_100um,100,z_top,0.028781135696108791,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.027528487299521311,492,3,ok
D285_F05_V01,285,5,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_500um,500,source_area,0.076748110021791119,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_500um,500,z_top,0.096130271578647369,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.12050513338667575,492,3,ok
D285_F05_V01,285,5,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_100um,100,source_area,0.31600683634834364,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_100um,100,z_top,0.28486192509266445,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.30312984630483647,492,3,ok
D285_F05_V01,285,5,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_500um,500,source_area,0.34599553468129285,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_500um,500,z_top,0.29107448876443609,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.33477273351272863,492,3,ok
D285_F05_V01,285,5,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_100um,100,source_area,0.25351164523117758,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_100um,100,z_top,0.24857327433666013,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.24843804842026607,492,3,ok
D285_F05_V01,285,5,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_500um,500,source_area,0.21076313650509923,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_500um,500,z_top,0.20233576697563163,492,2,ok
D285_F05_V01,285,5,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.20462306252312057,492,3,ok
D285_F07_V01,285,7,common_grid,raw,source_mean_raw,tail_mean_raw_100um,100,source_area,0.59949783642536436,458,2,ok
D285_F07_V01,285,7,common_grid,raw,source_mean_raw,tail_mean_raw_100um,100,z_top,0.51866435812379064,458,2,ok
D285_F07_V01,285,7,common_grid,raw,source_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.51380379573445745,458,3,ok
D285_F07_V01,285,7,common_grid,raw,source_mean_raw,tail_mean_raw_500um,500,source_area,0.72923824426978356,458,2,ok
D285_F07_V01,285,7,common_grid,raw,source_mean_raw,tail_mean_raw_500um,500,z_top,0.54887566373701424,458,2,ok
D285_F07_V01,285,7,common_grid,raw,source_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.56515592808535431,458,3,ok
D285_F07_V01,285,7,common_grid,raw,upper_mean_raw,tail_mean_raw_100um,100,source_area,0.41984517033598096,458,2,ok
D285_F07_V01,285,7,common_grid,raw,upper_mean_raw,tail_mean_raw_100um,100,z_top,0.2727635354433342,458,2,ok
D285_F07_V01,285,7,common_grid,raw,upper_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.26013266437922961,458,3,ok
D285_F07_V01,285,7,common_grid,raw,upper_mean_raw,tail_mean_raw_500um,500,source_area,0.58058920123183155,458,2,ok
D285_F07_V01,285,7,common_grid,raw,upper_mean_raw,tail_mean_raw_500um,500,z_top,0.31637400868503679,458,2,ok
D285_F07_V01,285,7,common_grid,raw,upper_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.32709824106764979,458,3,ok
D285_F07_V01,285,7,common_grid,raw,middle_mean_raw,tail_mean_raw_100um,100,source_area,0.69555976048053769,458,2,ok
D285_F07_V01,285,7,common_grid,raw,middle_mean_raw,tail_mean_raw_100um,100,z_top,0.64153548033230789,458,2,ok
D285_F07_V01,285,7,common_grid,raw,middle_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.63798811688867729,458,3,ok
D285_F07_V01,285,7,common_grid,raw,middle_mean_raw,tail_mean_raw_500um,500,source_area,0.73881920261318257,458,2,ok
D285_F07_V01,285,7,common_grid,raw,middle_mean_raw,tail_mean_raw_500um,500,z_top,0.63646788214088057,458,2,ok
D285_F07_V01,285,7,common_grid,raw,middle_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.64589255934653178,458,3,ok
D285_F07_V01,285,7,common_grid,raw,lower_mean_raw,tail_mean_raw_100um,100,source_area,0.57105132963442107,458,2,ok
D285_F07_V01,285,7,common_grid,raw,lower_mean_raw,tail_mean_raw_100um,100,z_top,0.5190391236790145,458,2,ok
D285_F07_V01,285,7,common_grid,raw,lower_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.52332521451975367,458,3,ok
D285_F07_V01,285,7,common_grid,raw,lower_mean_raw,tail_mean_raw_500um,500,source_area,0.58480206777398214,458,2,ok
D285_F07_V01,285,7,common_grid,raw,lower_mean_raw,tail_mean_raw_500um,500,z_top,0.53715869910427716,458,2,ok
D285_F07_V01,285,7,common_grid,raw,lower_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.53715139296854442,458,3,ok
D285_F07_V01,285,7,common_grid,detrended_31,source_mean_raw,tail_mean_raw_100um,100,source_area,0.17475441656549656,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_31,source_mean_raw,tail_mean_raw_100um,100,z_top,0.16765663310168838,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_31,source_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.1726413309067911,458,3,ok
D285_F07_V01,285,7,common_grid,detrended_31,source_mean_raw,tail_mean_raw_500um,500,source_area,0.15458412636082433,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_31,source_mean_raw,tail_mean_raw_500um,500,z_top,0.12004958888255532,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_31,source_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.15210738697899481,458,3,ok
D285_F07_V01,285,7,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_100um,100,source_area,0.10007253508533875,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_100um,100,z_top,0.10145713314972675,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.10533855291735161,458,3,ok
D285_F07_V01,285,7,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_500um,500,source_area,0.08620193037357636,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_500um,500,z_top,0.060216912983561043,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.093002086239091369,458,3,ok
D285_F07_V01,285,7,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_100um,100,source_area,0.24077474786284456,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_100um,100,z_top,0.21807778484463214,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.22309983446045567,458,3,ok
D285_F07_V01,285,7,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_500um,500,source_area,0.24094743436339008,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_500um,500,z_top,0.18789885015218372,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.21812042918258348,458,3,ok
D285_F07_V01,285,7,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_100um,100,source_area,0.075673148357215669,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_100um,100,z_top,0.074805333630176232,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.07488720315526344,458,3,ok
D285_F07_V01,285,7,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_500um,500,source_area,0.12095252979093114,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_500um,500,z_top,0.13450610780178221,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.12082676014073822,458,3,ok
D285_F07_V01,285,7,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,source_area,0.20322806496029538,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,z_top,0.20068600073104187,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.20298583820821767,458,3,ok
D285_F07_V01,285,7,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,source_area,0.18847867489032946,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,z_top,0.16200477667325616,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.18924810165201633,458,3,ok
D285_F07_V01,285,7,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_100um,100,source_area,0.084942683708021716,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_100um,100,z_top,0.098631070448584282,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.1000761509003274,458,3,ok
D285_F07_V01,285,7,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_500um,500,source_area,0.083217644073577859,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_500um,500,z_top,0.071765692669356937,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.10375596721546394,458,3,ok
D285_F07_V01,285,7,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_100um,100,source_area,0.31132272994892879,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_100um,100,z_top,0.28498382805500344,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.2863815860066084,458,3,ok
D285_F07_V01,285,7,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_500um,500,source_area,0.30922127615942424,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_500um,500,z_top,0.25756635079028933,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.27694715811676845,458,3,ok
D285_F07_V01,285,7,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_100um,100,source_area,0.1287897657820285,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_100um,100,z_top,0.1153081978954979,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.11700963667904286,458,3,ok
D285_F07_V01,285,7,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_500um,500,source_area,0.1668126432454371,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_500um,500,z_top,0.16882897785538203,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.15350796221192417,458,3,ok
D285_F07_V01,285,7,common_grid,detrended_101,source_mean_raw,tail_mean_raw_100um,100,source_area,0.27397275238784036,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_101,source_mean_raw,tail_mean_raw_100um,100,z_top,0.25862542545693645,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_101,source_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.25990208897339045,458,3,ok
D285_F07_V01,285,7,common_grid,detrended_101,source_mean_raw,tail_mean_raw_500um,500,source_area,0.3009109829605463,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_101,source_mean_raw,tail_mean_raw_500um,500,z_top,0.26569706724803865,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_101,source_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.28764921815092692,458,3,ok
D285_F07_V01,285,7,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_100um,100,source_area,0.1656580521863982,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_100um,100,z_top,0.17684611531222372,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.17824031157864875,458,3,ok
D285_F07_V01,285,7,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_500um,500,source_area,0.20131674208114272,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_500um,500,z_top,0.19001598863977601,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.2185470835072188,458,3,ok
D285_F07_V01,285,7,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_100um,100,source_area,0.34039878520685929,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_100um,100,z_top,0.30229659389608887,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_100um,100,source_area+z_top,0.30263065279003953,458,3,ok
D285_F07_V01,285,7,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_500um,500,source_area,0.35703149952952934,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_500um,500,z_top,0.30146416768925771,458,2,ok
D285_F07_V01,285,7,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_500um,500,source_area+z_top,0.31573605481657196,458,3,ok
D285_F07_V01,285,7,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_100um,100,source_area,0.1971776807225063,458,2,ok
