scan_id,flow_mm_s,metric,metric_label,lag_frames,pair_count,acf
flow01,1.0,q_vessel,Q_V,158,325,0.1337055939669715
flow01,1.0,q_vessel,Q_V,159,324,0.11844047564013543
flow01,1.0,q_vessel,Q_V,160,324,0.15361371435368895
flow01,1.0,q_vessel,Q_V,161,322,0.12242032718981145
flow01,1.0,q_vessel,Q_V,162,321,0.16141392409214003
flow01,1.0,q_vessel,Q_V,163,320,0.11500831489469114
flow01,1.0,q_vessel,Q_V,164,319,0.07073651019361932
flow01,1.0,q_vessel,Q_V,165,318,0.05374762445839311
flow01,1.0,q_vessel,Q_V,166,317,0.021492102532593912
flow01,1.0,q_vessel,Q_V,167,316,0.0024318375679666425
flow01,1.0,q_vessel,Q_V,168,315,-0.02804531303897746
flow01,1.0,q_vessel,Q_V,169,314,0.007058046548970794
flow01,1.0,q_vessel,Q_V,170,313,0.010834392594832053
flow01,1.0,q_vessel,Q_V,171,312,0.045588522737736524
flow01,1.0,q_vessel,Q_V,172,311,0.0680901768099879
flow01,1.0,q_vessel,Q_V,173,310,0.025918753573817732
flow01,1.0,q_vessel,Q_V,174,309,0.046272815477721066
flow01,1.0,q_vessel,Q_V,175,308,0.06767230270064353
flow01,1.0,q_vessel,Q_V,176,307,0.11500893384926156
flow01,1.0,q_vessel,Q_V,177,306,0.13880470230448333
flow01,1.0,q_vessel,Q_V,178,305,0.09940705853493866
flow01,1.0,q_vessel,Q_V,179,304,0.10139335837849654
flow01,1.0,q_vessel,Q_V,180,303,0.07026497745315853
flow01,1.0,q_vessel,Q_V,181,302,0.08327757853338415
flow01,1.0,q_vessel,Q_V,182,302,0.09321145660520869
flow01,1.0,q_vessel,Q_V,183,300,0.06644708672296895
flow01,1.0,q_vessel,Q_V,184,300,0.09966904867771698
flow01,1.0,q_vessel,Q_V,185,298,0.0794548571935621
flow01,1.0,q_vessel,Q_V,186,297,0.056566007118743745
flow01,1.0,q_vessel,Q_V,187,296,0.07519764098937012
flow01,1.0,q_vessel,Q_V,188,296,0.03486130808571884
flow01,1.0,q_vessel,Q_V,189,294,0.03250120102123063
flow01,1.0,q_vessel,Q_V,190,293,0.08245937969699986
flow01,1.0,q_vessel,Q_V,191,292,0.11074814737640341
flow01,1.0,q_vessel,Q_V,192,291,0.02611305618140333
flow01,1.0,q_vessel,Q_V,193,290,0.05277983288895424
flow01,1.0,q_vessel,Q_V,194,289,-0.0048141685470768115
flow01,1.0,q_vessel,Q_V,195,288,0.0012711162380101314
flow01,1.0,q_vessel,Q_V,196,287,-0.009780837592576088
flow01,1.0,q_vessel,Q_V,197,286,-0.016768627516847892
flow01,1.0,q_vessel,Q_V,198,285,-0.05884093107052239
flow01,1.0,q_vessel,Q_V,199,284,0.0006630344960369954
flow01,1.0,q_vessel,Q_V,200,283,0.06717660279675594
flow01,1.0,source_mean,Sbar_V,0,486,1.0
flow01,1.0,source_mean,Sbar_V,1,475,0.416641384481989
flow01,1.0,source_mean,Sbar_V,2,474,0.2627070849194923
flow01,1.0,source_mean,Sbar_V,3,473,0.17385701265055484
flow01,1.0,source_mean,Sbar_V,4,474,0.13555150762068355
flow01,1.0,source_mean,Sbar_V,5,472,0.08183320121419477
flow01,1.0,source_mean,Sbar_V,6,472,0.057112266360315904
flow01,1.0,source_mean,Sbar_V,7,470,-0.009851908791674932
flow01,1.0,source_mean,Sbar_V,8,470,0.026430227172684288
flow01,1.0,source_mean,Sbar_V,9,469,0.03536676443613304
flow01,1.0,source_mean,Sbar_V,10,468,-0.02846507684159222
flow01,1.0,source_mean,Sbar_V,11,467,0.025144202577864802
flow01,1.0,source_mean,Sbar_V,12,466,0.0006013162743640753
flow01,1.0,source_mean,Sbar_V,13,465,0.024022756736240373
flow01,1.0,source_mean,Sbar_V,14,464,0.12480011349129445
flow01,1.0,source_mean,Sbar_V,15,463,0.11882951311840241
flow01,1.0,source_mean,Sbar_V,16,462,0.16089191304322942
flow01,1.0,source_mean,Sbar_V,17,461,0.11080630002876342
