scan_id,frame_id,variant,q_vessel,q_tail,ratio_tail_to_vessel,q_tail_direct_check,source_area_um2,tail_area_um2,requested_tail_area_um2,source_mean,tail_window_complete,source_window_complete,source_qc_valid,background_complete,background_excluded_side,valid,invalid_reason,tail_gap_um,requested_tail_length_um,lateral_width_um,x_left_edge_px,x_right_edge_px,z_top_edge_px,diameter_um,dx_um,dz_um,z_bottom_edge_px
flow05,flow05_Bscan000,x_minus_1px,271480955204.71475,2264716663523.528,8.342083008422378,2264716663523.5283,14047.4948046875,69850.0,69850.0,19325933.839400634,True,True,True,True,,True,ok,0.0,500.0,139.7,225.56101246346725,236.56101246346725,198.5,128.0,12.7,6.7,217.6044776119403
flow05,flow05_Bscan000,x_plus_1px,576429452964.7173,2978902328499.8047,5.167852394041601,2978902328499.805,14047.4948046875,69850.0,69850.0,41034323.98297588,True,True,True,True,,True,ok,0.0,500.0,139.7,227.56101246346725,238.56101246346725,198.5,128.0,12.7,6.7,217.6044776119403
flow05,flow05_Bscan000,z_minus_1px,202617260756.85364,2850595877024.3423,14.06886987997107,2850595877024.3423,14047.4948046875,69850.0,69850.0,14423729.182604318,True,True,True,True,,True,ok,0.0,500.0,139.7,226.56101246346725,237.56101246346725,197.5,128.0,12.7,6.7,216.6044776119403
flow05,flow05_Bscan000,z_plus_1px,747992389254.0112,2367309198441.3267,3.1648840716177538,2367309198441.3267,14047.4948046875,69850.0,69850.0,53247386.78703153,True,True,True,True,,True,ok,0.0,500.0,139.7,226.56101246346725,237.56101246346725,199.5,128.0,12.7,6.7,218.6044776119403
flow05,flow05_Bscan000,background_skip_plus_2px,539560817916.8478,2567159903282.4375,4.757869396806469,2567159903282.438,14047.4948046875,69850.0,69850.0,38409753.86848351,True,True,True,True,,True,ok,0.0,500.0,139.7,226.56101246346725,237.56101246346725,198.5,128.0,12.7,6.7,217.6044776119403
flow05,flow05_Bscan249,x_minus_1px,2229558078388.3433,1287532191623.9543,0.5774831362790329,1287532191623.9543,20430.90671875,101599.99999999999,101600.0,109126731.82253909,True,True,True,True,,True,ok,0.0,500.0,203.2,231.57377110776048,247.57377110776048,196.5,128.0,12.7,6.7,215.6044776119403
flow05,flow05_Bscan249,x_plus_1px,2217561328921.59,1251708758790.2002,0.564452825933302,1251708758790.2004,20430.90671875,101599.99999999999,101600.0,108539545.47628927,True,True,True,True,,True,ok,0.0,500.0,203.2,233.57377110776048,249.57377110776048,196.5,128.0,12.7,6.7,215.6044776119403
flow05,flow05_Bscan249,z_minus_1px,2225846678367.537,1350744426650.0933,0.6068452242365344,1350744426650.0933,20430.90671875,101599.99999999999,101600.0,108945075.66444993,True,True,True,True,,True,ok,0.0,500.0,203.2,232.57377110776048,248.57377110776048,195.5,128.0,12.7,6.7,214.6044776119403
flow05,flow05_Bscan249,z_plus_1px,2289648375008.4053,1162171854280.5718,0.5075765637054666,1162171854280.572,20430.90671875,101599.99999999999,101600.0,112067878.65695322,True,True,True,True,,True,ok,0.0,500.0,203.2,232.57377110776048,248.57377110776048,197.5,128.0,12.7,6.7,216.6044776119403
flow05,flow05_Bscan249,background_skip_plus_2px,2209220905345.035,1319248581531.1125,0.5971555756779664,1319248581531.1123,20430.90671875,101599.99999999999,101600.0,108131319.65981582,True,True,True,True,,True,ok,0.0,500.0,203.2,232.57377110776048,248.57377110776048,196.5,128.0,12.7,6.7,215.6044776119403
flow05,flow05_Bscan499,x_minus_1px,1840428014514.3733,1065536868925.4308,0.5789614483816635,1065536868925.431,19153.2271875,95249.99999999999,95250.0,96089708.35554515,True,True,True,True,,True,ok,0.0,500.0,190.5,239.2973676502664,254.2973676502664,194.5,128.0,12.7,6.7,213.6044776119403
flow05,flow05_Bscan499,x_plus_1px,1906385655917.318,1211466763264.5984,0.6354783249151456,1211466763264.5986,19153.2271875,95250.00000000016,95250.00000000017,99533391.27943334,True,True,True,True,,True,ok,0.0,500.0,190.50000000000034,241.2973676502664,256.29736765026644,194.5,128.0,12.7,6.7,213.6044776119403
flow05,flow05_Bscan499,z_minus_1px,1908202594445.7754,1232910803676.0925,0.6461110614065501,1232910803676.0928,19153.2271875,95249.99999999999,95250.0,99628254.58944738,True,True,True,True,,True,ok,0.0,500.0,190.5,240.2973676502664,255.2973676502664,193.5,128.0,12.7,6.7,212.6044776119403
flow05,flow05_Bscan499,z_plus_1px,1811596777392.0579,1137905691754.743,0.6281230492101292,1137905691754.743,19153.2271875,95249.99999999999,95250.0,94584414.39959335,True,True,True,True,,True,ok,0.0,500.0,190.5,240.2973676502664,255.2973676502664,195.5,128.0,12.7,6.7,214.6044776119403
flow05,flow05_Bscan499,background_skip_plus_2px,1892828841119.4656,1098531822498.4664,0.5803651120662171,1098531822498.4666,19153.2271875,95249.99999999999,95250.0,98825582.89470848,True,True,True,True,,True,ok,0.0,500.0,190.5,240.2973676502664,255.2973676502664,194.5,128.0,12.7,6.7,213.6044776119403
flow07,flow07_Bscan000,x_minus_1px,326663122964.68555,1906981397257.2485,5.837761483298517,1906981397257.249,8939.435742187501,44449.99999999999,44449.99999999999,36541805.58881117,True,True,True,True,,True,ok,0.0,500.0,88.89999999999999,224.7347287464724,231.7347287464724,201.5,128.0,12.7,6.7,220.6044776119403
