scan_id,diameter_um,flow_mm_s,grid_scope,mode,tail_bin,side,rho,n_pairs
D285_F03_V01,285,3,common_grid,detrended_51,6,right,-0.0096987988971838131,474
D285_F03_V01,285,3,common_grid,detrended_51,7,bg,0.018772510701090834,474
D285_F03_V01,285,3,common_grid,detrended_51,7,left,0.038170838971994213,474
D285_F03_V01,285,3,common_grid,detrended_51,7,right,-0.023642020567014425,474
D285_F03_V01,285,3,common_grid,detrended_51,8,bg,0.083433947200670447,474
D285_F03_V01,285,3,common_grid,detrended_51,8,left,-0.02406090970185254,474
D285_F03_V01,285,3,common_grid,detrended_51,8,right,0.12005826183835294,474
D285_F03_V01,285,3,common_grid,detrended_51,9,bg,-0.032569380826865932,474
D285_F03_V01,285,3,common_grid,detrended_51,9,left,-0.060369460594466212,474
D285_F03_V01,285,3,common_grid,detrended_51,9,right,-0.0049561837601957278,474
D285_F03_V01,285,3,common_grid,detrended_51,10,bg,-0.024900863956489324,474
D285_F03_V01,285,3,common_grid,detrended_51,10,left,0.040891374796338406,474
D285_F03_V01,285,3,common_grid,detrended_51,10,right,-0.05483069718582928,474
D285_F03_V01,285,3,common_grid,detrended_51,11,bg,-0.019900082105379902,474
D285_F03_V01,285,3,common_grid,detrended_51,11,left,-0.023600075338521324,474
D285_F03_V01,285,3,common_grid,detrended_51,11,right,-0.0042231263394948036,474
D285_F03_V01,285,3,common_grid,detrended_51,12,bg,0.043901091657295339,474
D285_F03_V01,285,3,common_grid,detrended_51,12,left,0.065997367036506771,474
D285_F03_V01,285,3,common_grid,detrended_51,12,right,-0.010883167590928831,474
D285_F03_V01,285,3,common_grid,detrended_51,13,bg,-0.080275673394468464,474
D285_F03_V01,285,3,common_grid,detrended_51,13,left,-0.071918692593364558,474
D285_F03_V01,285,3,common_grid,detrended_51,13,right,-0.03531043159225563,474
D285_F03_V01,285,3,common_grid,detrended_51,14,bg,-0.02045222293271573,474
D285_F03_V01,285,3,common_grid,detrended_51,14,left,-0.0079460688663223217,474
D285_F03_V01,285,3,common_grid,detrended_51,14,right,-0.041936352883949077,474
D285_F03_V01,285,3,common_grid,detrended_51,15,bg,0.041237772643476986,474
D285_F03_V01,285,3,common_grid,detrended_51,15,left,-0.010425631253912545,474
D285_F03_V01,285,3,common_grid,detrended_51,15,right,0.067952126484039588,474
D285_F03_V01,285,3,common_grid,detrended_51,16,bg,0.065220855030911545,474
D285_F03_V01,285,3,common_grid,detrended_51,16,left,0.061685295323305252,474
D285_F03_V01,285,3,common_grid,detrended_51,16,right,0.03990648100834196,474
D285_F03_V01,285,3,common_grid,detrended_51,17,bg,-0.076695793742072638,474
D285_F03_V01,285,3,common_grid,detrended_51,17,left,-0.066333787807479477,474
D285_F03_V01,285,3,common_grid,detrended_51,17,right,-0.0080839719395046864,474
D285_F03_V01,285,3,common_grid,detrended_51,18,bg,0.044972225438516214,474
D285_F03_V01,285,3,common_grid,detrended_51,18,left,0.002138295665168257,474
D285_F03_V01,285,3,common_grid,detrended_51,18,right,0.055111608459653211,474
D285_F03_V01,285,3,common_grid,detrended_51,19,bg,0.011156488915739267,474
D285_F03_V01,285,3,common_grid,detrended_51,19,left,-0.040175862430608493,474
D285_F03_V01,285,3,common_grid,detrended_51,19,right,0.034556368340466624,474
D285_F03_V01,285,3,common_grid,detrended_51,20,bg,0.075352492637822288,474
D285_F03_V01,285,3,common_grid,detrended_51,20,left,0.034670887137268139,474
D285_F03_V01,285,3,common_grid,detrended_51,20,right,0.083076336094646305,474
D285_F05_V01,285,5,common_grid,raw,1,bg,0.16123045169756756,492
D285_F05_V01,285,5,common_grid,raw,1,left,0.13636613246118251,492
D285_F05_V01,285,5,common_grid,raw,1,right,0.15267039431278881,492
D285_F05_V01,285,5,common_grid,raw,2,bg,0.10573250281649112,492
D285_F05_V01,285,5,common_grid,raw,2,left,0.099810440398352282,492
D285_F05_V01,285,5,common_grid,raw,2,right,0.056161352068897982,492
D285_F05_V01,285,5,common_grid,raw,3,bg,0.19200796648080826,492
D285_F05_V01,285,5,common_grid,raw,3,left,0.15940609293105815,492
D285_F05_V01,285,5,common_grid,raw,3,right,0.16191743270221026,492
D285_F05_V01,285,5,common_grid,raw,4,bg,0.13215991039623526,492
D285_F05_V01,285,5,common_grid,raw,4,left,0.108754997565137,492
D285_F05_V01,285,5,common_grid,raw,4,right,0.10054407323713251,492
D285_F05_V01,285,5,common_grid,raw,5,bg,0.20184434953085689,492
D285_F05_V01,285,5,common_grid,raw,5,left,0.17461509465939273,492
D285_F05_V01,285,5,common_grid,raw,5,right,0.13434478808832573,492
D285_F05_V01,285,5,common_grid,raw,6,bg,0.16213326041003437,492
D285_F05_V01,285,5,common_grid,raw,6,left,0.11597021255200343,492
D285_F05_V01,285,5,common_grid,raw,6,right,0.12321867830618173,492
D285_F05_V01,285,5,common_grid,raw,7,bg,0.20666127735543149,492
D285_F05_V01,285,5,common_grid,raw,7,left,0.18257563063354906,492
D285_F05_V01,285,5,common_grid,raw,7,right,0.15241617708270463,492
D285_F05_V01,285,5,common_grid,raw,8,bg,0.332185039915531,492
D285_F05_V01,285,5,common_grid,raw,8,left,0.26556833672507946,492
D285_F05_V01,285,5,common_grid,raw,8,right,0.25377479335907621,492
D285_F05_V01,285,5,common_grid,raw,9,bg,0.23211373213363223,492
D285_F05_V01,285,5,common_grid,raw,9,left,0.19076186878582202,492
D285_F05_V01,285,5,common_grid,raw,9,right,0.17751869272492354,492
D285_F05_V01,285,5,common_grid,raw,10,bg,0.1824963325915053,492
D285_F05_V01,285,5,common_grid,raw,10,left,0.07724677198024342,492
D285_F05_V01,285,5,common_grid,raw,10,right,0.2193146049561982,492
D285_F05_V01,285,5,common_grid,raw,11,bg,0.2841747607934762,492
D285_F05_V01,285,5,common_grid,raw,11,left,0.22369252189235558,492
D285_F05_V01,285,5,common_grid,raw,11,right,0.22670423533160039,492
D285_F05_V01,285,5,common_grid,raw,12,bg,0.19779541367128478,492
D285_F05_V01,285,5,common_grid,raw,12,left,0.13926680848958589,492
D285_F05_V01,285,5,common_grid,raw,12,right,0.19787027827768683,492
D285_F05_V01,285,5,common_grid,raw,13,bg,0.22477458246860349,492
D285_F05_V01,285,5,common_grid,raw,13,left,0.17423442375362266,492
D285_F05_V01,285,5,common_grid,raw,13,right,0.1650250695671546,492
D285_F05_V01,285,5,common_grid,raw,14,bg,0.33930745503362719,492
D285_F05_V01,285,5,common_grid,raw,14,left,0.286069651490647,492
D285_F05_V01,285,5,common_grid,raw,14,right,0.23225469523505415,492
D285_F05_V01,285,5,common_grid,raw,15,bg,0.29295316488360257,492
D285_F05_V01,285,5,common_grid,raw,15,left,0.23969742607825431,492
D285_F05_V01,285,5,common_grid,raw,15,right,0.21704891782354982,492
D285_F05_V01,285,5,common_grid,raw,16,bg,0.31083663666271916,492
D285_F05_V01,285,5,common_grid,raw,16,left,0.23237197975975415,492
D285_F05_V01,285,5,common_grid,raw,16,right,0.2583313575996089,492
D285_F05_V01,285,5,common_grid,raw,17,bg,0.28892347416511099,492
D285_F05_V01,285,5,common_grid,raw,17,left,0.28133141714871041,492
D285_F05_V01,285,5,common_grid,raw,17,right,0.19189904502788679,492
D285_F05_V01,285,5,common_grid,raw,18,bg,0.27058446687382232,492
D285_F05_V01,285,5,common_grid,raw,18,left,0.21181051133332254,492
D285_F05_V01,285,5,common_grid,raw,18,right,0.23418424733815016,492
D285_F05_V01,285,5,common_grid,raw,19,bg,0.33650008267349862,492
D285_F05_V01,285,5,common_grid,raw,19,left,0.27527080986677227,492
D285_F05_V01,285,5,common_grid,raw,19,right,0.24667766897611715,492
D285_F05_V01,285,5,common_grid,raw,20,bg,0.22952480723875249,492
D285_F05_V01,285,5,common_grid,raw,20,left,0.14242462378520082,492
D285_F05_V01,285,5,common_grid,raw,20,right,0.21449677029251507,492
D285_F05_V01,285,5,common_grid,detrended_51,1,bg,-0.029053785744893132,492
D285_F05_V01,285,5,common_grid,detrended_51,1,left,-0.024272338315150781,492
D285_F05_V01,285,5,common_grid,detrended_51,1,right,0.00082109946518462633,492
D285_F05_V01,285,5,common_grid,detrended_51,2,bg,0.0069955781392717457,492
D285_F05_V01,285,5,common_grid,detrended_51,2,left,0.038550742921845904,492
D285_F05_V01,285,5,common_grid,detrended_51,2,right,-0.030950024122013055,492
D285_F05_V01,285,5,common_grid,detrended_51,3,bg,0.064896783696469409,492
D285_F05_V01,285,5,common_grid,detrended_51,3,left,0.048492326765699069,492
D285_F05_V01,285,5,common_grid,detrended_51,3,right,0.051920701348389747,492
D285_F05_V01,285,5,common_grid,detrended_51,4,bg,-0.016174468573504252,492
D285_F05_V01,285,5,common_grid,detrended_51,4,left,-0.00824375074814695,492
D285_F05_V01,285,5,common_grid,detrended_51,4,right,-0.028216775821869308,492
D285_F05_V01,285,5,common_grid,detrended_51,5,bg,0.0025582480159962659,492
D285_F05_V01,285,5,common_grid,detrended_51,5,left,0.041655817092149862,492
D285_F05_V01,285,5,common_grid,detrended_51,5,right,-0.052866661781516416,492
D285_F05_V01,285,5,common_grid,detrended_51,6,bg,-0.0042232352147092899,492
D285_F05_V01,285,5,common_grid,detrended_51,6,left,0.0050381880680040346,492
D285_F05_V01,285,5,common_grid,detrended_51,6,right,-0.012317381759367505,492
D285_F05_V01,285,5,common_grid,detrended_51,7,bg,-0.019500049322215506,492
D285_F05_V01,285,5,common_grid,detrended_51,7,left,0.047964519882219385,492
D285_F05_V01,285,5,common_grid,detrended_51,7,right,-0.044999253362882109,492
D285_F05_V01,285,5,common_grid,detrended_51,8,bg,0.099354848981089858,492
D285_F05_V01,285,5,common_grid,detrended_51,8,left,0.083857430730984464,492
D285_F05_V01,285,5,common_grid,detrended_51,8,right,0.045904562390048191,492
D285_F05_V01,285,5,common_grid,detrended_51,9,bg,-0.02949190220219838,492
D285_F05_V01,285,5,common_grid,detrended_51,9,left,0.018704801540911652,492
D285_F05_V01,285,5,common_grid,detrended_51,9,right,-0.038719255210183677,492
D285_F05_V01,285,5,common_grid,detrended_51,10,bg,-0.059067179172832267,492
D285_F05_V01,285,5,common_grid,detrended_51,10,left,-0.076362025484993115,492
D285_F05_V01,285,5,common_grid,detrended_51,10,right,0.01153258904439371,492
D285_F05_V01,285,5,common_grid,detrended_51,11,bg,0.017471723278617589,492
D285_F05_V01,285,5,common_grid,detrended_51,11,left,0.015835981690113157,492
D285_F05_V01,285,5,common_grid,detrended_51,11,right,-0.029949895337984554,492
D285_F05_V01,285,5,common_grid,detrended_51,12,bg,-0.010748375804824749,492
D285_F05_V01,285,5,common_grid,detrended_51,12,left,-0.041641254113461902,492
D285_F05_V01,285,5,common_grid,detrended_51,12,right,0.00570785779607276,492
D285_F05_V01,285,5,common_grid,detrended_51,13,bg,-0.10551534807325691,492
D285_F05_V01,285,5,common_grid,detrended_51,13,left,-0.033007615904065042,492
D285_F05_V01,285,5,common_grid,detrended_51,13,right,-0.099677639573704568,492
D285_F05_V01,285,5,common_grid,detrended_51,14,bg,0.035107736113725009,492
D285_F05_V01,285,5,common_grid,detrended_51,14,left,0.068845576277861489,492
D285_F05_V01,285,5,common_grid,detrended_51,14,right,-0.030359713948231625,492
D285_F05_V01,285,5,common_grid,detrended_51,15,bg,0.040462321452556113,492
D285_F05_V01,285,5,common_grid,detrended_51,15,left,0.029166997076677938,492
D285_F05_V01,285,5,common_grid,detrended_51,15,right,0.016987461906352495,492
D285_F05_V01,285,5,common_grid,detrended_51,16,bg,0.054595519740777587,492
D285_F05_V01,285,5,common_grid,detrended_51,16,left,0.023172654341355407,492
D285_F05_V01,285,5,common_grid,detrended_51,16,right,0.049714823220790592,492
D285_F05_V01,285,5,common_grid,detrended_51,17,bg,0.0698184441246264,492
D285_F05_V01,285,5,common_grid,detrended_51,17,left,0.092578236111876613,492
D285_F05_V01,285,5,common_grid,detrended_51,17,right,0.011192888028017109,492
D285_F05_V01,285,5,common_grid,detrended_51,18,bg,-0.014358323499999579,492
D285_F05_V01,285,5,common_grid,detrended_51,18,left,-0.012252431115114011,492
D285_F05_V01,285,5,common_grid,detrended_51,18,right,-0.004239696138822178,492
D285_F05_V01,285,5,common_grid,detrended_51,19,bg,0.026124294958445163,492
D285_F05_V01,285,5,common_grid,detrended_51,19,left,0.036758927899755767,492
D285_F05_V01,285,5,common_grid,detrended_51,19,right,-0.0023695741718954607,492
D285_F05_V01,285,5,common_grid,detrended_51,20,bg,-0.017473340081624909,492
D285_F05_V01,285,5,common_grid,detrended_51,20,left,-0.071959878661595686,492
D285_F05_V01,285,5,common_grid,detrended_51,20,right,0.0556143029108093,492
D285_F07_V01,285,7,common_grid,raw,1,bg,0.13124849760262819,458
D285_F07_V01,285,7,common_grid,raw,1,left,0.088048776694896275,458
D285_F07_V01,285,7,common_grid,raw,1,right,0.12461668374458035,458
D285_F07_V01,285,7,common_grid,raw,2,bg,0.058905218609473745,458
D285_F07_V01,285,7,common_grid,raw,2,left,0.067426501112390791,458
D285_F07_V01,285,7,common_grid,raw,2,right,0.035981406089679868,458
D285_F07_V01,285,7,common_grid,raw,3,bg,0.029986368271266089,458
D285_F07_V01,285,7,common_grid,raw,3,left,0.059151909993992606,458
D285_F07_V01,285,7,common_grid,raw,3,right,-0.025045920508291675,458
D285_F07_V01,285,7,common_grid,raw,4,bg,0.17503603099418064,458
D285_F07_V01,285,7,common_grid,raw,4,left,0.16085833363154886,458
D285_F07_V01,285,7,common_grid,raw,4,right,0.12574996522900547,458
D285_F07_V01,285,7,common_grid,raw,5,bg,0.21034712350663493,458
D285_F07_V01,285,7,common_grid,raw,5,left,0.15926189687937892,458
D285_F07_V01,285,7,common_grid,raw,5,right,0.18174716081636488,458
D285_F07_V01,285,7,common_grid,raw,6,bg,0.28725562954423484,458
D285_F07_V01,285,7,common_grid,raw,6,left,0.24692514802575996,458
D285_F07_V01,285,7,common_grid,raw,6,right,0.25204908421600447,458
D285_F07_V01,285,7,common_grid,raw,7,bg,0.29029274398199495,458
D285_F07_V01,285,7,common_grid,raw,7,left,0.24693351679677916,458
D285_F07_V01,285,7,common_grid,raw,7,right,0.23000086997746491,458
D285_F07_V01,285,7,common_grid,raw,8,bg,0.2374826761755891,458
D285_F07_V01,285,7,common_grid,raw,8,left,0.16893931885323604,458
D285_F07_V01,285,7,common_grid,raw,8,right,0.22140614214082777,458
D285_F07_V01,285,7,common_grid,raw,9,bg,0.31087692292030888,458
D285_F07_V01,285,7,common_grid,raw,9,left,0.23320948176760184,458
D285_F07_V01,285,7,common_grid,raw,9,right,0.25042241996254166,458
D285_F07_V01,285,7,common_grid,raw,10,bg,0.15039936837013007,458
D285_F07_V01,285,7,common_grid,raw,10,left,0.10192557302193009,458
D285_F07_V01,285,7,common_grid,raw,10,right,0.12737038413096149,458
D285_F07_V01,285,7,common_grid,raw,11,bg,0.057471785531631479,458
D285_F07_V01,285,7,common_grid,raw,11,left,0.080487154904515135,458
D285_F07_V01,285,7,common_grid,raw,11,right,0.019241116096775202,458
D285_F07_V01,285,7,common_grid,raw,12,bg,0.20920984499724543,458
D285_F07_V01,285,7,common_grid,raw,12,left,0.1676760091504392,458
D285_F07_V01,285,7,common_grid,raw,12,right,0.17249242423248845,458
D285_F07_V01,285,7,common_grid,raw,13,bg,0.32740574531119299,458
D285_F07_V01,285,7,common_grid,raw,13,left,0.25299725348176788,458
D285_F07_V01,285,7,common_grid,raw,13,right,0.28797234608315597,458
D285_F07_V01,285,7,common_grid,raw,14,bg,0.35538304645623464,458
D285_F07_V01,285,7,common_grid,raw,14,left,0.30901268549552707,458
D285_F07_V01,285,7,common_grid,raw,14,right,0.2546142998939101,458
D285_F07_V01,285,7,common_grid,raw,15,bg,0.32754888876772903,458
D285_F07_V01,285,7,common_grid,raw,15,left,0.26952582605859177,458
D285_F07_V01,285,7,common_grid,raw,15,right,0.25981717732720072,458
D285_F07_V01,285,7,common_grid,raw,16,bg,0.23606935312959876,458
D285_F07_V01,285,7,common_grid,raw,16,left,0.18742480987120269,458
D285_F07_V01,285,7,common_grid,raw,16,right,0.18957346060360453,458
D285_F07_V01,285,7,common_grid,raw,17,bg,0.1706637853112955,458
D285_F07_V01,285,7,common_grid,raw,17,left,0.15881760257318472,458
D285_F07_V01,285,7,common_grid,raw,17,right,0.11312698567047813,458
D285_F07_V01,285,7,common_grid,raw,18,bg,0.085305568499046552,458
D285_F07_V01,285,7,common_grid,raw,18,left,0.082420840638052606,458
D285_F07_V01,285,7,common_grid,raw,18,right,0.082063981252953666,458
D285_F07_V01,285,7,common_grid,raw,19,bg,0.14138320421381365,458
D285_F07_V01,285,7,common_grid,raw,19,left,0.13162646627582009,458
D285_F07_V01,285,7,common_grid,raw,19,right,0.085800824873536352,458
D285_F07_V01,285,7,common_grid,raw,20,bg,0.27421970734407752,458
D285_F07_V01,285,7,common_grid,raw,20,left,0.22457278516883902,458
D285_F07_V01,285,7,common_grid,raw,20,right,0.21443508078893031,458
D285_F07_V01,285,7,common_grid,detrended_51,1,bg,-0.029559448964901765,458
D285_F07_V01,285,7,common_grid,detrended_51,1,left,-0.024687885299323396,458
D285_F07_V01,285,7,common_grid,detrended_51,1,right,-0.011022812309713385,458
D285_F07_V01,285,7,common_grid,detrended_51,2,bg,-0.0035992670687914237,458
D285_F07_V01,285,7,common_grid,detrended_51,2,left,-0.0040271950423838177,458
D285_F07_V01,285,7,common_grid,detrended_51,2,right,-0.018413255300483298,458
D285_F07_V01,285,7,common_grid,detrended_51,3,bg,-0.011320891172079569,458
D285_F07_V01,285,7,common_grid,detrended_51,3,left,0.028942555467936313,458
D285_F07_V01,285,7,common_grid,detrended_51,3,right,-0.052463611547470951,458
D285_F07_V01,285,7,common_grid,detrended_51,4,bg,-0.010533273473468312,458
D285_F07_V01,285,7,common_grid,detrended_51,4,left,0.018247761826118446,458
D285_F07_V01,285,7,common_grid,detrended_51,4,right,-0.0098320934130803721,458
D285_F07_V01,285,7,common_grid,detrended_51,5,bg,-0.035190578290341966,458
D285_F07_V01,285,7,common_grid,detrended_51,5,left,0.012495864783229062,458
D285_F07_V01,285,7,common_grid,detrended_51,5,right,-0.049760648233344751,458
D285_F07_V01,285,7,common_grid,detrended_51,6,bg,-0.058001713601686856,458
D285_F07_V01,285,7,common_grid,detrended_51,6,left,-0.08937819081412493,458
D285_F07_V01,285,7,common_grid,detrended_51,6,right,-0.0042409160053839406,458
D285_F07_V01,285,7,common_grid,detrended_51,7,bg,0.0424745913671647,458
D285_F07_V01,285,7,common_grid,detrended_51,7,left,0.041831339008197757,458
D285_F07_V01,285,7,common_grid,detrended_51,7,right,0.0081335441856887937,458
D285_F07_V01,285,7,common_grid,detrended_51,8,bg,-0.10895040418002408,458
D285_F07_V01,285,7,common_grid,detrended_51,8,left,-0.094605667065965321,458
D285_F07_V01,285,7,common_grid,detrended_51,8,right,-0.075826468391513482,458
D285_F07_V01,285,7,common_grid,detrended_51,9,bg,0.047935354027414112,458
D285_F07_V01,285,7,common_grid,detrended_51,9,left,0.038803045344632719,458
D285_F07_V01,285,7,common_grid,detrended_51,9,right,-0.0014438050502228491,458
D285_F07_V01,285,7,common_grid,detrended_51,10,bg,-0.030079787937479618,458
D285_F07_V01,285,7,common_grid,detrended_51,10,left,0.01910199352493638,458
D285_F07_V01,285,7,common_grid,detrended_51,10,right,-0.062180053786383173,458
D285_F07_V01,285,7,common_grid,detrended_51,11,bg,-0.10352105397104953,458
D285_F07_V01,285,7,common_grid,detrended_51,11,left,-0.059907757689149084,458
D285_F07_V01,285,7,common_grid,detrended_51,11,right,-0.11156182571475419,458
D285_F07_V01,285,7,common_grid,detrended_51,12,bg,-0.012610845228219378,458
D285_F07_V01,285,7,common_grid,detrended_51,12,left,-0.0016450914308871111,458
D285_F07_V01,285,7,common_grid,detrended_51,12,right,-0.0068231328379045166,458
D285_F07_V01,285,7,common_grid,detrended_51,13,bg,0.057525176937477558,458
D285_F07_V01,285,7,common_grid,detrended_51,13,left,-0.014110940723969224,458
D285_F07_V01,285,7,common_grid,detrended_51,13,right,0.087548543601404558,458
D285_F07_V01,285,7,common_grid,detrended_51,14,bg,-0.0010352975768680769,458
D285_F07_V01,285,7,common_grid,detrended_51,14,left,0.025491612672430868,458
D285_F07_V01,285,7,common_grid,detrended_51,14,right,-0.040276921556899652,458
D285_F07_V01,285,7,common_grid,detrended_51,15,bg,-0.026369970564643033,458
D285_F07_V01,285,7,common_grid,detrended_51,15,left,-0.018972165883651613,458
D285_F07_V01,285,7,common_grid,detrended_51,15,right,-0.013721951887955747,458
D285_F07_V01,285,7,common_grid,detrended_51,16,bg,-0.060714699916753594,458
D285_F07_V01,285,7,common_grid,detrended_51,16,left,-0.06010642714530634,458
D285_F07_V01,285,7,common_grid,detrended_51,16,right,-0.058212962556232838,458
D285_F07_V01,285,7,common_grid,detrended_51,17,bg,0.049734442513834937,458
D285_F07_V01,285,7,common_grid,detrended_51,17,left,0.084357419207739454,458
D285_F07_V01,285,7,common_grid,detrended_51,17,right,-0.0077474967573307151,458
D285_F07_V01,285,7,common_grid,detrended_51,18,bg,-0.10754676144712842,458
D285_F07_V01,285,7,common_grid,detrended_51,18,left,-0.038236406434693802,458
D285_F07_V01,285,7,common_grid,detrended_51,18,right,-0.080467408124745399,458
D285_F07_V01,285,7,common_grid,detrended_51,19,bg,-0.13378365959404301,458
D285_F07_V01,285,7,common_grid,detrended_51,19,left,-0.088172631756957276,458
D285_F07_V01,285,7,common_grid,detrended_51,19,right,-0.10136862514285341,458
D285_F07_V01,285,7,common_grid,detrended_51,20,bg,-0.003416092074480384,458
D285_F07_V01,285,7,common_grid,detrended_51,20,left,-0.021608696764126162,458
D285_F07_V01,285,7,common_grid,detrended_51,20,right,0.010950177544666788,458
D285_F10_V01,285,10,common_grid,raw,1,bg,0.12859652357890855,494
D285_F10_V01,285,10,common_grid,raw,1,left,0.081363602768535007,494
D285_F10_V01,285,10,common_grid,raw,1,right,0.11448190256773584,494
D285_F10_V01,285,10,common_grid,raw,2,bg,0.22287363538564564,494
D285_F10_V01,285,10,common_grid,raw,2,left,0.23901531015868588,494
D285_F10_V01,285,10,common_grid,raw,2,right,0.1230349665280807,494
D285_F10_V01,285,10,common_grid,raw,3,bg,0.12932436767175748,494
D285_F10_V01,285,10,common_grid,raw,3,left,0.11799858801033133,494
D285_F10_V01,285,10,common_grid,raw,3,right,0.084400799015937222,494
D285_F10_V01,285,10,common_grid,raw,4,bg,0.10295375596966289,494
D285_F10_V01,285,10,common_grid,raw,4,left,0.12333458506192573,494
D285_F10_V01,285,10,common_grid,raw,4,right,0.060052761728858678,494
D285_F10_V01,285,10,common_grid,raw,5,bg,0.11119376335560814,494
D285_F10_V01,285,10,common_grid,raw,5,left,0.035911471184237292,494
D285_F10_V01,285,10,common_grid,raw,5,right,0.14404310326163644,494
D285_F10_V01,285,10,common_grid,raw,6,bg,0.1024867094046127,494
D285_F10_V01,285,10,common_grid,raw,6,left,0.072811633759642766,494
D285_F10_V01,285,10,common_grid,raw,6,right,0.10387013079443955,494
D285_F10_V01,285,10,common_grid,raw,7,bg,0.19723564574637484,494
D285_F10_V01,285,10,common_grid,raw,7,left,0.1575097120949582,494
D285_F10_V01,285,10,common_grid,raw,7,right,0.13896909823033443,494
D285_F10_V01,285,10,common_grid,raw,8,bg,0.07588575973330966,494
D285_F10_V01,285,10,common_grid,raw,8,left,0.014778012279880513,494
D285_F10_V01,285,10,common_grid,raw,8,right,0.091475678515285666,494
D285_F10_V01,285,10,common_grid,raw,9,bg,0.18926997346982399,494
D285_F10_V01,285,10,common_grid,raw,9,left,0.16646402599215668,494
D285_F10_V01,285,10,common_grid,raw,9,right,0.11558382189320592,494
D285_F10_V01,285,10,common_grid,raw,10,bg,0.14303744012295311,494
D285_F10_V01,285,10,common_grid,raw,10,left,0.12116429174185128,494
D285_F10_V01,285,10,common_grid,raw,10,right,0.12600616706520412,494
D285_F10_V01,285,10,common_grid,raw,11,bg,0.18105196465397166,494
D285_F10_V01,285,10,common_grid,raw,11,left,0.15021056662991117,494
D285_F10_V01,285,10,common_grid,raw,11,right,0.13524885135859829,494
D285_F10_V01,285,10,common_grid,raw,12,bg,0.14678356766538683,494
D285_F10_V01,285,10,common_grid,raw,12,left,0.099051647615755661,494
D285_F10_V01,285,10,common_grid,raw,12,right,0.12831820682786843,494
D285_F10_V01,285,10,common_grid,raw,13,bg,0.1482437351979361,494
D285_F10_V01,285,10,common_grid,raw,13,left,0.11016440944913242,494
D285_F10_V01,285,10,common_grid,raw,13,right,0.10438615155173289,494
D285_F10_V01,285,10,common_grid,raw,14,bg,0.12553374528393216,494
D285_F10_V01,285,10,common_grid,raw,14,left,0.06748081284218789,494
D285_F10_V01,285,10,common_grid,raw,14,right,0.12674097903093315,494
D285_F10_V01,285,10,common_grid,raw,15,bg,0.12980077109467522,494
D285_F10_V01,285,10,common_grid,raw,15,left,0.11513708170054919,494
D285_F10_V01,285,10,common_grid,raw,15,right,0.082673562869997178,494
D285_F10_V01,285,10,common_grid,raw,16,bg,0.18939410114813129,494
D285_F10_V01,285,10,common_grid,raw,16,left,0.13044689199274445,494
D285_F10_V01,285,10,common_grid,raw,16,right,0.16170327661733669,494
D285_F10_V01,285,10,common_grid,raw,17,bg,0.22398242304295471,494
D285_F10_V01,285,10,common_grid,raw,17,left,0.17808793107181067,494
D285_F10_V01,285,10,common_grid,raw,17,right,0.14788429249836313,494
D285_F10_V01,285,10,common_grid,raw,18,bg,0.14829758690119535,494
D285_F10_V01,285,10,common_grid,raw,18,left,0.16611543326606848,494
D285_F10_V01,285,10,common_grid,raw,18,right,0.067862751817059502,494
D285_F10_V01,285,10,common_grid,raw,19,bg,0.12079340182254672,494
D285_F10_V01,285,10,common_grid,raw,19,left,0.032114975874984429,494
D285_F10_V01,285,10,common_grid,raw,19,right,0.14443439909437567,494
D285_F10_V01,285,10,common_grid,raw,20,bg,0.18855865318980514,494
D285_F10_V01,285,10,common_grid,raw,20,left,0.082390567690023217,494
D285_F10_V01,285,10,common_grid,raw,20,right,0.20024178518894015,494
D285_F10_V01,285,10,common_grid,detrended_51,1,bg,-0.0068662422837458192,494
D285_F10_V01,285,10,common_grid,detrended_51,1,left,-0.045304947571034114,494
D285_F10_V01,285,10,common_grid,detrended_51,1,right,0.026893729677719743,494
D285_F10_V01,285,10,common_grid,detrended_51,2,bg,0.020534257606690785,494
D285_F10_V01,285,10,common_grid,detrended_51,2,left,0.087062883820568718,494
D285_F10_V01,285,10,common_grid,detrended_51,2,right,-0.044562312302597315,494
D285_F10_V01,285,10,common_grid,detrended_51,3,bg,0.019685127056964784,494
D285_F10_V01,285,10,common_grid,detrended_51,3,left,0.032842764730724484,494
D285_F10_V01,285,10,common_grid,detrended_51,3,right,0.017052500215653344,494
D285_F10_V01,285,10,common_grid,detrended_51,4,bg,-0.045801781655598041,494
D285_F10_V01,285,10,common_grid,detrended_51,4,left,0.0070611305844580025,494
D285_F10_V01,285,10,common_grid,detrended_51,4,right,-0.060954014316947275,494
D285_F10_V01,285,10,common_grid,detrended_51,5,bg,-0.026628249993864383,494
D285_F10_V01,285,10,common_grid,detrended_51,5,left,-0.036699570944795215,494
D285_F10_V01,285,10,common_grid,detrended_51,5,right,0.01285519219859888,494
D285_F10_V01,285,10,common_grid,detrended_51,6,bg,-0.060981680267653493,494
D285_F10_V01,285,10,common_grid,detrended_51,6,left,-0.031050586709751481,494
D285_F10_V01,285,10,common_grid,detrended_51,6,right,-0.042947755794825376,494
D285_F10_V01,285,10,common_grid,detrended_51,7,bg,0.016690835437424559,494
D285_F10_V01,285,10,common_grid,detrended_51,7,left,0.033675357339463058,494
D285_F10_V01,285,10,common_grid,detrended_51,7,right,-0.015532137593854425,494
D285_F10_V01,285,10,common_grid,detrended_51,8,bg,-0.032627777874843895,494
