scan_id,diameter_um,flow_mm_s,grid_scope,region,side,n,median,min,max,p5,p10,p90,p95,p99,mad
D235_F10_V01,235,10,common_grid,t14,right,461,116.04169568793344,90.993478162880166,141.95518234262255,100.0165231765021,103.32670197084879,128.30557303528551,132.31849450193485,137.70165271814693,7.5295527974361676
D235_F10_V01,235,10,common_grid,t14,bg,461,232.08339137586688,181.98695632576033,283.9103646852451,200.03304635300412,206.65340394169766,256.61114607057107,264.6369890038697,275.40330543629392,15.059105594872307
D235_F10_V01,235,10,common_grid,t15,real,461,109.07136370469264,85.67436879612579,133.8370169235512,94.24254473913507,97.362487516399767,120.89953046654742,124.61099933787956,129.75325049608819,6.8202353433956944
D235_F10_V01,235,10,common_grid,t15,left,461,109.34354752739294,85.741160926695116,133.76125827204987,94.243378560105256,97.362487516399767,120.89953046654742,124.68081844679445,129.75325049608819,7.0949326385281637
D235_F10_V01,235,10,common_grid,t15,right,461,109.34354752739294,85.741160926695116,133.76125827204987,94.243378560105384,97.362487516399767,120.89953046654738,124.68081844679445,129.75325049608813,7.0949326385281637
D235_F10_V01,235,10,common_grid,t15,bg,461,218.68709505478594,171.48232185339026,267.52251654409974,188.48675712021063,194.72497503279951,241.79906093309481,249.36163689358889,259.50650099217631,14.189865277056441
D235_F10_V01,235,10,common_grid,t16,real,461,107.78556869587885,84.664390814374471,132.25927036836234,93.131560246710706,96.214723371511781,119.47429832896547,123.1420143032215,128.22364569242092,6.7398345464714282
D235_F10_V01,235,10,common_grid,t16,left,461,108.05454386152365,84.73039556148035,132.18440480275146,93.132384238127059,96.214723371511781,119.47429832896547,123.21101034493783,128.22364569242092,7.0112935543118482
D235_F10_V01,235,10,common_grid,t16,right,461,108.05454386152365,84.73039556148035,132.18440480275146,93.132384238127145,96.214723371511781,119.47429832896549,123.21101034493783,128.22364569242089,7.0112935543118482
D235_F10_V01,235,10,common_grid,t16,bg,461,216.10908772304731,169.4607911229607,264.36880960550292,186.26476847625423,192.42944674302356,238.94859665793092,246.42202068987567,256.44729138484183,14.022587108623696
D235_F10_V01,235,10,common_grid,t17,real,461,114.53668526963799,89.967319387742904,140.54328986207108,98.964827422724198,102.24110353958243,126.9575349565212,130.85497721418628,136.25489505219744,7.1619820497189579
D235_F10_V01,235,10,common_grid,t17,left,461,114.82250761362664,90.03745832226852,140.46373511434689,98.965703024594291,102.24110353958243,126.9575349565212,130.92829480215775,136.25489505219744,7.4504438106096984
D235_F10_V01,235,10,common_grid,t17,right,461,114.82250761362664,90.03745832226852,140.46373511434689,98.96570302459439,102.24110353958243,126.9575349565212,130.92829480215775,136.25489505219738,7.4504438106096984
D235_F10_V01,235,10,common_grid,t17,bg,461,229.64501522725325,180.0749166445371,280.92747022869378,197.93140604918872,204.48220707916488,253.91506991304232,261.8565896043155,272.50979010439477,14.900887621219368
D235_F10_V01,235,10,common_grid,t18,real,461,114.81506230648129,90.185981519661013,140.88487495760535,99.205357654106265,102.48959663487264,127.26610039389983,131.17301523604215,136.58605736801553,7.1793889734153424
D235_F10_V01,235,10,common_grid,t18,left,461,115.10157933075507,90.256290924186871,140.80512685510681,99.206235384093247,102.48959663487264,127.26610039389983,131.24651101960953,136.58605736801553,7.4685518295931672
D235_F10_V01,235,10,common_grid,t18,right,461,115.10157933075507,90.256290924186871,140.80512685510681,99.206235384093389,102.48959663487264,127.2661003938998,131.24651101960953,136.5860573680155,7.4685518295931672
D235_F10_V01,235,10,common_grid,t18,bg,461,230.20315866151014,180.51258184837369,281.61025371021361,198.41247076818661,204.97919326974531,254.53220078779958,262.49302203921906,273.17211473603106,14.937103659186334
D235_F10_V01,235,10,common_grid,t19,real,461,107.60824493062391,84.525104927183236,132.0416836163013,92.978344569261253,96.056435418610249,119.27774481361818,122.93942683347463,128.01269816091005,6.728746486599988
D235_F10_V01,235,10,common_grid,t19,left,461,107.87677759093418,84.591001086373097,131.9669412160097,92.97916720508556,96.056435418610249,119.27774481361818,123.00830936613727,128.01269816091005,6.9997589028051408
D235_F10_V01,235,10,common_grid,t19,right,461,107.87677759093418,84.591001086373097,131.9669412160097,92.979167205085659,96.056435418610249,119.27774481361816,123.00830936613727,128.01269816090999,6.9997589028051408
D235_F10_V01,235,10,common_grid,t19,bg,461,215.75355518186836,169.18200217274619,263.9338824320194,185.95833441017123,192.11287083722047,238.55548962723631,246.01661873227454,256.02539632182004,13.999517805610282
D235_F10_V01,235,10,common_grid,t20,real,461,108.45922850022852,85.193543256964645,133.08589080816517,93.713632498253048,96.816065392584107,120.22101269352198,123.9116518926171,129.02504347799908,6.7819585123868933
D235_F10_V01,235,10,common_grid,t20,left,461,108.72988476065859,85.259960533739957,133.0105573327692,93.714461639615749,96.816065392584107,120.22101269352198,123.98107915959419,129.02504347799908,7.0551141390263155
D235_F10_V01,235,10,common_grid,t20,right,461,108.72988476065859,85.259960533739957,133.0105573327692,93.714461639615848,96.816065392584107,120.22101269352196,123.98107915959419,129.02504347799902,7.0551141390263155
D235_F10_V01,235,10,common_grid,t20,bg,461,217.45976952131718,170.51992106747991,266.02111466553839,187.42892327923167,193.63213078516824,240.44202538704391,247.96215831918838,258.05008695599815,14.110228278052602
D235_F10_V01,235,10,common_grid,tail100,real,461,408.01096485436051,320.48817112471534,500.65359553085068,352.539752903909,364.21074352513824,452.2574248695571,466.1411789896498,485.37716160984212,25.512936745953368
D235_F10_V01,235,10,common_grid,tail100,left,461,409.02914213156396,320.73802517175966,500.37019978475178,352.54287203698851,364.21074352513824,452.2574248695571,466.4023562686902,485.37716160984212,26.540516347262326
D235_F10_V01,235,10,common_grid,tail100,right,461,409.02914213156396,320.73802517175966,500.37019978475178,352.54287203698897,364.21074352513824,452.25742486955698,466.4023562686902,485.37716160984201,26.540516347262326
D235_F10_V01,235,10,common_grid,tail100,bg,461,818.0582842631278,641.47605034351932,1000.7403995695037,705.08574407397737,728.42148705027648,904.5148497391142,932.8047125373804,970.75432321968412,53.081032694524538
D235_F10_V01,235,10,common_grid,tail500,real,461,2038.2210671263892,1601.0004593488584,2501.0178491350134,1761.1143161918865,1819.4168154076001,2259.2545067079213,2328.6108784134626,2424.7043376599527,127.45001884551539
D235_F10_V01,235,10,common_grid,tail500,left,461,2043.3073774347558,1602.2486066445429,2499.6021440932655,1761.1298978387085,1819.4168154076001,2259.2545067079213,2329.9155909781975,2424.7043376599527,132.58329851677331
D235_F10_V01,235,10,common_grid,tail500,right,461,2043.3073774347558,1602.2486066445429,2499.6021440932655,1761.1298978387103,1819.4168154076001,2259.2545067079209,2329.9155909781975,2424.7043376599522,132.58329851677331
D235_F10_V01,235,10,common_grid,tail500,bg,461,4086.6147548695112,3204.4972132890857,4999.2042881865309,3522.2597956774193,3638.8336308152011,4518.5090134158436,4659.8311819563951,4849.4086753199053,265.16659703354617
D285_F01_V01,285,1,common_grid,source,real,453,1088.7826359070618,753.41284838127126,1290.3074169538927,954.43816079280623,987.98971725632771,1190.1023681280772,1222.9694169416468,1257.1251301772922,66.478432384501502
D285_F01_V01,285,1,common_grid,source,left,453,1088.7826359070618,753.41284838127126,1290.3074169538927,954.43816079280623,987.43777436092955,1189.9155340803727,1222.9694169416468,1257.4002358655869,66.478432384501502
D285_F01_V01,285,1,common_grid,source,right,453,1088.7826359070618,753.41284838127126,1290.3074169538927,954.43816079280623,987.43777436092955,1189.9155340803727,1222.9694169416468,1257.4002358655869,66.478432384501502
D285_F01_V01,285,1,common_grid,source,bg,453,2177.5652718141237,1506.8256967625425,2580.6148339077854,1908.8763215856125,1974.8755487218591,2379.8310681607454,2445.9388338832937,2514.8004717311737,132.956864769003
D285_F01_V01,285,1,common_grid,s1,real,453,122.58133542458684,84.955685279116054,145.29556881434564,107.45286949706455,111.23118767762668,133.95223177419496,137.62024359987348,141.48594499551166,7.4547670059652091
D285_F01_V01,285,1,common_grid,s1,left,453,122.58133542458684,84.955685279116054,145.29556881434564,107.45286949706455,111.2299026551493,133.93034159291349,137.62024359987348,141.51563678161617,7.4547670059652091
D285_F01_V01,285,1,common_grid,s1,right,453,122.58133542458684,84.955685279116054,145.29556881434564,107.45286949706455,111.2299026551493,133.93034159291349,137.62024359987348,141.51563678161617,7.4547670059652091
D285_F01_V01,285,1,common_grid,s1,bg,453,245.16267084917368,169.91137055823211,290.59113762869129,214.90573899412911,222.45980531029861,267.86068318582699,275.24048719974695,283.03127356323233,14.909534011930418
D285_F01_V01,285,1,common_grid,s2,real,453,204.6400657486366,141.51714062142148,242.66400822724404,179.36172211854245,185.70326516195962,223.6250705329889,229.88748649795073,236.29160188198193,12.600581592487885
D285_F01_V01,285,1,common_grid,s2,left,453,204.6400657486366,141.51714062142148,242.66400822724404,179.36172211854245,185.63195077698964,223.62848885487287,229.88748649795073,236.25065172673391,12.600581592487885
D285_F01_V01,285,1,common_grid,s2,right,453,204.6400657486366,141.51714062142148,242.66400822724404,179.36172211854245,185.63195077698964,223.62848885487287,229.88748649795073,236.25065172673391,12.600581592487885
D285_F01_V01,285,1,common_grid,s2,bg,453,409.2801314972732,283.03428124284295,485.32801645448808,358.72344423708489,371.26390155397928,447.25697770974574,459.77497299590146,472.50130345346781,25.201163184975769
D285_F01_V01,285,1,common_grid,s3,real,453,235.3902041739357,162.9326603605555,278.88048732005456,206.35907295152637,213.61625808979585,257.38127444999151,264.34917214128171,271.81446673890207,14.277052922336452
D285_F01_V01,285,1,common_grid,s3,left,453,235.3902041739357,162.9326603605555,278.88048732005456,206.35907295152637,213.44545977608982,257.29791428403018,264.34917214128171,271.93383672200343,14.277052922336452
D285_F01_V01,285,1,common_grid,s3,right,453,235.3902041739357,162.9326603605555,278.88048732005456,206.35907295152637,213.44545977608982,257.29791428403018,264.34917214128171,271.93383672200343,14.277052922336452
D285_F01_V01,285,1,common_grid,s3,bg,453,470.7804083478714,325.865320721111,557.76097464010911,412.71814590305274,426.89091955217964,514.59582856806037,528.69834428256343,543.86767344400687,28.554105844672904
D285_F01_V01,285,1,common_grid,s4,real,453,240.12875775053209,166.23243685702857,284.51841456660242,210.53694011617878,217.9218800407512,262.56623972927173,269.67775498696892,277.29403320734099,14.58136942437244
D285_F01_V01,285,1,common_grid,s4,left,453,240.12875775053209,166.23243685702857,284.51841456660242,210.53694011617878,217.76012520999029,262.4834305323954,269.67775498696892,277.41910173882843,14.58136942437244
D285_F01_V01,285,1,common_grid,s4,right,453,240.12875775053209,166.23243685702857,284.51841456660242,210.53694011617878,217.76012520999029,262.4834305323954,269.67775498696892,277.41910173882843,14.58136942437244
D285_F01_V01,285,1,common_grid,s4,bg,453,480.25751550106418,332.46487371405715,569.03682913320483,421.07388023235757,435.52025041998058,524.96686106479081,539.35550997393784,554.83820347765686,29.16273884874488
D285_F01_V01,285,1,common_grid,s5,real,453,210.75086057766723,145.75286044819694,249.87115782228312,184.72483704419201,191.20839434487456,230.28724047539146,236.78025170735836,243.30863140849752,12.986799123406229
D285_F01_V01,285,1,common_grid,s5,left,453,210.75086057766723,145.75286044819694,249.87115782228312,184.72483704419201,191.15854687905474,230.29457562716095,236.78025170735836,243.31539647628685,12.986799123406229
D285_F01_V01,285,1,common_grid,s5,right,453,210.75086057766723,145.75286044819694,249.87115782228312,184.72483704419201,191.15854687905474,230.29457562716095,236.78025170735836,243.31539647628685,12.986799123406229
D285_F01_V01,285,1,common_grid,s5,bg,453,421.50172115533445,291.50572089639388,499.74231564456625,369.44967408838403,382.31709375810948,460.58915125432191,473.56050341471672,486.6307929525737,25.973598246812458
D285_F01_V01,285,1,common_grid,s6,real,453,129.13778961620295,89.2937824267064,153.03515260330929,113.21036408100596,117.19227015557944,141.10993414681423,145.03096463525941,149.09212557846357,7.9049162955609233
D285_F01_V01,285,1,common_grid,s6,left,453,129.13778961620295,89.2937824267064,153.03515260330929,113.21036408100596,117.14246042159249,141.10954077951033,145.03096463525941,149.08149265661754,7.9049162955609233
