source_bin,tail_bin,u_lo,u_hi,u_mid,tail_lo_um,tail_hi_um,tail_mid_um,eta_lo,eta_hi,eta_mid,scan_id,diameter_um,flow_mm_s,grid_scope,coordinate,source_bins,mode,metric,rho,n_pairs,rho_peak,lag_at_peak,n_pairs_lag0,zero_lag_rank,peak_within_pm2,peak_within_pm5,rho_remote_median,zero_lag_specificity,pseudo_left_rho,pseudo_right_rho,control_rho,control_excess_rho,in_real_high_region
5,6,0.66666666666666663,0.83333333333333337,0.75,125,150,137.5,0.43859649122807015,0.52631578947368418,0.48245614035087719,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.056398965743775571,474,0.1345280132362377,-5,474,16,False,True,0.0082233272912735182,0.048175638452502056,0.018560107301178401,0.069805615673972948,0.044182861487575678,0.012216104256199893,False
5,7,0.66666666666666663,0.83333333333333337,0.75,150,175,162.5,0.52631578947368418,0.61403508771929827,0.57017543859649122,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.080006550130277368,474,0.13023484814472594,2,474,6,True,True,-0.0059211880456506681,0.08592773817592804,-0.1069667208461258,0.058624725132941764,-0.024170997856592016,0.10417754798686939,False
5,8,0.66666666666666663,0.83333333333333337,0.75,175,200,187.5,0.61403508771929827,0.70175438596491224,0.65789473684210531,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.167609098787731,474,0.167609098787731,0,474,1,True,True,-0.011437190133384876,0.17904628892111588,-0.066857316017870275,0.01915027786803291,-0.023853519074918682,0.19146261786264968,True
5,9,0.66666666666666663,0.83333333333333337,0.75,200,225,212.5,0.70175438596491224,0.78947368421052633,0.74561403508771928,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.13463541905820087,474,0.15261479997852598,33,474,2,False,False,-0.0083746451248236931,0.14301006418302456,-0.0093920403275330779,0.08649347567164023,0.038550717672053578,0.096084701386147289,True
5,10,0.66666666666666663,0.83333333333333337,0.75,225,250,237.5,0.78947368421052633,0.8771929824561403,0.83333333333333337,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.1469406123362724,474,0.1469406123362724,0,474,1,True,True,0.015473442357782214,0.13146716997849017,-0.0094818774698737229,0.05503778660576928,0.022777954567947779,0.12416265776832462,True
5,11,0.66666666666666663,0.83333333333333337,0.75,250,275,262.5,0.8771929824561403,0.96491228070175439,0.92105263157894735,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.056996380859328004,474,0.13281653924900552,24,474,14,False,False,-0.028043114768856018,0.085039495628184025,0.047541562901490357,0.053038969125457358,0.050290266013473861,0.0067061148458541428,False
5,12,0.66666666666666663,0.83333333333333337,0.75,275,300,287.5,0.96491228070175439,1.0526315789473684,1.0087719298245614,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.083995248124211608,474,0.15695065771064087,-2,474,2,True,True,0.0090560737677773777,0.074939174356434227,0.038346900188460945,0.064215754478280387,0.051281327333370666,0.032713920790840942,False
5,13,0.66666666666666663,0.83333333333333337,0.75,300,325,312.5,1.0526315789473684,1.1403508771929824,1.0964912280701755,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.051347467735370529,474,0.15946640616466956,-4,474,20,False,True,0.021412419649807817,0.029935048085562712,0.069230917451208879,-0.054921611144760976,0.0071546531532239513,0.044192814582146578,False
5,14,0.66666666666666663,0.83333333333333337,0.75,325,350,337.5,1.1403508771929824,1.2280701754385965,1.1842105263157894,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.074849232133022164,474,0.10309245372266401,-4,474,8,False,True,0.015919033534445924,0.05893019859857624,0.056846878449596995,0.033683193124798769,0.045265035787197885,0.029584196345824279,False
5,15,0.66666666666666663,0.83333333333333337,0.75,350,375,362.5,1.2280701754385965,1.3157894736842106,1.2719298245614035,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.043437823164985775,474,0.1031100394117232,-33,474,18,False,False,0.018141960278566377,0.025295862886419399,-0.052681591799877393,0.064435224827616822,0.0058768165138697141,0.037561006651116058,False
5,16,0.66666666666666663,0.83333333333333337,0.75,375,400,387.5,1.3157894736842106,1.4035087719298245,1.3596491228070176,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.092153901542637043,474,0.097040189132995724,46,474,2,False,False,0.001222776846666036,0.090931124695971005,0.0084587235829412487,-0.012726492916027596,-0.0021338846665431739,0.094287786209180213,False
5,17,0.66666666666666663,0.83333333333333337,0.75,400,425,412.5,1.4035087719298245,1.4912280701754386,1.4473684210526316,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,-0.0043409145457890801,474,0.13300776504816683,1,474,47,True,True,-0.034983271232593205,0.030642356686804123,0.047844032876424719,0.044430816124991938,0.046137424500708332,-0.050478339046497414,False
5,18,0.66666666666666663,0.83333333333333337,0.75,425,450,437.5,1.4912280701754386,1.5789473684210527,1.5350877192982457,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,-0.00043246963543155936,474,0.10473666760437036,41,474,53,False,False,0.0029822377559122976,-0.003414707391343857,0.079902335327391577,-0.0090504462788963246,0.035425944524247625,-0.035858414159679185,False
5,19,0.66666666666666663,0.83333333333333337,0.75,450,475,462.5,1.5789473684210527,1.6666666666666667,1.6228070175438596,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.050921476716788039,474,0.099857342311568675,45,474,12,False,False,0.013502216309699567,0.03741926040708847,0.064814018742760701,0.095537659580581719,0.080175839161671203,-0.029254362444883164,False
5,20,0.66666666666666663,0.83333333333333337,0.75,475,500,487.5,1.6666666666666667,1.7543859649122806,1.7105263157894737,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.020425295932372523,474,0.16460212638298372,-29,474,29,False,False,-0.0077656011400720204,0.028190897072444543,0.0017615403769475233,0.027818531545951958,0.014790035961449741,0.0056352599709227815,False
6,1,0.83333333333333337,1,0.91666666666666663,0,25,12.5,0,0.08771929824561403,0.043859649122807015,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.12649096302385898,474,0.12649096302385898,0,474,1,True,True,0.006490142469018724,0.12000082055484027,0.057890206773489473,0.045130419914949108,0.051510313344219294,0.074980649679639688,True
6,2,0.83333333333333337,1,0.91666666666666663,25,50,37.5,0.08771929824561403,0.17543859649122806,0.13157894736842105,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.051163750589446826,474,0.15253330058768985,50,474,17,False,False,0.0060227269189606757,0.045141023670486148,-0.068990821946552719,0.019788967150953529,-0.024600927397799593,0.075764677987246426,False
6,3,0.83333333333333337,1,0.91666666666666663,50,75,62.5,0.17543859649122806,0.26315789473684209,0.21929824561403508,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.090379685573852522,474,0.16739108033503924,32,474,9,False,False,-0.0087465929857971011,0.099126278559649617,0.036452204825319863,0.031636385937115562,0.034044295381217712,0.05633539019263481,False
6,4,0.83333333333333337,1,0.91666666666666663,75,100,87.5,0.26315789473684209,0.35087719298245612,0.30701754385964913,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.054608805053820979,474,0.10553111075786867,35,474,12,False,False,-0.0064234375537069038,0.061032242607527883,0.01330966139654631,0.056008618003542385,0.034659139700044347,0.019949665353776631,False
6,5,0.83333333333333337,1,0.91666666666666663,100,125,112.5,0.35087719298245612,0.43859649122807015,0.39473684210526316,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.067688977957266694,474,0.10324968683925441,-49,474,8,False,False,0.015802746763094944,0.051886231194171753,0.033111868639003866,0.037093243378994126,0.035102556008998996,0.032586421948267698,False
6,6,0.83333333333333337,1,0.91666666666666663,125,150,137.5,0.43859649122807015,0.52631578947368418,0.48245614035087719,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.033822892470982489,474,0.12396029489761377,-49,474,28,False,False,0.0065583600147712598,0.02726453245621123,-0.041496147166843016,-0.0362315735713152,-0.038863860369079108,0.072686752840061597,False
6,7,0.83333333333333337,1,0.91666666666666663,150,175,162.5,0.52631578947368418,0.61403508771929827,0.57017543859649122,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.076215806606151584,474,0.10315166703517764,-47,474,9,False,False,-0.0052150440092676269,0.081430850615419215,0.039967651416788069,0.0053875384415342439,0.022677594929161157,0.053538211676990424,False
6,8,0.83333333333333337,1,0.91666666666666663,175,200,187.5,0.61403508771929827,0.70175438596491224,0.65789473684210531,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.078226152674267357,474,0.17977246381210985,-1,474,7,True,True,-0.015095003642281632,0.093321156316548984,0.060328138953481873,0.021504427034896193,0.040916282994189035,0.037309869680078322,False
6,9,0.83333333333333337,1,0.91666666666666663,200,225,212.5,0.70175438596491224,0.78947368421052633,0.74561403508771928,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.075486583184605299,474,0.13539682410024215,34,474,8,False,False,0.0026288814631503527,0.072857701721454948,0.038506045375897698,0.04659187325097558,0.042548959313436635,0.032937623871168664,False
6,10,0.83333333333333337,1,0.91666666666666663,225,250,237.5,0.78947368421052633,0.8771929824561403,0.83333333333333337,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,-0.019894840298914911,474,0.12715614226748057,12,474,60,False,False,-0.00077833065056814692,-0.019116509648346762,-0.041942253630463652,0.052956337088628402,0.005507041729082375,-0.025401882027997286,False
6,11,0.83333333333333337,1,0.91666666666666663,250,275,262.5,0.8771929824561403,0.96491228070175439,0.92105263157894735,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.021963947052207469,474,0.13560745757315501,2,474,33,True,True,0.00095030649462968242,0.021013640557577786,0.097895419391989896,0.10896295917574116,0.10342918928386552,-0.081465242231658047,False
6,12,0.83333333333333337,1,0.91666666666666663,275,300,287.5,0.96491228070175439,1.0526315789473684,1.0087719298245614,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.091238712141870404,474,0.13295964725963391,31,474,9,False,False,-0.012322559157645251,0.10356127129951566,0.028405642941078748,0.037894287419357672,0.033149965180218212,0.058088746961652192,False
6,13,0.83333333333333337,1,0.91666666666666663,300,325,312.5,1.0526315789473684,1.1403508771929824,1.0964912280701755,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.079238707634614783,474,0.12992081582436316,2,474,6,True,True,0.0025245069497606448,0.076714200684854142,0.039328620154271104,0.023386825066651042,0.031357722610461075,0.047880985024153708,False
6,14,0.83333333333333337,1,0.91666666666666663,325,350,337.5,1.1403508771929824,1.2280701754385965,1.1842105263157894,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.067481648858127033,474,0.10136544227527956,-47,474,17,False,False,0.028230988711564702,0.039250660146562331,-0.0083596118803540322,0.10841814485868624,0.050029266489166106,0.017452382368960927,False
6,15,0.83333333333333337,1,0.91666666666666663,350,375,362.5,1.2280701754385965,1.3157894736842106,1.2719298245614035,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.019861273297568264,474,0.11943365101743021,-4,474,34,False,True,0.011932914161961404,0.0079283591356068602,0.011777914735170855,-0.018626544142390993,-0.003424314703610069,0.023285588001178331,False
6,16,0.83333333333333337,1,0.91666666666666663,375,400,387.5,1.3157894736842106,1.4035087719298245,1.3596491228070176,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.097436351630686799,474,0.13565405519743684,-44,474,4,False,False,0.0019467807443521211,0.095489570886334682,0.061031706482890712,0.015066947449563666,0.03804932696622719,0.059387024664459609,False
6,17,0.83333333333333337,1,0.91666666666666663,400,425,412.5,1.4035087719298245,1.4912280701754386,1.4473684210526316,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.08574899813981221,474,0.12300675896564812,-41,474,8,False,False,-0.014137244697786662,0.099886242837598865,-0.039134858616040435,0.0027424438912751758,-0.01819620736238263,0.10394520550219484,False
6,18,0.83333333333333337,1,0.91666666666666663,425,450,437.5,1.4912280701754386,1.5789473684210527,1.5350877192982457,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.092040520739550227,474,0.092492544474286037,9,474,2,False,False,0.0066352950198963201,0.085405225719653907,0.10523953045971725,-0.02046868045916694,0.042385425000275152,0.049655095739275075,False
6,19,0.83333333333333337,1,0.91666666666666663,450,475,462.5,1.5789473684210527,1.6666666666666667,1.6228070175438596,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,-0.018895711120976988,474,0.14140747752466157,-9,474,62,False,False,-0.0096111716336481495,-0.0092845394873288384,0.063230265990109197,0.0095821937164217337,0.036406229853265464,-0.055301940974242451,False
6,20,0.83333333333333337,1,0.91666666666666663,475,500,487.5,1.6666666666666667,1.7543859649122806,1.7105263157894737,D285_F03_V01,285,3,common_grid,absolute,6,detrended_51,mean,0.041345158053846434,474,0.093675271519630926,-32,474,20,False,False,0.0065564032832545411,0.034788754770591894,-0.02613331363817693,-0.046289977219998793,-0.036211645429087863,0.077556803482934297,False
1,1,0,0.16666666666666666,0.083333333333333329,0,25,12.5,0,0.08771929824561403,0.043859649122807015,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,-0.10453921987317075,492,0.17465135784090352,17,492,100,False,False,-0.014046456669477295,-0.090492763203693455,0.056024378590920444,0.080948948863120457,0.068486663727020447,-0.17302588360019119,False
1,2,0,0.16666666666666666,0.083333333333333329,25,50,37.5,0.08771929824561403,0.17543859649122806,0.13157894736842105,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,-0.15628344842787539,492,0.19920767125034639,15,492,100,False,False,-0.027208889016888154,-0.12907455941098725,0.067462893264527521,0.10635260164999583,0.08690774745726168,-0.24319119588513707,False
1,3,0,0.16666666666666666,0.083333333333333329,50,75,62.5,0.17543859649122806,0.26315789473684209,0.21929824561403508,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,-0.12769343966094487,492,0.18094690127102991,17,492,95,False,False,-0.0050832372412245698,-0.1226102024197203,-0.0013721544144284902,0.051690401093597252,0.02515912333958438,-0.15285256300052924,False
1,4,0,0.16666666666666666,0.083333333333333329,75,100,87.5,0.26315789473684209,0.35087719298245612,0.30701754385964913,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,-0.11018133234368338,492,0.14063138822654409,15,492,101,False,False,-0.010213869203628862,-0.099967463140054516,-0.0037753833799097497,0.016417547410653703,0.0063210820153719767,-0.11650241435905535,False
1,5,0,0.16666666666666666,0.083333333333333329,100,125,112.5,0.35087719298245612,0.43859649122807015,0.39473684210526316,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,-0.13485965708020164,492,0.11849806075026587,-15,492,99,False,False,-0.032918307293801491,-0.10194134978640015,0.046970947466739375,0.13312057133486871,0.090045759400804046,-0.2249054164810057,False
1,6,0,0.16666666666666666,0.083333333333333329,125,150,137.5,0.43859649122807015,0.52631578947368418,0.48245614035087719,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,-0.09903629722479336,492,0.15100945436200827,-14,492,95,False,False,-0.012213542132196657,-0.08682275509259671,0.0047418880964061423,0.020730534687834604,0.012736211392120373,-0.11177250861691373,False
1,7,0,0.16666666666666666,0.083333333333333329,150,175,162.5,0.52631578947368418,0.61403508771929827,0.57017543859649122,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,0.0043411061419872093,492,0.081831124874595082,-41,492,46,False,False,-0.0086904341239332876,0.013031540265920497,-0.042540927695013914,0.034531564971637355,-0.0040046813616882795,0.0083457875036754888,False
1,8,0,0.16666666666666666,0.083333333333333329,175,200,187.5,0.61403508771929827,0.70175438596491224,0.65789473684210531,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,-0.064800972601970971,492,0.0999632505740852,-29,492,93,False,False,-0.0050910539121642433,-0.059709918689806726,0.039530804577426415,0.0026929639697631479,0.021111884273594783,-0.085912856875565755,False
1,9,0,0.16666666666666666,0.083333333333333329,200,225,212.5,0.70175438596491224,0.78947368421052633,0.74561403508771928,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,-0.057214976861594331,492,0.14347848901482504,-18,492,85,False,False,-0.0089771190156532898,-0.048237857845941041,-0.0065762142483970359,0.12988315025739436,0.061653468004498661,-0.11886844486609299,False
1,10,0,0.16666666666666666,0.083333333333333329,225,250,237.5,0.78947368421052633,0.8771929824561403,0.83333333333333337,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,-0.0073324659397387883,492,0.11179405873869321,46,492,60,False,False,0.0016837257934147589,-0.0090161917331535481,0.067551363578494866,-0.010238723953427703,0.028656319812533582,-0.035988785752272372,False
1,11,0,0.16666666666666666,0.083333333333333329,250,275,262.5,0.8771929824561403,0.96491228070175439,0.92105263157894735,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,-0.0038717539625835714,492,0.13521872039190319,-6,492,55,False,False,-0.013044860025523897,0.0091731060629403269,0.0029979226239161792,0.0007931874548282869,0.0018955550393722331,-0.0057673090019558044,False
1,12,0,0.16666666666666666,0.083333333333333329,275,300,287.5,0.96491228070175439,1.0526315789473684,1.0087719298245614,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,-0.066401471277964752,492,0.12212449720782605,-36,492,91,False,False,-0.0067596679094595741,-0.059641803368505178,0.03699538759851749,-0.018090282133556634,0.0094525527324804282,-0.075854024010445179,False
1,13,0,0.16666666666666666,0.083333333333333329,300,325,312.5,1.0526315789473684,1.1403508771929824,1.0964912280701755,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,-0.010378998908290592,492,0.15272980147306214,49,492,56,False,False,-0.0018066017321601673,-0.0085723971761304252,0.018058491498567825,-0.032724327865497095,-0.0073329181834646349,-0.0030460807248259576,False
1,14,0,0.16666666666666666,0.083333333333333329,325,350,337.5,1.1403508771929824,1.2280701754385965,1.1842105263157894,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,0.055400324956097896,492,0.10642125911276545,-14,492,10,False,False,0.007793318579594046,0.047607006376503849,0.019974699117491945,-0.0039961489457209683,0.0079892750858854885,0.047411049870212406,False
1,15,0,0.16666666666666666,0.083333333333333329,350,375,362.5,1.2280701754385965,1.3157894736842106,1.2719298245614035,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,-0.067476339820708303,492,0.14614796902366314,-14,492,95,False,False,-0.00061513529981102426,-0.066861204520897277,0.007078112142044235,-0.00055236733536165664,0.0032628724033412892,-0.070739212224049594,False
1,16,0,0.16666666666666666,0.083333333333333329,375,400,387.5,1.3157894736842106,1.4035087719298245,1.3596491228070176,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,0.062279137602228113,492,0.11497692498892841,2,492,10,True,True,0.0044385776070030806,0.057840559995225034,-0.025982977979925739,0.033955717621581463,0.0039863698208278623,0.058292767781400252,False
1,17,0,0.16666666666666666,0.083333333333333329,400,425,412.5,1.4035087719298245,1.4912280701754386,1.4473684210526316,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,-0.020285648626063153,492,0.10001585005354469,11,492,62,False,False,-0.022278524612505415,0.0019928759864422628,-0.024372092310910268,0.036340725359563203,0.0059843165243264676,-0.02626996515038962,False
1,18,0,0.16666666666666666,0.083333333333333329,425,450,437.5,1.4912280701754386,1.5789473684210527,1.5350877192982457,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,-0.0056349639718082795,492,0.12199304327423756,-19,492,60,False,False,-0.0022836312301152198,-0.0033513327416930597,-0.00059186455269440164,0.019143760732891164,0.009275948090098381,-0.01491091206190666,False
1,19,0,0.16666666666666666,0.083333333333333329,450,475,462.5,1.5789473684210527,1.6666666666666667,1.6228070175438596,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,0.031602558914390552,492,0.11007973247363212,32,492,34,False,False,-0.010211809222961526,0.041814368137352079,-0.0021082111438580804,-0.00037825323983908463,-0.0012432321918485825,0.032845791106239135,False
1,20,0,0.16666666666666666,0.083333333333333329,475,500,487.5,1.6666666666666667,1.7543859649122806,1.7105263157894737,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,-0.005259273063390045,492,0.1230545389735021,-42,492,57,False,False,0.010850588646058926,-0.016109861709448971,-0.0063230140966831321,0.011891213258428214,0.002784099580872541,-0.008043372644262586,False
2,1,0.16666666666666666,0.33333333333333331,0.25,0,25,12.5,0,0.08771929824561403,0.043859649122807015,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,0.16387729068221693,492,0.16387729068221693,0,492,1,True,True,-0.00015428560657118878,0.16403157628878812,-0.0088223294738875423,0.057934436925863864,0.02455605372598816,0.13932123695622878,True
2,2,0.16666666666666666,0.33333333333333331,0.25,25,50,37.5,0.08771929824561403,0.17543859649122806,0.13157894736842105,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,0.10944268859584722,492,0.12401292512225148,37,492,4,False,False,0.022135927195807648,0.087306761400039568,0.0031181976150811697,0.11858262778103917,0.060850412698060172,0.048592275897787043,False
2,3,0.16666666666666666,0.33333333333333331,0.25,50,75,62.5,0.17543859649122806,0.26315789473684209,0.21929824561403508,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,0.0746653724940195,492,0.12149363793794052,-45,492,8,False,False,0.024911512943061067,0.049753859550958429,-0.024594328349189367,0.032359205214161892,0.0038824384324862623,0.070782934061533243,False
2,4,0.16666666666666666,0.33333333333333331,0.25,75,100,87.5,0.26315789473684209,0.35087719298245612,0.30701754385964913,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,0.066532683706805151,492,0.16145796723477004,1,492,10,True,True,-0.0022864835137160798,0.068819167220521227,0.0481350798389346,-0.034579800412577362,0.0067776397131786188,0.059755043993626536,False
2,5,0.16666666666666666,0.33333333333333331,0.25,100,125,112.5,0.35087719298245612,0.43859649122807015,0.39473684210526316,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,0.090700136722284691,492,0.14579583191185375,2,492,4,True,True,0.001506282700226591,0.089193854022058094,0.060826470696766131,0.040784437878357276,0.050805454287561704,0.039894682434722988,False
2,6,0.16666666666666666,0.33333333333333331,0.25,125,150,137.5,0.43859649122807015,0.52631578947368418,0.48245614035087719,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,0.017541537732805808,492,0.11163963923129289,6,492,39,False,False,0.0027544347912113326,0.014787102941594476,0.0028634092909109489,0.049158891871966731,0.026011150581438838,-0.0084696128486330298,False
2,7,0.16666666666666666,0.33333333333333331,0.25,150,175,162.5,0.52631578947368418,0.61403508771929827,0.57017543859649122,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,0.028151460448437624,492,0.14568642591611908,36,492,34,False,False,0.0077811751056064936,0.02037028534283113,-0.068184647479025667,-0.020447505761463647,-0.044316076620244657,0.072467537068682281,False
2,8,0.16666666666666666,0.33333333333333331,0.25,175,200,187.5,0.61403508771929827,0.70175438596491224,0.65789473684210531,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,0.10237809023232111,492,0.10985073547999862,38,492,2,False,False,0.010965834840984297,0.091412255391336822,0.03389995994032928,0.038922411436172658,0.036411185688250969,0.065966904544070143,False
2,9,0.16666666666666666,0.33333333333333331,0.25,200,225,212.5,0.70175438596491224,0.78947368421052633,0.74561403508771928,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,0.055669701661761259,492,0.10110322154235618,8,492,15,False,False,-0.0015374461914384398,0.057207147853199698,0.044027643441437232,0.12131526617308286,0.082671454807260042,-0.027001753145498783,False
2,10,0.16666666666666666,0.33333333333333331,0.25,225,250,237.5,0.78947368421052633,0.8771929824561403,0.83333333333333337,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,0.12655463631554004,492,0.13527932392633299,-1,492,2,True,True,0.0029721610679136973,0.12358247524762633,0.031669552895323909,-0.027686078508434742,0.0019917371934445836,0.12456289912209545,False
2,11,0.16666666666666666,0.33333333333333331,0.25,250,275,262.5,0.8771929824561403,0.96491228070175439,0.92105263157894735,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,0.0086449353304390401,492,0.10816547629323647,-3,492,36,False,True,-0.024058707119672867,0.032703642450111911,0.068938430094819536,0.070487121160262664,0.069712775627541107,-0.061067840297102063,False
2,12,0.16666666666666666,0.33333333333333331,0.25,275,300,287.5,0.96491228070175439,1.0526315789473684,1.0087719298245614,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,-0.0039818987017468076,492,0.12141413217136818,-49,492,51,False,False,-0.022655571355361385,0.018673672653614578,0.067779675624241573,-0.0088822362354049819,0.029448719694418295,-0.033430618396165103,False
2,13,0.16666666666666666,0.33333333333333331,0.25,300,325,312.5,1.0526315789473684,1.1403508771929824,1.0964912280701755,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,0.0072524861447711185,492,0.088049075487281817,8,492,45,False,False,-0.010784306795185753,0.018036792939956872,-0.018331567843139371,-0.0085176075108263742,-0.013424587676982873,0.020677073821753992,False
2,14,0.16666666666666666,0.33333333333333331,0.25,325,350,337.5,1.1403508771929824,1.2280701754385965,1.1842105263157894,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,0.050770719658732838,492,0.17203844075838978,42,492,17,False,False,0.00038044001615797048,0.050390279642574864,0.00322664170435202,0.038225546802610352,0.020726094253481188,0.03004462540525165,False
2,15,0.16666666666666666,0.33333333333333331,0.25,350,375,362.5,1.2280701754385965,1.3157894736842106,1.2719298245614035,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,0.07316705825148577,492,0.10246416014783238,45,492,5,False,False,0.010370001804592011,0.062797056446893762,0.0075923385600475072,-0.0073673026910802773,0.00011251793448361497,0.073054540317002148,False
2,16,0.16666666666666666,0.33333333333333331,0.25,375,400,387.5,1.3157894736842106,1.4035087719298245,1.3596491228070176,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,-0.015766004221845587,492,0.11553599380287863,34,492,63,False,False,0.0056224089947362653,-0.021388413216581852,0.01460959845095499,0.008769926085646685,0.011689762268300838,-0.027455766490146423,False
2,17,0.16666666666666666,0.33333333333333331,0.25,400,425,412.5,1.4035087719298245,1.4912280701754386,1.4473684210526316,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,0.030628884523278645,492,0.11279407007589642,43,492,30,False,False,0.013542655877670402,0.017086228645608242,0.0061512592519009715,0.059193620622176535,0.03267243993703875,-0.002043555413760105,False
2,18,0.16666666666666666,0.33333333333333331,0.25,425,450,437.5,1.4912280701754386,1.5789473684210527,1.5350877192982457,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,0.055858415128121328,492,0.11589826498502556,-28,492,14,False,False,-0.0080019826077578071,0.063860397735879135,-0.035272045576378488,-0.040223187805713129,-0.037747616691045809,0.093606031819167129,False
2,19,0.16666666666666666,0.33333333333333331,0.25,450,475,462.5,1.5789473684210527,1.6666666666666667,1.6228070175438596,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,0.073952183770433486,492,0.13400348121756431,4,492,7,False,True,0.015444689602754283,0.058507494167679204,0.13343388550444646,-0.0021248338367871739,0.065654525833829636,0.00829765793660385,False
2,20,0.16666666666666666,0.33333333333333331,0.25,475,500,487.5,1.6666666666666667,1.7543859649122806,1.7105263157894737,D285_F05_V01,285,5,common_grid,absolute,6,detrended_51,mean,-0.00024575463651673249,492,0.12993483840717523,-17,492,47,False,False,-0.0031785810718253336,0.0029328264353086012,-0.017493498505021823,0.023111074479172516,0.0028087879870753469,-0.0030545426235920794,False
