scan_id,diameter_um,flow_mm_s,grid_scope,region,side,pixel_statistic,n_valid,mean,sd,mad,p5,p50,p95,cv,rcv,dynamic_range,first_block_median,last_block_median,first_to_last_difference,first_to_last_relative,linear_slope_per_frame,trend_amplitude,trend_amplitude_relative,residual_mad
D285_F07_V01,285,7,common_grid,t12,right,median,458,16367152.111331856,2198995.494261147,1434535.1173698474,12892798.002456745,16245242.065704972,20339132.017789029,0.134354191816832,0.13092090326573044,0.45837014833112893,18650569.497397654,15753467.671700194,-2897101.8256974593,-0.17833540515924209,-4966.9082436452718,3904555.1120255068,0.24035068829588821,1307762.6676375158
D285_F07_V01,285,7,common_grid,t13,bg,mean,458,23916534.930090275,2188560.5759327966,1424919.0671352129,20740274.935351975,23581382.00033278,27907637.365522552,0.091508263313649502,0.089586988960394839,0.30394157687914269,26141543.949960336,22887249.061769586,-3254294.88819075,-0.13800272130551236,-8905.5534702193054,4555141.0606359281,0.19316684071237411,1046560.9914369602
D285_F07_V01,285,7,common_grid,t13,bg,median,458,16208775.330772189,1854010.8978003499,1143262.3238836145,13275442.924935108,16064134.38217549,19427488.040479768,0.11438315726916948,0.10551460047984863,0.38296773229006797,18048360.291542642,15408064.712018978,-2640295.579523664,-0.16435965466357741,-6429.9981680674673,3591590.50373175,0.22357821581204662,969119.61629875842
D285_F07_V01,285,7,common_grid,t13,left,mean,458,23720484.901230276,2710577.3603743296,1770562.7592978496,19421178.27339014,23597821.562317684,28505120.513223939,0.11427158304987872,0.11124062193633992,0.38494834007642226,26587729.125858806,22742273.11744681,-3845456.0084119961,-0.16295809332470904,-9356.7506517482216,5026086.4398112521,0.21298942474576496,1438018.2734074984
D285_F07_V01,285,7,common_grid,t13,left,median,458,16172354.928690694,2375436.5447675432,1445036.6945194732,12605069.463029513,16072625.410999537,20425361.742296174,0.14688253845785817,0.13329567189616576,0.48655972993153501,17728137.929301787,15164061.806938305,-2564076.1223634817,-0.15953063403124662,-6550.14374032249,3732694.114334777,0.23223922781030243,1327515.9018378081
D285_F07_V01,285,7,common_grid,t13,right,mean,458,24112584.958950277,2687069.0539507349,1767163.4939332008,20288035.143345349,23878720.111523408,29053418.051419344,0.11143844836732571,0.10972098101861848,0.36707925999115804,25975684.567024618,22708718.539347753,-3266966.0276768655,-0.13681495542553351,-8454.3562886904037,4905746.646882426,0.20544428779978904,1477332.5876909159
D285_F07_V01,285,7,common_grid,t13,right,median,458,16375845.54522391,2418274.9401419763,1698835.3392839618,12649729.290350648,16334197.636798352,20330512.818403378,0.14767328706561214,0.1541975510537589,0.47022716994369812,18506653.593194045,14998636.339035736,-3508017.2541583087,-0.21476520195000601,-5870.3381413390953,4463587.5938876774,0.27326641278246344,1418551.4653581036
D285_F07_V01,285,7,common_grid,t14,bg,mean,458,23920880.384238448,2136035.9868629975,1367297.7572173774,20574706.809107661,23833045.570544109,27740558.889630161,0.089295876763400367,0.085056508990856747,0.30066875252313391,25335181.199790351,22252132.450141281,-3083048.7496490702,-0.12936025068736878,-9352.763598167794,4238118.8228114434,0.17782531444698979,1122860.4908750094
D285_F07_V01,285,7,common_grid,t14,bg,median,458,16184292.224188883,1761693.3195109973,1222845.5286047366,13336202.115494091,16046424.028645463,19158429.957232382,0.10885204586691705,0.11298410022525271,0.36283646944295328,17275821.162281975,15286677.731851637,-1989143.4304303378,-0.1239617890490364,-6160.582591392259,2937852.186036827,0.18308454150234879,995497.95290232636
D285_F07_V01,285,7,common_grid,t14,left,mean,458,23855395.282319725,2649569.8639668822,1675783.0407619402,19891710.421322849,23747481.961088128,28442237.694519941,0.11106795056674638,0.10462228965179135,0.36006037554666703,24784246.658059355,22108189.316574566,-2676057.3414847888,-0.11268804607872496,-9324.466325303345,4422626.7227324992,0.18623560721003074,1542092.9599230997
D285_F07_V01,285,7,common_grid,t14,left,median,458,16177727.720850999,2299155.3874390838,1506113.1319584297,12683356.058180768,15932232.799493633,20210440.866582129,0.14211856121646613,0.14015382260247522,0.47244381268647989,17204738.556334145,15126127.573766012,-2078610.9825681336,-0.13046576765023149,-5896.6584650839877,3447979.175899338,0.2164153147453961,1392802.0691914232
D285_F07_V01,285,7,common_grid,t14,right,mean,458,23986365.486157164,2656678.9082365879,1641037.267385941,19607540.959915522,23913620.236887846,28577850.916663766,0.11075787658492034,0.10174125993994752,0.37511300538724507,25656157.837387547,22290939.721096944,-3365218.1162906028,-0.14072390892532452,-9381.0608710322613,4181429.9453667998,0.17485558037409801,1460278.7369529586
D285_F07_V01,285,7,common_grid,t14,right,median,458,16255301.264289446,2374493.7414770373,1596245.2045109998,12492445.139825776,16134487.297131646,20384111.588263407,0.14607503748290768,0.14667916597689076,0.4891178940554618,17651062.780113533,15341098.650271608,-2309964.1298419256,-0.1431693543960697,-6643.6338419626773,3265816.8646537401,0.2024121872923926,1449386.9835150363
D285_F07_V01,285,7,common_grid,t15,bg,mean,458,23952222.860950477,2139995.2589971125,1484131.3875248004,20674840.134715609,23778375.769367751,27731414.743857171,0.089344328141083132,0.092536732386022641,0.29676436597625488,26264888.995340236,21759635.454458907,-4505253.5408813283,-0.18946851477909502,-9497.2012609264693,4671750.0281890184,0.19647052740277376,1042923.5300125089
D285_F07_V01,285,7,common_grid,t15,bg,median,458,16114904.562243873,1796966.595354706,1255472.6286910716,13348153.367067518,16090729.895159133,19254771.583835755,0.11150960208382969,0.11567925951310454,0.36708205626801504,17865927.781559862,14396973.042021737,-3468954.7395381257,-0.21558715870196507,-6776.56023250629,4058244.7720712703,0.25221011094668777,959198.1955364896
D285_F07_V01,285,7,common_grid,t15,left,mean,458,23694897.233073123,2555002.53693545,1761800.7419005986,19655015.964789324,23495011.979662977,28055115.903190788,0.10782923056400517,0.11117448172415428,0.35752694851453992,26438544.711719759,21734514.237414341,-4704030.4743054174,-0.20021400620596297,-8841.8643311180567,4955254.7600397728,0.21090667092781168,1468489.7179384436
D285_F07_V01,285,7,common_grid,t15,left,median,458,16031074.401740286,2252059.9991213707,1438121.4694940383,12324910.470910193,15973209.19226223,19668493.541767173,0.14048091492089224,0.13348343873845495,0.45974374857710937,17487682.410274066,14877467.589973893,-2610214.820300173,-0.16341204756553354,-6694.8494612155746,3563636.0162249543,0.22310081670696813,1254638.5697643114
D285_F07_V01,285,7,common_grid,t15,right,mean,458,24209548.488827839,2862937.812320773,1902257.677510744,19778419.5967337,24088990.748510141,28892152.035797432,0.11825655541002569,0.11707784946747338,0.37833600146271795,25629752.633599523,21258424.076772153,-4371328.5568273701,-0.18146582405482176,-10152.538190734862,4987410.3562397026,0.20704106736178496,1445488.0731657892
D285_F07_V01,285,7,common_grid,t15,right,median,458,16326420.732085532,2425101.7009252263,1722782.9884499162,12655346.156009752,16282819.584912445,20716771.589046709,0.14853847886936358,0.15686460476676589,0.49508780656801116,17599536.050278541,14692936.283847712,-2906599.7664308287,-0.17850715297024264,-6779.4487637389402,3775832.1499236729,0.23189055987713175,1501353.9407035755
D285_F07_V01,285,7,common_grid,t16,bg,mean,458,23713767.203163266,1949287.994168133,1365573.733105028,20662526.220004816,23648036.17540624,26804444.799940288,0.082200688632386942,0.08561385823686625,0.25972214074685052,25839578.669395417,21812815.851137139,-4026762.8182582781,-0.17027895206140109,-7900.6482510119158,4276626.9079650417,0.18084490721528487,945533.96635733917
D285_F07_V01,285,7,common_grid,t16,bg,median,458,15988031.002695268,1671438.2116196575,1137875.9877095548,13285401.725334162,15970071.738457678,18666402.131328654,0.1045430929761073,0.10563602762758226,0.3369427823568541,17547617.970963862,14960087.465265397,-2587530.5056984648,-0.16202372463158124,-5195.7390690569973,3033677.102137858,0.18996014243520473,1065792.54478548
D285_F07_V01,285,7,common_grid,t16,left,mean,458,23463815.788541298,2507210.6099791424,1763552.9034478478,19527448.70329326,23425814.078539722,27643439.289359409,0.10685434255768213,0.11161377469682225,0.34645500723499595,25481369.622603398,21785859.799526121,-3695509.8230772763,-0.15775374169227765,-8101.2176984114822,4375899.929650005,0.18679820112030798,1402680.9825872928
D285_F07_V01,285,7,common_grid,t16,left,median,458,15849465.256211834,2253470.5913255201,1596505.589058198,12159346.590036364,15638983.431086253,19513840.782460056,0.14217959753830331,0.15135121772894405,0.47026676796682704,16710734.601717249,14877765.055161713,-1832969.5465555359,-0.11720515944227337,-5249.9118242759687,2827672.0881275125,0.1808092003286372,1477368.124818976
D285_F07_V01,285,7,common_grid,t16,right,mean,458,23963718.617785234,2480452.1356102014,1756405.9152221922,20367266.393631872,23817511.20428928,28272208.246150088,0.10350864885257315,0.10933331310617629,0.33189621638950334,27352789.070080906,21906269.226551332,-5446519.8435295746,-0.22867711898247012,-7700.0788036124459,5965767.9161887616,0.25047822440467205,1521306.4396237805
D285_F07_V01,285,7,common_grid,t16,right,median,458,16179575.213491924,2275398.6353261531,1477054.6822464932,12396712.160947431,16143314.163012652,20079713.202712845,0.14063401574527926,0.13565252151978047,0.47592464373694743,18121658.075038366,14786031.939575516,-3335626.1354628503,-0.20662585772538533,-5431.5583302176929,4275427.8897911701,0.2648420173589246,1409647.6197063653
D285_F07_V01,285,7,common_grid,t17,bg,mean,458,23638435.655975759,1887050.5723732756,1183520.3413898256,20848283.63942891,23403261.515801672,27143888.494660147,0.079829756919478398,0.074976184706554955,0.26900544827824535,26103177.57047341,22504298.871264711,-3598878.6992086992,-0.15377680144191735,-6352.7516756821906,4125766.9975456931,0.17629025743954585,1089264.0803446546
D285_F07_V01,285,7,common_grid,t17,bg,median,458,15978556.000284463,1608101.8053368242,1129537.2405880848,13468546.73128291,15915911.657519706,18597763.282389302,0.10064124726340699,0.10521872381119184,0.32226972990786978,17303661.999145426,15370759.414495006,-1932902.5846504197,-0.12144466658541621,-3625.2042627999035,2246273.2550369166,0.1411338102002867,994710.72540643811
D285_F07_V01,285,7,common_grid,t17,left,mean,458,23560532.011963241,2490383.3443178581,1672582.9437749591,19645370.732155621,23573869.309540108,27703634.342797529,0.1057014902317709,0.10519153389202915,0.34183033361353243,25637419.449579328,21821516.316493474,-3815903.1330858544,-0.16187003851512813,-6594.8695214460913,4139242.2114167511,0.17558603371664749,1415989.1837556437
D285_F07_V01,285,7,common_grid,t17,left,median,458,15990019.430857763,2158077.5224509244,1380797.673603409,12739191.741748596,15810435.331533454,19743073.853179466,0.13496403377010513,0.12948224308545075,0.44299109825659455,16944144.308032557,14941966.981656985,-2002177.326375572,-0.12663644513205069,-4080.3245968378042,2297240.2262592819,0.14529898627632998,1268539.9337309562
D285_F07_V01,285,7,common_grid,t17,right,mean,458,23716339.299988277,2393619.8298465926,1653002.365138147,20036254.393982615,23709049.628562205,27818101.349956285,0.10092703598011754,0.10336733631032673,0.32822264400673856,26282211.439879008,22587799.095494274,-3694412.3443847336,-0.15582287785732621,-6110.6338299182453,3986455.8976987191,0.16814068721237355,1510981.1844142675
D285_F07_V01,285,7,common_grid,t17,right,median,458,16065574.815344665,2192375.0787363611,1463519.5098852562,12772135.443731081,15918627.77045862,19715061.077857416,0.13646415418901567,0.13630659983032994,0.43615101340649715,18081333.916277479,15571282.830420263,-2510051.0858572163,-0.15768011678213273,-3691.4334482780914,3591618.4063635319,0.22562361895469188,1354135.4941530749
D285_F07_V01,285,7,common_grid,t18,bg,mean,458,23907620.03550534,1906744.6878627264,1290303.0037665963,21270006.160532005,23721006.412477113,27337646.52611693,0.079754684281873697,0.080645955745710984,0.25579186060138581,27479544.832330447,22796033.235098638,-4683511.597231809,-0.19744152148486874,-5247.8554400457824,4824165.2844755724,0.20337102062997164,998290.907729242
D285_F07_V01,285,7,common_grid,t18,bg,median,458,16049408.031765524,1641437.4354664562,1085309.0890555717,13345147.523036746,15992302.105888,18884836.758106001,0.10227401734803356,0.10061586160515092,0.34639723526919042,17861244.494130269,15624930.606636159,-2236313.8874941096,-0.13983689606956273,-3197.0805239294432,2651247.0229286067,0.16578270003744353,1057312.5240546083
D285_F07_V01,285,7,common_grid,t18,left,mean,458,23718185.029971942,2538265.3768762802,1711635.3124240115,19793085.55333275,23557465.534795471,28143597.329859294,0.10701769016763939,0.10772256083539981,0.35447411624957914,27730251.509200037,22735690.596038431,-4994560.9131616056,-0.21201605519848504,-4412.9524049500851,5397182.7742958516,0.22910710688821606,1535509.719783755
D285_F07_V01,285,7,common_grid,t18,left,median,458,15935593.288709648,2158859.7998318858,1529524.7558552474,12749042.897474794,15764412.486427892,19590785.001725715,0.13547407747670343,0.14384763180887999,0.43399918075863625,18038426.295847125,15595191.758738732,-2443234.5371083934,-0.15498417966491648,-1631.3765330370099,3442820.2411822043,0.21839191559763124,1419998.9684830466
D285_F07_V01,285,7,common_grid,t18,right,mean,458,24097055.041038733,2629350.5721736802,1779567.9839854538,20316772.095974483,23886515.72109348,28583760.194336671,0.10911501707141134,0.11045510043672679,0.346094348581022,26880422.549514864,22947761.582231723,-3932660.9672831409,-0.16463937282448957,-6082.7584751414934,4431835.9854015782,0.18553714728213602,1461461.3375897519
D285_F07_V01,285,7,common_grid,t18,right,median,458,16286977.523204505,2438022.0759237725,1615693.7531096376,12693457.851482471,16120639.363543248,20342715.465987496,0.14969149877257798,0.14859383082395583,0.474500883122774,17762288.063817576,15411665.281939009,-2350622.7818785664,-0.14581448842497458,-4417.8854307743441,3191791.3433947247,0.19799409138901439,1556058.1752734613
D285_F07_V01,285,7,common_grid,t19,bg,mean,458,23756995.686291616,1926259.7485440257,1303706.5248428285,20859522.270685937,23604102.818570472,27052004.023110829,0.081081790558876349,0.08188725954079866,0.26234768590962804,26550960.243463706,22684588.909094166,-3866371.3343695402,-0.16380081734467289,-6803.5599000473721,4351773.2798167989,0.18436512132090238,998604.53515713662
D285_F07_V01,285,7,common_grid,t19,bg,median,458,16101455.186718291,1683359.7966429754,999884.87632870488,13462812.510134911,16004151.143774744,18988154.350249469,0.10454705969877424,0.092627800395497353,0.34524429258866329,17783059.572458941,15564352.11712989,-2218707.4553290512,-0.13863324804902749,-4290.9605160710744,2504965.9889580086,0.15651976580665974,898362.51934097055
D285_F07_V01,285,7,common_grid,t19,left,mean,458,23561990.749316152,2379067.0703358697,1577649.0279195327,20033651.033395916,23363147.506137744,27425343.37939411,0.1009705459800725,0.10011589612140288,0.31638255693314948,25686988.916194767,22530865.777259938,-3156123.1389348283,-0.13508980920082286,-7001.9209111705368,3898206.7020255178,0.16685280529951788,1428430.9395905882
D285_F07_V01,285,7,common_grid,t19,left,median,458,15984235.873352021,2148765.2399612428,1295905.0628454769,12640658.851697635,15794294.583764467,19977375.851872589,0.13443027599108057,0.12164575226738442,0.46451691534971329,17486038.031226479,15458276.348474104,-2027761.6827523746,-0.12838570738301822,-4043.842379058161,2490968.5216640346,0.1577131861415699,1204548.4978960501
D285_F07_V01,285,7,common_grid,t19,right,mean,458,23952000.623267077,2526357.52378684,1699621.4952362794,20051708.129284311,23719071.531417757,28090183.342169557,0.10547584577685445,0.10623766725015178,0.33890345169024255,26599825.116935428,23137090.958860829,-3462734.1580745988,-0.1459894479211776,-6605.1988889242239,4276473.9834635742,0.18029685427606437,1423260.5898028985
D285_F07_V01,285,7,common_grid,t19,right,median,458,16338478.116606355,2265078.9186395891,1533935.5637759771,12692234.761358423,16229295.17325384,20017152.290488392,0.13863463307132462,0.14013010685776459,0.45133922643797619,18493381.445453264,15803181.088879548,-2690200.3565737158,-0.16576199569080563,-4793.5567394652198,3181457.0351799838,0.19603174390611122,1429209.076294492
D285_F07_V01,285,7,common_grid,t20,bg,mean,458,23880873.906448148,2048588.0372502634,1350022.4568067137,20875242.408682257,23711721.856640011,27551376.836680394,0.085783629413039103,0.084411554190913382,0.28155418102328211,25734180.328194529,22735250.732116185,-2998929.5960783437,-0.1264745603128164,-8347.3608942190094,4124142.7744607143,0.1739284392502195,1000979.9183158204
D285_F07_V01,285,7,common_grid,t20,bg,median,458,16227040.318941716,1790544.834091546,1259609.9401327167,13562835.266520197,16073284.179748982,19311157.377037145,0.11034327880491275,0.11618644182211743,0.35763208353892989,16851006.070209268,15408596.763186809,-1442409.3070224598,-0.089739551101807619,-5694.1582576894498,3456282.4226719923,0.21503274526973301,1019644.4750822391
D285_F07_V01,285,7,common_grid,t20,left,mean,458,23736366.484522976,2545836.9201444886,1724880.8650918528,20161361.132450979,23569965.833146408,28348914.508109584,0.10725470226474941,0.10849860320920966,0.34737230565453181,25084377.621216811,22224476.259291984,-2859901.3619248271,-0.12133667830366356,-8060.6027797711658,5019956.8252388835,0.21298108197421847,1421765.7437514476
D285_F07_V01,285,7,common_grid,t20,left,median,458,16149887.508677699,2285709.2697257143,1525925.0335503658,12615411.568154363,15888684.524139661,19928986.01398867,0.14153097156234379,0.14238664323057124,0.46030081563535363,17628375.854017906,15232250.247737477,-2396125.6062804293,-0.1508070477854852,-6318.538793763275,3563573.4892846104,0.22428373373959795,1385625.4812557204
D285_F07_V01,285,7,common_grid,t20,right,mean,458,24025381.328373313,2589130.6899748268,1682578.5731177516,20073950.034488078,23832321.843127266,28345872.702034492,0.10776647640206796,0.10467259585216475,0.34708840884220687,26218837.69305215,22648314.092899173,-3570523.6001529768,-0.14981853734837169,-8634.1190086668794,4559901.4603741914,0.1913326569852937,1482419.9911699612
D285_F07_V01,285,7,common_grid,t20,right,median,458,16384517.498773754,2336408.3545703208,1483312.1728972178,12932567.667695006,16233793.687870096,20471157.399330534,0.14259854492176421,0.13546794235660564,0.46437634212811069,17107493.506133419,15441896.243309338,-1665597.2628240809,-0.10260061787458938,-5076.6904957725656,3144613.6220744587,0.19370787152630359,1415428.718639737
D285_F07_V01,285,7,common_grid,tail100,bg,mean,458,25178791.646203954,1470520.0941811393,1097946.86429644,22715378.58975165,25272079.038037702,27427904.802165061,0.058403124138915546,0.064411638573772703,0.1864716474382839,26919030.214502133,23042580.99465061,-3876449.2198515236,-0.15338861571368834,-7944.7721269959384,4054831.1250358634,0.16044707358396693,551006.57698381692
D285_F07_V01,285,7,common_grid,tail100,bg,median,458,17113619.609087769,1140667.303208539,816825.94225940108,15245086.260101415,17108653.440857857,18922697.129379597,0.066652603555756001,0.070784421823735594,0.21495618471618183,18360273.581916772,15583187.700220156,-2777085.8816966154,-0.16232054096464107,-5389.6587798587079,3171418.0892265793,0.1853692402029016,513330.27517199889
D285_F07_V01,285,7,common_grid,tail100,left,mean,458,24961786.156209212,1701570.0344412499,1148659.2136880718,22123751.680691086,25035480.181047171,27712817.175645471,0.068166998298636844,0.068023546498747561,0.22324578775946644,26855686.965615369,22931839.511350058,-3923847.4542653114,-0.15673146374223795,-7808.4227336079366,4526986.094325088,0.18082281871917888,745791.40112687834
D285_F07_V01,285,7,common_grid,tail100,left,median,458,17008847.382009458,1392842.7103518923,929958.67537145782,14562785.954726549,16971182.423807554,19253507.285900611,0.081889306139881365,0.081241053078987158,0.27639331273664314,18270345.200345173,15467721.19446628,-2802624.0058788937,-0.16514017325907179,-5081.1265780349804,3151637.6883902196,0.18570525080026432,781063.83646935225
D285_F07_V01,285,7,common_grid,tail100,right,mean,458,25395797.136198685,1760769.3384613681,1252895.4205167405,22563532.076101501,25381718.291046061,28452816.385462578,0.069333099843973831,0.073184278903347805,0.23202859009898663,26957070.929518994,23206648.995504819,-3750421.9340141751,-0.14776075799947774,-8081.1215203839683,4061052.7246590108,0.15999912527953764,765976.76153400354
D285_F07_V01,285,7,common_grid,tail100,right,median,458,17266328.376148723,1438675.0098884904,961841.64126711898,14956037.101286855,17222286.145664468,19750651.094963353,0.083322578984182896,0.082801226578250633,0.27839590825074595,18501227.171374686,15711941.455262329,-2789285.7161123566,-0.16195792431509043,-5606.7902626464929,3015634.0665160697,0.17510068297612302,782492.69690403156
D285_F07_V01,285,7,common_grid,tail500,bg,mean,458,24375988.276924882,1221349.6029431191,853605.44158554822,22688362.297292404,24215525.224984866,26558163.285583653,0.050104618900694543,0.052262150663119664,0.15980660969923965,26881294.834169764,22944695.182595782,-3936599.6515739821,-0.16256511535468637,-7794.5537872827517,4258256.7130279131,0.1758482078528022,280935.32697391883
D285_F07_V01,285,7,common_grid,tail500,bg,median,458,16463979.302204259,856191.63413273171,638331.01224904321,15185493.888688101,16357442.755177816,17994312.815675274,0.052003930423922581,0.057856816186066702,0.1717150393876857,18023928.707925767,15499269.996700764,-2524658.711225003,-0.15434311762612421,-5144.7847987245868,2584409.5926422663,0.15799594296756395,259735.99593527243
D285_F07_V01,285,7,common_grid,tail500,left,mean,458,24188751.149618648,1249353.2376523209,893614.28582083806,22396378.841007035,24094723.124338076,26386564.046102948,0.051650175320110223,0.054986003919659944,0.16560411109540529,26464925.868516147,22817407.061970107,-3647518.8065460399,-0.15138247440003499,-7428.7997143420998,3796237.6272797734,0.15755473128658593,374249.02993640862
D285_F07_V01,285,7,common_grid,tail500,left,median,458,16335239.29420634,896057.24560911593,627404.92935150303,15017926.849114036,16239528.011582114,17959142.399362028,0.054854246667015327,0.057279407849361245,0.18111459570440111,17776060.572556395,15512375.053452678,-2263685.5191037171,-0.13939355364818762,-4790.9187466938574,2389390.0347098764,0.14713420445506492,378071.86576016434
D285_F07_V01,285,7,common_grid,tail500,right,mean,458,24563225.404231127,1339559.3796856194,957793.88117542304,22640367.198883966,24344785.951805905,27079226.171139877,0.054535158051958202,0.058329747118821731,0.18233304581290169,27082401.866357893,22928677.228966057,-4153724.6373918355,-0.1706207089113351,-8160.3078602234273,4264818.783579953,0.17518407399526087,411156.69816630892
D285_F07_V01,285,7,common_grid,tail500,right,median,458,16603921.875177026,991620.39675677929,699544.4024674641,15189415.198279334,16522395.802436588,18419763.451371919,0.059722058692606737,0.062772042474936507,0.19551330761705876,18320076.334084198,15445436.18508618,-2874640.1489980184,-0.17398446226388609,-5516.2626346661109,2991291.8454190698,0.18104467906391267,339750.76513998955
D285_F10_V01,285,10,common_grid,source,bg,mean,494,22124973.652391046,2285301.911789502,1061447.6978650298,19938430.686371259,21690588.109082643,24726416.23408014,0.10329060489265393,0.072552313885658373,0.22074023643941565,22916661.27359248,21840127.015843369,-1076534.2577491105,-0.049631400141627612,-1790.578535429132,2266057.0437570922,0.1044719042361148,857247.77976987138
D285_F10_V01,285,10,common_grid,source,bg,median,494,14810423.159326155,1092905.6570712079,576175.29481468536,13514533.285975436,14657857.785622805,16222443.918518549,0.073793006811085124,0.058278467739681122,0.18474122700243234,15498938.452414682,14555886.14742806,-943052.30498662218,-0.064337662350061636,-1564.7155374421141,1462063.7245403901,0.09974607107830305,484235.63541091979
D285_F10_V01,285,10,common_grid,source,left,mean,494,21812107.029961172,2193218.4627086553,1166111.6248460133,19358237.575213183,21476412.934352987,24907545.509990487,0.10055050893047811,0.080501203822135603,0.25839081934864494,22412984.299246892,21745961.722784404,-667022.57646248862,-0.031058379185638609,-1211.0105084634029,2365258.3706366718,0.11013284098543662,1036082.9458168671
D285_F10_V01,285,10,common_grid,source,left,median,494,14664005.596105453,1162947.2482470945,667625.257280319,13000467.146188328,14565951.281801211,16329459.124325413,0.07930624689313788,0.067954449887560012,0.22854614255756495,15207810.929413542,14576515.855069408,-631295.07434413396,-0.043340463120515711,-1364.7878979770537,1308852.7915013004,0.089857007357740451,633205.14590748493
D285_F10_V01,285,10,common_grid,source,right,mean,494,22437840.274820916,2752745.4478098438,1291969.8759369291,19715670.024898689,22042065.472308423,25662561.581697416,0.12268317333994457,0.086900864189452337,0.26979738193182673,23291998.815500442,22570483.481040839,-721515.33445960283,-0.032733562803633209,-2370.1465623949171,2497387.8776314668,0.11330099172280156,1076789.7434404604
D285_F10_V01,285,10,common_grid,source,right,median,494,14992061.543754628,1373848.1171027711,716956.796697543,13321815.223046102,14838003.465522174,16960922.606296767,0.091638372287438138,0.071637680180739197,0.24525586556887885,15951453.725594001,14787118.128307505,-1164335.5972864963,-0.078469829178296494,-1774.4575075760999,2171340.377688216,0.14633642475779021,628675.22005435918
D285_F10_V01,285,10,common_grid,s1,bg,mean,494,30629189.035591565,9302969.1539117452,5664548.3306926917,20464902.35456248,27809215.668858893,48805740.314346798,0.3037288758478574,0.30199554906862974,1.0191167668033421,24435153.145890459,31461193.198106635,7026040.0522161759,0.25265149998761105,26723.348514005495,19287744.229094408,0.69357383030018593,4137674.3538721185
D285_F10_V01,285,10,common_grid,s1,bg,median,494,20560987.397415619,6554518.6342742359,3363466.1154692192,13431104.529051129,18150834.60256486,34691964.900073551,0.31878423480275542,0.27473529300355182,1.1713434030200511,16478357.36703215,20626956.213279169,4148598.8462470192,0.22856242906101898,20315.919840974799,12778766.363386409,0.70403188851606113,2619960.1409720359
D285_F10_V01,285,10,common_grid,s1,left,mean,494,29782065.681474216,9982271.4877029117,5555080.0529486481,18652291.549340442,26371843.370012246,48328436.849971779,0.33517727059182245,0.31230132725067222,1.1252965856143546,23484138.654824048,29402255.450904921,5918116.7960808724,0.22441043324299573,26363.534732483455,18061897.366694115,0.68489324440750032,4813709.735706538
D285_F10_V01,285,10,common_grid,s1,left,median,494,20307998.983922645,7343809.5660519004,3829658.9313258398,11975432.486634322,17960831.697357759,35245059.989197426,0.36162152518649515,0.31612413207006257,1.2955762792424768,16271355.149770429,20142360.362546515,3871005.2127760854,0.21552483080978671,20591.213514443305,13590758.338345837,0.75668869723584076,3462326.2757162713
D285_F10_V01,285,10,common_grid,s1,right,mean,494,31476312.38970891,10302679.374656968,6280122.8277887646,19286853.172158193,28232669.828694232,50894109.363818839,0.32731532357092119,0.32979205158332181,1.1195277096867635,25425852.844708685,34762890.807939902,9337037.9632312171,0.33071749926184923,27083.162295527458,19327336.886572257,0.68457347476677344,4434027.7103889268
D285_F10_V01,285,10,common_grid,s1,right,median,494,21267648.903405726,7293683.8366530882,4046831.207849632,12527894.907433353,18984508.901160825,35411104.913342774,0.34294735021157435,0.31603830154337043,1.2053622311246728,16650162.353117146,22695322.190026492,6045159.8369093463,0.31842592654791874,21424.660193410589,15025059.576037647,0.79143788518642832,3390927.4827050027
D285_F10_V01,285,10,common_grid,s2,bg,mean,494,22754047.138169091,3726414.7583462382,1703327.2934189681,18970871.363306057,21997608.430230916,28287144.769825887,0.16376931697989286,0.11480125456512875,0.42351301215620529,22944681.056613546,23966056.2029844,1021375.1463708542,0.046431190445557567,2420.8579798125452,4840714.6117852367,0.22005640418313521,1460502.2986597382
D285_F10_V01,285,10,common_grid,s2,bg,median,494,15389432.539617609,2167153.8923470136,1112483.6545535754,12681252.234473992,15033269.801146824,18832805.077100225,0.14082090985278539,0.10971453902299469,0.4091959316899213,15759725.981781557,15906412.640350079,146686.65856852196,0.0097574686351555983,1791.5788504267896,2774003.7470977679,0.18452431066501254,959845.60667206068
D285_F10_V01,285,10,common_grid,s2,left,mean,494,22341368.067868423,3818104.2434412376,1807200.4759367127,17938477.308800209,21689337.344164774,28960197.511599544,0.170898408362578,0.12353330040046681,0.50816306777415587,22624144.392535165,23086681.229713749,462536.83717858419,0.021325540279958047,3560.2293357677358,4643172.716340512,0.21407628286023664,1793311.3354599513
D285_F10_V01,285,10,common_grid,s2,left,median,494,15109833.961632794,2313044.7104075626,1281583.9695734847,11879323.977788588,14834083.587330725,19407699.68952236,0.15308207332263835,0.12808855916872666,0.50750527778901655,15319905.178144187,15346564.280760026,26659.10261583887,0.0017971519749698244,2347.4702097593595,2883325.6849584095,0.19437167574146325,1276933.48065932
D285_F10_V01,285,10,common_grid,s2,right,mean,494,23166726.208469752,4376499.2607664596,2106923.5002892073,18498428.536994375,22284267.933308769,29701564.202443674,0.1889131516202929,0.14017623513042043,0.50273743337575538,23825623.580633357,23988063.605443217,162440.02480985969,0.0072894485605720588,1281.486623857337,4702990.5160865225,0.2110453226536943,1963539.9741064738
