diameter_um,metric,volume_values,n,median,min,max,p5,p10,p90,p95,p99,mad
128,high_tail_z_median,"{""D128_F01_V01"": 2.017565502123964, ""D128_F03_V01"": 1.8005015822591315, ""D128_F05_V01"": 1.8329680610331969, ""D128_F07_V01"": 1.6357883849367496, ""D128_F10_V01"": 1.9590926714940444}",5,1.8329680610331969,1.6357883849367496,2.017565502123964,1.6687310244012259,1.7016736638657024,1.9941763698719961,2.0058709359979803,2.0152265888987673,0.12612461046084755
128,high_source_z_median,"{""D128_F01_V01"": 3.828044566418913, ""D128_F03_V01"": 3.8418445778063193, ""D128_F05_V01"": 4.226074246687656, ""D128_F07_V01"": 2.6826157935169603, ""D128_F10_V01"": 4.140416700650185}",5,3.8418445778063193,2.6826157935169603,4.2260742466876557,2.9117015480973509,3.1407873026777415,4.1918112282726678,4.2089427374801618,4.2226479448461571,0.29857212284386581
128,structural_source_sbr,"{""D128_F01_V01"": 0.9612092587950152, ""D128_F03_V01"": 0.9720129982079797, ""D128_F05_V01"": 0.9682242499903135, ""D128_F07_V01"": 0.9171512744673771, ""D128_F10_V01"": 0.969328676214396}",5,0.96822424999031353,0.9171512744673771,0.97201299820797971,0.92596287133290467,0.93477446819843235,0.9709392694105462,0.97147613380926301,0.97190562532823632,0.0037887482176661713
235,valid_frames,"{""D235_F01_V01"": 448, ""D235_F03_V01"": 448, ""D235_F05_V01"": 424, ""D235_F07_V01"": 444, ""D235_F10_V01"": 461}",5,448,424,461,428,432,455.80000000000001,458.39999999999998,460.48000000000002,4
235,source_z,"{""D235_F01_V01"": 4.850565247175448, ""D235_F03_V01"": 4.655970008855197, ""D235_F05_V01"": 4.787119693520911, ""D235_F07_V01"": 4.840894621889065, ""D235_F10_V01"": 4.886590415393366}",5,4.8408946218890652,4.6559700088551974,4.8865904153933659,4.6821999457883399,4.7084298827214823,4.8721803481061983,4.8793853817497821,4.885149408664649,0.045695793504300752
235,source_sbr,"{""D235_F01_V01"": 8.219627920806477, ""D235_F03_V01"": 8.068480508612916, ""D235_F05_V01"": 8.296808914100108, ""D235_F07_V01"": 8.45635212237252, ""D235_F10_V01"": 8.503662642528788}",5,8.296808914100108,8.0684805086129163,8.5036626425287878,8.0987099910516278,8.1289394734903411,8.48473843446628,8.4942005384975339,8.5017702217225377,0.15954320827241197
235,source_z_p10,"{""D235_F01_V01"": 3.8817372069561, ""D235_F03_V01"": 3.781502498694584, ""D235_F05_V01"": 3.924324293227367, ""D235_F07_V01"": 3.962004871922006, ""D235_F10_V01"": 3.7022290928290444}",5,3.8817372069561,3.7022290928290444,3.962004871922006,3.7180837740021522,3.7339384551752604,3.9469326404441505,3.9544687561830782,3.9604976487742203,0.080267664965905983
235,source_z_p90,"{""D235_F01_V01"": 5.833612039786519, ""D235_F03_V01"": 5.660703051377743, ""D235_F05_V01"": 5.799920955745831, ""D235_F07_V01"": 5.918426824659193, ""D235_F10_V01"": 5.9728946110805206}",5,5.8336120397865194,5.6607030513777428,5.9728946110805206,5.6885466322513603,5.7163902131249777,5.9511074965119892,5.9620010537962553,5.9707158996236673,0.084814784872673243
235,source_z_gt3,"{""D235_F01_V01"": 0.984375, ""D235_F03_V01"": 0.9933035714285714, ""D235_F05_V01"": 0.9976415094339622, ""D235_F07_V01"": 0.9954954954954955, ""D235_F10_V01"": 0.9891540130151844}",5,0.9933035714285714,0.984375,0.99764150943396224,0.98533080260303685,0.9862866052060737,0.9967831038585756,0.99721230664626892,0.99755566887642355,0.0041495584133870445
235,proximal_z,"{""D235_F01_V01"": 1.1238477231301771, ""D235_F03_V01"": 1.0416163924533812, ""D235_F05_V01"": 1.0708674021938367, ""D235_F07_V01"": 1.118508868900082, ""D235_F10_V01"": 1.1204383304499597}",5,1.1185088689000819,1.0416163924533812,1.1238477231301771,1.0474665944014723,1.0533167963495633,1.1224839660580901,1.1231658445941337,1.1237113474229685,0.0053388542300951691
235,valid_fraction,"{""D235_F01_V01"": 0.896, ""D235_F03_V01"": 0.896, ""D235_F05_V01"": 0.848, ""D235_F07_V01"": 0.888, ""D235_F10_V01"": 0.922}",5,0.89600000000000002,0.84799999999999998,0.92200000000000004,0.85599999999999998,0.86399999999999999,0.91160000000000008,0.91680000000000006,0.92096,0.0080000000000000071
235,z_top_jitter,"{""D235_F01_V01"": 0.0, ""D235_F03_V01"": 0.0, ""D235_F05_V01"": 0.0, ""D235_F07_V01"": 0.0, ""D235_F10_V01"": 0.0}",5,0,0,0,0,0,0,0,0,0
