source_bin,tail_bin,u_lo,u_hi,u_mid,tail_lo_um,tail_hi_um,tail_mid_um,eta_lo,eta_hi,eta_mid,scan_id,diameter_um,flow_mm_s,grid_scope,coordinate,source_bins,mode,metric,rho_lag0,rho_peak,lag_at_peak,n_pairs_lag0,n_pairs_at_peak,zero_lag_rank,peak_within_pm2,peak_within_pm5,rho_remote_median,zero_lag_specificity,peak_tie_count,rho,side
1,15,0,0.16666666666666666,0.083333333333333329,350,375,362.5,1.2280701754385965,1.3157894736842106,1.2719298245614035,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,-0.17952430829552643,-0.085442913713970323,5,494,484,54,False,True,-0.16577000294944955,-0.013754305346076884,1,-0.17952430829552643,left
1,16,0,0.16666666666666666,0.083333333333333329,375,400,387.5,1.3157894736842106,1.4035087719298245,1.3596491228070176,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,-0.1060836249263707,-0.025244472881962972,9,494,479,25,False,False,-0.13580352637051907,0.029719901444148364,1,-0.1060836249263707,left
1,17,0,0.16666666666666666,0.083333333333333329,400,425,412.5,1.4035087719298245,1.4912280701754386,1.4473684210526316,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,-0.16151474588540882,-0.078467838827765118,37,494,457,46,False,False,-0.1599691573135418,-0.0015455885718670126,1,-0.16151474588540882,left
1,18,0,0.16666666666666666,0.083333333333333329,425,450,437.5,1.4912280701754386,1.5789473684210527,1.5350877192982457,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,-0.13872233598933717,-0.081894738165684738,31,494,463,18,False,False,-0.16764490550033054,0.028922569510993368,1,-0.13872233598933717,left
1,19,0,0.16666666666666666,0.083333333333333329,450,475,462.5,1.5789473684210527,1.6666666666666667,1.6228070175438596,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,-0.16375750508343659,-0.047174446680181642,-37,494,457,57,False,False,-0.1428034005406742,-0.020954104542762392,1,-0.16375750508343659,left
1,20,0,0.16666666666666666,0.083333333333333329,475,500,487.5,1.6666666666666667,1.7543859649122806,1.7105263157894737,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,-0.16028650897872634,-0.0088213577944310229,35,494,459,64,False,False,-0.11934810563685254,-0.040938403341873805,1,-0.16028650897872634,left
2,1,0.16666666666666666,0.33333333333333331,0.25,0,25,12.5,0,0.08771929824561403,0.043859649122807015,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.054405201218481906,0.078465308665670849,18,494,476,2,False,False,-0.034556476741276099,0.088961677959758012,1,0.054405201218481906,left
2,2,0.16666666666666666,0.33333333333333331,0.25,25,50,37.5,0.08771929824561403,0.17543859649122806,0.13157894736842105,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.095424372076448563,0.095424372076448563,0,494,494,1,True,True,-0.014099407488370203,0.10952377956481876,1,0.095424372076448563,left
2,3,0.16666666666666666,0.33333333333333331,0.25,50,75,62.5,0.17543859649122806,0.26315789473684209,0.21929824561403508,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.046554797467576389,0.051834765086435503,45,494,449,4,False,False,-0.041892569337328767,0.088447366804905156,1,0.046554797467576389,left
2,4,0.16666666666666666,0.33333333333333331,0.25,75,100,87.5,0.26315789473684209,0.35087719298245612,0.30701754385964913,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,-0.0071818363480581904,0.064007084384902116,47,494,447,26,False,False,-0.043029815840879844,0.035847979492821654,1,-0.0071818363480581904,left
2,5,0.16666666666666666,0.33333333333333331,0.25,100,125,112.5,0.35087719298245612,0.43859649122807015,0.39473684210526316,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.073817197357284911,0.076812614905607438,33,494,461,3,False,False,-0.038306338861115716,0.11212353621840063,1,0.073817197357284911,left
2,6,0.16666666666666666,0.33333333333333331,0.25,125,150,137.5,0.43859649122807015,0.52631578947368418,0.48245614035087719,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.023733421128531614,0.11986424754753371,40,494,454,15,False,False,-0.025432016336726294,0.049165437465257908,1,0.023733421128531614,left
2,7,0.16666666666666666,0.33333333333333331,0.25,150,175,162.5,0.52631578947368418,0.61403508771929827,0.57017543859649122,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.022826204079540308,0.070631295977023834,47,494,447,18,False,False,-0.031608233377470221,0.054434437457010529,1,0.022826204079540308,left
2,8,0.16666666666666666,0.33333333333333331,0.25,175,200,187.5,0.61403508771929827,0.70175438596491224,0.65789473684210531,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.035471002077172673,0.10097462775487025,46,494,448,11,False,False,-0.033268993039320141,0.068739995116492814,1,0.035471002077172673,left
2,9,0.16666666666666666,0.33333333333333331,0.25,200,225,212.5,0.70175438596491224,0.78947368421052633,0.74561403508771928,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.011444780976114399,0.11738738561963254,43,494,451,19,False,False,-0.043956898317153062,0.055401679293267461,1,0.011444780976114399,left
2,10,0.16666666666666666,0.33333333333333331,0.25,225,250,237.5,0.78947368421052633,0.8771929824561403,0.83333333333333337,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.013814654083683663,0.086235792583077883,31,494,463,22,False,False,-0.036115510906443681,0.04993016499012734,1,0.013814654083683663,left
2,11,0.16666666666666666,0.33333333333333331,0.25,250,275,262.5,0.8771929824561403,0.96491228070175439,0.92105263157894735,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.0050831130365666458,0.083309928878561548,36,494,458,28,False,False,-0.028788123543253788,0.033871236579820434,1,0.0050831130365666458,left
2,12,0.16666666666666666,0.33333333333333331,0.25,275,300,287.5,0.96491228070175439,1.0526315789473684,1.0087719298245614,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.056887057997338737,0.069562217374775345,1,494,492,4,True,True,-0.025237048633954075,0.082124106631292812,1,0.056887057997338737,left
2,13,0.16666666666666666,0.33333333333333331,0.25,300,325,312.5,1.0526315789473684,1.1403508771929824,1.0964912280701755,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.002349218341531796,0.077325666982683297,1,494,492,34,True,True,-0.022000479634721452,0.024349697976253248,1,0.002349218341531796,left
2,14,0.16666666666666666,0.33333333333333331,0.25,325,350,337.5,1.1403508771929824,1.2280701754385965,1.1842105263157894,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,-0.029870624020298407,0.08210003673134332,28,494,466,61,False,False,-0.02008473069348506,-0.0097858933268133476,1,-0.029870624020298407,left
2,15,0.16666666666666666,0.33333333333333331,0.25,350,375,362.5,1.2280701754385965,1.3157894736842106,1.2719298245614035,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,-0.027515582527859659,0.083155135208170486,-4,494,486,60,False,True,-0.0042950691638385004,-0.023220513364021159,1,-0.027515582527859659,left
2,16,0.16666666666666666,0.33333333333333331,0.25,375,400,387.5,1.3157894736842106,1.4035087719298245,1.3596491228070176,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.044007840847810932,0.074687538963579519,47,494,447,8,False,False,-0.0366992209383495,0.080707061786160439,1,0.044007840847810932,left
2,17,0.16666666666666666,0.33333333333333331,0.25,400,425,412.5,1.4035087719298245,1.4912280701754386,1.4473684210526316,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.021845525742184235,0.073061946335326228,34,494,460,19,False,False,-0.027495390283907899,0.049340916026092134,1,0.021845525742184235,left
2,18,0.16666666666666666,0.33333333333333331,0.25,425,450,437.5,1.4912280701754386,1.5789473684210527,1.5350877192982457,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.0053518738476568978,0.068100106460683513,29,494,465,31,False,False,-0.040581596584734571,0.045933470432391467,1,0.0053518738476568978,left
2,19,0.16666666666666666,0.33333333333333331,0.25,450,475,462.5,1.5789473684210527,1.6666666666666667,1.6228070175438596,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,-0.015149001740226251,0.04942767573762373,15,494,476,28,False,False,-0.033591506033737006,0.018442504293510756,1,-0.015149001740226251,left
2,20,0.16666666666666666,0.33333333333333331,0.25,475,500,487.5,1.6666666666666667,1.7543859649122806,1.7105263157894737,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.029477337366736335,0.10739493992825151,-5,494,484,25,False,True,0.002445832811024398,0.027031504555711936,1,0.029477337366736335,left
3,1,0.33333333333333331,0.5,0.41666666666666669,0,25,12.5,0,0.08771929824561403,0.043859649122807015,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.30441885078374886,0.3274229482379335,2,494,490,2,True,True,0.21008003970274297,0.094338811081005891,1,0.30441885078374886,left
3,2,0.33333333333333331,0.5,0.41666666666666669,25,50,37.5,0.08771929824561403,0.17543859649122806,0.13157894736842105,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.27630109472748526,0.27630109472748526,0,494,494,1,True,True,0.17912033470659591,0.097180760020889351,1,0.27630109472748526,left
3,3,0.33333333333333331,0.5,0.41666666666666669,50,75,62.5,0.17543859649122806,0.26315789473684209,0.21929824561403508,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.22603953819924794,0.26396827596944356,-10,494,478,9,False,False,0.1552165586118022,0.070822979587445739,1,0.22603953819924794,left
3,4,0.33333333333333331,0.5,0.41666666666666669,75,100,87.5,0.26315789473684209,0.35087719298245612,0.30701754385964913,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.19066275171751848,0.23257939867098726,-3,494,488,18,False,True,0.12642946487634416,0.064233286841174325,1,0.19066275171751848,left
3,5,0.33333333333333331,0.5,0.41666666666666669,100,125,112.5,0.35087719298245612,0.43859649122807015,0.39473684210526316,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.17117590071577476,0.23815389159065864,-6,494,482,26,False,False,0.13306604427564289,0.038109856440131873,1,0.17117590071577476,left
3,6,0.33333333333333331,0.5,0.41666666666666669,125,150,137.5,0.43859649122807015,0.52631578947368418,0.48245614035087719,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.17189269575305666,0.24007652965600673,-2,494,490,24,True,True,0.12915185735794407,0.042740838395112585,1,0.17189269575305666,left
3,7,0.33333333333333331,0.5,0.41666666666666669,150,175,162.5,0.52631578947368418,0.61403508771929827,0.57017543859649122,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.18931407015105106,0.27800455634090776,-13,494,476,31,False,False,0.16335192546272981,0.025962144688321254,1,0.18931407015105106,left
3,8,0.33333333333333331,0.5,0.41666666666666669,175,200,187.5,0.61403508771929827,0.70175438596491224,0.65789473684210531,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.14220010088484517,0.2656383979738553,-37,494,457,82,False,False,0.1667444750623629,-0.02454437417751773,1,0.14220010088484517,left
3,9,0.33333333333333331,0.5,0.41666666666666669,200,225,212.5,0.70175438596491224,0.78947368421052633,0.74561403508771928,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.2186589681625446,0.26264473614669304,-16,494,476,15,False,False,0.18391596304649035,0.034743005116054243,1,0.2186589681625446,left
3,10,0.33333333333333331,0.5,0.41666666666666669,225,250,237.5,0.78947368421052633,0.8771929824561403,0.83333333333333337,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.21546818008865626,0.22503753472260574,-10,494,478,4,False,False,0.12484215386681512,0.090626026221841141,1,0.21546818008865626,left
3,11,0.33333333333333331,0.5,0.41666666666666669,250,275,262.5,0.8771929824561403,0.96491228070175439,0.92105263157894735,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.21126814539860334,0.28541077755804306,-11,494,477,18,False,False,0.15572246771065856,0.055545677687944772,1,0.21126814539860334,left
3,12,0.33333333333333331,0.5,0.41666666666666669,275,300,287.5,0.96491228070175439,1.0526315789473684,1.0087719298245614,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.23829164678956502,0.23829164678956502,0,494,494,1,True,True,0.14138837523044093,0.096903271559124093,1,0.23829164678956502,left
3,13,0.33333333333333331,0.5,0.41666666666666669,300,325,312.5,1.0526315789473684,1.1403508771929824,1.0964912280701755,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.24567470535229702,0.2995745133496438,19,494,475,11,False,False,0.18202717349534164,0.063647531856955375,1,0.24567470535229702,left
3,14,0.33333333333333331,0.5,0.41666666666666669,325,350,337.5,1.1403508771929824,1.2280701754385965,1.1842105263157894,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.12267681786204258,0.27189255222322922,-31,494,463,73,False,False,0.15108996574681299,-0.028413147884770409,1,0.12267681786204258,left
3,15,0.33333333333333331,0.5,0.41666666666666669,350,375,362.5,1.2280701754385965,1.3157894736842106,1.2719298245614035,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.24928943872041978,0.29675767485486843,-4,494,486,6,False,True,0.172530626990201,0.076758811730218784,1,0.24928943872041978,left
3,16,0.33333333333333331,0.5,0.41666666666666669,375,400,387.5,1.3157894736842106,1.4035087719298245,1.3596491228070176,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.20512506958540921,0.2458760822843426,-42,494,452,14,False,False,0.14156929316738021,0.063555776418029009,1,0.20512506958540921,left
3,17,0.33333333333333331,0.5,0.41666666666666669,400,425,412.5,1.4035087719298245,1.4912280701754386,1.4473684210526316,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.15987241824756507,0.27779541402670616,-40,494,454,54,False,False,0.14823662646420835,0.011635791783356719,1,0.15987241824756507,left
3,18,0.33333333333333331,0.5,0.41666666666666669,425,450,437.5,1.4912280701754386,1.5789473684210527,1.5350877192982457,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.26006863852492118,0.29765190134436892,1,494,492,10,True,True,0.17824704742469377,0.081821591100227409,1,0.26006863852492118,left
3,19,0.33333333333333331,0.5,0.41666666666666669,450,475,462.5,1.5789473684210527,1.6666666666666667,1.6228070175438596,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.15525261898700568,0.27495354781971776,33,494,461,66,False,False,0.17230623809746864,-0.017053619110462964,1,0.15525261898700568,left
3,20,0.33333333333333331,0.5,0.41666666666666669,475,500,487.5,1.6666666666666667,1.7543859649122806,1.7105263157894737,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.09886640173818563,0.24214407643165298,-44,494,450,97,False,False,0.15410285742896712,-0.055236455690781491,1,0.09886640173818563,left
4,1,0.5,0.66666666666666663,0.58333333333333337,0,25,12.5,0,0.08771929824561403,0.043859649122807015,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.2475425929893742,0.29426927563898619,45,494,449,11,False,False,0.19755014536319027,0.049992447626183933,1,0.2475425929893742,left
4,2,0.5,0.66666666666666663,0.58333333333333337,25,50,37.5,0.08771929824561403,0.17543859649122806,0.13157894736842105,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.20268133702531044,0.31093175659782313,-3,494,488,24,False,True,0.15201163293137326,0.050669704093937173,1,0.20268133702531044,left
4,3,0.5,0.66666666666666663,0.58333333333333337,50,75,62.5,0.17543859649122806,0.26315789473684209,0.21929824561403508,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.25294558116165894,0.26007198381937419,-8,494,480,2,False,False,0.13741544236117276,0.11553013880048618,1,0.25294558116165894,left
4,4,0.5,0.66666666666666663,0.58333333333333337,75,100,87.5,0.26315789473684209,0.35087719298245612,0.30701754385964913,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.19166960934869559,0.24745885780173138,-9,494,479,12,False,False,0.11349419089934615,0.078175418449349443,1,0.19166960934869559,left
4,5,0.5,0.66666666666666663,0.58333333333333337,100,125,112.5,0.35087719298245612,0.43859649122807015,0.39473684210526316,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.25514802623802302,0.25514802623802302,0,494,494,1,True,True,0.11304191757913437,0.14210610865888865,1,0.25514802623802302,left
4,6,0.5,0.66666666666666663,0.58333333333333337,125,150,137.5,0.43859649122807015,0.52631578947368418,0.48245614035087719,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.13261618990240751,0.24395785696991001,1,494,492,52,True,True,0.11775445421090099,0.01486173569150652,1,0.13261618990240751,left
4,7,0.5,0.66666666666666663,0.58333333333333337,150,175,162.5,0.52631578947368418,0.61403508771929827,0.57017543859649122,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.19881576023350334,0.26102937699409468,14,494,476,12,False,False,0.14351224572661281,0.055303514506890528,1,0.19881576023350334,left
4,8,0.5,0.66666666666666663,0.58333333333333337,175,200,187.5,0.61403508771929827,0.70175438596491224,0.65789473684210531,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.22739001150445595,0.26309350764744949,-7,494,481,5,False,False,0.14613577381534557,0.081254237689110387,1,0.22739001150445595,left
4,9,0.5,0.66666666666666663,0.58333333333333337,200,225,212.5,0.70175438596491224,0.78947368421052633,0.74561403508771928,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.21569901576307032,0.25607748561192101,-13,494,476,9,False,False,0.1610208823063515,0.054678133456718819,1,0.21569901576307032,left
4,10,0.5,0.66666666666666663,0.58333333333333337,225,250,237.5,0.78947368421052633,0.8771929824561403,0.83333333333333337,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.1744750889834695,0.22383942321321748,-30,494,464,14,False,False,0.11400540557417987,0.060469683409289626,1,0.1744750889834695,left
4,11,0.5,0.66666666666666663,0.58333333333333337,250,275,262.5,0.8771929824561403,0.96491228070175439,0.92105263157894735,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.15781520355023085,0.25950106091737168,-19,494,475,52,False,False,0.14971212851837251,0.0081030750318583367,1,0.15781520355023085,left
4,12,0.5,0.66666666666666663,0.58333333333333337,275,300,287.5,0.96491228070175439,1.0526315789473684,1.0087719298245614,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.19687122599474477,0.25678655185007382,-23,494,471,7,False,False,0.11361051161855168,0.08326071437619309,1,0.19687122599474477,left
4,13,0.5,0.66666666666666663,0.58333333333333337,300,325,312.5,1.0526315789473684,1.1403508771929824,1.0964912280701755,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.21739230841398027,0.29030765958705479,-20,494,474,20,False,False,0.16871988455072226,0.048672423863258013,1,0.21739230841398027,left
4,14,0.5,0.66666666666666663,0.58333333333333337,325,350,337.5,1.1403508771929824,1.2280701754385965,1.1842105263157894,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.19108221766490158,0.25750357401675278,-25,494,469,10,False,False,0.1280282144596615,0.063054003205240072,1,0.19108221766490158,left
4,15,0.5,0.66666666666666663,0.58333333333333337,350,375,362.5,1.2280701754385965,1.3157894736842106,1.2719298245614035,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.15078352486273919,0.26346361943337493,10,494,478,68,False,False,0.1527697578956892,-0.0019862330329500077,1,0.15078352486273919,left
4,16,0.5,0.66666666666666663,0.58333333333333337,375,400,387.5,1.3157894736842106,1.4035087719298245,1.3596491228070176,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.18936662782077532,0.25743371452625141,-37,494,457,13,False,False,0.14264021455310766,0.04672641326766766,1,0.18936662782077532,left
4,17,0.5,0.66666666666666663,0.58333333333333337,400,425,412.5,1.4035087719298245,1.4912280701754386,1.4473684210526316,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.24537040838951801,0.25462433445079863,-33,494,461,2,False,False,0.1433314455686191,0.10203896282089892,1,0.24537040838951801,left
4,18,0.5,0.66666666666666663,0.58333333333333337,425,450,437.5,1.4912280701754386,1.5789473684210527,1.5350877192982457,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.28546663471399258,0.28838867423831488,-13,494,476,2,False,False,0.17231985014173648,0.1131467845722561,1,0.28546663471399258,left
4,19,0.5,0.66666666666666663,0.58333333333333337,450,475,462.5,1.5789473684210527,1.6666666666666667,1.6228070175438596,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.21665560516846949,0.25248025724689088,14,494,476,7,False,False,0.12807942370173758,0.088576181466731907,1,0.21665560516846949,left
4,20,0.5,0.66666666666666663,0.58333333333333337,475,500,487.5,1.6666666666666667,1.7543859649122806,1.7105263157894737,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.17768389398580503,0.23837708247057479,-21,494,473,19,False,False,0.13121568851331428,0.046468205472490753,1,0.17768389398580503,left
5,1,0.66666666666666663,0.83333333333333337,0.75,0,25,12.5,0,0.08771929824561403,0.043859649122807015,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.1692535641291914,0.26545364521180875,-16,494,476,64,False,False,0.17405520525591239,-0.0048016411267209902,1,0.1692535641291914,left
5,2,0.66666666666666663,0.83333333333333337,0.75,25,50,37.5,0.08771929824561403,0.17543859649122806,0.13157894736842105,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.24717946727127893,0.25606135204826719,-18,494,476,2,False,False,0.13951113174765128,0.10766833552362765,1,0.24717946727127893,left
5,3,0.66666666666666663,0.83333333333333337,0.75,50,75,62.5,0.17543859649122806,0.26315789473684209,0.21929824561403508,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.19214322562246125,0.2310918757273705,-26,494,468,7,False,False,0.11968681189646244,0.072456413725998814,1,0.19214322562246125,left
5,4,0.66666666666666663,0.83333333333333337,0.75,75,100,87.5,0.26315789473684209,0.35087719298245612,0.30701754385964913,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.19771812117280252,0.23681033161666018,-11,494,477,5,False,False,0.10802662605480592,0.089691495117996595,1,0.19771812117280252,left
5,5,0.66666666666666663,0.83333333333333337,0.75,100,125,112.5,0.35087719298245612,0.43859649122807015,0.39473684210526316,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.19775176604470934,0.22695314635613142,25,494,469,5,False,False,0.10071692378105591,0.097034842263653429,1,0.19775176604470934,left
5,6,0.66666666666666663,0.83333333333333337,0.75,125,150,137.5,0.43859649122807015,0.52631578947368418,0.48245614035087719,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.11398678542908285,0.23596055240607611,-9,494,479,54,False,False,0.10953623732747109,0.0044505481016117593,1,0.11398678542908285,left
5,7,0.66666666666666663,0.83333333333333337,0.75,150,175,162.5,0.52631578947368418,0.61403508771929827,0.57017543859649122,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.15613803654798641,0.24833728572678901,40,494,454,34,False,False,0.12807390915794253,0.02806412739004388,1,0.15613803654798641,left
5,8,0.66666666666666663,0.83333333333333337,0.75,175,200,187.5,0.61403508771929827,0.70175438596491224,0.65789473684210531,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.13916270555536064,0.23090801365233288,-17,494,476,50,False,False,0.13133264720138219,0.0078300583539784585,1,0.13916270555536064,left
5,9,0.66666666666666663,0.83333333333333337,0.75,200,225,212.5,0.70175438596491224,0.78947368421052633,0.74561403508771928,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.19658245743438446,0.24837089723442646,33,494,461,11,False,False,0.1323450043261834,0.064237453108201059,1,0.19658245743438446,left
5,10,0.66666666666666663,0.83333333333333337,0.75,225,250,237.5,0.78947368421052633,0.8771929824561403,0.83333333333333337,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.21088112983063342,0.21890598233697578,34,494,460,3,False,False,0.11672265686038012,0.094158472970253301,1,0.21088112983063342,left
5,11,0.66666666666666663,0.83333333333333337,0.75,250,275,262.5,0.8771929824561403,0.96491228070175439,0.92105263157894735,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.23057821151127433,0.26247805508877586,-11,494,477,3,False,False,0.13168996265056054,0.09888824886071379,1,0.23057821151127433,left
5,12,0.66666666666666663,0.83333333333333337,0.75,275,300,287.5,0.96491228070175439,1.0526315789473684,1.0087719298245614,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.17341288653341611,0.22337341968886817,2,494,490,12,True,True,0.1078921417723642,0.065520744761051908,1,0.17341288653341611,left
5,13,0.66666666666666663,0.83333333333333337,0.75,300,325,312.5,1.0526315789473684,1.1403508771929824,1.0964912280701755,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.19235246089094712,0.24702302095248874,3,494,488,17,False,True,0.12968831329125316,0.062664147599693965,1,0.19235246089094712,left
5,14,0.66666666666666663,0.83333333333333337,0.75,325,350,337.5,1.1403508771929824,1.2280701754385965,1.1842105263157894,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.18579599113387946,0.18579599113387946,0,494,494,1,True,True,0.11870671599259779,0.067089275141281671,1,0.18579599113387946,left
5,15,0.66666666666666663,0.83333333333333337,0.75,350,375,362.5,1.2280701754385965,1.3157894736842106,1.2719298245614035,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.13348289374765304,0.25344203827087536,21,494,473,72,False,False,0.13362689476740688,-0.00014400101975384216,1,0.13348289374765304,left
5,16,0.66666666666666663,0.83333333333333337,0.75,375,400,387.5,1.3157894736842106,1.4035087719298245,1.3596491228070176,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.12122829663130721,0.23632871670449956,8,494,480,61,False,False,0.12711666303285835,-0.0058883664015511317,1,0.12122829663130721,left
5,17,0.66666666666666663,0.83333333333333337,0.75,400,425,412.5,1.4035087719298245,1.4912280701754386,1.4473684210526316,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.19370990206903521,0.21478401887070619,-12,494,476,5,False,False,0.11307517236096028,0.080634729708074934,1,0.19370990206903521,left
5,18,0.66666666666666663,0.83333333333333337,0.75,425,450,437.5,1.4912280701754386,1.5789473684210527,1.5350877192982457,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.21121767809074316,0.2647823218109101,22,494,472,10,False,False,0.14968756170161124,0.061530116389131917,1,0.21121767809074316,left
5,19,0.66666666666666663,0.83333333333333337,0.75,450,475,462.5,1.5789473684210527,1.6666666666666667,1.6228070175438596,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.16468871152334374,0.27514033641544722,33,494,461,23,False,False,0.12179135927755705,0.042897352245786696,1,0.16468871152334374,left
5,20,0.66666666666666663,0.83333333333333337,0.75,475,500,487.5,1.6666666666666667,1.7543859649122806,1.7105263157894737,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.12914131169709259,0.26409210341633493,1,494,492,56,True,True,0.12550521441410228,0.0036360972829903027,1,0.12914131169709259,left
6,1,0.83333333333333337,1,0.91666666666666663,0,25,12.5,0,0.08771929824561403,0.043859649122807015,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.17836037490142331,0.26636776577917692,-1,494,492,55,True,True,0.16155862916924701,0.016801745732176299,1,0.17836037490142331,left
6,2,0.83333333333333337,1,0.91666666666666663,25,50,37.5,0.08771929824561403,0.17543859649122806,0.13157894736842105,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.28506399120256276,0.28506399120256276,0,494,494,1,True,True,0.14571212147819679,0.13935186972436597,1,0.28506399120256276,left
6,3,0.83333333333333337,1,0.91666666666666663,50,75,62.5,0.17543859649122806,0.26315789473684209,0.21929824561403508,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.09791070820215686,0.24182492818384926,-7,494,481,81,False,False,0.11740650371073229,-0.019495795508575428,1,0.09791070820215686,left
6,4,0.83333333333333337,1,0.91666666666666663,75,100,87.5,0.26315789473684209,0.35087719298245612,0.30701754385964913,D285_F10_V01,285,10,common_grid,absolute,6,raw,mean,0.12367869844116251,0.23279424133174398,-28,494,466,53,False,False,0.10794336630257939,0.015735332138583122,1,0.12367869844116251,left
