scan_id,diameter_um,flow_mm_s,grid_scope,region,flag,n_frames
D128_F01_V01,128,1,common_grid,source,robust_den_zero,0
D128_F01_V01,128,1,common_grid,source,sd_den_zero,0
D128_F01_V01,128,1,common_grid,s1,robust_den_zero,0
D128_F01_V01,128,1,common_grid,s1,sd_den_zero,0
D128_F01_V01,128,1,common_grid,s2,robust_den_zero,0
D128_F01_V01,128,1,common_grid,s2,sd_den_zero,0
D128_F01_V01,128,1,common_grid,s3,robust_den_zero,0
D128_F01_V01,128,1,common_grid,s3,sd_den_zero,0
D128_F01_V01,128,1,common_grid,s4,robust_den_zero,0
D128_F01_V01,128,1,common_grid,s4,sd_den_zero,0
D128_F01_V01,128,1,common_grid,s5,robust_den_zero,0
D128_F01_V01,128,1,common_grid,s5,sd_den_zero,0
D128_F01_V01,128,1,common_grid,s6,robust_den_zero,0
D128_F01_V01,128,1,common_grid,s6,sd_den_zero,0
D128_F01_V01,128,1,common_grid,t01,robust_den_zero,0
D128_F01_V01,128,1,common_grid,t01,sd_den_zero,0
D128_F01_V01,128,1,common_grid,t02,robust_den_zero,0
D128_F01_V01,128,1,common_grid,t02,sd_den_zero,0
D128_F01_V01,128,1,common_grid,t03,robust_den_zero,0
D128_F01_V01,128,1,common_grid,t03,sd_den_zero,0
D128_F01_V01,128,1,common_grid,t04,robust_den_zero,0
D128_F01_V01,128,1,common_grid,t04,sd_den_zero,0
D128_F01_V01,128,1,common_grid,t05,robust_den_zero,0
D128_F01_V01,128,1,common_grid,t05,sd_den_zero,0
D128_F01_V01,128,1,common_grid,t06,robust_den_zero,0
D128_F01_V01,128,1,common_grid,t06,sd_den_zero,0
D128_F01_V01,128,1,common_grid,t07,robust_den_zero,0
D128_F01_V01,128,1,common_grid,t07,sd_den_zero,0
D128_F01_V01,128,1,common_grid,t08,robust_den_zero,0
D128_F01_V01,128,1,common_grid,t08,sd_den_zero,0
D128_F01_V01,128,1,common_grid,t09,robust_den_zero,0
D128_F01_V01,128,1,common_grid,t09,sd_den_zero,0
D128_F01_V01,128,1,common_grid,t10,robust_den_zero,0
D128_F01_V01,128,1,common_grid,t10,sd_den_zero,0
D128_F01_V01,128,1,common_grid,t11,robust_den_zero,0
D128_F01_V01,128,1,common_grid,t11,sd_den_zero,0
D128_F01_V01,128,1,common_grid,t12,robust_den_zero,0
D128_F01_V01,128,1,common_grid,t12,sd_den_zero,0
D128_F01_V01,128,1,common_grid,t13,robust_den_zero,0
D128_F01_V01,128,1,common_grid,t13,sd_den_zero,0
D128_F01_V01,128,1,common_grid,t14,robust_den_zero,0
D128_F01_V01,128,1,common_grid,t14,sd_den_zero,0
D128_F01_V01,128,1,common_grid,t15,robust_den_zero,0
D128_F01_V01,128,1,common_grid,t15,sd_den_zero,0
D128_F01_V01,128,1,common_grid,t16,robust_den_zero,0
D128_F01_V01,128,1,common_grid,t16,sd_den_zero,0
D128_F01_V01,128,1,common_grid,t17,robust_den_zero,0
D128_F01_V01,128,1,common_grid,t17,sd_den_zero,0
D128_F01_V01,128,1,common_grid,t18,robust_den_zero,0
D128_F01_V01,128,1,common_grid,t18,sd_den_zero,0
D128_F01_V01,128,1,common_grid,t19,robust_den_zero,0
D128_F01_V01,128,1,common_grid,t19,sd_den_zero,0
D128_F01_V01,128,1,common_grid,t20,robust_den_zero,0
D128_F01_V01,128,1,common_grid,t20,sd_den_zero,0
D128_F01_V01,128,1,common_grid,tail100,robust_den_zero,0
D128_F01_V01,128,1,common_grid,tail100,sd_den_zero,0
D128_F01_V01,128,1,common_grid,tail500,robust_den_zero,0
D128_F01_V01,128,1,common_grid,tail500,sd_den_zero,0
D128_F03_V01,128,3,common_grid,source,robust_den_zero,0
D128_F03_V01,128,3,common_grid,source,sd_den_zero,0
D128_F03_V01,128,3,common_grid,s1,robust_den_zero,0
D128_F03_V01,128,3,common_grid,s1,sd_den_zero,0
D128_F03_V01,128,3,common_grid,s2,robust_den_zero,0
D128_F03_V01,128,3,common_grid,s2,sd_den_zero,0
D128_F03_V01,128,3,common_grid,s3,robust_den_zero,0
D128_F03_V01,128,3,common_grid,s3,sd_den_zero,0
D128_F03_V01,128,3,common_grid,s4,robust_den_zero,0
D128_F03_V01,128,3,common_grid,s4,sd_den_zero,0
D128_F03_V01,128,3,common_grid,s5,robust_den_zero,0
D128_F03_V01,128,3,common_grid,s5,sd_den_zero,0
D128_F03_V01,128,3,common_grid,s6,robust_den_zero,0
D128_F03_V01,128,3,common_grid,s6,sd_den_zero,0
D128_F03_V01,128,3,common_grid,t01,robust_den_zero,0
D128_F03_V01,128,3,common_grid,t01,sd_den_zero,0
D128_F03_V01,128,3,common_grid,t02,robust_den_zero,0
D128_F03_V01,128,3,common_grid,t02,sd_den_zero,0
D128_F03_V01,128,3,common_grid,t03,robust_den_zero,0
D128_F03_V01,128,3,common_grid,t03,sd_den_zero,0
D128_F03_V01,128,3,common_grid,t04,robust_den_zero,0
D128_F03_V01,128,3,common_grid,t04,sd_den_zero,0
D128_F03_V01,128,3,common_grid,t05,robust_den_zero,0
D128_F03_V01,128,3,common_grid,t05,sd_den_zero,0
D128_F03_V01,128,3,common_grid,t06,robust_den_zero,0
D128_F03_V01,128,3,common_grid,t06,sd_den_zero,0
D128_F03_V01,128,3,common_grid,t07,robust_den_zero,0
D128_F03_V01,128,3,common_grid,t07,sd_den_zero,0
D128_F03_V01,128,3,common_grid,t08,robust_den_zero,0
D128_F03_V01,128,3,common_grid,t08,sd_den_zero,0
D128_F03_V01,128,3,common_grid,t09,robust_den_zero,0
D128_F03_V01,128,3,common_grid,t09,sd_den_zero,0
D128_F03_V01,128,3,common_grid,t10,robust_den_zero,0
D128_F03_V01,128,3,common_grid,t10,sd_den_zero,0
D128_F03_V01,128,3,common_grid,t11,robust_den_zero,0
D128_F03_V01,128,3,common_grid,t11,sd_den_zero,0
D128_F03_V01,128,3,common_grid,t12,robust_den_zero,0
D128_F03_V01,128,3,common_grid,t12,sd_den_zero,0
D128_F03_V01,128,3,common_grid,t13,robust_den_zero,0
D128_F03_V01,128,3,common_grid,t13,sd_den_zero,0
D128_F03_V01,128,3,common_grid,t14,robust_den_zero,0
D128_F03_V01,128,3,common_grid,t14,sd_den_zero,0
D128_F03_V01,128,3,common_grid,t15,robust_den_zero,0
D128_F03_V01,128,3,common_grid,t15,sd_den_zero,0
D128_F03_V01,128,3,common_grid,t16,robust_den_zero,0
D128_F03_V01,128,3,common_grid,t16,sd_den_zero,0
D128_F03_V01,128,3,common_grid,t17,robust_den_zero,0
D128_F03_V01,128,3,common_grid,t17,sd_den_zero,0
D128_F03_V01,128,3,common_grid,t18,robust_den_zero,0
D128_F03_V01,128,3,common_grid,t18,sd_den_zero,0
D128_F03_V01,128,3,common_grid,t19,robust_den_zero,0
D128_F03_V01,128,3,common_grid,t19,sd_den_zero,0
D128_F03_V01,128,3,common_grid,t20,robust_den_zero,0
D128_F03_V01,128,3,common_grid,t20,sd_den_zero,0
D128_F03_V01,128,3,common_grid,tail100,robust_den_zero,0
D128_F03_V01,128,3,common_grid,tail100,sd_den_zero,0
D128_F03_V01,128,3,common_grid,tail500,robust_den_zero,0
D128_F03_V01,128,3,common_grid,tail500,sd_den_zero,0
D128_F05_V01,128,5,common_grid,source,robust_den_zero,0
D128_F05_V01,128,5,common_grid,source,sd_den_zero,0
D128_F05_V01,128,5,common_grid,s1,robust_den_zero,0
D128_F05_V01,128,5,common_grid,s1,sd_den_zero,0
D128_F05_V01,128,5,common_grid,s2,robust_den_zero,0
D128_F05_V01,128,5,common_grid,s2,sd_den_zero,0
D128_F05_V01,128,5,common_grid,s3,robust_den_zero,0
D128_F05_V01,128,5,common_grid,s3,sd_den_zero,0
D128_F05_V01,128,5,common_grid,s4,robust_den_zero,0
D128_F05_V01,128,5,common_grid,s4,sd_den_zero,0
D128_F05_V01,128,5,common_grid,s5,robust_den_zero,0
D128_F05_V01,128,5,common_grid,s5,sd_den_zero,0
D128_F05_V01,128,5,common_grid,s6,robust_den_zero,0
D128_F05_V01,128,5,common_grid,s6,sd_den_zero,0
D128_F05_V01,128,5,common_grid,t01,robust_den_zero,0
D128_F05_V01,128,5,common_grid,t01,sd_den_zero,0
D128_F05_V01,128,5,common_grid,t02,robust_den_zero,0
D128_F05_V01,128,5,common_grid,t02,sd_den_zero,0
D128_F05_V01,128,5,common_grid,t03,robust_den_zero,0
D128_F05_V01,128,5,common_grid,t03,sd_den_zero,0
D128_F05_V01,128,5,common_grid,t04,robust_den_zero,0
D128_F05_V01,128,5,common_grid,t04,sd_den_zero,0
D128_F05_V01,128,5,common_grid,t05,robust_den_zero,0
D128_F05_V01,128,5,common_grid,t05,sd_den_zero,0
D128_F05_V01,128,5,common_grid,t06,robust_den_zero,0
D128_F05_V01,128,5,common_grid,t06,sd_den_zero,0
D128_F05_V01,128,5,common_grid,t07,robust_den_zero,0
D128_F05_V01,128,5,common_grid,t07,sd_den_zero,0
D128_F05_V01,128,5,common_grid,t08,robust_den_zero,0
D128_F05_V01,128,5,common_grid,t08,sd_den_zero,0
D128_F05_V01,128,5,common_grid,t09,robust_den_zero,0
D128_F05_V01,128,5,common_grid,t09,sd_den_zero,0
D128_F05_V01,128,5,common_grid,t10,robust_den_zero,0
D128_F05_V01,128,5,common_grid,t10,sd_den_zero,0
D128_F05_V01,128,5,common_grid,t11,robust_den_zero,0
D128_F05_V01,128,5,common_grid,t11,sd_den_zero,0
D128_F05_V01,128,5,common_grid,t12,robust_den_zero,0
D128_F05_V01,128,5,common_grid,t12,sd_den_zero,0
D128_F05_V01,128,5,common_grid,t13,robust_den_zero,0
D128_F05_V01,128,5,common_grid,t13,sd_den_zero,0
D128_F05_V01,128,5,common_grid,t14,robust_den_zero,0
D128_F05_V01,128,5,common_grid,t14,sd_den_zero,0
D128_F05_V01,128,5,common_grid,t15,robust_den_zero,0
D128_F05_V01,128,5,common_grid,t15,sd_den_zero,0
D128_F05_V01,128,5,common_grid,t16,robust_den_zero,0
D128_F05_V01,128,5,common_grid,t16,sd_den_zero,0
D128_F05_V01,128,5,common_grid,t17,robust_den_zero,0
D128_F05_V01,128,5,common_grid,t17,sd_den_zero,0
D128_F05_V01,128,5,common_grid,t18,robust_den_zero,0
D128_F05_V01,128,5,common_grid,t18,sd_den_zero,0
D128_F05_V01,128,5,common_grid,t19,robust_den_zero,0
D128_F05_V01,128,5,common_grid,t19,sd_den_zero,0
D128_F05_V01,128,5,common_grid,t20,robust_den_zero,0
D128_F05_V01,128,5,common_grid,t20,sd_den_zero,0
D128_F05_V01,128,5,common_grid,tail100,robust_den_zero,0
D128_F05_V01,128,5,common_grid,tail100,sd_den_zero,0
D128_F05_V01,128,5,common_grid,tail500,robust_den_zero,0
D128_F05_V01,128,5,common_grid,tail500,sd_den_zero,0
D128_F07_V01,128,7,common_grid,source,robust_den_zero,0
D128_F07_V01,128,7,common_grid,source,sd_den_zero,0
D128_F07_V01,128,7,common_grid,s1,robust_den_zero,0
D128_F07_V01,128,7,common_grid,s1,sd_den_zero,0
D128_F07_V01,128,7,common_grid,s2,robust_den_zero,0
D128_F07_V01,128,7,common_grid,s2,sd_den_zero,0
D128_F07_V01,128,7,common_grid,s3,robust_den_zero,0
D128_F07_V01,128,7,common_grid,s3,sd_den_zero,0
D128_F07_V01,128,7,common_grid,s4,robust_den_zero,0
D128_F07_V01,128,7,common_grid,s4,sd_den_zero,0
D128_F07_V01,128,7,common_grid,s5,robust_den_zero,0
D128_F07_V01,128,7,common_grid,s5,sd_den_zero,0
D128_F07_V01,128,7,common_grid,s6,robust_den_zero,0
D128_F07_V01,128,7,common_grid,s6,sd_den_zero,0
D128_F07_V01,128,7,common_grid,t01,robust_den_zero,0
D128_F07_V01,128,7,common_grid,t01,sd_den_zero,0
D128_F07_V01,128,7,common_grid,t02,robust_den_zero,0
D128_F07_V01,128,7,common_grid,t02,sd_den_zero,0
D128_F07_V01,128,7,common_grid,t03,robust_den_zero,0
D128_F07_V01,128,7,common_grid,t03,sd_den_zero,0
D128_F07_V01,128,7,common_grid,t04,robust_den_zero,0
D128_F07_V01,128,7,common_grid,t04,sd_den_zero,0
D128_F07_V01,128,7,common_grid,t05,robust_den_zero,0
D128_F07_V01,128,7,common_grid,t05,sd_den_zero,0
D128_F07_V01,128,7,common_grid,t06,robust_den_zero,0
D128_F07_V01,128,7,common_grid,t06,sd_den_zero,0
D128_F07_V01,128,7,common_grid,t07,robust_den_zero,0
D128_F07_V01,128,7,common_grid,t07,sd_den_zero,0
D128_F07_V01,128,7,common_grid,t08,robust_den_zero,0
D128_F07_V01,128,7,common_grid,t08,sd_den_zero,0
D128_F07_V01,128,7,common_grid,t09,robust_den_zero,0
D128_F07_V01,128,7,common_grid,t09,sd_den_zero,0
D128_F07_V01,128,7,common_grid,t10,robust_den_zero,0
D128_F07_V01,128,7,common_grid,t10,sd_den_zero,0
D128_F07_V01,128,7,common_grid,t11,robust_den_zero,0
D128_F07_V01,128,7,common_grid,t11,sd_den_zero,0
D128_F07_V01,128,7,common_grid,t12,robust_den_zero,0
D128_F07_V01,128,7,common_grid,t12,sd_den_zero,0
D128_F07_V01,128,7,common_grid,t13,robust_den_zero,0
D128_F07_V01,128,7,common_grid,t13,sd_den_zero,0
D128_F07_V01,128,7,common_grid,t14,robust_den_zero,0
D128_F07_V01,128,7,common_grid,t14,sd_den_zero,0
D128_F07_V01,128,7,common_grid,t15,robust_den_zero,0
D128_F07_V01,128,7,common_grid,t15,sd_den_zero,0
D128_F07_V01,128,7,common_grid,t16,robust_den_zero,0
D128_F07_V01,128,7,common_grid,t16,sd_den_zero,0
D128_F07_V01,128,7,common_grid,t17,robust_den_zero,0
D128_F07_V01,128,7,common_grid,t17,sd_den_zero,0
D128_F07_V01,128,7,common_grid,t18,robust_den_zero,0
D128_F07_V01,128,7,common_grid,t18,sd_den_zero,0
D128_F07_V01,128,7,common_grid,t19,robust_den_zero,0
D128_F07_V01,128,7,common_grid,t19,sd_den_zero,0
D128_F07_V01,128,7,common_grid,t20,robust_den_zero,0
D128_F07_V01,128,7,common_grid,t20,sd_den_zero,0
D128_F07_V01,128,7,common_grid,tail100,robust_den_zero,0
D128_F07_V01,128,7,common_grid,tail100,sd_den_zero,0
D128_F07_V01,128,7,common_grid,tail500,robust_den_zero,0
D128_F07_V01,128,7,common_grid,tail500,sd_den_zero,0
D128_F10_V01,128,10,common_grid,source,robust_den_zero,0
D128_F10_V01,128,10,common_grid,source,sd_den_zero,0
D128_F10_V01,128,10,common_grid,s1,robust_den_zero,0
D128_F10_V01,128,10,common_grid,s1,sd_den_zero,0
D128_F10_V01,128,10,common_grid,s2,robust_den_zero,0
D128_F10_V01,128,10,common_grid,s2,sd_den_zero,0
D128_F10_V01,128,10,common_grid,s3,robust_den_zero,0
D128_F10_V01,128,10,common_grid,s3,sd_den_zero,0
D128_F10_V01,128,10,common_grid,s4,robust_den_zero,0
D128_F10_V01,128,10,common_grid,s4,sd_den_zero,0
D128_F10_V01,128,10,common_grid,s5,robust_den_zero,0
D128_F10_V01,128,10,common_grid,s5,sd_den_zero,0
D128_F10_V01,128,10,common_grid,s6,robust_den_zero,0
D128_F10_V01,128,10,common_grid,s6,sd_den_zero,0
D128_F10_V01,128,10,common_grid,t01,robust_den_zero,0
D128_F10_V01,128,10,common_grid,t01,sd_den_zero,0
D128_F10_V01,128,10,common_grid,t02,robust_den_zero,0
D128_F10_V01,128,10,common_grid,t02,sd_den_zero,0
D128_F10_V01,128,10,common_grid,t03,robust_den_zero,0
D128_F10_V01,128,10,common_grid,t03,sd_den_zero,0
D128_F10_V01,128,10,common_grid,t04,robust_den_zero,0
D128_F10_V01,128,10,common_grid,t04,sd_den_zero,0
D128_F10_V01,128,10,common_grid,t05,robust_den_zero,0
D128_F10_V01,128,10,common_grid,t05,sd_den_zero,0
D128_F10_V01,128,10,common_grid,t06,robust_den_zero,0
D128_F10_V01,128,10,common_grid,t06,sd_den_zero,0
D128_F10_V01,128,10,common_grid,t07,robust_den_zero,0
D128_F10_V01,128,10,common_grid,t07,sd_den_zero,0
D128_F10_V01,128,10,common_grid,t08,robust_den_zero,0
D128_F10_V01,128,10,common_grid,t08,sd_den_zero,0
D128_F10_V01,128,10,common_grid,t09,robust_den_zero,0
D128_F10_V01,128,10,common_grid,t09,sd_den_zero,0
D128_F10_V01,128,10,common_grid,t10,robust_den_zero,0
D128_F10_V01,128,10,common_grid,t10,sd_den_zero,0
D128_F10_V01,128,10,common_grid,t11,robust_den_zero,0
D128_F10_V01,128,10,common_grid,t11,sd_den_zero,0
D128_F10_V01,128,10,common_grid,t12,robust_den_zero,0
D128_F10_V01,128,10,common_grid,t12,sd_den_zero,0
D128_F10_V01,128,10,common_grid,t13,robust_den_zero,0
D128_F10_V01,128,10,common_grid,t13,sd_den_zero,0
D128_F10_V01,128,10,common_grid,t14,robust_den_zero,0
D128_F10_V01,128,10,common_grid,t14,sd_den_zero,0
D128_F10_V01,128,10,common_grid,t15,robust_den_zero,0
D128_F10_V01,128,10,common_grid,t15,sd_den_zero,0
D128_F10_V01,128,10,common_grid,t16,robust_den_zero,0
D128_F10_V01,128,10,common_grid,t16,sd_den_zero,0
D128_F10_V01,128,10,common_grid,t17,robust_den_zero,0
D128_F10_V01,128,10,common_grid,t17,sd_den_zero,0
D128_F10_V01,128,10,common_grid,t18,robust_den_zero,0
D128_F10_V01,128,10,common_grid,t18,sd_den_zero,0
D128_F10_V01,128,10,common_grid,t19,robust_den_zero,0
D128_F10_V01,128,10,common_grid,t19,sd_den_zero,0
D128_F10_V01,128,10,common_grid,t20,robust_den_zero,0
D128_F10_V01,128,10,common_grid,t20,sd_den_zero,0
D128_F10_V01,128,10,common_grid,tail100,robust_den_zero,0
D128_F10_V01,128,10,common_grid,tail100,sd_den_zero,0
D128_F10_V01,128,10,common_grid,tail500,robust_den_zero,0
D128_F10_V01,128,10,common_grid,tail500,sd_den_zero,0
D235_F01_V01,235,1,common_grid,source,robust_den_zero,0
D235_F01_V01,235,1,common_grid,source,sd_den_zero,0
D235_F01_V01,235,1,common_grid,s1,robust_den_zero,0
D235_F01_V01,235,1,common_grid,s1,sd_den_zero,0
D235_F01_V01,235,1,common_grid,s2,robust_den_zero,0
D235_F01_V01,235,1,common_grid,s2,sd_den_zero,0
D235_F01_V01,235,1,common_grid,s3,robust_den_zero,0
D235_F01_V01,235,1,common_grid,s3,sd_den_zero,0
D235_F01_V01,235,1,common_grid,s4,robust_den_zero,0
D235_F01_V01,235,1,common_grid,s4,sd_den_zero,0
D235_F01_V01,235,1,common_grid,s5,robust_den_zero,0
D235_F01_V01,235,1,common_grid,s5,sd_den_zero,0
D235_F01_V01,235,1,common_grid,s6,robust_den_zero,0
D235_F01_V01,235,1,common_grid,s6,sd_den_zero,0
D235_F01_V01,235,1,common_grid,t01,robust_den_zero,0
D235_F01_V01,235,1,common_grid,t01,sd_den_zero,0
D235_F01_V01,235,1,common_grid,t02,robust_den_zero,0
D235_F01_V01,235,1,common_grid,t02,sd_den_zero,0
D235_F01_V01,235,1,common_grid,t03,robust_den_zero,0
D235_F01_V01,235,1,common_grid,t03,sd_den_zero,0
D235_F01_V01,235,1,common_grid,t04,robust_den_zero,0
D235_F01_V01,235,1,common_grid,t04,sd_den_zero,0
D235_F01_V01,235,1,common_grid,t05,robust_den_zero,0
D235_F01_V01,235,1,common_grid,t05,sd_den_zero,0
D235_F01_V01,235,1,common_grid,t06,robust_den_zero,0
D235_F01_V01,235,1,common_grid,t06,sd_den_zero,0
D235_F01_V01,235,1,common_grid,t07,robust_den_zero,0
D235_F01_V01,235,1,common_grid,t07,sd_den_zero,0
D235_F01_V01,235,1,common_grid,t08,robust_den_zero,0
D235_F01_V01,235,1,common_grid,t08,sd_den_zero,0
D235_F01_V01,235,1,common_grid,t09,robust_den_zero,0
D235_F01_V01,235,1,common_grid,t09,sd_den_zero,0
D235_F01_V01,235,1,common_grid,t10,robust_den_zero,0
D235_F01_V01,235,1,common_grid,t10,sd_den_zero,0
D235_F01_V01,235,1,common_grid,t11,robust_den_zero,0
D235_F01_V01,235,1,common_grid,t11,sd_den_zero,0
D235_F01_V01,235,1,common_grid,t12,robust_den_zero,0
D235_F01_V01,235,1,common_grid,t12,sd_den_zero,0
D235_F01_V01,235,1,common_grid,t13,robust_den_zero,0
D235_F01_V01,235,1,common_grid,t13,sd_den_zero,0
D235_F01_V01,235,1,common_grid,t14,robust_den_zero,0
D235_F01_V01,235,1,common_grid,t14,sd_den_zero,0
D235_F01_V01,235,1,common_grid,t15,robust_den_zero,0
D235_F01_V01,235,1,common_grid,t15,sd_den_zero,0
D235_F01_V01,235,1,common_grid,t16,robust_den_zero,0
D235_F01_V01,235,1,common_grid,t16,sd_den_zero,0
D235_F01_V01,235,1,common_grid,t17,robust_den_zero,0
D235_F01_V01,235,1,common_grid,t17,sd_den_zero,0
D235_F01_V01,235,1,common_grid,t18,robust_den_zero,0
D235_F01_V01,235,1,common_grid,t18,sd_den_zero,0
D235_F01_V01,235,1,common_grid,t19,robust_den_zero,0
D235_F01_V01,235,1,common_grid,t19,sd_den_zero,0
D235_F01_V01,235,1,common_grid,t20,robust_den_zero,0
D235_F01_V01,235,1,common_grid,t20,sd_den_zero,0
D235_F01_V01,235,1,common_grid,tail100,robust_den_zero,0
D235_F01_V01,235,1,common_grid,tail100,sd_den_zero,0
D235_F01_V01,235,1,common_grid,tail500,robust_den_zero,0
D235_F01_V01,235,1,common_grid,tail500,sd_den_zero,0
D235_F03_V01,235,3,common_grid,source,robust_den_zero,0
D235_F03_V01,235,3,common_grid,source,sd_den_zero,0
D235_F03_V01,235,3,common_grid,s1,robust_den_zero,0
D235_F03_V01,235,3,common_grid,s1,sd_den_zero,0
D235_F03_V01,235,3,common_grid,s2,robust_den_zero,0
D235_F03_V01,235,3,common_grid,s2,sd_den_zero,0
D235_F03_V01,235,3,common_grid,s3,robust_den_zero,0
D235_F03_V01,235,3,common_grid,s3,sd_den_zero,0
D235_F03_V01,235,3,common_grid,s4,robust_den_zero,0
D235_F03_V01,235,3,common_grid,s4,sd_den_zero,0
D235_F03_V01,235,3,common_grid,s5,robust_den_zero,0
D235_F03_V01,235,3,common_grid,s5,sd_den_zero,0
D235_F03_V01,235,3,common_grid,s6,robust_den_zero,0
D235_F03_V01,235,3,common_grid,s6,sd_den_zero,0
D235_F03_V01,235,3,common_grid,t01,robust_den_zero,0
D235_F03_V01,235,3,common_grid,t01,sd_den_zero,0
D235_F03_V01,235,3,common_grid,t02,robust_den_zero,0
D235_F03_V01,235,3,common_grid,t02,sd_den_zero,0
D235_F03_V01,235,3,common_grid,t03,robust_den_zero,0
D235_F03_V01,235,3,common_grid,t03,sd_den_zero,0
D235_F03_V01,235,3,common_grid,t04,robust_den_zero,0
D235_F03_V01,235,3,common_grid,t04,sd_den_zero,0
D235_F03_V01,235,3,common_grid,t05,robust_den_zero,0
D235_F03_V01,235,3,common_grid,t05,sd_den_zero,0
D235_F03_V01,235,3,common_grid,t06,robust_den_zero,0
D235_F03_V01,235,3,common_grid,t06,sd_den_zero,0
D235_F03_V01,235,3,common_grid,t07,robust_den_zero,0
D235_F03_V01,235,3,common_grid,t07,sd_den_zero,0
D235_F03_V01,235,3,common_grid,t08,robust_den_zero,0
D235_F03_V01,235,3,common_grid,t08,sd_den_zero,0
D235_F03_V01,235,3,common_grid,t09,robust_den_zero,0
D235_F03_V01,235,3,common_grid,t09,sd_den_zero,0
D235_F03_V01,235,3,common_grid,t10,robust_den_zero,0
D235_F03_V01,235,3,common_grid,t10,sd_den_zero,0
D235_F03_V01,235,3,common_grid,t11,robust_den_zero,0
D235_F03_V01,235,3,common_grid,t11,sd_den_zero,0
D235_F03_V01,235,3,common_grid,t12,robust_den_zero,0
D235_F03_V01,235,3,common_grid,t12,sd_den_zero,0
D235_F03_V01,235,3,common_grid,t13,robust_den_zero,0
D235_F03_V01,235,3,common_grid,t13,sd_den_zero,0
D235_F03_V01,235,3,common_grid,t14,robust_den_zero,0
D235_F03_V01,235,3,common_grid,t14,sd_den_zero,0
D235_F03_V01,235,3,common_grid,t15,robust_den_zero,0
D235_F03_V01,235,3,common_grid,t15,sd_den_zero,0
D235_F03_V01,235,3,common_grid,t16,robust_den_zero,0
D235_F03_V01,235,3,common_grid,t16,sd_den_zero,0
D235_F03_V01,235,3,common_grid,t17,robust_den_zero,0
D235_F03_V01,235,3,common_grid,t17,sd_den_zero,0
D235_F03_V01,235,3,common_grid,t18,robust_den_zero,0
D235_F03_V01,235,3,common_grid,t18,sd_den_zero,0
D235_F03_V01,235,3,common_grid,t19,robust_den_zero,0
D235_F03_V01,235,3,common_grid,t19,sd_den_zero,0
D235_F03_V01,235,3,common_grid,t20,robust_den_zero,0
D235_F03_V01,235,3,common_grid,t20,sd_den_zero,0
D235_F03_V01,235,3,common_grid,tail100,robust_den_zero,0
D235_F03_V01,235,3,common_grid,tail100,sd_den_zero,0
D235_F03_V01,235,3,common_grid,tail500,robust_den_zero,0
D235_F03_V01,235,3,common_grid,tail500,sd_den_zero,0
D235_F05_V01,235,5,common_grid,source,robust_den_zero,0
D235_F05_V01,235,5,common_grid,source,sd_den_zero,0
D235_F05_V01,235,5,common_grid,s1,robust_den_zero,0
D235_F05_V01,235,5,common_grid,s1,sd_den_zero,0
D235_F05_V01,235,5,common_grid,s2,robust_den_zero,0
D235_F05_V01,235,5,common_grid,s2,sd_den_zero,0
D235_F05_V01,235,5,common_grid,s3,robust_den_zero,0
D235_F05_V01,235,5,common_grid,s3,sd_den_zero,0
D235_F05_V01,235,5,common_grid,s4,robust_den_zero,0
D235_F05_V01,235,5,common_grid,s4,sd_den_zero,0
D235_F05_V01,235,5,common_grid,s5,robust_den_zero,0
D235_F05_V01,235,5,common_grid,s5,sd_den_zero,0
D235_F05_V01,235,5,common_grid,s6,robust_den_zero,0
D235_F05_V01,235,5,common_grid,s6,sd_den_zero,0
D235_F05_V01,235,5,common_grid,t01,robust_den_zero,0
D235_F05_V01,235,5,common_grid,t01,sd_den_zero,0
D235_F05_V01,235,5,common_grid,t02,robust_den_zero,0
D235_F05_V01,235,5,common_grid,t02,sd_den_zero,0
D235_F05_V01,235,5,common_grid,t03,robust_den_zero,0
D235_F05_V01,235,5,common_grid,t03,sd_den_zero,0
D235_F05_V01,235,5,common_grid,t04,robust_den_zero,0
D235_F05_V01,235,5,common_grid,t04,sd_den_zero,0
D235_F05_V01,235,5,common_grid,t05,robust_den_zero,0
D235_F05_V01,235,5,common_grid,t05,sd_den_zero,0
D235_F05_V01,235,5,common_grid,t06,robust_den_zero,0
D235_F05_V01,235,5,common_grid,t06,sd_den_zero,0
D235_F05_V01,235,5,common_grid,t07,robust_den_zero,0
D235_F05_V01,235,5,common_grid,t07,sd_den_zero,0
D235_F05_V01,235,5,common_grid,t08,robust_den_zero,0
D235_F05_V01,235,5,common_grid,t08,sd_den_zero,0
D235_F05_V01,235,5,common_grid,t09,robust_den_zero,0
D235_F05_V01,235,5,common_grid,t09,sd_den_zero,0
D235_F05_V01,235,5,common_grid,t10,robust_den_zero,0
D235_F05_V01,235,5,common_grid,t10,sd_den_zero,0
D235_F05_V01,235,5,common_grid,t11,robust_den_zero,0
D235_F05_V01,235,5,common_grid,t11,sd_den_zero,0
D235_F05_V01,235,5,common_grid,t12,robust_den_zero,0
D235_F05_V01,235,5,common_grid,t12,sd_den_zero,0
D235_F05_V01,235,5,common_grid,t13,robust_den_zero,0
D235_F05_V01,235,5,common_grid,t13,sd_den_zero,0
D235_F05_V01,235,5,common_grid,t14,robust_den_zero,0
D235_F05_V01,235,5,common_grid,t14,sd_den_zero,0
D235_F05_V01,235,5,common_grid,t15,robust_den_zero,0
D235_F05_V01,235,5,common_grid,t15,sd_den_zero,0
